id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,accuracy,imb_spec_micro,log_loss,confusion_matrix,bal_report,y,fbeta_score,f1_score,hinge_loss,imb_spec,matthews_corrcoef,hamming_loss,imb_sens_spec_supp_micro,roc_curve,cohen_kappa_score,imb_report_0.3,X,imb_sens_spec_supp,rec_score,prec_score,priors,roc_auc_score,avg_prec_score,zero_one_loss,imb_report_0.1,imb_sens_micro,imb_sens
CVS,0,6,0.6398380355276907,0.7176026056326916,0.9166666666666666,0.20909090909090908,0.43779751788545657,0.1809593501130716,0.6426056338028169,319,46,174,29,220,348,0.6133333333333333,0.6470588235294118,0.20909090909090908,0.9166666666666666,0.311864406779661,0.7586206896551724,2.509090909090908,1.1590038314176245,0.08333333333333337,0.9166666666666666,,0.6426056338028169,0.6426056338028169,12.344209045985428,"[[ 46 174]
 [ 29 319]]","              precision    recall  f1-score   support

           0       0.61      0.21      0.31       220
           1       0.65      0.92      0.76       348

    accuracy                           0.64       568
   macro avg       0.63      0.56      0.54       568
weighted avg       0.63      0.64      0.59       568
",[0 1 1 ... 0 0 0],0.6426056338028169,0.6426056338028169,,[0.91666667 0.20909091],0.1809593501130716,0.3573943661971831,"(0.6426056338028169, 0.6426056338028169, None)","(array([0.        , 0.79090909, 1.        ]), array([0.        , 0.91666667, 1.        ]), array([2, 1, 0]))",0.1431034482758622,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.61      0.21      0.92      0.31      0.44      0.15       220
          1       0.65      0.92      0.21      0.76      0.44      0.23       348

avg / total       0.63      0.64      0.48      0.59      0.44      0.20       568
","[[ 1.15550418 -0.43191315 -0.29563794 -0.40452519 -0.43041805  0.59706499]
 [-0.18022738 -0.30117977 -0.12706107  3.53600068 -0.8757035  -0.12937415]
 [-0.22682267 -0.20530863 -0.26192257 -0.55924522 -0.8746822  -0.1740781 ]
 ...
 [-0.81079994 -0.17568021 -0.18773572 -0.30104932  0.09126132 -0.72836245]
 [-0.72383906 -0.29963546  0.18022254 -0.38236889 -0.85989112 -0.73613233]
 [-0.54674833 -0.38662439 -0.25183904 -0.40791415  0.17910511  0.0481901 ]]","(array([0.20909091, 0.91666667]), array([0.91666667, 0.20909091]), array([220, 348], dtype=int32))",0.6426056338028169,0.6426056338028169,,0.5628787878787879,0.6441935929301298,0.3573943661971831,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.61      0.21      0.92      0.31      0.44      0.18       220
          1       0.65      0.92      0.21      0.76      0.44      0.21       348

avg / total       0.63      0.64      0.48      0.59      0.44      0.19       568
",0.6426056338028169,[0.20909091 0.91666667]
CVSbal,0,6,0.6204132231404959,0.5844788051690875,0.9045454545454545,0.20909090909090908,0.43489335635872695,0.15814235119400122,0.5568181818181818,199,46,174,21,220,220,0.6865671641791045,0.5335120643431636,0.20909090909090908,0.9045454545454545,0.3205574912891986,0.6711635750421585,2.1904761904761902,1.1436781609195403,0.09545454545454546,0.9045454545454545,,0.5568181818181818,0.5568181818181818,15.307273924910081,"[[ 46 174]
 [ 21 199]]","              precision    recall  f1-score   support

           0       0.69      0.21      0.32       220
           1       0.53      0.90      0.67       220

    accuracy                           0.56       440
   macro avg       0.61      0.56      0.50       440
weighted avg       0.61      0.56      0.50       440
",[0 1 1 ... 0 0 0],0.5568181818181818,0.5568181818181818,,[0.90454545 0.20909091],0.15814235119400122,0.4431818181818182,"(0.5568181818181818, 0.5568181818181818, None)","(array([0.        , 0.79090909, 1.        ]), array([0.        , 0.90454545, 1.        ]), array([2, 1, 0]))",0.11363636363636365,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.21      0.90      0.32      0.43      0.15       220
          1       0.53      0.90      0.21      0.67      0.43      0.23       220

avg / total       0.61      0.56      0.56      0.50      0.43      0.19       440
","[[ 1.15550418 -0.43191315 -0.29563794 -0.40452519 -0.43041805  0.59706499]
 [-0.18022738 -0.30117977 -0.12706107  3.53600068 -0.8757035  -0.12937415]
 [-0.22682267 -0.20530863 -0.26192257 -0.55924522 -0.8746822  -0.1740781 ]
 ...
 [-0.81079994 -0.17568021 -0.18773572 -0.30104932  0.09126132 -0.72836245]
 [-0.72383906 -0.29963546  0.18022254 -0.38236889 -0.85989112 -0.73613233]
 [-0.54674833 -0.38662439 -0.25183904 -0.40791415  0.17910511  0.0481901 ]]","(array([0.20909091, 0.90454545]), array([0.90454545, 0.20909091]), array([220, 220], dtype=int32))",0.5568181818181818,0.5568181818181818,,0.5568181818181819,0.5303131854740434,0.44318181818181823,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.21      0.90      0.32      0.43      0.18       220
          1       0.53      0.90      0.21      0.67      0.43      0.20       220

avg / total       0.61      0.56      0.56      0.50      0.43      0.19       440
",0.5568181818181818,[0.20909091 0.90454545]
