id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,max_iter,gamma,zero_one_loss,imb_spec,imb_sens_spec_supp,f1_score,pr_curve,hamming_loss,prec_score,log_loss,cohen_kappa_score,imb_sens_spec_supp_micro,imb_report_0.3,avg_prec_score,roc_curve,imb_spec_micro,y,confusion_matrix,hinge_loss,matthews_corrcoef,kernel,accuracy,rec_score,probability,C,imb_sens_micro,imb_sens,roc_auc_score,fbeta_score,imb_report_0.1,X,bal_report
CVS,0,8,0.8792665396315984,0.7920012210344408,0.711864406779661,0.8668639053254438,0.785550481969935,0.5836364886621197,0.8135922330097087,126,293,45,51,338,177,0.8517441860465116,0.7368421052631579,0.8668639053254438,0.711864406779661,0.8592375366568914,0.7241379310344828,3.008527671423599,5.346892655367231,0.288135593220339,0.711864406779661,-1,0.1,0.18640776699029127,[0.71186441 0.86686391],"(array([0.86686391, 0.71186441]), array([0.71186441, 0.86686391]), array([338, 177]))",0.8135922330097087,,0.18640776699029127,0.8135922330097087,6.438366050088901,0.5834386532531217,"(0.8135922330097087, 0.8135922330097087, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.87      0.71      0.86      0.79      0.65       338
          1       0.74      0.71      0.87      0.72      0.79      0.59       177

avg / total       0.81      0.81      0.77      0.81      0.79      0.63       515
",0.6235607943670267,"(array([0.        , 0.13313609, 1.        ]), array([0.        , 0.71186441, 1.        ]), array([2, 1, 0]))",0.8135922330097087,[0 1 1 ... 1 1 1],"[[293  45]
 [ 51 126]]",,0.5836364886621197,rbf,0.8135922330097087,0.8135922330097087,True,0.1,0.8135922330097087,[0.86686391 0.71186441],0.7893641560525524,0.8135922330097087,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.87      0.71      0.86      0.79      0.63       338
          1       0.74      0.71      0.87      0.72      0.79      0.61       177

avg / total       0.81      0.81      0.77      0.81      0.79      0.62       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.85      0.87      0.86       338
           1       0.74      0.71      0.72       177

    accuracy                           0.81       515
   macro avg       0.79      0.79      0.79       515
weighted avg       0.81      0.81      0.81       515
"
CVS,1,8,0.9241801223548289,0.8789564461823944,0.07344632768361582,1.0,0.2710098294963041,0.22237785383132422,0.6815533980582524,13,338,0,164,338,177,0.6733067729083665,1.0,1.0,0.07344632768361582,0.8047619047619048,0.13684210526315788,1.079268292682927,inf,0.9265536723163842,0.07344632768361582,-1,1.0,0.31844660194174756,[0.07344633 1.        ],"(array([1.        , 0.07344633]), array([0.07344633, 1.        ]), array([338, 177]))",0.6815533980582524,,0.31844660194174756,0.6815533980582524,10.99875597818515,0.09424330816746751,"(0.6815533980582524, 0.6815533980582524, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      1.00      0.07      0.80      0.27      0.09       338
          1       1.00      0.07      1.00      0.14      0.27      0.05       177

avg / total       0.79      0.68      0.39      0.58      0.27      0.08       515
",0.39189292962536343,"(array([0., 0., 1.]), array([0.        , 0.07344633, 1.        ]), array([2, 1, 0]))",0.6815533980582524,[0 1 1 ... 1 1 1],"[[338   0]
 [164  13]]",,0.22237785383132422,rbf,0.6815533980582524,0.6815533980582524,True,0.1,0.6815533980582524,[1.         0.07344633],0.536723163841808,0.6815533980582525,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      1.00      0.07      0.80      0.27      0.08       338
          1       1.00      0.07      1.00      0.14      0.27      0.07       177

avg / total       0.79      0.68      0.39      0.58      0.27      0.08       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.67      1.00      0.80       338
           1       1.00      0.07      0.14       177

    accuracy                           0.68       515
   macro avg       0.84      0.54      0.47       515
weighted avg       0.79      0.68      0.58       515
"
CVS,2,8,0.8328151639755291,0.7514052275500503,0.7231638418079096,0.7840236686390533,0.75297912871563,0.4937995399960948,0.7631067961165049,128,265,73,49,338,177,0.8439490445859873,0.6368159203980099,0.7840236686390533,0.7231638418079096,0.8128834355828222,0.6772486772486772,2.8320854969206617,3.348347651110595,0.2768361581920904,0.7231638418079096,-1,0.01,0.2368932038834951,[0.72316384 0.78402367],"(array([0.78402367, 0.72316384]), array([0.72316384, 0.78402367]), array([338, 177]))",0.7631067961165048,,0.23689320388349513,0.7631067961165049,8.182114739400987,0.4913209624664011,"(0.7631067961165049, 0.7631067961165049, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.72      0.81      0.75      0.58       338
          1       0.64      0.72      0.78      0.68      0.75      0.56       177

avg / total       0.77      0.76      0.74      0.77      0.75      0.57       515
",0.555667878587426,"(array([0.        , 0.21597633, 1.        ]), array([0.        , 0.72316384, 1.        ]), array([2, 1, 0]))",0.7631067961165049,[0 1 1 ... 1 1 1],"[[265  73]
 [ 49 128]]",,0.4937995399960948,rbf,0.7631067961165049,0.7631067961165049,True,0.1,0.7631067961165049,[0.78402367 0.72316384],0.7535937552234815,0.7631067961165049,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.72      0.81      0.75      0.57       338
          1       0.64      0.72      0.78      0.68      0.75      0.56       177

avg / total       0.77      0.76      0.74      0.77      0.75      0.57       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.84      0.78      0.81       338
           1       0.64      0.72      0.68       177

    accuracy                           0.76       515
   macro avg       0.74      0.75      0.75       515
weighted avg       0.77      0.76      0.77       515
"
CVS,3,8,0.9398254939324039,0.889477908997166,0.807909604519774,0.9260355029585798,0.8649583671868469,0.7435140588400415,0.8854368932038835,143,313,25,34,338,177,0.9020172910662824,0.8511904761904762,0.9260355029585798,0.807909604519774,0.9138686131386861,0.8289855072463769,4.8208318830490775,10.922937853107339,0.192090395480226,0.807909604519774,-1,0.1,0.11456310679611648,[0.8079096 0.9260355],"(array([0.9260355, 0.8079096]), array([0.8079096, 0.9260355]), array([338, 177]))",0.8854368932038835,,0.1145631067961165,0.8854368932038835,3.956908344146574,0.7429422265086334,"(0.8854368932038835, 0.8854368932038835, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.90      0.93      0.81      0.91      0.86      0.77       338
          1       0.85      0.81      0.93      0.83      0.86      0.72       177

avg / total       0.88      0.89      0.85      0.88      0.86      0.76       515
",0.7537043784657739,"(array([0.       , 0.0739645, 1.       ]), array([0.       , 0.8079096, 1.       ]), array([2, 1, 0]))",0.8854368932038835,[0 1 1 ... 1 1 1],"[[313  25]
 [ 34 143]]",,0.7435140588400415,rbf,0.8854368932038835,0.8854368932038835,True,1.0,0.8854368932038835,[0.9260355 0.8079096],0.8669725537391769,0.8854368932038835,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.90      0.93      0.81      0.91      0.86      0.76       338
          1       0.85      0.81      0.93      0.83      0.86      0.74       177

avg / total       0.88      0.89      0.85      0.88      0.86      0.75       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.90      0.93      0.91       338
           1       0.85      0.81      0.83       177

    accuracy                           0.89       515
   macro avg       0.88      0.87      0.87       515
weighted avg       0.88      0.89      0.88       515
"
CVS,4,8,0.9461103867883529,0.9180417544578697,0.4463276836158192,0.9940828402366864,0.6660981094441529,0.5745334213830449,0.8058252427184466,79,336,2,98,338,177,0.7741935483870968,0.9753086419753086,0.9940828402366864,0.4463276836158192,0.8704663212435233,0.6124031007751939,1.7954353338968723,75.42937853107306,0.5536723163841808,0.4463276836158192,-1,1.0,0.19417475728155342,[0.44632768 0.99408284],"(array([0.99408284, 0.44632768]), array([0.44632768, 0.99408284]), array([338, 177]))",0.8058252427184465,,0.1941747572815534,0.8058252427184466,6.706561628516366,0.505739183845829,"(0.8058252427184466, 0.8058252427184466, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.99      0.45      0.87      0.67      0.52       338
          1       0.98      0.45      0.99      0.61      0.67      0.37       177

avg / total       0.84      0.81      0.63      0.78      0.67      0.47       515
",0.6255985091192522,"(array([0.        , 0.00591716, 1.        ]), array([0.        , 0.44632768, 1.        ]), array([2, 1, 0]))",0.8058252427184466,[0 1 1 ... 1 1 1],"[[336   2]
 [ 98  79]]",,0.5745334213830449,rbf,0.8058252427184466,0.8058252427184466,True,1.0,0.8058252427184466,[0.99408284 0.44632768],0.7202052619262528,0.8058252427184466,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.99      0.45      0.87      0.67      0.47       338
          1       0.98      0.45      0.99      0.61      0.67      0.42       177

avg / total       0.84      0.81      0.63      0.78      0.67      0.45       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.77      0.99      0.87       338
           1       0.98      0.45      0.61       177

    accuracy                           0.81       515
   macro avg       0.87      0.72      0.74       515
weighted avg       0.84      0.81      0.78       515
"
CVS,5,8,0.8656604152040919,0.7873450105577794,0.768361581920904,0.8165680473372781,0.7920981735859101,0.5710660971988504,0.8,136,276,62,41,338,177,0.8706624605678234,0.6868686868686869,0.8165680473372781,0.768361581920904,0.8427480916030533,0.7253333333333333,3.525184009236542,4.1888099143429915,0.23163841807909602,0.768361581920904,-1,0.01,0.19999999999999996,[0.76836158 0.81656805],"(array([0.81656805, 0.76836158]), array([0.76836158, 0.81656805]), array([338, 177]))",0.8000000000000002,,0.2,0.8,6.907851541197035,0.568855510310242,"(0.8, 0.8, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.82      0.77      0.84      0.79      0.64       338
          1       0.69      0.77      0.82      0.73      0.79      0.62       177

avg / total       0.81      0.80      0.78      0.80      0.79      0.63       515
",0.6073751612997951,"(array([0.        , 0.18343195, 1.        ]), array([0.        , 0.76836158, 1.        ]), array([2, 1, 0]))",0.8,[0 1 1 ... 1 1 1],"[[276  62]
 [ 41 136]]",,0.5710660971988504,rbf,0.8,0.8,True,1.0,0.8,[0.81656805 0.76836158],0.792464814629091,0.8,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.82      0.77      0.84      0.79      0.63       338
          1       0.69      0.77      0.82      0.73      0.79      0.62       177

avg / total       0.81      0.80      0.78      0.80      0.79      0.63       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.87      0.82      0.84       338
           1       0.69      0.77      0.73       177

    accuracy                           0.80       515
   macro avg       0.78      0.79      0.78       515
weighted avg       0.81      0.80      0.80       515
"
CVS,6,8,0.7994183131080133,0.6931706945988402,0.5706214689265536,0.8313609467455622,0.6887615005501708,0.41398955836979906,0.7417475728155339,101,281,57,76,338,177,0.7871148459383753,0.6392405063291139,0.8313609467455622,0.5706214689265536,0.80863309352518,0.6029850746268657,1.9361958891311117,3.3836852017048273,0.42937853107344637,0.5706214689265536,-1,0.1,0.25825242718446606,[0.57062147 0.83136095],"(array([0.83136095, 0.57062147]), array([0.57062147, 0.83136095]), array([338, 177]))",0.741747572815534,,0.258252427184466,0.7417475728155339,8.919811335100276,0.4125290540598492,"(0.7417475728155339, 0.7417475728155339, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.83      0.57      0.81      0.69      0.51       338
          1       0.64      0.57      0.83      0.60      0.69      0.44       177

avg / total       0.74      0.74      0.66      0.74      0.69      0.49       515
",0.5123371722528535,"(array([0.        , 0.16863905, 1.        ]), array([0.        , 0.57062147, 1.        ]), array([2, 1, 0]))",0.7417475728155339,[0 1 1 ... 1 1 1],"[[281  57]
 [ 76 101]]",,0.41398955836979906,rbf,0.7417475728155339,0.7417475728155339,True,0.01,0.7417475728155339,[0.83136095 0.57062147],0.700991207836058,0.7417475728155339,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.83      0.57      0.81      0.69      0.49       338
          1       0.64      0.57      0.83      0.60      0.69      0.46       177

avg / total       0.74      0.74      0.66      0.74      0.69      0.48       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.79      0.83      0.81       338
           1       0.64      0.57      0.60       177

    accuracy                           0.74       515
   macro avg       0.71      0.70      0.71       515
weighted avg       0.74      0.74      0.74       515
"
CVS,7,8,0.5,0.6718446601941748,0.0847457627118644,1.0,0.291111254869791,0.23934940065356408,0.6854368932038835,15,338,0,162,338,177,0.676,1.0,1.0,0.0847457627118644,0.8066825775656324,0.15625,1.0925925925925926,inf,0.9152542372881356,0.0847457627118644,-1,1.0,0.31456310679611654,[0.08474576 1.        ],"(array([1.        , 0.08474576]), array([0.08474576, 1.        ]), array([338, 177]))",0.6854368932038835,,0.3145631067961165,0.6854368932038835,10.864624807719478,0.10836806668804111,"(0.6854368932038835, 0.6854368932038835, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.68      1.00      0.08      0.81      0.29      0.11       338
          1       1.00      0.08      1.00      0.16      0.29      0.06       177

avg / total       0.79      0.69      0.40      0.58      0.29      0.09       515
",0.39930886950798095,"(array([0., 0., 1.]), array([0.        , 0.08474576, 1.        ]), array([2, 1, 0]))",0.6854368932038835,[0 1 1 ... 1 1 1],"[[338   0]
 [162  15]]",,0.23934940065356408,rbf,0.6854368932038835,0.6854368932038835,True,0.01,0.6854368932038835,[1.         0.08474576],0.5423728813559322,0.6854368932038835,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.68      1.00      0.08      0.81      0.29      0.09       338
          1       1.00      0.08      1.00      0.16      0.29      0.08       177

avg / total       0.79      0.69      0.40      0.58      0.29      0.09       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.68      1.00      0.81       338
           1       1.00      0.08      0.16       177

    accuracy                           0.69       515
   macro avg       0.84      0.54      0.48       515
weighted avg       0.79      0.69      0.58       515
"
CVS,8,8,0.7933925049309666,0.7063772734447724,0.6892655367231638,0.7396449704142012,0.7140110555986742,0.41452631117510136,0.7223300970873786,122,250,88,55,338,177,0.819672131147541,0.580952380952381,0.7396449704142012,0.6892655367231638,0.7776049766718507,0.6304909560723514,2.380311995696611,2.647406266050334,0.3107344632768362,0.6892655367231638,-1,0.01,0.2776699029126214,[0.68926554 0.73964497],"(array([0.73964497, 0.68926554]), array([0.68926554, 0.73964497]), array([338, 177]))",0.7223300970873787,,0.27766990291262134,0.7223300970873786,9.590515318536086,0.4106749889969191,"(0.7223300970873786, 0.7223300970873786, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.74      0.69      0.78      0.71      0.52       338
          1       0.58      0.69      0.74      0.63      0.71      0.50       177

avg / total       0.74      0.72      0.71      0.73      0.71      0.51       515
",0.5072265711725972,"(array([0.        , 0.26035503, 1.        ]), array([0.        , 0.68926554, 1.        ]), array([2, 1, 0]))",0.7223300970873786,[0 1 1 ... 1 1 1],"[[250  88]
 [ 55 122]]",,0.41452631117510136,rbf,0.7223300970873786,0.7223300970873786,True,0.01,0.7223300970873786,[0.73964497 0.68926554],0.7144552535686826,0.7223300970873786,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.74      0.69      0.78      0.71      0.51       338
          1       0.58      0.69      0.74      0.63      0.71      0.51       177

avg / total       0.74      0.72      0.71      0.73      0.71      0.51       515
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.82      0.74      0.78       338
           1       0.58      0.69      0.63       177

    accuracy                           0.72       515
   macro avg       0.70      0.71      0.70       515
weighted avg       0.74      0.72      0.73       515
"
CVSbal,0,8,0.8657473905965718,0.8490841657561188,0.711864406779661,0.8361581920903954,0.7715123170671893,0.5523054731856386,0.7740112994350282,126,148,29,51,177,177,0.7437185929648241,0.8129032258064516,0.8361581920903954,0.711864406779661,0.7872340425531914,0.7590361445783133,2.9019607843137254,4.344827586206895,0.288135593220339,0.711864406779661,-1,0.1,0.22598870056497178,[0.71186441 0.83615819],"(array([0.83615819, 0.71186441]), array([0.71186441, 0.83615819]), array([177, 177]))",0.7740112994350282,,0.22598870056497175,0.7740112994350282,7.805438700334267,0.5480225988700564,"(0.7740112994350282, 0.7740112994350282, None)","                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.84      0.71      0.79      0.77      0.62       177
          1       0.81      0.71      0.84      0.76      0.77      0.57       177

avg / total       0.78      0.77      0.77      0.77      0.77      0.60       354
",0.7227446692181521,"(array([0.        , 0.16384181, 1.        ]), array([0.        , 0.71186441, 1.        ]), array([2, 1, 0]))",0.7740112994350282,[0 1 1 ... 1 1 1],"[[148  29]
 [ 51 126]]",,0.5523054731856386,rbf,0.7740112994350282,0.7740112994350282,True,0.1,0.7740112994350282,[0.83615819 0.71186441],0.7740112994350283,0.7740112994350282,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.84      0.71      0.79      0.77      0.60       177
          1       0.81      0.71      0.84      0.76      0.77      0.59       177

avg / total       0.78      0.77      0.77      0.77      0.77      0.60       354
","[[-0.96619292 -0.70237304 -0.30185988 ...  0.36862623 -0.48735091
  -0.82567391]
 [-1.65510732  0.11937792 -0.42540453 ...  1.8760106  -0.26696101
  -0.34606316]
 [-0.27727852 -0.69522738 -0.42540453 ... -0.91816531 -0.77661265
  -0.6480403 ]
 ...
 [-0.53570627 -0.52462033  0.02140512 ... -0.29931004  0.0412829
   0.09062676]
 [-0.63625747 -0.29619107 -0.17006508 ... -1.00719597 -0.58521167
   0.68561965]
 [-0.69565301 -0.5367196  -0.16843508 ... -0.21461132  0.25924269
   0.28857663]]","              precision    recall  f1-score   support

           0       0.74      0.84      0.79       177
           1       0.81      0.71      0.76       177

    accuracy                           0.77       354
   macro avg       0.78      0.77      0.77       354
weighted avg       0.78      0.77      0.77       354
"
