id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,priors,hinge_loss,confusion_matrix,imb_sens_micro,imb_sens_spec_supp,y,hamming_loss,matthews_corrcoef,rec_score,imb_sens_spec_supp_micro,f1_score,log_loss,accuracy,bal_report,imb_sens,cohen_kappa_score,imb_spec,imb_spec_micro,imb_report_0.1,zero_one_loss,X,fbeta_score,avg_prec_score,roc_curve,imb_report_0.3,pr_curve,prec_score,roc_auc_score
CVS,0,4,0.592042042042042,0.3994079690900839,0.21717171717171718,0.831081081081081,0.42483797557104697,0.05912536878742572,0.6170774647887324,86,615,125,310,740,396,0.6648648648648648,0.4075829383886256,0.831081081081081,0.21717171717171718,0.7387387387387387,0.2833607907742998,1.0616390584132518,1.2856565656565653,0.7828282828282829,0.21717171717171718,,,"[[615 125]
 [310  86]]",0.6170774647887324,"(array([0.83108108, 0.21717172]), array([0.21717172, 0.83108108]), array([740, 396]))",[0. 1. 0. ... 1. 1. 1.],0.3829225352112676,0.05912536878742572,0.6170774647887324,"(0.6170774647887324, 0.6170774647887324, None)",0.6170774647887324,13.225763804106444,0.6170774647887324,"              precision    recall  f1-score   support

         0.0       0.66      0.83      0.74       740
         1.0       0.41      0.22      0.28       396

    accuracy                           0.62      1136
   macro avg       0.54      0.52      0.51      1136
weighted avg       0.58      0.62      0.58      1136
",[0.83108108 0.21717172],0.054130617869994624,[0.21717172 0.83108108],0.6170774647887324,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.66      0.83      0.22      0.74      0.42      0.19       740
        1.0       0.41      0.22      0.83      0.28      0.42      0.17       396

avg / total       0.58      0.62      0.43      0.58      0.42      0.18      1136
",0.3829225352112676,"[[ 1.39008455 -0.13798622 -0.01810232 -0.38038579 -0.01447149  0.79909132]
 [ 1.1817673  -0.48329825 -0.23514409 -0.39070594 -0.47802449  0.71395811]
 [-0.19633144 -0.33095471 -0.09949298  3.81475504 -0.89996418 -0.20831841]
 ...
 [ 0.18463901 -0.13055479 -0.17740983 -0.21498018  1.07474475  0.31268987]
 [ 0.14954535 -0.25724671 -0.04752174 -0.52310421  1.40914404  0.68270449]
 [ 0.03559867  0.36445417 -0.09877555 -0.6163847  -0.89944764  0.98310234]]",0.6170774647887324,0.361402810563414,"(array([0.        , 0.16891892, 1.        ]), array([0.        , 0.21717172, 1.        ]), array([2., 1., 0.]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.66      0.83      0.22      0.74      0.42      0.21       740
        1.0       0.41      0.22      0.83      0.28      0.42      0.15       396

avg / total       0.58      0.62      0.43      0.58      0.42      0.19      1136
",,0.6170774647887324,0.5241263991263991
CVSbal,0,4,0.5613330272421182,0.5280990440013329,0.21717171717171718,0.8005050505050505,0.4169497049079349,0.021763177165442665,0.5088383838383839,86,317,79,310,396,396,0.5055821371610846,0.5212121212121212,0.8005050505050505,0.21717171717171718,0.6197458455522972,0.30659536541889487,1.0225806451612902,1.0886075949367089,0.7828282828282829,0.21717171717171718,,,"[[317  79]
 [310  86]]",0.5088383838383839,"(array([0.80050505, 0.21717172]), array([0.21717172, 0.80050505]), array([396, 396]))",[0. 1. 0. ... 1. 1. 1.],0.4911616161616162,0.021763177165442665,0.5088383838383839,"(0.5088383838383839, 0.5088383838383839, None)",0.5088383838383839,16.964200992193483,0.5088383838383839,"              precision    recall  f1-score   support

         0.0       0.51      0.80      0.62       396
         1.0       0.52      0.22      0.31       396

    accuracy                           0.51       792
   macro avg       0.51      0.51      0.46       792
weighted avg       0.51      0.51      0.46       792
",[0.80050505 0.21717172],0.017676767676767624,[0.21717172 0.80050505],0.5088383838383839,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.51      0.80      0.22      0.62      0.42      0.18       396
        1.0       0.52      0.22      0.80      0.31      0.42      0.16       396

avg / total       0.51      0.51      0.51      0.46      0.42      0.17       792
",0.49116161616161613,"[[ 1.39008455 -0.13798622 -0.01810232 -0.38038579 -0.01447149  0.79909132]
 [ 1.1817673  -0.48329825 -0.23514409 -0.39070594 -0.47802449  0.71395811]
 [-0.19633144 -0.33095471 -0.09949298  3.81475504 -0.89996418 -0.20831841]
 ...
 [ 0.18463901 -0.13055479 -0.17740983 -0.21498018  1.07474475  0.31268987]
 [ 0.14954535 -0.25724671 -0.04752174 -0.52310421  1.40914404  0.68270449]
 [ 0.03559867  0.36445417 -0.09877555 -0.6163847  -0.89944764  0.98310234]]",0.5088383838383839,0.504606672788491,"(array([0.        , 0.19949495, 1.        ]), array([0.        , 0.21717172, 1.        ]), array([2., 1., 0.]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.51      0.80      0.22      0.62      0.42      0.20       396
        1.0       0.52      0.22      0.80      0.31      0.42      0.14       396

avg / total       0.51      0.51      0.51      0.46      0.42      0.17       792
",,0.5088383838383839,0.5088383838383839
