id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,priors,hinge_loss,confusion_matrix,imb_sens_micro,imb_sens_spec_supp,y,hamming_loss,matthews_corrcoef,rec_score,imb_sens_spec_supp_micro,f1_score,log_loss,accuracy,bal_report,imb_sens,cohen_kappa_score,imb_spec,imb_spec_micro,imb_report_0.1,zero_one_loss,X,fbeta_score,avg_prec_score,roc_curve,imb_report_0.3,pr_curve,prec_score,roc_auc_score
CVS,0,1,0.6468149540517961,0.43839454396760325,0.33421052631578946,0.8015873015873016,0.5175895226446778,0.14921382144922524,0.6452464788732394,127,606,150,253,756,380,0.7054714784633295,0.4584837545126354,0.8015873015873016,0.33421052631578946,0.7504643962848299,0.3866057838660579,1.2039651170085954,1.6844210526315793,0.6657894736842105,0.33421052631578946,,,"[[606 150]
 [253 127]]",0.6452464788732394,"(array([0.8015873 , 0.33421053]), array([0.33421053, 0.8015873 ]), array([756, 380]))",[0. 1. 0. ... 1. 1. 1.],0.35475352112676056,0.14921382144922524,0.6452464788732394,"(0.6452464788732394, 0.6452464788732394, None)",0.6452464788732394,12.252858122150998,0.6452464788732394,"              precision    recall  f1-score   support

         0.0       0.71      0.80      0.75       756
         1.0       0.46      0.33      0.39       380

    accuracy                           0.65      1136
   macro avg       0.58      0.57      0.57      1136
weighted avg       0.62      0.65      0.63      1136
",[0.8015873  0.33421053],0.1456128040131982,[0.33421053 0.8015873 ],0.6452464788732394,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.71      0.80      0.33      0.75      0.52      0.28       756
        1.0       0.46      0.33      0.80      0.39      0.52      0.26       380

avg / total       0.62      0.65      0.49      0.63      0.52      0.27      1136
",0.3547535211267606,"[[ 1.35758157e+00 -1.60927665e-01 -1.54387256e-02 -3.80842137e-01
   1.06860121e-03  7.66351938e-01]
 [ 1.15320640e+00 -4.89616947e-01 -2.43595262e-01 -3.90806146e-01
  -4.67099458e-01  6.85718125e-01]
 [-1.98813934e-01 -3.44606970e-01 -1.00997427e-01  3.66952732e+00
  -8.93239905e-01 -1.87814856e-01]
 ...
 [-2.82239699e-01  1.80792937e-01 -1.27156367e-01 -5.51551522e-01
   1.12728384e-01 -2.41797663e-01]
 [-3.12563779e-01 -2.65405278e-01 -1.90393366e-01 -4.75165060e-01
  -7.62099579e-01 -5.61026565e-01]
 [-6.10669471e-01  2.66204804e-01  4.89217633e-02 -1.32642934e-02
   2.26284361e+00  9.88515958e-01]]",0.6452464788732395,0.3759413645085409,"(array([0.       , 0.1984127, 1.       ]), array([0.        , 0.33421053, 1.        ]), array([2., 1., 0.]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.71      0.80      0.33      0.75      0.52      0.31       756
        1.0       0.46      0.33      0.80      0.39      0.52      0.23       380

avg / total       0.62      0.65      0.49      0.63      0.52      0.28      1136
",,0.6452464788732394,0.5678989139515456
CVSbal,0,1,0.6324861495844876,0.5839968532067348,0.33421052631578946,0.7684210526315789,0.5067685906132432,0.11393236851610787,0.5513157894736842,127,292,88,253,380,380,0.5357798165137615,0.5906976744186047,0.7684210526315789,0.33421052631578946,0.6313513513513513,0.42689075630252105,1.1541501976284585,1.4431818181818177,0.6657894736842105,0.33421052631578946,,,"[[292  88]
 [253 127]]",0.5513157894736842,"(array([0.76842105, 0.33421053]), array([0.33421053, 0.76842105]), array([380, 380]))",[0. 1. 0. ... 1. 1. 1.],0.4486842105263158,0.11393236851610787,0.5513157894736842,"(0.5513157894736842, 0.5513157894736842, None)",0.5513157894736842,15.497096204261053,0.5513157894736842,"              precision    recall  f1-score   support

         0.0       0.54      0.77      0.63       380
         1.0       0.59      0.33      0.43       380

    accuracy                           0.55       760
   macro avg       0.56      0.55      0.53       760
weighted avg       0.56      0.55      0.53       760
",[0.76842105 0.33421053],0.10263157894736841,[0.33421053 0.76842105],0.5513157894736842,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.54      0.77      0.33      0.63      0.51      0.27       380
        1.0       0.59      0.33      0.77      0.43      0.51      0.25       380

avg / total       0.56      0.55      0.55      0.53      0.51      0.26       760
",0.4486842105263158,"[[ 1.35758157e+00 -1.60927665e-01 -1.54387256e-02 -3.80842137e-01
   1.06860121e-03  7.66351938e-01]
 [ 1.15320640e+00 -4.89616947e-01 -2.43595262e-01 -3.90806146e-01
  -4.67099458e-01  6.85718125e-01]
 [-1.98813934e-01 -3.44606970e-01 -1.00997427e-01  3.66952732e+00
  -8.93239905e-01 -1.87814856e-01]
 ...
 [-2.82239699e-01  1.80792937e-01 -1.27156367e-01 -5.51551522e-01
   1.12728384e-01 -2.41797663e-01]
 [-3.12563779e-01 -2.65405278e-01 -1.90393366e-01 -4.75165060e-01
  -7.62099579e-01 -5.61026565e-01]
 [-6.10669471e-01  2.66204804e-01  4.89217633e-02 -1.32642934e-02
   2.26284361e+00  9.88515958e-01]]",0.5513157894736842,0.53031211750306,"(array([0.        , 0.23157895, 1.        ]), array([0.        , 0.33421053, 1.        ]), array([2., 1., 0.]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.54      0.77      0.33      0.63      0.51      0.29       380
        1.0       0.59      0.33      0.77      0.43      0.51      0.22       380

avg / total       0.56      0.55      0.55      0.53      0.51      0.26       760
",,0.5513157894736842,0.5513157894736842
