id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,priors,hinge_loss,confusion_matrix,imb_sens_micro,imb_sens_spec_supp,y,hamming_loss,matthews_corrcoef,rec_score,imb_sens_spec_supp_micro,f1_score,log_loss,accuracy,bal_report,imb_sens,cohen_kappa_score,imb_spec,imb_spec_micro,imb_report_0.1,zero_one_loss,X,fbeta_score,avg_prec_score,roc_curve,imb_report_0.3,pr_curve,prec_score,roc_auc_score
CVS,0,3,0.6008002333315454,0.431613298028338,0.3155339805825243,0.7748618784530387,0.49446461239399064,0.09933878179103399,0.608274647887324,130,561,163,282,724,412,0.6654804270462633,0.44368600682593856,0.7748618784530387,0.3155339805825243,0.7160178685386087,0.3687943262411348,1.1320677089455744,1.4015128953481446,0.6844660194174756,0.3155339805825243,,,"[[561 163]
 [282 130]]",0.608274647887324,"(array([0.77486188, 0.31553398]), array([0.31553398, 0.77486188]), array([724, 412]))",[0. 1. 0. ... 1. 1. 1.],0.39172535211267606,0.09933878179103399,0.608274647887324,"(0.608274647887324, 0.608274647887324, None)",0.608274647887324,13.529829075806667,0.608274647887324,"              precision    recall  f1-score   support

         0.0       0.67      0.77      0.72       724
         1.0       0.44      0.32      0.37       412

    accuracy                           0.61      1136
   macro avg       0.55      0.55      0.54      1136
weighted avg       0.59      0.61      0.59      1136
",[0.77486188 0.31553398],0.09639501794626137,[0.31553398 0.77486188],0.608274647887324,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.67      0.77      0.32      0.72      0.49      0.26       724
        1.0       0.44      0.32      0.77      0.37      0.49      0.23       412

avg / total       0.59      0.61      0.48      0.59      0.49      0.25      1136
",0.391725352112676,"[[ 1.35097822e+00 -1.50267335e-01 -2.20149329e-02 -3.68081843e-01
   2.81004512e-03  8.13528772e-01]
 [ 1.14767633e+00 -5.02481296e-01 -2.33276793e-01 -3.78318702e-01
  -4.72347517e-01  7.27326758e-01]
 [-1.97243848e-01 -3.47092784e-01 -1.01238130e-01  3.79320155e+00
  -9.04850016e-01 -2.06528402e-01]
 ...
 [ 1.16115059e-01 -5.02481296e-01 -1.31689957e-01  2.15139266e+00
  -7.32151652e-01 -2.23095574e-01]
 [ 1.94980092e-02  2.22336346e-01  1.00532536e-01 -4.04949646e-01
  -8.82560887e-01  1.24368588e-01]
 [-3.67345290e-01 -1.70818379e-01  1.69564702e-02 -3.70682419e-01
   9.07258785e-02 -2.28266772e-02]]",0.608274647887324,0.3882374484822717,"(array([0.        , 0.22513812, 1.        ]), array([0.        , 0.31553398, 1.        ]), array([2., 1., 0.]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.67      0.77      0.32      0.72      0.49      0.28       724
        1.0       0.44      0.32      0.77      0.37      0.49      0.21       412

avg / total       0.59      0.61      0.48      0.59      0.49      0.25      1136
",,0.608274647887324,0.5451979295177815
CVSbal,0,3,0.5973760486379489,0.5671790968041781,0.3155339805825243,0.7621359223300971,0.4903873788320302,0.08680793493344059,0.5388349514563107,130,314,98,282,412,412,0.5268456375838926,0.5701754385964912,0.7621359223300971,0.3155339805825243,0.623015873015873,0.40625,1.1134751773049647,1.326530612244898,0.6844660194174756,0.3155339805825243,,,"[[314  98]
 [282 130]]",0.5388349514563107,"(array([0.76213592, 0.31553398]), array([0.31553398, 0.76213592]), array([412, 412]))",[0. 1. 0. ... 1. 1. 1.],0.46116504854368934,0.08680793493344059,0.5388349514563107,"(0.5388349514563107, 0.5388349514563107, None)",0.5388349514563107,15.928171590551237,0.5388349514563107,"              precision    recall  f1-score   support

         0.0       0.53      0.76      0.62       412
         1.0       0.57      0.32      0.41       412

    accuracy                           0.54       824
   macro avg       0.55      0.54      0.51       824
weighted avg       0.55      0.54      0.51       824
",[0.76213592 0.31553398],0.07766990291262132,[0.31553398 0.76213592],0.5388349514563107,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.53      0.76      0.32      0.62      0.49      0.25       412
        1.0       0.57      0.32      0.76      0.41      0.49      0.23       412

avg / total       0.55      0.54      0.54      0.51      0.49      0.24       824
",0.46116504854368934,"[[ 1.35097822e+00 -1.50267335e-01 -2.20149329e-02 -3.68081843e-01
   2.81004512e-03  8.13528772e-01]
 [ 1.14767633e+00 -5.02481296e-01 -2.33276793e-01 -3.78318702e-01
  -4.72347517e-01  7.27326758e-01]
 [-1.97243848e-01 -3.47092784e-01 -1.01238130e-01  3.79320155e+00
  -9.04850016e-01 -2.06528402e-01]
 ...
 [ 1.16115059e-01 -5.02481296e-01 -1.31689957e-01  2.15139266e+00
  -7.32151652e-01 -2.23095574e-01]
 [ 1.94980092e-02  2.22336346e-01  1.00532536e-01 -4.04949646e-01
  -8.82560887e-01  1.24368588e-01]
 [-3.67345290e-01 -1.70818379e-01  1.69564702e-02 -3.70682419e-01
   9.07258785e-02 -2.28266772e-02]]",0.5388349514563107,0.5221427354794754,"(array([0.        , 0.23786408, 1.        ]), array([0.        , 0.31553398, 1.        ]), array([2., 1., 0.]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.53      0.76      0.32      0.62      0.49      0.27       412
        1.0       0.57      0.32      0.76      0.41      0.49      0.21       412

avg / total       0.55      0.54      0.54      0.51      0.49      0.24       824
",,0.5388349514563107,0.5388349514563108
