id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,alpha,cohen_kappa_score,imb_spec_micro,hamming_loss,rec_score,zero_one_loss,warm_start,momentum,accuracy,fbeta_score,max_iter,prec_score,avg_prec_score,learning_rate_init,f1_score,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,hinge_loss,roc_auc_score
HOS,0,3.0276503540974917,0.0019755145750092167,0.005709881773125858,0.012938776769043236,0.007117107847474372,0.0060511919278489566,0.010745321398911966,0.004735141159730425,7.349225204816559,8.184674024595541,8.184674024595546,7.349225204816567,0.0,0.0,0.005267765666665729,0.0060765177559718745,0.007117107847474372,0.012938776769043236,0.004154113891371328,0.007343330133494298,0.06880615610619159,0.05655223104466251,0.012938776769043245,0.012938776769043236,,0.0,0.010369993266563396,0.004735141159730425,0.004735141159730416,0.004735141159730425,0.004735141159730439,0.0,0.0,0.004735141159730425,0.004735141159730419,0.0,0.004735141159730425,0.005380324823195911,0.0,0.004735141159730425,0.0,0.004735141159730425,0.0,0.010745321398911966,0.1635482460929002,,0.005790865122354027
HOS,1,3.0276503540974917,0.003327870856370916,0.007886019365846209,0.006213455836885671,0.010319817573029112,0.006491143494871288,0.012896089987528087,0.007595490543680001,3.529242915351044,11.8677902089835,11.867790208983495,3.529242915351046,0.0,0.0,0.004119654489211522,0.008969776603038005,0.010319817573029112,0.006213455836885671,0.00736524640754286,0.0070786561819067536,0.05222912915616141,0.07515013240447181,0.0062134558368856655,0.006213455836885671,,0.0,0.013300602050583768,0.007595490543680001,0.007595490543680015,0.007595490543680001,0.007595490543679992,0.0,0.0,0.007595490543680001,0.007595490543679967,0.0,0.007595490543680001,0.0064674359534311904,0.0,0.007595490543680001,0.0,0.007595490543680001,0.0,0.012896089987528087,0.262344275806543,,0.006540209613684304
HOS,2,3.0276503540974917,0.0029308814908493076,0.00461090817706138,0.016665013473520056,0.015377351135885274,0.0052778431072754185,0.010099901630052376,0.006867739133317293,9.465727652959384,17.683953806268047,17.68395380626805,9.465727652959385,0.0,0.0,0.005520614225145047,0.008037228655032513,0.015377351135885274,0.016665013473520056,0.008212624753584568,0.006335511022239491,0.07066619422177008,0.06625587122469717,0.016665013473520066,0.016665013473520056,,0.0,0.010294693468328507,0.006867739133317293,0.0068677391333172655,0.006867739133317293,0.006867739133317284,0.0,0.0,0.006867739133317293,0.006867739133317253,0.0,0.006867739133317293,0.004946815289973124,0.0,0.006867739133317293,0.0,0.006867739133317293,0.0,0.010099901630052376,0.23721045273643357,,0.005276890865837337
HOS,3,3.0276503540974917,0.0022280255210739004,0.006599709739424369,0.006853897333641506,0.011972102277138182,0.004767186727960081,0.010093723275496062,0.006969759026193835,3.8930136855083863,13.767917618708928,13.767917618708921,3.893013685508381,0.0,0.0,0.002721725708739719,0.008537460681970317,0.011972102277138182,0.006853897333641506,0.007375480533909586,0.005093577493227583,0.03341800828766298,0.07259136662154057,0.006853897333641503,0.006853897333641506,,0.0,0.010823934945108507,0.006969759026193835,0.006969759026193868,0.006969759026193835,0.006969759026193845,0.0,0.0,0.006969759026193835,0.00696975902619384,0.0,0.006969759026193835,0.005252665514152849,0.0,0.006969759026193835,0.0,0.006969759026193835,0.0,0.010093723275496062,0.24073312444643846,,0.004909440598971895
HOS,4,3.0276503540974917,0.002278548482144358,0.007151759208109402,0.007244741484512193,0.00955599027942901,0.0060347150925515874,0.011928844812811035,0.006888537243335934,4.115013163202927,10.98938882134337,10.98938882134337,4.115013163202923,0.0,0.0,0.004051737829782654,0.008198994603746264,0.00955599027942901,0.007244741484512193,0.00666783427166124,0.006708714838523174,0.050474992740330474,0.06863900323190202,0.007244741484512188,0.007244741484512193,,0.0,0.01221591122079185,0.006888537243335934,0.006888537243335945,0.006888537243335934,0.006888537243335935,0.0,0.0,0.006888537243335934,0.006888537243335882,0.0,0.006888537243335934,0.005942443464171723,0.0,0.006888537243335934,0.0,0.006888537243335934,0.0,0.011928844812811035,0.23792644333137142,,0.006070613797828566
HOS,5,3.0276503540974917,0.024913366867782578,0.026278978054109135,0.4216370213557839,0.4216370213557839,0.0,,0.1428362901216916,239.48982813008524,484.8825745591515,484.8825745591515,239.48982813008524,0.0,0.0,0.2822366557387378,0.13940036561704613,0.4216370213557839,0.4216370213557839,0.33813289718211403,0.20952740868773861,,,0.4216370213557839,0.4216370213557839,,0.0,0.0,0.1428362901216916,0.14283629012169163,0.1428362901216916,0.14283629012169163,0.0,0.0,0.1428362901216916,0.1428362901216916,0.0,0.1428362901216916,0.0,0.0,0.1428362901216916,0.0,0.1428362901216916,0.0,0.0,4.933616361296332,,0.0
HOS,6,3.0276503540974917,0.002473670876883791,0.01006972558825482,0.028446404174649206,0.01905121939148405,0.007677203662395383,0.010124829913218548,0.0053404219072840315,16.15755757120075,21.90890230020664,21.90890230020665,16.157557571200748,0.0,0.0,0.009003065628563409,0.009289171545426089,0.01905121939148405,0.028446404174649206,0.00721091288287546,0.009327872681544993,0.12796143089400852,0.09615969102507932,0.028446404174649206,0.028446404174649206,,0.0,0.009259740993978218,0.0053404219072840315,0.0053404219072840505,0.0053404219072840315,0.005340421907284042,0.0,0.0,0.0053404219072840315,0.005340421907284018,0.0,0.0053404219072840315,0.00502551446382222,0.0,0.00534042190728404,0.0,0.0053404219072840315,0.0,0.010124829913218548,0.1844593263732003,,0.006451733482826364
HOS,7,3.0276503540974917,0.005057786885511967,0.009576925190459573,0.011202619717361492,0.004279658858038673,0.006574271681037862,0.011951727742197398,0.005142186658433065,6.363087999461343,4.921607686744477,4.9216076867444665,6.363087999461336,0.0,0.0,0.005322281901616986,0.006499178279472133,0.004279658858038673,0.011202619717361492,0.0038878512320112673,0.007908208020742416,0.12004264013558243,0.09242547351015024,0.011202619717361487,0.011202619717361492,,0.0,0.011663704469453142,0.005142186658433065,0.005142186658433049,0.005142186658433065,0.005142186658433063,0.0,0.0,0.005142186658433065,0.005142186658433081,0.0,0.005142186658433065,0.007383150152008932,0.0,0.005142186658433063,0.0,0.005142186658433065,0.0,0.011951727742197398,0.1776064625284005,,0.006407544333045019
HOS,8,3.0276503540974917,0.0024012507030452285,0.008525627744905787,0.011294471102083967,0.013071146178658576,0.005120578232097549,0.012138259548423758,0.006918801093865934,6.415259585983683,15.031818105457358,15.031818105457353,6.415259585983683,0.0,0.0,0.004297138647822496,0.01567963958779984,0.013071146178658576,0.011294471102083967,0.006254430521414473,0.007182098991433065,0.16965259606174585,0.40228106867814356,0.011294471102083965,0.011294471102083967,,0.0,0.012824974755644718,0.006918801093865934,0.006918801093865958,0.006918801093865934,0.00691880109386596,0.0,0.0,0.006918801093865934,0.006918801093865934,0.0,0.006918801093865934,0.010537050208344997,0.0,0.006918801093865942,0.0,0.006918801093865934,0.0,0.012138259548423758,0.2389733080271111,,0.005142849278250997
HOS,9,3.0276503540974917,0.006369029545804673,0.015844862877372322,0.010636484131685357,0.016109528491317204,0.008298588861139624,0.01746365921795914,0.01042037454285602,6.0415229867972835,18.525957765014752,18.525957765014777,6.041522986797287,0.0,0.0,0.0049615567192167025,0.014947955281560208,0.016109528491317204,0.010636484131685357,0.009964445302938404,0.00991467698467234,0.08764191549780427,0.16985216813424647,0.010636484131685355,0.010636484131685357,,0.0,0.01840557178108505,0.01042037454285602,0.010420374542855984,0.01042037454285602,0.010420374542856005,0.0,0.0,0.01042037454285602,0.01042037454285602,0.0,0.01042037454285602,0.010736555845419866,0.0,0.010420374542856006,0.0,0.01042037454285602,0.0,0.01746365921795914,0.3599151393044926,,0.008396233402249485
HOS,10,3.0276503540974917,0.006424157134309628,0.013345372760443302,0.02043484195596262,0.010080957736479618,0.010217831395049797,0.018129995428785364,0.007933899761779002,11.606990230986762,11.59310139695154,11.59310139695155,11.606990230986767,0.0,0.0,0.009013718793941703,0.011010026720278081,0.010080957736479618,0.02043484195596262,0.006352283812752631,0.012164581958020408,0.22683212817471612,0.17165536740351936,0.020434841955962617,0.02043484195596262,,0.0,0.01769504032296435,0.007933899761779002,0.007933899761779016,0.007933899761779002,0.00793389976177902,0.0,0.0,0.007933899761779002,0.007933899761778974,0.0,0.007933899761779002,0.011599950471489989,0.0,0.007933899761778978,0.0,0.007933899761779002,0.0,0.018129995428785364,0.2740303563081969,,0.009894839792888336
HOS,11,3.0276503540974917,0.008416086848178317,0.0175866725364569,0.014241350878792098,0.00952737353423427,0.005682331187373435,0.010037154446028181,0.00488578624357953,8.089087299153919,10.956479564369415,10.956479564369403,8.089087299153924,0.0,0.0,0.005428290031338529,0.0075560746717263086,0.00952737353423427,0.014241350878792098,0.004647741293945446,0.0068196511039474534,0.09289478862402291,0.08916309273110375,0.014241350878792107,0.014241350878792098,,0.0,0.009819251857221774,0.00488578624357953,0.004885786243579539,0.00488578624357953,0.004885786243579544,0.0,0.0,0.00488578624357953,0.00488578624357953,0.0,0.00488578624357953,0.005733461671463989,0.0,0.0048857862435795815,0.0,0.00488578624357953,0.0,0.010037154446028181,0.16875254600771966,,0.005419791572033033
HOS,12,3.0276503540974917,0.003208772110429525,0.011775484459100285,0.02044410926742065,0.0219144620352131,0.0034910100605650652,0.007780217445566636,0.00850370065874203,11.612254063894936,25.201631340495048,25.20163134049505,11.612254063894932,0.0,0.0,0.005220845916743263,0.012781778607836627,0.0219144620352131,0.02044410926742065,0.010504786531599397,0.003936065624480964,0.07901339353810968,0.127116395935034,0.02044410926742068,0.02044410926742065,,0.0,0.009673744969027731,0.00850370065874203,0.008503700658742066,0.00850370065874203,0.008503700658742052,0.0,0.0,0.00850370065874203,0.00850370065874202,0.0,0.00850370065874203,0.005132796385966988,0.0,0.008503700658742019,0.0,0.00850370065874203,0.0,0.007780217445566636,0.2937187842633388,,0.003398331782651849
HOS,13,3.0276503540974917,0.01013136586724929,0.007953170389577397,0.022426748961180208,0.008410793117998217,0.01118647802546135,0.019643091557325822,0.008014861223775796,12.73839340995036,9.672412085697932,9.672412085697943,12.738393409950357,0.0,0.0,0.010110787937953896,0.01002641097941018,0.008410793117998217,0.022426748961180208,0.006001311403070072,0.013255015629424369,0.24162368601965503,0.13985998306693037,0.022426748961180232,0.022426748961180208,,0.0,0.0187881489685329,0.008014861223775796,0.00801486122377579,0.008014861223775796,0.008014861223775796,0.0,0.0,0.008014861223775796,0.008014861223775793,0.0,0.008014861223775796,0.011817244992018004,0.0,0.008014861223775776,0.0,0.008014861223775796,0.0,0.019643091557325822,0.27682554275368004,,0.010866453832507476
HOS,14,3.0276503540974917,0.004915360527152805,0.009457365535515747,0.013238739451560557,0.007406350131085489,0.006741808714965387,0.01216569526228475,0.005486456984001874,7.519604008486385,8.517302650748316,8.517302650748324,7.519604008486381,0.0,0.0,0.005775038897950998,0.009899848461169362,0.007406350131085489,0.013238739451560557,0.004309217872958001,0.00817080880394568,0.22783001046961113,0.292025421304793,0.013238739451560537,0.013238739451560557,,0.0,0.012129451078830355,0.005486456984001874,0.005486456984001843,0.005486456984001874,0.005486456984001862,0.0,0.0,0.005486456984001874,0.005486456984001874,0.0,0.005486456984001874,0.009430558828224564,0.0,0.005486456984001836,0.0,0.005486456984001874,0.0,0.01216569526228475,0.1894980994966058,,0.006490512910351912
HOS,15,3.0276503540974917,0.005928004423695476,0.008718804825039457,0.014911185411415253,0.02078000104918875,0.009542445841141554,0.02088726865767953,0.01256820701645449,8.46955331368387,23.89700120656701,23.89700120656702,8.469553313683862,0.0,0.0,0.0060714622158959345,0.019337141566954163,0.02078000104918875,0.014911185411415253,0.012075280374985953,0.011609955076828462,0.10068383614637991,0.2233954990417947,0.014911185411415255,0.014911185411415253,,0.0,0.021847624283090727,0.01256820701645449,0.012568207016454508,0.01256820701645449,0.012568207016454535,0.0,0.0,0.01256820701645449,0.01256820701645449,0.0,0.01256820701645449,0.012737702385800435,0.0,0.012568207016454497,0.0,0.01256820701645449,0.0,0.02088726865767953,0.434100898208109,,0.009795721212628634
