id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,alpha,cohen_kappa_score,imb_spec_micro,hamming_loss,rec_score,zero_one_loss,warm_start,momentum,accuracy,fbeta_score,max_iter,prec_score,avg_prec_score,learning_rate_init,f1_score,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,roc_auc_score
HOS,10,4.5,0.8373282302510716,0.7352882460427819,0.738556338028169,0.7911304347826087,0.7642924986349511,0.7737485448195577,419.5,909.8,240.2,148.5,1150.0,568.0,0.8597818048650744,0.6359930114208134,0.7911304347826087,0.738556338028169,0.8239707887240764,0.6833240738411505,0.261443661971831,0.738556338028169,0.09999999999999999,0.5088681872447716,0.7737485448195577,0.22625145518044237,0.7737485448195577,0.22625145518044235,False,0.9000000000000001,0.7737485448195577,0.7737485448195577,1000.0,0.7737485448195577,0.5562089475838732,0.0010000000000000002,0.7737485448195577,0.00010000000000000002,0.7737485448195577,0.5,0.5124435906879528,7.81456021420519,0.7648433864053888
HOS,11,4.5,0.7956331904470301,0.6834813595812527,0.683274647887324,0.7587826086956523,0.7199643179486305,0.7338183934807916,388.1,872.6,277.4,179.9,1150.0,568.0,0.8291321402666323,0.5832798455853463,0.7587826086956523,0.683274647887324,0.7923507540000212,0.6292332782177394,0.3167253521126761,0.683274647887324,0.09999999999999999,0.42365362165056386,0.7338183934807916,0.2661816065192084,0.7338183934807916,0.2661816065192084,False,0.9000000000000001,0.7338183934807916,0.7338183934807916,1000.0,0.7338183934807916,0.5032393645731803,0.0010000000000000002,0.7338183934807916,0.00010000000000000002,0.7338183934807916,0.5,0.4269728173535185,9.19371609646088,0.721028628291488
HOS,12,4.5,0.7395606246172688,0.5548712431859818,0.6711267605633803,0.7319130434782609,0.7005798003589927,0.7118160651920837,381.2,841.7,308.3,186.8,1150.0,568.0,0.8185243655801708,0.5534524871751917,0.7319130434782609,0.6711267605633803,0.772579693648205,0.606268350640627,0.3288732394366197,0.6711267605633803,0.00010000000000000002,0.3824483638273898,0.7118160651920837,0.28818393480791615,0.7118160651920837,0.28818393480791615,False,0.9000000000000001,0.7118160651920837,0.7118160651920837,1000.0,0.7118160651920837,0.4799579593473825,0.0010000000000000002,0.7118160651920837,0.00010000000000000002,0.7118160651920837,0.5,0.3871851484189056,9.953663974975557,0.7015199020208207
HOS,13,4.5,0.8245323025107165,0.7232866357576404,0.7190140845070421,0.7834782608695653,0.7504489718517362,0.7621653084982538,408.4,901.0,249.0,159.6,1150.0,568.0,0.8496389534981705,0.6212492186984789,0.7834782608695653,0.7190140845070421,0.8151652413487736,0.66645444937892,0.28098591549295776,0.7190140845070421,0.00010000000000000002,0.48318564634210615,0.7621653084982538,0.23783469150174624,0.7621653084982538,0.23783469150174624,False,0.9000000000000001,0.7621653084982538,0.7621653084982538,1000.0,0.7621653084982538,0.5396806833199869,0.0010000000000000002,0.7621653084982538,0.00010000000000000002,0.7621653084982538,0.5,0.48642786285372824,8.214635119162178,0.7512461726883038
HOS,14,4.5,0.8977030006123699,0.8406796302532538,0.7818661971830986,0.8618260869565217,0.8208313184873516,0.8353899883585564,444.1,991.1,158.9,123.9,1150.0,568.0,0.8889208194107343,0.7366029252751601,0.8618260869565217,0.7818661971830986,0.8751369626645389,0.7584806344629828,0.2181338028169014,0.7818661971830986,0.00010000000000000002,0.6338070510837746,0.8353899883585564,0.16461001164144354,0.8353899883585564,0.16461001164144357,False,0.9000000000000001,0.8353899883585564,0.8353899883585564,1000.0,0.8353899883585564,0.6480442802648845,0.0010000000000000002,0.8353899883585564,0.00010000000000000002,0.8353899883585564,0.5,0.6345360029492324,5.685502340228405,0.8218461420698102
HOS,15,4.5,0.7943268524188609,0.6804710306605443,0.6774647887323942,0.759304347826087,0.7170762580529817,0.7322467986030269,384.8,873.2,276.8,183.2,1150.0,568.0,0.8265932882060006,0.5822822318372733,0.759304347826087,0.6774647887323942,0.791392212774127,0.6260086607139737,0.3225352112676056,0.6774647887323942,0.00010000000000000002,0.4194499935470223,0.7322467986030269,0.26775320139697323,0.7322467986030269,0.2677532013969732,False,0.9000000000000001,0.7322467986030269,0.7322467986030269,1000.0,0.7322467986030269,0.5010536267627,0.0010000000000000002,0.7322467986030269,0.00010000000000000002,0.7322467986030269,0.5,0.4225784714139563,9.247996781273338,0.7183845682792407
HOS,16,4.5,0.8344193202694429,0.7338474159962541,0.7200704225352113,0.7989565217391303,0.7584427632309857,0.7728754365541326,409.0,918.8,231.2,159.0,1150.0,568.0,0.8525274651859738,0.6388368788999272,0.7989565217391303,0.7200704225352113,0.8248560761607902,0.6769870686011362,0.2799295774647887,0.7200704225352113,0.00010000000000000002,0.5028176750161271,0.7728754365541326,0.22712456344586726,0.7728754365541326,0.22712456344586726,False,0.9000000000000001,0.7728754365541326,0.7728754365541326,1000.0,0.7728754365541326,0.5526791854413612,0.0010000000000000002,0.7728754365541326,0.00010000000000000002,0.7728754365541326,0.5,0.5050039930475065,7.844712116542498,0.7595134721371708
HOS,17,4.5,0.7950313839559093,0.6806147050835282,0.6695422535211268,0.7864347826086957,0.725132296684555,0.7477881257275902,380.3,904.4,245.6,187.7,1150.0,568.0,0.8284149075184597,0.6091089041812937,0.7864347826086957,0.6695422535211268,0.8065182563715098,0.6370327171348688,0.33045774647887327,0.6695422535211268,0.00010000000000000002,0.4446874190131481,0.7477881257275902,0.25221187427240976,0.7477881257275902,0.25221187427240976,False,0.9000000000000001,0.7477881257275902,0.7477881257275902,1000.0,0.7477881257275902,0.516601745327136,0.0010000000000000002,0.7477881257275903,0.00010000000000000002,0.7477881257275902,0.5,0.44659913812751195,8.711203837627274,0.7279885180649112
HOS,18,4.5,0.7339497856705451,0.5910029040047979,0.6684859154929577,0.6914782608695651,0.6794428718079332,0.6838766006984865,379.7,795.2,354.8,188.3,1150.0,568.0,0.8085670680853271,0.5182380156831139,0.6914782608695651,0.6684859154929577,0.7450307402121803,0.5832644147309806,0.33151408450704223,0.6684859154929577,1.0,0.3355207480229345,0.6838766006984865,0.31612339930151334,0.6838766006984865,0.31612339930151334,False,0.9000000000000001,0.6838766006984865,0.6838766006984865,1000.0,0.6838766006984865,0.4557128608146731,0.0010000000000000002,0.6838766006984865,0.00010000000000000002,0.6838766006984865,0.5,0.3429729344284419,10.918680533902343,0.6799820881812615
HOS,19,4.5,0.8178739283527252,0.7132932261314306,0.7116197183098592,0.7687826086956522,0.7395425439366697,0.7498835855646101,404.2,884.1,265.9,163.8,1150.0,568.0,0.8437680239904399,0.6034187232237449,0.7687826086956522,0.7116197183098592,0.8044553972068375,0.6529146192680411,0.28838028169014085,0.7116197183098592,1.0,0.459520769309373,0.7498835855646101,0.25011641443539,0.7498835855646101,0.25011641443539,False,0.9000000000000001,0.7498835855646101,0.74988358556461,1000.0,0.7498835855646101,0.5247290834300546,0.0010000000000000002,0.7498835855646101,0.00010000000000000002,0.7498835855646101,0.5,0.46348972072620265,8.638838666967292,0.7402011635027556
HOS,20,4.5,0.8537501530924679,0.7668137516393392,0.7408450704225351,0.8098260869565218,0.7745046636048105,0.7870197904540163,420.8,931.3,218.7,147.2,1150.0,568.0,0.8635760419865358,0.6581303672500702,0.8098260869565218,0.7408450704225351,0.8357970109426182,0.6969454690679171,0.2591549295774648,0.7408450704225351,1.0,0.5336644864800292,0.7870197904540163,0.2129802095459837,0.7870197904540163,0.2129802095459837,False,0.9000000000000001,0.7870197904540163,0.7870197904540163,1000.0,0.7870197904540163,0.5732426364965849,0.0010000000000000002,0.7870197904540163,0.00010000000000000002,0.7870197904540163,0.5,0.5359869062306676,7.356177622151224,0.7753355786895284
HOS,21,4.5,0.7978142222902633,0.6785607663517227,0.6919014084507042,0.7491304347826088,0.7198374075143326,0.7302095459837019,393.0,861.5,288.5,175.0,1150.0,568.0,0.8312227900689241,0.5768957156723686,0.7491304347826088,0.6919014084507042,0.7879673855371734,0.6290444531115251,0.3080985915492958,0.6919014084507042,1.0,0.419838690082461,0.7302095459837019,0.269790454016298,0.7302095459837019,0.26979045401629803,False,0.9000000000000001,0.7302095459837019,0.7302095459837019,1000.0,0.7302095459837019,0.5010842304201931,0.0010000000000000002,0.7302095459837019,0.00010000000000000002,0.7302095459837019,0.5,0.4242503984668902,9.31836643940612,0.7205159216166566
HOS,22,4.5,0.8344552204531539,0.7359059943805087,0.7190140845070423,0.7940000000000002,0.7552576613467575,0.7692083818393481,408.4,913.1,236.9,159.6,1150.0,568.0,0.8515223265123989,0.633399363726175,0.7940000000000002,0.7190140845070423,0.8215459594583306,0.6730321320268179,0.28098591549295776,0.7190140845070423,1.0,0.4958945571321555,0.7692083818393481,0.23079161816065188,0.7692083818393481,0.23079161816065188,False,0.9000000000000001,0.7692083818393481,0.7692083818393481,1000.0,0.7692083818393481,0.5480998234734236,0.0010000000000000002,0.769208381839348,0.00010000000000000002,0.7692083818393481,0.5,0.4987435449733323,7.971370352277821,0.7565070422535211
HOS,23,4.5,0.8033817360685855,0.6919884970405519,0.7012323943661971,0.7493913043478262,0.7245965164869345,0.7334691501746218,398.3,861.8,288.2,169.7,1150.0,568.0,0.8356942442298043,0.5808628215097535,0.7493913043478262,0.7012323943661971,0.78996300660402,0.6349431865959473,0.2987676056338029,0.7012323943661971,1.0,0.4281035595250259,0.7334691501746218,0.26653084982537834,0.7334691501746218,0.26653084982537834,False,0.9000000000000001,0.7334691501746218,0.7334691501746218,1000.0,0.7334691501746218,0.5059212296509564,0.0010000000000000002,0.7334691501746218,0.00010000000000000002,0.7334691501746218,0.5,0.43323419623809434,9.205783559493005,0.7253118493570115
HOS,24,4.5,0.7364353184323331,0.6000451526397945,0.639612676056338,0.730086956521739,0.6820277072425596,0.7001746216530851,363.3,839.6,310.4,204.7,1150.0,568.0,0.8044455719893628,0.5422041175914653,0.730086956521739,0.639612676056338,0.7644558561127096,0.5851716873267538,0.360387323943662,0.639612676056338,0.09999999999999999,0.353676176915692,0.7001746216530851,0.29982537834691503,0.7001746216530851,0.29982537834691503,False,0.9000000000000001,0.7001746216530851,0.7001746216530851,1000.0,0.7001746216530851,0.46502409547289786,0.0010000000000000002,0.7001746216530851,0.00010000000000000002,0.7001746216530851,0.5,0.3579301195997442,10.35574616767219,0.6848498162890386
HOS,25,4.5,0.8238912278015922,0.720318781691119,0.7102112676056337,0.7829565217391304,0.7456273261525199,0.7589057043073341,403.4,900.4,249.6,164.6,1150.0,568.0,0.8454461886853679,0.6181865690500639,0.7829565217391304,0.7102112676056337,0.8129339556715086,0.660858903860549,0.2897887323943662,0.7102112676056337,0.09999999999999999,0.47528055584922546,0.7589057043073341,0.24109429569266588,0.7589057043073341,0.24109429569266588,False,0.9000000000000001,0.7589057043073341,0.7589057043073343,1000.0,0.7589057043073341,0.5348766153997971,0.0010000000000000002,0.7589057043073342,0.00010000000000000002,0.7589057043073341,0.5,0.47816340113733624,8.327218138702317,0.7465838946723821
HOS,26,4.5,0.8929032455603183,0.8227681924351293,0.779225352112676,0.8595652173913043,0.8182657175188053,0.8330034924330617,442.6,988.5,161.5,125.4,1150.0,568.0,0.8875584828416299,0.7332012767693324,0.8595652173913043,0.779225352112676,0.873232713925141,0.7552113656679433,0.22077464788732395,0.779225352112676,0.09999999999999999,0.6287083030104311,0.8330034924330617,0.1669965075669383,0.8330034924330617,0.16699650756693832,False,0.9000000000000001,0.8330034924330617,0.8330034924330617,1000.0,0.8330034924330617,0.6442360284508641,0.0010000000000000002,0.8330034924330617,0.00010000000000000002,0.8330034924330617,0.5,0.6296849817094186,5.767930199467318,0.8193952847519903
HOS,27,4.5,0.8060165339865278,0.6962380265958591,0.6878521126760564,0.7696521739130435,0.7272313251327136,0.7426076833527359,390.7,885.1,264.9,177.3,1150.0,568.0,0.8333891627740322,0.5966695363626635,0.7696521739130435,0.6878521126760564,0.7999985455056898,0.6384913738465519,0.3121478873239437,0.6878521126760564,0.09999999999999999,0.44035892747321415,0.7426076833527359,0.25739231664726425,0.7426076833527359,0.25739231664726425,False,0.9000000000000001,0.7426076833527359,0.7426076833527359,1000.0,0.7426076833527359,0.5134175713024522,0.0010000000000000002,0.7426076833527357,0.00010000000000000002,0.7426076833527359,0.5,0.443541315982554,8.890138961111038,0.7287521432945498
HOS,28,4.5,0.8433188916105328,0.7478719133016144,0.7285211267605634,0.8034782608695654,0.7649714471047223,0.7786961583236323,413.8,924.0,226.0,154.2,1150.0,568.0,0.8570804305606108,0.6470258979774979,0.8034782608695654,0.7285211267605634,0.8293367300330935,0.6851823574129497,0.27147887323943665,0.7285211267605634,0.09999999999999999,0.5155199496156866,0.7786961583236323,0.22130384167636788,0.7786961583236323,0.22130384167636782,False,0.9000000000000001,0.7786961583236323,0.7786961583236323,1000.0,0.7786961583236323,0.5610925910896158,0.0010000000000000002,0.7786961583236323,0.00010000000000000002,0.7786961583236323,0.5,0.5178544270390738,7.643669088687,0.7659996938150643
HOS,29,4.5,0.8030567207593388,0.6905326070505653,0.6876760563380282,0.7749565217391304,0.7296492031914134,0.7461001164144354,390.6,891.2,258.8,177.4,1150.0,568.0,0.8341539760196189,0.6026622429968088,0.7749565217391304,0.6876760563380282,0.8032005750435605,0.6417419465517671,0.31232394366197186,0.6876760563380282,0.09999999999999999,0.4466302680889395,0.7461001164144354,0.2538998835855646,0.7461001164144354,0.25389988358556465,False,0.9000000000000001,0.7461001164144354,0.7461001164144354,1000.0,0.7461001164144354,0.5175994172353996,0.0010000000000000002,0.7461001164144354,0.00010000000000000002,0.7461001164144354,0.5,0.44949889255960107,8.769511757435955,0.7313162890385793
HOS,30,4.5,0.7300855786895286,0.588130218379388,0.6764084507042254,0.6747826086956521,0.6745253080006662,0.6753201396973225,384.2,776.0,374.0,183.8,1150.0,568.0,0.8089650456429205,0.5086543045150844,0.6747826086956521,0.6764084507042254,0.7349628261443982,0.5793634434202646,0.3235915492957747,0.6764084507042254,0.00010000000000000002,0.3241775386018745,0.6753201396973225,0.32467986030267754,0.6753201396973225,0.32467986030267754,False,0.9000000000000001,0.6753201396973225,0.6753201396973225,1000.0,0.6753201396973225,0.45028921750643597,0.0010000000000000002,0.6753201396973225,0.00010000000000000002,0.6753201396973225,0.5,0.333946882176408,11.214219163282928,0.6755955296999387
HOS,31,4.5,0.8292725811390079,0.7254558095212655,0.7142605633802817,0.7907826086956522,0.7514490260149111,0.7654831199068685,405.7,909.4,240.6,162.3,1150.0,568.0,0.84866571403804,0.6277242716040002,0.7907826086956522,0.7142605633802817,0.8186572562151293,0.6681003008900182,0.28573943661971835,0.7142605633802817,0.00010000000000000002,0.48795803536642196,0.7654831199068685,0.2345168800931315,0.7654831199068685,0.2345168800931316,False,0.9000000000000001,0.7654831199068685,0.7654831199068685,1000.0,0.7654831199068685,0.542945888318356,0.0010000000000000002,0.7654831199068683,0.00010000000000000002,0.7654831199068685,0.5,0.49050134602183376,8.100038063242852,0.752521586037967
HOS,32,4.5,0.8892265768524188,0.8104727140343849,0.7746478873239437,0.861391304347826,0.8167611176046512,0.8327124563445867,440.0,990.6,159.4,128.0,1150.0,568.0,0.8856836720576633,0.7342647667699649,0.861391304347826,0.7746478873239437,0.8733077251871958,0.7537412380877508,0.22535211267605632,0.7746478873239437,0.00010000000000000002,0.627232821496717,0.8327124563445867,0.16728754365541326,0.8327124563445867,0.16728754365541326,False,0.9000000000000001,0.8327124563445867,0.8327124563445867,1000.0,0.8327124563445867,0.643395482787932,0.0010000000000000002,0.8327124563445867,0.00010000000000000002,0.8327124563445867,0.5,0.627927525975919,5.777981252460828,0.8180195958358849
HOS,33,4.5,0.8033554041641151,0.6906773763742706,0.7024647887323945,0.7437391304347827,0.7218382681028562,0.7300931315483121,399.0,855.3,294.7,169.0,1150.0,568.0,0.8358138021118091,0.5767749434736439,0.7437391304347827,0.7024647887323945,0.786313464303351,0.6322852834626407,0.2975352112676056,0.7024647887323945,0.00010000000000000002,0.4227127541838661,0.7300931315483121,0.26990686845168804,0.7300931315483121,0.269906868451688,False,0.9000000000000001,0.7300931315483121,0.7300931315483121,1000.0,0.7300931315483121,0.5030730080089676,0.0010000000000000002,0.7300931315483121,0.00010000000000000002,0.7300931315483121,0.5,0.42904075138127384,9.322390137184378,0.7231019595835885
HOS,34,4.5,0.8367517605633804,0.7397339719962647,0.7181338028169014,0.7984347826086955,0.7571032146724919,0.7718859138533178,407.9,918.2,231.8,160.1,1150.0,568.0,0.8515713124519457,0.6381820974424233,0.7984347826086955,0.7181338028169014,0.8240472414348048,0.6755712327678599,0.2818661971830986,0.7181338028169014,0.00010000000000000002,0.5006855498906877,0.7718859138533178,0.22811408614668222,0.7718859138533178,0.22811408614668222,False,0.9000000000000001,0.7718859138533178,0.7718859138533178,1000.0,0.7718859138533178,0.5514842521068033,0.0010000000000000002,0.7718859138533178,0.00010000000000000002,0.7718859138533178,0.5,0.5029683583315908,7.878889299097682,0.7582842927127985
HOS,35,4.5,0.8070602418860992,0.6921021587191115,0.7140845070422535,0.7578260869565218,0.7352310801205597,0.7433643771827707,405.6,871.5,278.5,162.4,1150.0,568.0,0.8432146553302683,0.5938030280519331,0.7578260869565218,0.7140845070422535,0.7979377977220795,0.6478379439470381,0.2859154929577465,0.7140845070422535,0.00010000000000000002,0.4488161253418464,0.7433643771827707,0.25663562281722935,0.7433643771827707,0.25663562281722935,False,0.9000000000000001,0.7433643771827707,0.7433643771827707,1000.0,0.7433643771827707,0.5184389285086882,0.0010000000000000002,0.7433643771827707,0.00010000000000000002,0.7433643771827707,0.5,0.4541046025587149,8.864010011874523,0.7359552969993877
HOSbal,0,4.5,0.7371457176155525,0.7195321876138074,0.6508802816901408,0.7230633802816901,0.6859593476151353,0.6869718309859156,369.7,410.7,157.3,198.3,568.0,568.0,0.6744713839310844,0.701550838377398,0.7230633802816901,0.6508802816901408,0.6978709716727699,0.6751996020171549,0.3491197183098592,0.6508802816901408,1.0,0.373943661971831,0.6869718309859156,0.3130281690140845,0.6869718309859156,0.31302816901408453,False,0.9000000000000001,0.6869718309859156,0.6869718309859156,1000.0,0.6869718309859156,0.631188586758433,0.0010000000000000002,0.6869718309859156,0.00010000000000000002,0.6869718309859156,0.5,0.37498116097071,10.811720653790502,0.6869718309859156
HOSbal,1,4.5,0.738311470938306,0.726774518642249,0.6624999999999999,0.6908450704225352,0.6764988302641208,0.6766725352112676,376.3,392.4,175.6,191.7,568.0,568.0,0.6717760408639404,0.6819091682489249,0.6908450704225352,0.6624999999999999,0.6811544600983834,0.6720393523264538,0.3375,0.6624999999999999,1.0,0.3533450704225352,0.6766725352112676,0.32332746478873237,0.6766725352112676,0.32332746478873237,False,0.9000000000000001,0.6766725352112676,0.6766725352112676,1000.0,0.6766725352112676,0.6205375452243279,0.0010000000000000002,0.6766725352112676,0.00010000000000000002,0.6766725352112676,0.5,0.35351507650327985,11.167458608414996,0.6766725352112675
HOSbal,2,4.5,0.7346059189644911,0.7245321877944602,0.6665492957746478,0.6762323943661971,0.6711890023304582,0.6713908450704226,378.6,384.1,183.9,189.4,568.0,568.0,0.6698855878104615,0.673270179655294,0.6762323943661971,0.6665492957746478,0.6728810868596422,0.6697225777363788,0.33345070422535217,0.6665492957746478,1.0,0.3427816901408451,0.6713908450704226,0.32860915492957743,0.6713908450704226,0.32860915492957743,False,0.9000000000000001,0.6713908450704226,0.6713908450704226,1000.0,0.6713908450704226,0.6154260870757001,0.0010000000000000002,0.6713908450704226,0.00010000000000000002,0.6713908450704226,0.5,0.3429685903842982,11.349887565305961,0.6713908450704226
HOSbal,3,4.5,0.7347655475104146,0.7181667886210089,0.6485915492957747,0.7,0.6737482007163651,0.6742957746478874,368.4,397.6,170.4,199.6,568.0,568.0,0.6657669626727489,0.6838715327480059,0.7,0.6485915492957747,0.6824055000035109,0.6657062163174358,0.3514084507042254,0.6485915492957747,1.0,0.3485915492957746,0.6742957746478874,0.32570422535211263,0.6742957746478874,0.32570422535211263,False,0.9000000000000001,0.6742957746478874,0.6742957746478874,1000.0,0.6742957746478874,0.6192308735761172,0.0010000000000000002,0.6742957746478874,0.00010000000000000002,0.6742957746478874,0.5,0.34911449099948116,11.249545349928749,0.6742957746478874
HOSbal,4,4.5,0.7334658921840906,0.7203515631958529,0.6524647887323943,0.690669014084507,0.6712632801712819,0.6715669014084508,370.6,392.3,175.7,197.4,568.0,568.0,0.665248497757346,0.6784526668775002,0.690669014084507,0.6524647887323943,0.6776931660122476,0.6651733685937039,0.3475352112676056,0.6524647887323943,1.0,0.3431338028169014,0.6715669014084508,0.3284330985915493,0.6715669014084508,0.3284330985915493,False,0.9000000000000001,0.6715669014084508,0.6715669014084508,1000.0,0.6715669014084508,0.6164452456346285,0.0010000000000000002,0.6715669014084508,0.00010000000000000002,0.6715669014084508,0.5,0.34341731115911395,11.343801023071885,0.6715669014084507
