id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,min_samples_leaf,log_loss,rec_score,class_weight,hamming_loss,cohen_kappa_score,n_estimators,min_samples_split,zero_one_loss,matthews_corrcoef,pr_curve,max_features,avg_prec_score,fbeta_score,accuracy,roc_auc_score,hinge_loss,imb_sens_micro,f1_score,imb_spec_micro,prec_score
HOS,6,3.0276503540974917,0.006041541290137609,0.00583591368093838,0.012895623472673968,0.016464366330668993,0.0074522302617559,0.013857047873182562,0.006966576506883098,15.513435037626785,11.376877134492277,11.376877134492284,15.513435037626792,0.0,0.0,0.010868018278295965,0.006758057769641094,0.016464366330668993,0.012895623472673968,0.009031140247219058,0.006709810122783138,0.12879984102449327,0.09372133912925477,0.012895623472673964,0.012895623472673968,0.0,0.24061803398756934,0.006966576506883098,,0.006966576506883093,0.013879317666488238,0.0,0.0,0.006966576506883108,0.013857047873182562,,,0.0050488087217669545,0.006966576506883129,0.006966576506883098,0.0070991111002443345,,0.006966576506883098,0.006966576506883069,0.006966576506883098,0.006966576506883098
HOS,7,3.0276503540974917,0.0033526446824128572,0.003360033531644797,0.008264384320224886,0.0074482427653135815,0.0041281927794809044,0.008757728047227655,0.00472111248408455,9.942054337230543,5.146735750831681,5.146735750831671,9.942054337230527,0.0,0.0,0.007920685410965746,0.0032395130697892363,0.0074482427653135815,0.008264384320224886,0.004968189267685586,0.004570302797599105,0.10691243053915189,0.05170673240549808,0.008264384320224893,0.008264384320224886,0.0,0.16306162784906367,0.00472111248408455,,0.004721112484084491,0.008871804920539088,0.0,0.0,0.00472111248408451,0.008757728047227655,,,0.002914515964501594,0.00472111248408455,0.00472111248408455,0.004158968352954304,,0.00472111248408455,0.0047211124840845515,0.00472111248408455,0.00472111248408455
HOS,8,3.0276503540974917,0.008336750516992196,0.007610717103633624,0.0225996802904371,0.021970854589468052,0.007950548802298363,0.015690990165388143,0.009880794683293326,27.187415389395813,15.181860521322449,15.181860521322442,27.187415389395802,0.0,0.0,0.013214201687327287,0.007550424957030797,0.021970854589468052,0.0225996802904371,0.009389392713202183,0.011897334174013658,0.1124829409476788,0.08513500148694049,0.022599680290437074,0.0225996802904371,0.0,0.34126877105283576,0.009880794683293326,,0.009880794683293339,0.016152296132333446,0.0,0.0,0.009880794683293332,0.015690990165388143,,,0.005195436318342363,0.009880794683293318,0.009880794683293326,0.00787900735553091,,0.009880794683293326,0.009880794683293326,0.009880794683293326,0.009880794683293326
HOS,9,3.0276503540974917,0.00794819289076585,0.007011041255810853,0.012643400933462869,0.012377861217535662,0.00848397861414822,0.01677069768873761,0.00886092756392993,15.210011322955825,8.553102101317133,8.553102101317133,15.210011322955824,0.0,0.0,0.01123742850529855,0.006522027714218209,0.012377861217535662,0.012643400933462869,0.009686169859806193,0.008550716707401788,0.0983693899639519,0.07228756857867565,0.01264340093346288,0.012643400933462869,0.0,0.3060471487298018,0.00886092756392993,,0.008860927563929902,0.016918713170153688,0.0,0.0,0.008860927563929906,0.01677069768873761,,,0.0055386917326468,0.00886092756392993,0.00886092756392993,0.008449641374633804,,0.00886092756392993,0.00886092756392993,0.00886092756392993,0.00886092756392993
HOS,10,3.0276503540974917,0.005825861539171997,0.00648738201077624,0.017983012848633483,0.016361576015976917,0.006869485317941719,0.013803593442703363,0.008517291041987847,21.633564456906107,11.305849027040036,11.305849027040042,21.633564456906104,0.0,0.0,0.011923481524429591,0.006005533475292213,0.016361576015976917,0.017983012848633483,0.0078013281083352285,0.009693843324013962,0.11067933807848002,0.07541754658712396,0.017983012848633503,0.017983012848633483,0.0,0.2941757645930023,0.008517291041987847,,0.008517291041987826,0.014315236053165975,0.0,0.0,0.008517291041987842,0.013803593442703363,,,0.004575455384027343,0.008517291041987847,0.008517291041987847,0.006844190384549226,,0.008517291041987847,0.008517291041987847,0.008517291041987847,0.008517291041987847
HOS,11,3.0276503540974917,0.004005823265896391,0.00347286126317479,0.012812300754729323,0.012151125632233492,0.004193752921183582,0.008492920753942323,0.005429076825557571,15.413197807939353,8.39642781187334,8.39642781187333,15.413197807939358,0.0,0.0,0.008325935079747668,0.003968084774714361,0.012151125632233492,0.012812300754729323,0.005001464362918711,0.006396245807749011,0.08129375087191128,0.04791936371522937,0.012812300754729302,0.012812300754729323,0.0,0.18751241146177106,0.005429076825557571,,0.005429076825557577,0.008848041161360152,0.0,0.0,0.005429076825557574,0.008492920753942323,,,0.002758342570441883,0.005429076825557565,0.005429076825557571,0.004135308881535512,,0.005429076825557571,0.005429076825557571,0.005429076825557571,0.005429076825557571
HOS,12,3.0276503540974917,0.009997361319963517,0.009171921150439606,0.021030920721269008,0.021062945436199566,0.01058854930490702,0.02121701346310014,0.011605490867141773,25.30019762768662,14.554495296413865,14.554495296413863,25.300197627686625,0.0,0.0,0.016220842075470917,0.008661208357984972,0.021062945436199566,0.021030920721269008,0.01261573494153191,0.01200198597819104,0.15224419647242898,0.09393095635823297,0.021030920721269022,0.021030920721269008,0.0,0.4008399811714887,0.011605490867141773,,0.01160549086714177,0.021437484488573296,0.0,0.0,0.011605490867141775,0.02121701346310014,,,0.006880103135568752,0.011605490867141773,0.011605490867141773,0.01051566845569561,,0.011605490867141773,0.011605490867141773,0.011605490867141773,0.011605490867141773
HOS,13,3.0276503540974917,0.007224532112688854,0.007443579088977417,0.01697719888727935,0.018825060960893338,0.008108416276696213,0.015817902964183835,0.00860106642866157,20.42357026139706,13.008117123977286,13.008117123977284,20.42357026139706,0.0,0.0,0.011851266862649793,0.007465810552852289,0.018825060960893338,0.01697719888727935,0.009765445503121292,0.009169297840965018,0.10658970489043662,0.08501125233010146,0.01697719888727935,0.01697719888727935,0.0,0.2970705365164515,0.00860106642866157,,0.008601066428661548,0.015830550590525454,0.0,0.0,0.008601066428661552,0.015817902964183835,,,0.0053614004491401536,0.008601066428661552,0.00860106642866157,0.008007917001462032,,0.00860106642866157,0.00860106642866157,0.00860106642866157,0.00860106642866157
HOS,14,3.0276503540974917,0.00590384659335515,0.0054997529397200085,0.013298928554301115,0.012839259426065125,0.008469495734958733,0.016873716423238046,0.008976747978483681,15.998611050824232,8.871928263411007,8.87192826341101,15.998611050824245,0.0,0.0,0.01166737167061432,0.0066033938612597935,0.012839259426065125,0.013298928554301115,0.009682919842769049,0.008717297732671303,0.10513945679408981,0.07581325496720817,0.013298928554301119,0.013298928554301115,0.0,0.31004727952486866,0.008976747978483681,,0.008976747978483692,0.017031121151675318,0.0,0.0,0.008976747978483697,0.016873716423238046,,,0.0055835145810936475,0.008976747978483668,0.008976747978483681,0.008468359614689877,,0.008976747978483681,0.008976747978483681,0.008976747978483681,0.008976747978483681
HOS,15,3.0276503540974917,0.0027136237678934993,0.0023422799337822603,0.01686103033722372,0.01601441944009193,0.0052183393045522174,0.01054629782237791,0.006914585570766281,20.283819495680135,11.065963833103536,11.06596383310354,20.283819495680127,0.0,0.0,0.010699902856730252,0.005049526415941853,0.01601441944009193,0.01686103033722372,0.006270340083005422,0.00830838396530546,0.10410832189352692,0.06021897197374698,0.016861030337223706,0.01686103033722372,0.0,0.23881943158458993,0.006914585570766281,,0.0069145855707663205,0.011043247577031446,0.0,0.0,0.0069145855707662945,0.01054629782237791,,,0.003403469599540521,0.006914585570766281,0.006914585570766281,0.005119200244622417,,0.006914585570766281,0.006914585570766281,0.006914585570766281,0.006914585570766281
HOS,16,3.0276503540974917,0.00821353224302066,0.007733883165713707,0.0221363048686164,0.017106925429272772,0.008607724577905512,0.016663538290297136,0.011018428177697232,26.62997475694554,11.820885471627467,11.820885471627467,26.629974756945504,0.0,0.0,0.012592967264827833,0.006582718917716099,0.017106925429272772,0.0221363048686164,0.00870093637052693,0.01342220381949114,0.09657777989749679,0.07017356343980459,0.022136304868616393,0.0221363048686164,0.0,0.38056167258503776,0.011018428177697232,,0.01101842817769721,0.017573811811764352,0.0,0.0,0.011018428177697236,0.016663538290297136,,,0.0053446884037197245,0.011018428177697269,0.011018428177697232,0.008446598065389766,,0.011018428177697232,0.011018428177697232,0.011018428177697232,0.011018428177697232
HOS,17,3.0276503540974917,0.004951788296264786,0.004737009836997453,0.01932536734119397,0.023329558756684056,0.007439828444140849,0.014150292192253165,0.007771900139767237,23.248416911456356,16.120725100868686,16.12072510086869,23.248416911456342,0.0,0.0,0.010059130852834362,0.008485354522158999,0.023329558756684056,0.01932536734119397,0.009786028368438957,0.009654292304943001,0.0837528528611694,0.09310113445571241,0.019325367341193975,0.01932536734119397,0.0,0.2684310043609783,0.007771900139767237,,0.00777190013976723,0.013925918595309752,0.0,0.0,0.00777190013976724,0.014150292192253165,,,0.004973671692962195,0.00777190013976723,0.007771900139767237,0.00734124377988945,,0.007771900139767237,0.007771900139767237,0.007771900139767237,0.007771900139767237
HOS,18,3.0276503540974917,0.004181413008571115,0.003764591865534885,0.01844749877071663,0.020984912736982105,0.004226950010377209,0.007842347845505821,0.005545638115309419,22.192341021172144,14.500574701254655,14.500574701254662,22.19234102117215,0.0,0.0,0.008227013842412024,0.006563249250566027,0.020984912736982105,0.01844749877071663,0.00633579217298486,0.008261335814163707,0.07083294208037218,0.07629290000690514,0.018447498770716657,0.01844749877071663,0.0,0.19153610001128996,0.005545638115309419,,0.005545638115309457,0.007781387256746916,0.0,0.0,0.005545638115309462,0.007842347845505821,,,0.0029863913248872986,0.005545638115309393,0.005545638115309419,0.004122540843657143,,0.005545638115309419,0.005545638115309419,0.005545638115309419,0.005545638115309419
HOS,19,3.0276503540974917,0.002478721427326873,0.002993272053335294,0.010380894986156318,0.019620991905661234,0.007347877812209248,0.01331150548221964,0.005325392994238529,12.48821666834604,13.558105406811913,13.558105406811906,12.488216668346034,0.0,0.0,0.0060979806052543365,0.008420520199638258,0.019620991905661234,0.010380894986156318,0.009585857811840305,0.004973976367843209,0.05343346321916562,0.1045935888477961,0.010380894986156308,0.010380894986156318,0.0,0.1839352701937282,0.005325392994238529,,0.005325392994238534,0.012423722602734593,0.0,0.0,0.005325392994238514,0.01331150548221964,,,0.005179253701544189,0.005325392994238489,0.005325392994238529,0.007183052467133224,,0.005325392994238529,0.005325392994238529,0.005325392994238529,0.005325392994238529
HOS,20,3.0276503540974917,0.0042213692585725245,0.005475036032103615,0.019772305652437,0.01123053229794773,0.006482590827430902,0.013650815346481026,0.009764119328884333,23.786083699881694,7.760297817881869,7.7602978178818764,23.786083699881697,0.0,0.0,0.01200201525853256,0.0036399648936697704,0.01123053229794773,0.019772305652437,0.005814992197991072,0.011745030671463137,0.09506679632910538,0.03862967515223835,0.019772305652436966,0.019772305652437,0.0,0.3372388673360701,0.009764119328884333,,0.009764119328884331,0.01475415336172835,0.0,0.0,0.00976411932888435,0.013650815346481026,,,0.004035056828344471,0.00976411932888434,0.009764119328884333,0.00662239088615448,,0.009764119328884333,0.009764119328884333,0.009764119328884333,0.009764119328884333
HOS,21,3.0276503540974917,0.008664736649388757,0.006374138339368378,0.02189585724407503,0.020625318903784388,0.009811480736880525,0.01994159038576469,0.011497161286279051,26.34071626462222,14.252095362515036,14.25209536251501,26.340716264622216,0.0,0.0,0.015076624676826996,0.008612050199925154,0.020625318903784388,0.02189585724407503,0.01128300691954353,0.01257870488347705,0.13142285924817612,0.0990223666543357,0.021895857244074994,0.02189585724407503,0.0,0.3970977226189355,0.011497161286279051,,0.011497161286279058,0.0202359559379242,0.0,0.0,0.011497161286279048,0.01994159038576469,,,0.0065523754146310405,0.011497161286279063,0.011497161286279051,0.009952908760443122,,0.011497161286279051,0.011497161286279051,0.011497161286279051,0.011497161286279051
HOS,22,3.0276503540974917,0.004292905235121579,0.003991629780882034,0.018924930231754754,0.016444567222954502,0.006469375301782977,0.013376321122798396,0.008662070209234481,22.766691068800966,11.363195951061577,11.363195951061579,22.766691068800966,0.0,0.0,0.01157017908130765,0.005769290288802009,0.016444567222954502,0.018924930231754754,0.007258257197976363,0.010293626260831055,0.09902845654605491,0.06641554046983171,0.01892493023175476,0.018924930231754754,0.0,0.29917576155881265,0.008662070209234481,,0.008662070209234518,0.013913054122567181,0.0,0.0,0.008662070209234509,0.013376321122798396,,,0.004278260517500645,0.008662070209234481,0.008662070209234481,0.006586064630648394,,0.008662070209234481,0.008662070209234481,0.008662070209234481,0.008662070209234481
