id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens_spec_supp,imb_report_0.1,rec_score,f1_score,solver,log_loss,avg_prec_score,pr_curve,warm_start,tol,imb_sens_spec_supp_micro,hamming_loss,prec_score,activation,momentum,learning_rate_init,hidden_layer_sizes,learning_rate,imb_sens_micro,bal_report,confusion_matrix,imb_spec_micro,roc_auc_score,imb_report_0.3,zero_one_loss,hinge_loss,roc_curve,matthews_corrcoef,fbeta_score,imb_sens,power_t,batch_size,cohen_kappa_score,max_iter,y,imb_spec,accuracy,X,alpha
CVS,0,4,0.8315033907146583,0.7447415462274807,0.7267605633802817,0.7570370370370371,0.7417443383921284,0.46754321383688413,0.7466019417475728,258,511,164,97,675,355,0.8404605263157895,0.6113744075829384,0.7570370370370371,0.7267605633802817,0.7965705378020266,0.6640926640926641,2.7705994654448265,2.9912401236688426,0.2732394366197183,0.7267605633802817,"(array([0.75703704, 0.72676056]), array([0.72676056, 0.75703704]), array([675, 355]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.84      0.76      0.73      0.80      0.74      0.55       675
        1.0       0.61      0.73      0.76      0.66      0.74      0.55       355

avg / total       0.76      0.75      0.74      0.75      0.74      0.55      1030
",0.7466019417475728,0.7466019417475728,adam,8.752186187427418,0.5384975661728157,,False,0.0001,"(0.7466019417475728, 0.7466019417475728, None)",0.25339805825242717,0.7466019417475728,logistic,0.9,0.001,"(10,)",constant,0.7466019417475728,"              precision    recall  f1-score   support

         0.0       0.84      0.76      0.80       675
         1.0       0.61      0.73      0.66       355

    accuracy                           0.75      1030
   macro avg       0.73      0.74      0.73      1030
weighted avg       0.76      0.75      0.75      1030
","[[511 164]
 [ 97 258]]",0.7466019417475728,0.7418988002086593,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.84      0.76      0.73      0.80      0.74      0.56       675
        1.0       0.61      0.73      0.76      0.66      0.74      0.55       355

avg / total       0.76      0.75      0.74      0.75      0.74      0.55      1030
",0.2533980582524272,,"(array([0.        , 0.24296296, 1.        ]), array([0.        , 0.72676056, 1.        ]), array([2., 1., 0.]))",0.46754321383688413,0.7466019417475728,[0.75703704 0.72676056],0.5,auto,0.46308094829135793,1000,[0. 1. 1. ... 1. 1. 1.],[0.72676056 0.75703704],0.7466019417475728,"[[-0.96119249 -0.69648316 -0.3133484  ...  0.35515877 -0.48648927
  -0.81045349]
 [-1.64261269  0.13478268 -0.44475138 ...  1.82214837 -0.26452749
  -0.33506552]
 [-0.27977229 -0.68925476 -0.44475138 ... -0.89714942 -0.77781411
  -0.63438387]
 ...
 [-1.22052257 -0.23102379 -0.25789406 ... -3.16988939 -0.64070502
  -0.37242162]
 [-0.46079425 -0.13126202 -0.42701784 ...  0.23215731 -0.16282242
   0.55834049]
 [-0.54710637 -0.46939185 -0.01055868 ... -0.23751408 -0.38858182
   0.53173281]]",0.0001
CVS,1,4,0.9030401669274908,0.8476865844788816,0.7774647887323943,0.8711111111111111,0.8229569952084017,0.6452241888858185,0.8388349514563107,276,588,87,79,675,355,0.881559220389805,0.7603305785123967,0.8711111111111111,0.7774647887323943,0.8763040238450074,0.7688022284122563,3.9144866385372707,6.03205439533754,0.22253521126760567,0.7774647887323943,"(array([0.87111111, 0.77746479]), array([0.77746479, 0.87111111]), array([675, 355]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.88      0.87      0.78      0.88      0.82      0.68       675
        1.0       0.76      0.78      0.87      0.77      0.82      0.67       355

avg / total       0.84      0.84      0.81      0.84      0.82      0.68      1030
",0.8388349514563107,0.8388349514563107,adam,5.5665111131374765,0.6678292817161333,,False,0.0001,"(0.8388349514563107, 0.8388349514563107, None)",0.16116504854368932,0.8388349514563107,logistic,0.9,0.001,"(50,)",constant,0.8388349514563107,"              precision    recall  f1-score   support

         0.0       0.88      0.87      0.88       675
         1.0       0.76      0.78      0.77       355

    accuracy                           0.84      1030
   macro avg       0.82      0.82      0.82      1030
weighted avg       0.84      0.84      0.84      1030
","[[588  87]
 [ 79 276]]",0.8388349514563107,0.8242879499217527,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.88      0.87      0.78      0.88      0.82      0.70       675
        1.0       0.76      0.78      0.87      0.77      0.82      0.66       355

avg / total       0.84      0.84      0.81      0.84      0.82      0.68      1030
",0.1611650485436893,,"(array([0.        , 0.12888889, 1.        ]), array([0.        , 0.77746479, 1.        ]), array([2., 1., 0.]))",0.6452241888858185,0.8388349514563107,[0.87111111 0.77746479],0.5,auto,0.6451298229592578,1000,[0. 1. 1. ... 1. 1. 1.],[0.77746479 0.87111111],0.8388349514563107,"[[-0.96119249 -0.69648316 -0.3133484  ...  0.35515877 -0.48648927
  -0.81045349]
 [-1.64261269  0.13478268 -0.44475138 ...  1.82214837 -0.26452749
  -0.33506552]
 [-0.27977229 -0.68925476 -0.44475138 ... -0.89714942 -0.77781411
  -0.63438387]
 ...
 [-1.22052257 -0.23102379 -0.25789406 ... -3.16988939 -0.64070502
  -0.37242162]
 [-0.46079425 -0.13126202 -0.42701784 ...  0.23215731 -0.16282242
   0.55834049]
 [-0.54710637 -0.46939185 -0.01055868 ... -0.23751408 -0.38858182
   0.53173281]]",0.0001
CVSbal,0,4,0.8417853600476097,0.8480615624787934,0.7267605633802817,0.7718309859154929,0.7489568226261791,0.49909872733977473,0.7492957746478873,258,274,81,97,355,355,0.738544474393531,0.7610619469026548,0.7718309859154929,0.7267605633802817,0.7548209366391183,0.7435158501440922,2.8247422680412373,3.185185185185185,0.2732394366197183,0.7267605633802817,"(array([0.77183099, 0.72676056]), array([0.72676056, 0.77183099]), array([355, 355]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.74      0.77      0.73      0.75      0.75      0.56       355
        1.0       0.76      0.73      0.77      0.74      0.75      0.56       355

avg / total       0.75      0.75      0.75      0.75      0.75      0.56       710
",0.7492957746478873,0.7492957746478873,adam,8.659108402374574,0.6897295276081266,,False,0.0001,"(0.7492957746478873, 0.7492957746478873, None)",0.2507042253521127,0.7492957746478873,logistic,0.9,0.001,"(10,)",constant,0.7492957746478873,"              precision    recall  f1-score   support

         0.0       0.74      0.77      0.75       355
         1.0       0.76      0.73      0.74       355

    accuracy                           0.75       710
   macro avg       0.75      0.75      0.75       710
weighted avg       0.75      0.75      0.75       710
","[[274  81]
 [ 97 258]]",0.7492957746478873,0.7492957746478872,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.74      0.77      0.73      0.75      0.75      0.57       355
        1.0       0.76      0.73      0.77      0.74      0.75      0.55       355

avg / total       0.75      0.75      0.75      0.75      0.75      0.56       710
",0.2507042253521127,,"(array([0.        , 0.22816901, 1.        ]), array([0.        , 0.72676056, 1.        ]), array([2., 1., 0.]))",0.49909872733977473,0.7492957746478873,[0.77183099 0.72676056],0.5,auto,0.49859154929577465,1000,[0. 1. 1. ... 1. 1. 1.],[0.72676056 0.77183099],0.7492957746478873,"[[-0.96119249 -0.69648316 -0.3133484  ...  0.35515877 -0.48648927
  -0.81045349]
 [-1.64261269  0.13478268 -0.44475138 ...  1.82214837 -0.26452749
  -0.33506552]
 [-0.27977229 -0.68925476 -0.44475138 ... -0.89714942 -0.77781411
  -0.63438387]
 ...
 [-1.22052257 -0.23102379 -0.25789406 ... -3.16988939 -0.64070502
  -0.37242162]
 [-0.46079425 -0.13126202 -0.42701784 ...  0.23215731 -0.16282242
   0.55834049]
 [-0.54710637 -0.46939185 -0.01055868 ... -0.23751408 -0.38858182
   0.53173281]]",0.0001
CVSbal,1,4,0.9014957349732197,0.9045877398340303,0.7774647887323943,0.8788732394366198,0.8266153866346467,0.6597390652485102,0.828169014084507,276,312,43,79,355,355,0.7979539641943734,0.8652037617554859,0.8788732394366198,0.7774647887323943,0.8364611260053618,0.8189910979228486,3.9493670886075947,6.418604651162793,0.22253521126760567,0.7774647887323943,"(array([0.87887324, 0.77746479]), array([0.77746479, 0.87887324]), array([355, 355]))","                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.80      0.88      0.78      0.84      0.83      0.69       355
        1.0       0.87      0.78      0.88      0.82      0.83      0.68       355

avg / total       0.83      0.83      0.83      0.83      0.83      0.68       710
",0.828169014084507,0.828169014084507,adam,5.934880426575496,0.7839330654775045,,False,0.0001,"(0.828169014084507, 0.828169014084507, None)",0.17183098591549295,0.828169014084507,logistic,0.9,0.001,"(50,)",constant,0.828169014084507,"              precision    recall  f1-score   support

         0.0       0.80      0.88      0.84       355
         1.0       0.87      0.78      0.82       355

    accuracy                           0.83       710
   macro avg       0.83      0.83      0.83       710
weighted avg       0.83      0.83      0.83       710
","[[312  43]
 [ 79 276]]",0.828169014084507,0.8281690140845069,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.80      0.88      0.78      0.84      0.83      0.70       355
        1.0       0.87      0.78      0.88      0.82      0.83      0.66       355

avg / total       0.83      0.83      0.83      0.83      0.83      0.68       710
",0.17183098591549295,,"(array([0.        , 0.12112676, 1.        ]), array([0.        , 0.77746479, 1.        ]), array([2., 1., 0.]))",0.6597390652485102,0.828169014084507,[0.87887324 0.77746479],0.5,auto,0.6563380281690141,1000,[0. 1. 1. ... 1. 1. 1.],[0.77746479 0.87887324],0.828169014084507,"[[-0.96119249 -0.69648316 -0.3133484  ...  0.35515877 -0.48648927
  -0.81045349]
 [-1.64261269  0.13478268 -0.44475138 ...  1.82214837 -0.26452749
  -0.33506552]
 [-0.27977229 -0.68925476 -0.44475138 ... -0.89714942 -0.77781411
  -0.63438387]
 ...
 [-1.22052257 -0.23102379 -0.25789406 ... -3.16988939 -0.64070502
  -0.37242162]
 [-0.46079425 -0.13126202 -0.42701784 ...  0.23215731 -0.16282242
   0.55834049]
 [-0.54710637 -0.46939185 -0.01055868 ... -0.23751408 -0.38858182
   0.53173281]]",0.0001
