id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,X,imb_report_0.3,rec_score,matthews_corrcoef,imb_report_0.1,imb_sens,f1_score,accuracy,log_loss,imb_sens_spec_supp,fbeta_score,confusion_matrix,bal_report,avg_prec_score,pr_curve,cohen_kappa_score,hamming_loss,y,imb_sens_spec_supp_micro,hinge_loss,roc_curve,imb_sens_micro,zero_one_loss,priors,imb_spec,prec_score,imb_spec_micro,roc_auc_score
CVS,0,2,0.6938775510204082,0.7612223094365951,0.42857142857142855,0.8571428571428571,0.6060915267313264,0.31622776601683794,0.6428571428571429,3,6,1,4,7,7,0.6,0.75,0.8571428571428571,0.42857142857142855,0.7058823529411764,0.5454545454545454,1.5,2.9999999999999987,0.5714285714285714,0.42857142857142855,"[[-5.05111898e-01  5.47854977e-02  7.66138795e-01  6.78497002e-01
   5.29844812e-01 -3.08673853e-01  4.29012834e-01]
 [ 4.27241057e-02 -4.77273521e-01 -7.16288701e-02 -6.77028227e-01
  -4.17483095e-01 -4.26918765e-01 -1.11376247e+00]
 [-4.53161933e-01  4.68609179e-01 -7.16288701e-02 -5.38885528e-01
  -9.99906797e-01 -4.48033928e-01 -8.22349360e-01]
 [-5.75952761e-01 -9.79773705e-01 -4.30672155e-01 -3.83474992e-01
  -1.03040018e+00 -3.93134504e-01 -3.42374820e-01]
 [-2.50084793e-01 -1.00933254e+00  1.67733320e-01  2.92331585e+00
  -7.27499201e-01  3.80878292e+00 -1.47374338e+00]
 [ 2.35685895e+00  1.28640360e+00  1.96294974e+00  1.35482063e+00
   1.18680791e+00  5.27486600e-01  3.89014955e-01]
 [ 6.09451007e-01  9.11991695e-01  2.87414415e-01 -6.51126471e-01
   1.63573833e+00 -3.15008401e-01  9.77555165e-01]
 [ 3.17861296e+00 -6.84185362e-01 -1.02907763e+00 -4.87082016e-01
  -2.78229958e-01 -3.17119918e-01  6.17574260e-01]
 [-8.00667228e-02 -3.29479349e-01 -1.02907763e+00 -6.85662145e-01
  -8.19995810e-01 -3.50904178e-01  9.60413217e-01]
 [-4.20102863e-01 -1.03889137e+00 -7.16288701e-02 -4.43912423e-01
  -9.36887129e-01 -4.31141798e-01 -7.70923517e-01]
 [ 4.67769281e-01  4.39050345e-01 -1.02907763e+00 -6.16590796e-01
   1.68046197e+00 -3.76242374e-01 -4.28084559e-01]
 [-4.62607381e-01  5.86844516e-01  1.67733320e-01  2.18079885e+00
  -4.57124498e-01  3.83055905e-03 -3.93800664e-01]
 [-3.53984725e-01 -6.34498397e-02 -4.30672155e-01 -5.90689040e-01
  -9.83643657e-01 -4.14249667e-01 -3.38197586e-02]
 [ 1.82044469e-01  3.06035590e-01 -1.31469418e-01 -6.81345186e-01
   4.01772584e-01 -1.98875005e-01 -1.61087896e+00]
 [-4.86221002e-01  1.08934470e+00 -7.16288701e-02  1.31740698e+00
  -7.99666885e-01  2.40320384e-01  1.44038776e+00]
 [-2.50084793e-01  1.41449188e+00 -7.16288701e-02 -6.85662145e-01
   4.68858037e-01 -1.56644679e-01  2.06167511e-01]
 [ 4.27241057e-02 -7.43303030e-01  2.20231193e+00  1.48145144e+00
   1.34300181e+00  3.26823475e+00  6.86142051e-01]
 [ 1.32455865e-01  5.47854977e-02 -1.02907763e+00 -4.78448098e-01
  -2.92006264e-02 -3.04450820e-01  1.49181360e+00]
 [ 4.15819315e-01  1.73020835e-01 -1.02907763e+00 -6.25224715e-01
   1.55238974e+00 -3.80465407e-01 -6.85213777e-01]
 [-2.12303000e-01 -3.29479349e-01  2.87414415e-01  2.46801069e-01
  -1.00702192e+00 -4.22695732e-01  4.80438677e-01]
 [-1.46184861e-01 -1.03889137e+00  4.80522249e-02  2.69883397e+00
  -7.90518869e-01  1.13138026e+00 -1.18233027e+00]
 [-4.57884657e-01  2.02579670e-01 -1.91309965e-01  1.56779062e+00
  -7.37663664e-01 -3.25565983e-01 -5.30936247e-01]
 [-2.31193896e-01 -7.72861865e-01 -1.02907763e+00  1.69095801e-01
   1.56560354e+00  3.83903492e-01  3.44599566e+00]
 [-2.40639345e-01 -1.24580321e+00  1.67733320e-01  1.61096022e+00
  -8.00683331e-01  1.87885703e+00 -1.28518195e+00]
 [-3.02034759e-01 -8.02420699e-01  1.67733320e-01 -2.79867969e-01
   2.10680689e-01 -4.18472700e-01 -5.65220142e-01]
 [ 2.26910349e-01 -2.11244012e-01 -1.02907763e+00 -5.99322959e-01
  -8.86064817e-01 -3.25565983e-01  9.94697113e-01]
 [-4.10657415e-01  6.75521020e-01 -1.02907763e+00 -7.02929983e-01
  -7.22416970e-01 -3.88911472e-01  2.40451407e-01]
 [-1.17848516e-01 -4.33217100e-03 -4.30672155e-01 -5.38885528e-01
  -1.88782688e-01 -4.18472700e-01  4.11870886e-01]
 [-2.12303000e-01 -1.24580321e+00 -1.91309965e-01  2.17216493e+00
  -9.70429856e-01  2.00132497e+00 -9.59484943e-01]
 [-6.79852693e-01 -2.40802846e-01  2.87414415e-01 -4.18010667e-01
  -1.03853175e+00 -4.35364830e-01 -7.36639621e-01]
 [-1.17848516e-01  4.68609179e-01 -7.16288701e-02 -3.40305399e-01
   1.50868255e+00 -2.91781722e-01  8.40419582e-01]
 [-5.64531019e-02 -9.79773705e-01 -4.30672155e-01 -6.77028227e-01
  -7.84420191e-01 -4.22695732e-01  4.80438677e-01]
 [-1.22571240e-01 -5.36391190e-01  2.87414415e-01 -5.47519447e-01
   1.03806794e+00 -3.38235081e-01 -4.96652351e-01]
 [-4.95666450e-01 -7.72861865e-01  1.67733320e-01  6.87130921e-01
   2.20799757e+00 -4.22695732e-01  5.57577442e-01]
 [-2.73698414e-01  7.64197523e-01  1.96294974e+00 -6.16590796e-01
  -1.04361399e+00 -4.26918765e-01 -1.37089169e+00]
 [-4.24825588e-01 -1.00933254e+00 -3.10991060e-01  1.93904913e+00
  -9.44002253e-01 -3.80465407e-01  6.90319285e-02]
 [-5.19280071e-01  1.13903166e-01 -7.16288701e-02 -6.68394308e-01
  -3.53446981e-01 -4.18472700e-01 -4.10942612e-01]
 [-4.93305088e-01 -3.29479349e-01  4.80522249e-02 -4.87082016e-01
  -1.02531795e+00 -4.35364830e-01 -5.13794299e-01]
 [ 2.19588147e-04 -4.77273521e-01  1.67733320e-01 -6.94296064e-01
   7.00607782e-01 -3.97357537e-01 -8.90917152e-01]
 [-3.68152897e-01 -3.59038183e-01 -1.91309965e-01 -4.61180260e-01
  -9.44002253e-01 -4.22695732e-01 -3.59516768e-01]
 [-6.75129969e-01  1.13903166e-01  1.67733320e-01 -5.82055121e-01
  -2.35539215e-01 -4.35364830e-01 -1.78229844e+00]
 [-3.02034759e-01  1.35537421e+00 -1.91309965e-01 -6.68394308e-01
  -2.32489877e-01 -2.36882299e-01  1.54741668e-01]
 [-4.70076536e-02 -4.47714687e-01  1.67733320e-01 -6.33858633e-01
   2.68166153e+00 -2.57997461e-01  4.63296729e-01]
 [-2.31193896e-01 -9.20656036e-01  1.12518208e+00 -4.35278504e-01
  -7.80354406e-01 -4.31141798e-01 -4.45226507e-01]
 [ 1.65514934e-01 -3.38910054e-02 -1.02907763e+00 -6.51126471e-01
   8.19531994e-01 -2.96004755e-01  9.60413217e-01]
 [-6.37348175e-01 -8.91097202e-01 -3.10991060e-01 -5.47519447e-01
   1.66973500e-01 -3.93134504e-01  4.64137070e-04]
 [ 2.12742176e-01 -2.55582263e-01  2.27573867e-01 -6.55443430e-01
   6.94509105e-01 -3.84688439e-01 -4.56654473e-01]
 [-2.21748448e-01  2.18302157e+00  5.26776605e-01 -5.64787284e-01
   2.17953708e+00 -3.59350244e-01  4.64137070e-04]
 [-3.68152897e-01  1.11890354e+00 -1.02907763e+00 -6.68394308e-01
  -4.94733010e-01 -3.69907825e-01  1.16611659e+00]
 [-8.95121712e-02  7.64197523e-01 -3.10991060e-01  3.07238500e-01
   2.97532562e-02 -2.70666559e-01  1.66323308e+00]
 [-8.00667228e-02 -1.03889137e+00 -3.10991060e-01 -5.90689040e-01
  -7.23433416e-01 -4.35364830e-01 -5.48078194e-01]
 [-3.82321070e-01 -2.70361680e-01  4.80522249e-02 -5.21617691e-01
  -8.85048370e-01 -4.18472700e-01 -2.05239237e-01]
 [-4.15380139e-01  4.39050345e-01  2.87414415e-01 -7.26539208e-02
  -4.44927143e-01 -3.88911472e-01 -4.79510403e-01]
 [-5.42893692e-01 -6.34498397e-02  2.87414415e-01 -5.56153366e-01
  -7.47828126e-01 -3.97357537e-01 -5.48078194e-01]
 [-6.58985503e-02 -1.00933254e+00  4.80522249e-02  5.74889978e-01
   1.72055731e-01 -4.31141798e-01  1.37599720e-01]
 [ 6.63377266e-02 -4.18155852e-01 -1.91309965e-01 -3.14403643e-01
   4.00756138e-01 -4.18472700e-01 -6.81036544e-02]
 [-5.57061864e-01 -7.72861865e-01 -1.02907763e+00 -5.73421203e-01
  -1.03954820e+00 -4.48033928e-01 -9.25201047e-01]
 [-4.76775553e-01 -1.22567508e-01 -4.30672155e-01 -1.67627026e-01
  -4.61190283e-01 -3.08673853e-01  1.20457772e-01]
 [-1.36739413e-01 -3.59038183e-01 -1.91309965e-01 -1.07189595e-01
  -8.50489198e-01 -4.22695732e-01 -1.55945312e+00]
 [-5.28725519e-01 -6.84185362e-01  7.66138795e-01  1.51827964e-01
  -9.91775227e-01 -4.31141798e-01 -8.52456022e-02]
 [ 8.26498689e+00  1.91699206e+00 -4.30672155e-01  3.41774175e-01
   1.05534752e+00  2.35605971e+00  1.97178814e+00]
 [-5.19280071e-01  2.91256173e-01  2.87414415e-01 -6.33858633e-01
  -4.81519208e-01 -4.10026635e-01  2.57593355e-01]
 [ 1.70237658e-01 -8.91097202e-01  1.36454427e+00  1.86363639e-01
   7.06706460e-01  1.07648084e+00  6.17574260e-01]
 [-5.99566382e-01 -1.24580321e+00  2.56135522e+00 -2.02162701e-01
   6.07094727e-01 -3.59350244e-01 -4.10942612e-01]
 [-1.69798482e-01 -1.00933254e+00  4.80522249e-02  1.54188887e+00
  -7.70189944e-01  1.51356471e+00 -1.31946585e+00]
 [-2.33940327e-02  7.64197523e-01 -3.10991060e-01  2.23191844e-02
   1.48835363e+00  3.67011362e-01 -2.56665081e-01]
 [-2.21748448e-01 -1.03889137e+00 -7.16288701e-02  2.86287842e+00
  -7.96617546e-01  1.26229427e+00 -1.28518195e+00]
 [-3.25648380e-01  1.59184489e+00 -3.10991060e-01  5.68548590e-02
  -6.68091377e-02 -3.42458113e-01  1.14897464e+00]
 [ 1.43120501e+00 -9.30086741e-02 -1.02907763e+00 -4.52546342e-01
  -4.26631111e-01 -3.88911472e-01 -5.30936247e-01]
 [ 4.27241057e-02  2.02579670e-01  4.80522249e-02 -6.94296064e-01
   1.26315650e-01 -3.80465407e-01 -1.49088533e+00]
 [ 1.18287693e-01 -2.70361680e-01 -1.02907763e+00 -5.47519447e-01
   5.98963157e-01 -3.25565983e-01  9.60413217e-01]
 [ 1.37178589e-01 -3.59038183e-01 -1.02907763e+00 -5.82055121e-01
   7.07722906e-01 -3.12896885e-01  2.91877251e-01]
 [ 1.89128555e-01 -4.47714687e-01  4.80522249e-02 -2.02162701e-01
   2.31009614e-01 -4.14249667e-01  1.20457772e-01]
 [-2.26471172e-01 -1.24580321e+00 -7.16288701e-02  3.67446678e+00
  -7.69173498e-01  7.17523067e-01 -1.28518195e+00]
 [ 7.57831749e-02 -4.47714687e-01 -1.02907763e+00  6.69863083e-01
   1.87968543e+00  8.39991012e-01  3.92597020e+00]
 [ 9.87268941e-01 -1.22567508e-01  2.68103631e+00  1.77729720e-01
   9.61834469e-01 -3.38235081e-01 -6.16645986e-01]
 [-2.12303000e-01 -8.91097202e-01  5.26776605e-01  1.07565726e+00
  -5.06930365e-01 -2.57306691e-02  3.77586990e-01]
 [-1.03680344e-01 -1.22567508e-01 -3.10991060e-01 -7.37465657e-01
   1.73072178e-01 -4.14249667e-01 -7.36639621e-01]
 [-5.42893692e-01 -4.33217100e-03 -1.91309965e-01  3.68310069e+00
  -8.91147048e-01 -2.66443527e-01 -3.25232872e-01]
 [-4.24825588e-01 -4.77273521e-01  3.87784726e+00 -4.26644586e-01
   2.90979943e-01 -3.76242374e-01  9.94697113e-01]
 [-2.59530241e-01 -8.91097202e-01 -1.02907763e+00  2.05992399e+00
  -7.50877465e-01  7.47084295e-01 -1.21661416e+00]
 [-6.56239072e-01 -1.24580321e+00 -1.02907763e+00 -5.21617691e-01
   6.35555222e-01 -4.10026635e-01 -1.23375611e+00]
 [-2.31193896e-01 -8.31979533e-01  6.51083135e+00 -6.16590796e-01
   3.45868041e-01 -2.99537017e-02 -5.30936247e-01]
 [-2.64252966e-01  4.39050345e-01 -3.10991060e-01 -7.63367413e-01
  -9.76528533e-01 -3.97357537e-01  1.89025564e-01]
 [-5.17303778e-02  7.64197523e-01 -4.30672155e-01 -6.33858633e-01
  -9.70429856e-01 -3.86799955e-01  1.76060849e-02]
 [-1.27293965e-01 -9.79773705e-01 -1.02907763e+00  2.64068907e-01
  -3.73775906e-01 -3.84688439e-01 -3.76658716e-01]
 [-4.29548312e-01  1.43462001e-01 -4.30672155e-01  3.67675931e-01
   1.18443620e+00  2.36133850e+00  1.38896191e+00]
 [ 2.03296728e-01  7.93756357e-01  4.07095510e-01 -2.88501887e-01
   3.48871985e+00 -4.48033928e-01  4.11870886e-01]
 [-1.60353034e-01 -8.91097202e-01 -4.30672155e-01 -5.90689040e-01
   1.08075868e+00 -2.87558690e-01  1.03315824e-01]
 [-4.72052829e-01  9.41550529e-01  4.80522249e-02  3.59042012e-01
  -7.87469530e-01  3.58565297e-01  3.26161146e-01]
 [-4.67330105e-01 -7.43303030e-01 -1.91309965e-01 -4.95715935e-01
   6.93946601e-02 -4.10026635e-01 -5.99504038e-01]
 [-5.75952761e-01 -5.36391190e-01 -3.10991060e-01 -4.00742830e-01
  -7.00055153e-01 -4.05803602e-01  2.06167511e-01]
 [-5.33448244e-01 -5.06832355e-01  4.80522249e-02 -4.78448098e-01
  -9.50100931e-01 -4.48033928e-01 -1.16518832e+00]
 [ 2.32379988e+00  2.80375709e+00 -3.10991060e-01 -5.73421203e-01
  -7.73239283e-01 -1.14414353e-01 -4.45226507e-01]
 [ 2.14669773e+00  1.38493304e+00  1.54406591e+00  5.57622141e-01
   8.17499101e-01  6.05612703e-01  6.04609546e-02]
 [-2.50084793e-01 -2.85141098e-01  2.87414415e-01 -4.39595464e-01
  -8.71834569e-01 -4.35364830e-01 -7.53781569e-01]
 [-2.12303000e-01 -3.59038183e-01 -4.30672155e-01 -6.33858633e-01
   1.75364610e+00 -3.25565983e-01  1.95464619e+00]
 [-2.92589311e-01  2.53772758e+00 -7.16288701e-02 -6.77028227e-01
   9.98880476e-02 -2.87558690e-01  7.88993739e-01]
 [-4.05934691e-01 -2.11244012e-01  1.12518208e+00 -5.04349854e-01
  -7.38680110e-01 -4.10026635e-01 -8.90917152e-01]
 [ 1.43877607e-02  1.62140372e+00 -3.10991060e-01 -6.85662145e-01
  -4.10367971e-01 -3.50904178e-01  4.11870886e-01]
 [ 1.56069486e-01  5.47854977e-02  1.67733320e-01 -6.94296064e-01
  -6.74643996e-01 -4.26918765e-01 -1.25089806e+00]
 [-1.27293965e-01  4.98168013e-01  2.87414415e-01 -7.46099576e-01
  -7.18913689e-02 -4.10026635e-01 -1.66778108e-02]
 [-1.50907585e-01 -8.31979533e-01  1.00550098e+00 -5.04349854e-01
  -6.67528873e-01 -4.18472700e-01 -3.93800664e-01]
 [-4.83859640e-01 -4.77273521e-01 -1.91309965e-01 -3.83474992e-01
   1.65957054e-01 -4.26918765e-01 -6.93784751e-01]
 [ 6.25980541e-01  5.33103743e+00  7.06298247e-01  5.23086466e-01
  -7.05137384e-01  2.90996775e-01 -5.13794299e-01]
 [ 3.30810280e-01 -3.59038183e-01 -1.91309965e-01 -5.73421203e-01
   2.07179378e+00 -3.25565983e-01 -5.48078194e-01]
 [-4.70076536e-02  1.05978587e+00 -3.10991060e-01 -6.85662145e-01
  -7.06153830e-01 -3.63573276e-01 -5.09617065e-02]
 [-3.20925656e-01 -1.00933254e+00 -1.02907763e+00 -6.51126471e-01
   1.75105070e-01 -3.17119918e-01 -1.53813394e-01]
 [-4.29548312e-01 -5.06832355e-01 -3.10991060e-01 -5.47519447e-01
  -6.72611104e-01  6.71000631e+00  2.07463983e+00]
 [ 3.96928419e-01  4.98168013e-01 -4.30672155e-01 -4.61180260e-01
   3.21834515e+00  3.82567505e+00  2.46890463e+00]
 [ 6.14173731e-01  5.27726848e-01 -1.02907763e+00  2.64703046e+00
   7.60578111e-01 -5.52918972e-02  1.37181997e+00]
 [-2.02857551e-01  2.00566857e+00  4.07095510e-01 -6.33858633e-01
  -9.98890351e-01 -4.01580569e-01 -1.13090442e+00]
 [ 1.41901313e-01  6.45962185e-01 -1.02907763e+00 -3.92108911e-01
   8.18515548e-01 -2.70666559e-01  1.66323308e+00]
 [-5.61784589e-01  5.86844516e-01 -7.16288701e-02 -6.51126471e-01
  -7.08186723e-01 -3.84688439e-01  1.71883616e-01]
 [-5.47616416e-01 -2.70361680e-01 -7.16288701e-02 -3.58257161e-03
  -1.03141663e+00 -4.48033928e-01 -1.02387550e-01]
 [-5.19280071e-01  1.56228605e+00 -1.02907763e+00 -6.85662145e-01
   9.84196287e-01 -2.66443527e-01 -3.38197586e-02]
 [-1.32016689e-01 -6.25067693e-01  2.87414415e-01 -3.14403643e-01
   1.55442263e+00 -3.55127211e-01  1.18325854e+00]
 [ 1.43877607e-02 -1.24580321e+00 -7.16288701e-02  2.39664681e+00
  -7.91535315e-01 -3.72019341e-01 -7.88065464e-01]
 [-5.94843658e-01 -1.24580321e+00  4.80522249e-02 -5.90689040e-01
  -5.37423752e-01 -4.31141798e-01 -1.01091079e+00]
 [-5.85398209e-01 -3.88597018e-01  2.87414415e-01  4.28113361e-01
  -6.55331517e-01 -2.83335657e-01 -8.90917152e-01]
 [ 1.43877607e-02 -7.13744196e-01 -1.02907763e+00 -5.90689040e-01
  -8.50489198e-01 -3.80465407e-01 -1.85086623e+00]
 [-6.58076375e-02 -7.22159605e-01 -6.67730476e-01 -6.80448553e-01
  -7.98513472e-01 -3.94255509e-01  6.70580584e-01]
 [ 3.97627750e+00  1.45924797e+00  1.30685771e+00  1.07714448e+00
   1.15077460e+00  1.02869870e+00  8.22853268e-01]
 [-4.07323247e-01  7.10301126e-01 -1.02907763e+00 -7.00220912e-01
  -7.04556833e-01 -3.87420775e-01  3.13063051e-01]
 [-1.93944361e-01  1.13022790e+00 -3.10991060e-01  1.96505326e-01
  -1.29518516e-02 -3.02416663e-01  1.43580021e+00]
 [-3.38116226e-01  1.22632930e+00 -6.48489906e-01 -6.68394308e-01
  -3.75599124e-01 -3.09475936e-01  7.06661188e-01]
 [-2.52575878e-01 -1.32412688e-01  2.50302535e-01  2.64203452e-01
  -9.72981449e-01 -3.01565218e-01  4.56518738e-01]
 [-2.77456936e-01 -8.31899293e-01 -8.85395339e-01 -6.68402121e-01
   1.74698308e-01 -3.36554657e-01 -2.70431377e-01]]","                   pre       rec       spe        f1       geo       iba       sup

          0       0.60      0.86      0.43      0.71      0.61      0.41         7
          1       0.75      0.43      0.86      0.55      0.61      0.32         7

avg / total       0.67      0.64      0.64      0.63      0.61      0.37        14
",0.6428571428571429,0.31622776601683794,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.60      0.86      0.43      0.71      0.61      0.38         7
          1       0.75      0.43      0.86      0.55      0.61      0.35         7

avg / total       0.67      0.64      0.64      0.63      0.61      0.37        14
",[0.85714286 0.42857143],0.6428571428571429,0.6428571428571429,12.33533439799883,"(array([0.85714286, 0.42857143]), array([0.42857143, 0.85714286]), array([7, 7]))",0.6428571428571428,"[[6 1]
 [4 3]]","              precision    recall  f1-score   support

           0       0.60      0.86      0.71         7
           1       0.75      0.43      0.55         7

    accuracy                           0.64        14
   macro avg       0.68      0.64      0.63        14
weighted avg       0.67      0.64      0.63        14
",0.6071428571428571,,0.2857142857142857,0.35714285714285715,"[0 0 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 0 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0
 1 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1
 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1]","(0.6428571428571429, 0.6428571428571429, None)",,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.42857143, 1.        ]), array([2, 1, 0]))",0.6428571428571429,0.3571428571428571,,[0.42857143 0.85714286],0.6428571428571429,0.6428571428571429,0.6428571428571429
