id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,C,roc_auc_score,matthews_corrcoef,imb_report_0.1,kernel,confusion_matrix,hinge_loss,X,rec_score,avg_prec_score,fbeta_score,prec_score,imb_sens,bal_report,zero_one_loss,imb_spec_micro,pr_curve,accuracy,probability,imb_report_0.3,cohen_kappa_score,hamming_loss,imb_spec,f1_score,gamma,roc_curve,log_loss,y,max_iter,imb_sens_micro,imb_sens_spec_supp,imb_sens_spec_supp_micro
CVS,0,4,0.8775510204081632,0.8441609977324263,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,6,6,1,1,7,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5.999999999999997,5.999999999999997,0.1428571428571429,0.8571428571428571,0.1,0.8571428571428572,0.7142857142857143,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.86      0.86      0.86      0.86      0.73         7
          1       0.86      0.86      0.86      0.86      0.86      0.73         7

avg / total       0.86      0.86      0.86      0.86      0.86      0.73        14
",rbf,"[[6 1]
 [1 6]]",,"[[-6.25823106e-01  4.50851088e-01 -9.89623402e-02 -5.22922168e-01
  -9.78797166e-01 -4.94988658e-01 -7.75702014e-01]
 [-6.25823106e-01  1.29388485e+00  1.36818205e-01 -5.58231413e-01
  -9.74964294e-01 -4.59463927e-01 -1.01189390e+00]
 [-7.65144414e-02  5.11067786e-01 -2.16852613e-01 -7.25950324e-01
  -3.14752023e-01 -4.53543139e-01 -4.88897577e-01]
 [-3.26832314e-01 -1.05456635e+00  1.36818205e-01  3.01682959e+00
  -7.21994715e-01  5.47316603e+00 -1.41679429e+00]
 [ 9.38663598e-01  9.02476319e-01  2.54708477e-01 -6.37677213e-01
   1.50586237e+00 -3.08483823e-01  9.95737156e-01]
 [ 4.72124478e+00 -7.23374511e-01 -1.04208452e+00 -4.69958302e-01
  -2.98462315e-01 -3.11444218e-01  6.41449322e-01]
 [-7.65144414e-02 -3.62074327e-01 -1.04208452e+00 -6.72986457e-01
  -8.09192562e-01 -3.58810525e-01  9.78866307e-01]
 [-5.77150187e-01 -1.08467470e+00 -9.89623402e-02 -4.25821746e-01
  -9.19387644e-01 -4.71305504e-01 -7.25089467e-01]
 [ 7.30065370e-01  4.20742740e-01 -1.04208452e+00 -6.02367968e-01
   1.54802396e+00 -3.94335255e-01 -3.87672482e-01]
 [-6.39729655e-01  5.71284483e-01  1.36818205e-01  2.25768083e+00
  -4.67108701e-01  1.38535700e-01 -3.53930783e-01]
 [-1.59953732e-01  6.31501181e-01  1.36818205e-01 -6.90641079e-01
  -9.15554771e-01 -4.59463927e-01  2.70290639e-01]
 [-4.79804347e-01 -9.10991883e-02 -4.52633157e-01 -5.75886035e-01
  -9.63465676e-01 -4.47622350e-01  3.57050901e-04]
 [-4.87013444e-02 -6.93266162e-01 -1.04208452e+00  5.96803653e-02
   1.61509923e+00  4.76020637e-01  3.56010624e+00]
 [ 1.18177237e-01 -4.22291024e-01 -1.04208452e+00 -4.69958302e-01
   5.44769613e-01 -2.81840276e-01  6.24578473e-01]
 [ 3.09392279e-01  2.85255171e-01 -1.57907476e-01 -6.68572802e-01
   3.42585594e-01 -1.45662143e-01 -1.55176108e+00]
 [-6.74496026e-01  1.08312641e+00 -9.89623402e-02  1.37494972e+00
  -7.90028200e-01  4.70099849e-01  1.45125009e+00]
 [-3.26832314e-01  1.41431825e+00 -9.89623402e-02 -6.72986457e-01
   4.05827988e-01 -8.64542590e-02  2.36548940e-01]
 [ 2.36382899e-01  2.93342066e-02 -1.04208452e+00 -4.61130990e-01
  -6.36988806e-02 -2.93681852e-01  1.50186263e+00]
 [ 6.53579354e-01  1.49767601e-01 -1.04208452e+00 -6.11195279e-01
   1.42728848e+00 -4.00256043e-01 -6.40735220e-01]
 [-2.71206120e-01 -3.62074327e-01  2.54708477e-01  2.80363143e-01
  -9.85504693e-01 -4.59463927e-01  5.06482528e-01]
 [-1.73860281e-01 -1.08467470e+00  1.89279322e-02  2.78731950e+00
  -7.81404237e-01  1.71938620e+00 -1.12998985e+00]
 [-6.32776381e-01  1.79875950e-01 -2.16852613e-01  1.63094174e+00
  -7.31576896e-01 -3.23285794e-01 -4.88897577e-01]
 [-2.99019217e-01 -8.13699557e-01 -1.04208452e+00  2.00917343e-01
   1.43974532e+00  6.71406654e-01  3.42513945e+00]
 [-3.12925766e-01 -1.29543314e+00  1.36818205e-01  1.67507830e+00
  -7.90986418e-01  2.76736574e+00 -1.23121494e+00]
 [-4.03318331e-01 -8.43807906e-01  1.36818205e-01 -2.58102835e-01
   1.62440591e-01 -4.53543139e-01 -5.22639276e-01]
 [ 3.75448384e-01 -2.41640932e-01 -1.04208452e+00 -5.84713346e-01
  -8.71476739e-01 -3.23285794e-01  1.01260801e+00]
 [-5.63243638e-01  6.61609529e-01 -1.04208452e+00 -6.90641079e-01
  -7.17203625e-01 -4.12097620e-01  2.70290639e-01]
 [-1.32140635e-01 -3.08824909e-02 -4.52633157e-01 -5.22922168e-01
  -2.14139122e-01 -4.53543139e-01  4.38999131e-01]
 [-9.59580270e-01 -2.71749281e-01  2.54708477e-01 -3.99339813e-01
  -1.01520945e+00 -4.77226292e-01 -6.91347768e-01]
 [-1.32140635e-01  4.50851088e-01 -9.89623402e-02 -3.19894013e-01
   1.38608510e+00 -2.75919487e-01  8.60770362e-01]
 [-4.17480702e-02 -1.02445800e+00 -4.52633157e-01 -6.64159146e-01
  -7.75654929e-01 -4.59463927e-01  5.06482528e-01]
 [-6.88402575e-01 -8.13699557e-01  1.36818205e-01  7.30556010e-01
   2.04533916e+00 -4.59463927e-01  5.82401350e-01]
 [-3.61598685e-01  7.51934576e-01  1.90517229e+00 -6.02367968e-01
  -1.02000054e+00 -4.65384716e-01 -1.31556919e+00]
 [-5.84103461e-01 -1.05456635e+00 -3.34742885e-01  2.01051612e+00
  -9.26095170e-01 -4.00256043e-01  1.01582146e-01]
 [-7.23168946e-01  8.95509040e-02 -9.89623402e-02 -6.55331835e-01
  -3.69370454e-01 -4.53543139e-01 -3.70801632e-01]
 [-6.84925937e-01 -3.62074327e-01  1.89279322e-02 -4.69958302e-01
  -1.00275262e+00 -4.77226292e-01 -4.72026728e-01]
 [ 4.16912207e-02 -5.12616070e-01  1.36818205e-01 -6.81813768e-01
   6.24301715e-01 -4.23939197e-01 -8.43185411e-01]
 [-5.56290364e-01 -5.72832768e-01 -2.16852613e-01 -4.78785613e-01
  -8.73393175e-01 -4.65384716e-01 -6.06993522e-01]
 [-5.00664170e-01 -3.92182675e-01 -2.16852613e-01 -4.43476368e-01
  -9.26095170e-01 -4.59463927e-01 -3.20189085e-01]
 [-4.03318331e-01  1.35410155e+00 -2.16852613e-01 -6.55331835e-01
  -2.55342501e-01 -1.98949238e-01  1.85936393e-01]
 [-2.78415217e-02 -4.82507721e-01  1.36818205e-01 -6.20022590e-01
   2.49186879e+00 -2.28553180e-01  4.89611679e-01]
 [-2.99019217e-01 -9.64241301e-01  1.07994038e+00 -4.16994435e-01
  -7.71822056e-01 -4.71305504e-01 -4.04543331e-01]
 [ 2.85055819e-01 -6.09908396e-02 -1.04208452e+00 -6.37677213e-01
   7.36413233e-01 -2.81840276e-01  9.78866307e-01]
 [-8.97000802e-01 -9.34132952e-01 -3.34742885e-01 -5.31749479e-01
   1.21237213e-01 -4.18018409e-01  3.40987494e-02]
 [ 3.54588562e-01 -2.86803455e-01  1.95763341e-01 -6.42090868e-01
   6.18552406e-01 -4.06176832e-01 -4.15790564e-01]
 [-5.98010009e-01  9.02476319e-01  4.90489022e-01 -5.05267546e-01
  -1.02287520e+00 -4.94988658e-01 -2.69576537e-01]
 [-5.00664170e-01  1.11323476e+00 -1.04208452e+00 -6.55331835e-01
  -5.02562770e-01 -3.85454072e-01  1.18131650e+00]
 [ 4.05373046e+00  1.14334311e+00  2.02306256e+00  1.43674090e+00
   2.01467618e+00  1.28716865e+00 -1.68351442e-01]
 [-9.04209899e-02  7.51934576e-01 -3.34742885e-01  3.42154321e-01
  -8.12223082e-03 -2.46315545e-01  1.67057113e+00]
 [ 1.21679457e+00  1.17345146e+00 -1.04208452e+00 -6.20022590e-01
  -9.39510224e-01 -3.73612496e-01 -7.08218617e-01]
 [-7.65144414e-02 -1.08467470e+00 -3.34742885e-01 -5.75886035e-01
  -7.18161843e-01 -4.77226292e-01 -5.05768426e-01]
 [-5.21523993e-01 -3.01857629e-01  1.89279322e-02 -5.05267546e-01
  -8.70518521e-01 -4.53543139e-01 -1.68351442e-01]
 [-5.70196912e-01  4.20742740e-01  2.54708477e-01 -4.62473681e-02
  -4.55610083e-01 -4.12097620e-01 -4.38285029e-01]
 [-7.57935317e-01 -9.10991883e-02  2.54708477e-01 -5.40576790e-01
  -7.41159077e-01 -4.23939197e-01 -5.05768426e-01]
 [-5.56546187e-02 -1.05456635e+00  1.89279322e-02  6.15800965e-01
   1.26028303e-01 -4.71305504e-01  1.69065543e-01]
 [ 1.39037060e-01 -4.52399373e-01 -2.16852613e-01 -2.93412079e-01
   3.41627376e-01 -4.53543139e-01 -3.33846476e-02]
 [-7.78795140e-01 -8.13699557e-01 -1.04208452e+00 -5.58231413e-01
  -1.01616767e+00 -4.94988658e-01 -8.76927110e-01]
 [-2.08882475e-02 -3.62074327e-01  6.08379294e-01 -5.84713346e-01
   1.54994040e+00 -2.40394757e-01 -5.22639276e-01]
 [-6.60589478e-01 -1.51315886e-01 -4.52633157e-01 -1.43347790e-01
  -4.70941573e-01 -2.99602641e-01  1.52194694e-01]
 [-1.59953732e-01 -3.92182675e-01 -2.16852613e-01 -8.15566125e-02
  -8.37939105e-01 -4.59463927e-01 -1.50114853e+00]
 [-7.23168946e-01  2.70200996e-01  2.54708477e-01 -6.20022590e-01
  -4.90105935e-01 -4.41701562e-01  2.87161488e-01]
 [ 2.92009093e-01 -9.34132952e-01  1.31572093e+00  2.18571965e-01
   6.30051024e-01  1.64241595e+00  6.41449322e-01]
 [-8.41374608e-01 -1.29543314e+00  2.49462365e+00 -1.78657035e-01
   5.36145650e-01 -3.70652101e-01 -3.70801632e-01]
 [-2.08626652e-01 -1.05456635e+00  1.89279322e-02  1.60445981e+00
  -7.62239875e-01  2.25521755e+00 -1.26495664e+00]
 [ 6.92484951e-03  7.51934576e-01 -3.34742885e-01  5.08530542e-02
   1.36692074e+00  6.47723501e-01 -2.18963989e-01]
 [-2.85112669e-01 -1.08467470e+00 -9.89623402e-02  2.95503841e+00
  -7.87153546e-01  1.90293064e+00 -1.23121494e+00]
 [-4.38084702e-01  1.59496834e+00 -3.34742885e-01  8.61622987e-02
  -9.91529503e-02 -3.46968948e-01  1.16444565e+00]
 [ 2.14853332e+00 -1.21207537e-01 -1.04208452e+00 -4.34649057e-01
  -4.38362158e-01 -4.12097620e-01 -4.88897577e-01]
 [ 1.04270689e-01  1.79875950e-01  1.89279322e-02 -6.81813768e-01
   8.29084887e-02 -4.00256043e-01 -1.43366513e+00]
 [ 2.43336174e-01 -3.92182675e-01 -1.04208452e+00 -5.67058724e-01
   6.31009242e-01 -3.05523429e-01  3.20903187e-01]
 [ 3.19822190e-01 -4.82507721e-01  1.89279322e-02 -1.78657035e-01
   1.81604953e-01 -4.47622350e-01  1.52194694e-01]
 [-2.92065943e-01 -1.29543314e+00 -9.89623402e-02  3.78480566e+00
  -7.61281657e-01  1.13914894e+00 -1.23121494e+00]
 [ 1.52943609e-01 -4.82507721e-01 -1.04208452e+00  7.12901388e-01
   1.73583471e+00  1.31085180e+00  3.89752323e+00]
 [ 1.49492554e+00 -1.51315886e-01  2.61251393e+00  2.09744654e-01
   8.70563767e-01 -3.41048160e-01 -5.73251823e-01]
 [-2.71206120e-01 -9.34132952e-01  4.90489022e-01  1.12778501e+00
  -5.14061388e-01  9.70901809e-02  4.05257433e-01]
 [-1.11280813e-01 -1.51315886e-01 -3.34742885e-01 -7.25950324e-01
   1.26986521e-01 -4.47622350e-01 -6.91347768e-01]
 [-7.57935317e-01 -3.08824909e-02 -2.16852613e-01  3.79363297e+00
  -8.76267829e-01 -2.40394757e-01 -2.86447386e-01]
 [-5.84103461e-01 -5.12616070e-01  3.79141665e+00 -4.08167124e-01
   2.38139821e-01 -3.94335255e-01  1.01260801e+00]
 [-3.40738863e-01 -9.34132952e-01 -1.04208452e+00  2.13409848e+00
  -7.44033731e-01  1.18059446e+00 -1.16373155e+00]
 [-9.24813899e-01 -1.29543314e+00 -1.04208452e+00 -5.05267546e-01
   5.62975757e-01 -4.41701562e-01 -1.18060240e+00]
 [-2.99019217e-01 -8.73916255e-01  6.38500264e+00 -6.02367968e-01
   2.89883598e-01  9.11693925e-02 -4.88897577e-01]
 [-3.47692137e-01  4.20742740e-01 -3.34742885e-01 -7.52432257e-01
  -9.56758150e-01 -4.23939197e-01  2.19678091e-01]
 [-3.47947959e-02  7.51934576e-01 -4.52633157e-01 -6.20022590e-01
  -9.51008841e-01 -4.09137226e-01  5.09695986e-02]
 [-1.46047184e-01 -1.02445800e+00 -1.04208452e+00  2.98017765e-01
  -3.88534816e-01 -4.06176832e-01 -3.37059934e-01]
 [-4.24178153e-01 -1.05456635e+00 -2.16852613e-01 -1.34520479e-01
   8.12112463e-01 -2.87761064e-01  3.88386583e-01]
 [-5.91056735e-01  1.19659253e-01 -4.52633157e-01  4.03945499e-01
   1.08041353e+00  3.44381582e+00  1.40063754e+00]
 [ 3.40682013e-01  7.82042924e-01  3.72598749e-01 -2.66930146e-01
   3.25269396e+00 -4.94988658e-01  4.38999131e-01]
 [-1.94720103e-01 -9.34132952e-01 -4.52633157e-01 -5.75886035e-01
   9.82675284e-01 -2.69998699e-01  1.35323845e-01]
 [-6.46682929e-01 -7.83591209e-01 -2.16852613e-01 -4.78785613e-01
   2.92482751e-02 -4.41701562e-01 -5.56380974e-01]
 [-8.06608237e-01 -5.72832768e-01 -3.34742885e-01 -3.81685190e-01
  -6.96122826e-01 -4.35780774e-01  2.36548940e-01]
 [-7.44028768e-01 -5.42724419e-01  1.89279322e-02 -4.61130990e-01
  -9.31844479e-01 -4.94988658e-01 -1.11311900e+00]
 [ 3.46270215e+00  2.82941064e+00 -3.34742885e-01 -5.58231413e-01
  -7.65114530e-01 -2.72463752e-02 -4.04543331e-01]
 [ 3.20195436e+00  1.38420990e+00  1.49255634e+00  5.98146343e-01
   7.34496797e-01  9.82248044e-01  9.31467217e-02]
 [-3.26832314e-01 -3.16911804e-01  2.54708477e-01 -4.21408090e-01
  -8.58061685e-01 -4.77226292e-01 -7.08218617e-01]
 [-2.71206120e-01 -3.92182675e-01 -4.52633157e-01 -6.20022590e-01
   1.61701567e+00 -3.23285794e-01  1.95737556e+00]
 [-6.74496026e-01 -9.04024603e-01  2.14095284e+00  4.20257431e-02
  -6.84624209e-01 -4.18018409e-01 -1.01189390e+00]
 [-3.89411782e-01  2.55843550e+00 -9.89623402e-02 -6.64159146e-01
   5.79948181e-02 -2.69998699e-01  8.10157815e-01]
 [-3.61598685e-01 -5.42724419e-01  3.72598749e-01 -4.34649057e-01
  -8.66685648e-01 -4.77226292e-01 -9.78152205e-01]
 [-5.56290364e-01 -2.41640932e-01  1.07994038e+00 -4.87612924e-01
  -7.32535114e-01 -4.41701562e-01 -8.43185411e-01]
 [ 6.25510434e-02  1.62507669e+00 -3.34742885e-01 -6.72986457e-01
  -4.23030668e-01 -3.58810525e-01  4.38999131e-01]
 [ 2.71149271e-01  2.93342066e-02  1.36818205e-01 -6.81813768e-01
  -6.72167374e-01 -4.65384716e-01 -1.19747325e+00]
 [-1.46047184e-01  4.80959437e-01  2.54708477e-01 -7.34777635e-01
  -1.03944041e-01 -4.41701562e-01  1.72279001e-02]
 [-1.80813555e-01 -8.73916255e-01  9.62050111e-01 -4.87612924e-01
  -6.65459847e-01 -4.53543139e-01 -3.53930783e-01]
 [-6.71019389e-01 -5.12616070e-01 -2.16852613e-01 -3.64030568e-01
   1.20278995e-01 -4.65384716e-01 -6.49170645e-01]
 [ 9.63000058e-01  5.40367445e+00  6.67324430e-01  5.62837099e-01
  -7.00913917e-01  5.41149310e-01 -4.72026728e-01]
 [ 5.28420418e-01 -3.92182675e-01 -2.16852613e-01 -5.58231413e-01
   1.91693793e+00 -3.23285794e-01 -5.05768426e-01]
 [-2.78415217e-02  1.05301806e+00 -3.34742885e-01 -6.72986457e-01
  -7.01872135e-01 -3.76572890e-01 -1.65137983e-02]
 [-4.31131428e-01 -1.05456635e+00 -1.04208452e+00 -6.37677213e-01
   1.28902957e-01 -3.11444218e-01 -1.17738894e-01]
 [ 6.25766257e-01  4.80959437e-01 -4.52633157e-01 -4.43476368e-01
   2.99780795e+00  5.49684919e+00  2.46350104e+00]
 [ 9.45616872e-01  5.11067786e-01 -1.04208452e+00  2.73435563e+00
   6.80836583e-01  5.56446622e-02  1.38376669e+00]
 [-2.57299572e-01  2.01648522e+00  3.72598749e-01 -6.20022590e-01
  -9.77838948e-01 -4.29859985e-01 -1.07937730e+00]
 [ 2.50289448e-01  6.31501181e-01 -1.04208452e+00 -3.72857879e-01
   7.35455015e-01 -2.46315545e-01  1.67057113e+00]
 [-7.85748414e-01  5.71284483e-01 -9.89623402e-02 -6.37677213e-01
  -7.03788571e-01 -4.06176832e-01  2.02807242e-01]
 [-7.64888591e-01 -3.01857629e-01 -9.89623402e-02  2.43711209e-02
  -1.00850193e+00 -4.94988658e-01 -6.71263461e-02]
 [-7.23168946e-01  1.56485999e+00 -1.04208452e+00 -6.72986457e-01
   8.91644565e-01 -2.40394757e-01  3.57050901e-04]
 [-1.53000458e-01 -6.63157814e-01  2.54708477e-01 -2.93412079e-01
   1.42920492e+00 -3.64731313e-01  1.19818735e+00]
 [ 6.25510434e-02 -1.29543314e+00 -9.89623402e-02  2.47836361e+00
  -7.82362455e-01 -3.88414467e-01 -7.41960316e-01]
 [-8.34421334e-01 -1.29543314e+00  1.89279322e-02 -5.75886035e-01
  -5.42807931e-01 -4.71305504e-01 -9.61281356e-01]
 [ 1.62008447e+00 -4.82507721e-01  1.55150147e+00 -8.15566125e-02
   1.39167855e-02 -4.12097620e-01 -6.91347768e-01]
 [-8.20514785e-01 -4.22291024e-01  2.54708477e-01  4.65736677e-01
  -6.53961230e-01 -2.64077911e-01 -8.43185411e-01]
 [ 6.25510434e-02 -7.53482860e-01 -1.04208452e+00 -5.75886035e-01
  -8.37939105e-01 -4.00256043e-01 -1.78795297e+00]
 [-7.23168946e-01  1.94453976e-01  1.06413449e-01 -6.34827842e-01
  -4.39481256e-01 -4.46666764e-01  1.12759628e-02]
 [-9.59729326e-02  2.25366822e-01 -5.72642205e-01  1.01323987e-01
   1.39141374e+00  6.55688826e-01  1.00665272e+00]
 [ 4.91105288e-01  6.23177729e-01 -6.28307376e-02 -3.60083877e-01
   3.11820463e+00  2.66657460e+00  1.50721744e+00]
 [-4.58599914e-01  1.43395880e+00 -3.45612512e-01  6.50011882e-02
  -1.33432315e-01 -3.42601717e-01  1.07111487e+00]
 [ 3.74904757e+00  2.01253316e+00  8.07582750e-01  4.08306355e-01
   5.81657397e-01  6.09570363e-01 -2.90111476e-01]
 [-4.70895618e-01  4.26077880e-01 -9.89623402e-02  1.67975457e+00
  -7.87910630e-01  2.32945572e-01  8.45402032e-01]
 [ 3.64123519e+00  1.25998927e+00  1.76615079e+00  1.03062914e+00
   1.39471521e+00  1.13950272e+00 -4.17139893e-02]]",0.8571428571428571,0.8061224489795917,0.8571428571428571,0.8571428571428571,[0.85714286 0.85714286],"              precision    recall  f1-score   support

           0       0.86      0.86      0.86         7
           1       0.86      0.86      0.86         7

    accuracy                           0.86        14
   macro avg       0.86      0.86      0.86        14
weighted avg       0.86      0.86      0.86        14
",0.1428571428571429,0.8571428571428571,,0.8571428571428571,True,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.86      0.86      0.86      0.86      0.73         7
          1       0.86      0.86      0.86      0.86      0.86      0.73         7

avg / total       0.86      0.86      0.86      0.86      0.86      0.73        14
",0.7142857142857143,0.14285714285714285,[0.85714286 0.85714286],0.8571428571428571,0.1,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.85714286, 1.        ]), array([2, 1, 0]))",4.934168027660826,"[0 0 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0
 0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1
 0 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1]",-1,0.8571428571428571,"(array([0.85714286, 0.85714286]), array([0.85714286, 0.85714286]), array([7, 7]))","(0.8571428571428571, 0.8571428571428571, None)"
