id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,f1_score,solver,imb_sens,tol,matthews_corrcoef,imb_sens_spec_supp,pr_curve,X,roc_auc_score,accuracy,momentum,learning_rate_init,alpha,imb_sens_micro,roc_curve,learning_rate,imb_spec,imb_sens_spec_supp_micro,batch_size,power_t,bal_report,rec_score,fbeta_score,activation,confusion_matrix,hidden_layer_sizes,imb_spec_micro,warm_start,hinge_loss,imb_report_0.3,cohen_kappa_score,y,avg_prec_score,imb_report_0.1,max_iter,hamming_loss,zero_one_loss,prec_score,log_loss
CVS,0,6,0.7669407949720858,0.6728129446114862,0.6610169491525424,0.7485207100591716,0.7034094654899153,0.3983739882371105,0.7184466019417476,117,253,85,60,338,177,0.8083067092651757,0.5792079207920792,0.7485207100591716,0.6610169491525424,0.7772657450076805,0.6174142480211081,2.2081360946745563,2.62851445663011,0.3389830508474576,0.6610169491525424,0.7184466019417476,adam,[0.74852071 0.66101695],0.0001,0.3983739882371105,"(array([0.74852071, 0.66101695]), array([0.66101695, 0.74852071]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.704768829605857,0.7184466019417476,0.9,0.001,1.0,0.7184466019417476,"(array([0.        , 0.25147929, 1.        ]), array([0.        , 0.66101695, 1.        ]), array([2, 1, 0]))",constant,[0.66101695 0.74852071],"(0.7184466019417476, 0.7184466019417476, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.81      0.75      0.78       338
           1       0.58      0.66      0.62       177

    accuracy                           0.72       515
   macro avg       0.69      0.70      0.70       515
weighted avg       0.73      0.72      0.72       515
",0.7184466019417476,0.7184466019417476,logistic,"[[253  85]
 [ 60 117]]","(1,)",0.7184466019417476,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.75      0.66      0.78      0.70      0.51       338
          1       0.58      0.66      0.75      0.62      0.70      0.48       177

avg / total       0.73      0.72      0.69      0.72      0.70      0.50       515
",0.39620948114847543,[0 1 1 ... 1 1 1],0.49937110709589966,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.75      0.66      0.78      0.70      0.50       338
          1       0.58      0.66      0.75      0.62      0.70      0.49       177

avg / total       0.73      0.72      0.69      0.72      0.70      0.50       515
",1000,0.2815533980582524,0.2815533980582524,0.7184466019417476,9.72464183115265
CVS,1,6,0.7597867148062716,0.6535788223277258,0.672316384180791,0.727810650887574,0.6995134202951375,0.3864246834823113,0.7087378640776699,119,246,92,58,338,177,0.8092105263157895,0.5639810426540285,0.727810650887574,0.672316384180791,0.7663551401869159,0.6134020618556701,2.221077331156907,2.47003193318595,0.327683615819209,0.672316384180791,0.7087378640776699,adam,[0.72781065 0.67231638],0.0001,0.3864246834823113,"(array([0.72781065, 0.67231638]), array([0.67231638, 0.72781065]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.7000635175341825,0.7087378640776699,0.9,0.001,1.0,0.7087378640776699,"(array([0.        , 0.27218935, 1.        ]), array([0.        , 0.67231638, 1.        ]), array([2, 1, 0]))",constant,[0.67231638 0.72781065],"(0.7087378640776699, 0.7087378640776699, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.81      0.73      0.77       338
           1       0.56      0.67      0.61       177

    accuracy                           0.71       515
   macro avg       0.69      0.70      0.69       515
weighted avg       0.72      0.71      0.71       515
",0.7087378640776699,0.7087378640776699,logistic,"[[246  92]
 [ 58 119]]","(10,)",0.7087378640776699,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.73      0.67      0.77      0.70      0.50       338
          1       0.56      0.67      0.73      0.61      0.70      0.48       177

avg / total       0.72      0.71      0.69      0.71      0.70      0.49       515
",0.38262231670476166,[0 1 1 ... 1 1 1],0.49179505456696987,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.73      0.67      0.77      0.70      0.49       338
          1       0.56      0.67      0.73      0.61      0.70      0.49       177

avg / total       0.72      0.71      0.69      0.71      0.70      0.49       515
",1000,0.2912621359223301,0.2912621359223301,0.7087378640776699,10.059980625631418
CVS,2,6,0.7488382977300839,0.6335515965512277,0.6779661016949152,0.7041420118343196,0.690930108479091,0.3668672077949865,0.6951456310679611,120,238,100,57,338,177,0.8067796610169492,0.5454545454545454,0.7041420118343196,0.6779661016949152,0.7519747235387046,0.6045340050377833,2.1865462472749924,2.291525423728814,0.3220338983050848,0.6779661016949152,0.6951456310679611,adam,[0.70414201 0.6779661 ],0.0001,0.3668672077949865,"(array([0.70414201, 0.6779661 ]), array([0.6779661 , 0.70414201]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.6910540567646174,0.6951456310679611,0.9,0.001,1.0,0.6951456310679611,"(array([0.        , 0.29585799, 1.        ]), array([0.       , 0.6779661, 1.       ]), array([2, 1, 0]))",constant,[0.6779661  0.70414201],"(0.6951456310679611, 0.6951456310679611, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.81      0.70      0.75       338
           1       0.55      0.68      0.60       177

    accuracy                           0.70       515
   macro avg       0.68      0.69      0.68       515
weighted avg       0.72      0.70      0.70       515
",0.6951456310679611,0.6951456310679611,logistic,"[[238 100]
 [ 57 120]]","(50,)",0.6951456310679611,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.68      0.75      0.69      0.48       338
          1       0.55      0.68      0.70      0.60      0.69      0.47       177

avg / total       0.72      0.70      0.69      0.70      0.69      0.48       515
",0.3612087695042465,[0 1 1 ... 1 1 1],0.4804793034840755,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.68      0.75      0.69      0.48       338
          1       0.55      0.68      0.70      0.60      0.69      0.48       177

avg / total       0.72      0.70      0.69      0.70      0.69      0.48       515
",1000,0.3048543689320388,0.3048543689320389,0.6951456310679611,10.529452143192227
CVS,3,6,0.7530337980142414,0.6429219104890596,0.655367231638418,0.7218934911242604,0.6878265325035807,0.36460868445915967,0.6990291262135923,116,244,94,61,338,177,0.8,0.5523809523809524,0.7218934911242604,0.655367231638418,0.7589424572317264,0.599483204134367,2.0946745562130173,2.356533237167929,0.34463276836158196,0.655367231638418,0.6990291262135923,adam,[0.72189349 0.65536723],0.0001,0.36460868445915967,"(array([0.72189349, 0.65536723]), array([0.65536723, 0.72189349]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.6886303613813392,0.6990291262135923,0.9,0.001,1.0,0.6990291262135923,"(array([0.        , 0.27810651, 1.        ]), array([0.        , 0.65536723, 1.        ]), array([2, 1, 0]))",constant,[0.65536723 0.72189349],"(0.6990291262135923, 0.6990291262135923, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.80      0.72      0.76       338
           1       0.55      0.66      0.60       177

    accuracy                           0.70       515
   macro avg       0.68      0.69      0.68       515
weighted avg       0.71      0.70      0.70       515
",0.6990291262135923,0.6990291262135923,logistic,"[[244  94]
 [ 61 116]]","(5, 5)",0.6990291262135923,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.66      0.76      0.69      0.48       338
          1       0.55      0.66      0.72      0.60      0.69      0.46       177

avg / total       0.71      0.70      0.68      0.70      0.69      0.48       515
",0.3612211419197374,[0 1 1 ... 1 1 1],0.48045897751344524,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.66      0.76      0.69      0.48       338
          1       0.55      0.66      0.72      0.60      0.69      0.47       177

avg / total       0.71      0.70      0.68      0.70      0.69      0.47       515
",1000,0.30097087378640774,0.30097087378640774,0.6990291262135923,10.395311657028337
CVS,4,6,0.750710393474409,0.6387622598355607,0.672316384180791,0.7100591715976331,0.690930108479091,0.367787619249666,0.6970873786407767,119,240,98,58,338,177,0.8053691275167785,0.5483870967741935,0.7100591715976331,0.672316384180791,0.7547169811320754,0.6040609137055837,2.1669047133238113,2.3188054882970137,0.327683615819209,0.672316384180791,0.6970873786407767,adam,[0.71005917 0.67231638],0.0001,0.367787619249666,"(array([0.71005917, 0.67231638]), array([0.67231638, 0.71005917]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.6911877778892122,0.6970873786407767,0.9,0.001,1.0,0.6970873786407767,"(array([0.        , 0.28994083, 1.        ]), array([0.        , 0.67231638, 1.        ]), array([2, 1, 0]))",constant,[0.67231638 0.71005917],"(0.6970873786407767, 0.6970873786407767, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.81      0.71      0.75       338
           1       0.55      0.67      0.60       177

    accuracy                           0.70       515
   macro avg       0.68      0.69      0.68       515
weighted avg       0.72      0.70      0.70       515
",0.6970873786407767,0.6970873786407767,logistic,"[[240  98]
 [ 58 119]]","(10, 10)",0.6970873786407767,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.67      0.75      0.69      0.48       338
          1       0.55      0.67      0.71      0.60      0.69      0.47       177

avg / total       0.72      0.70      0.69      0.70      0.69      0.48       515
",0.36284617580814005,[0 1 1 ... 1 1 1],0.48131098925792826,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.67      0.75      0.69      0.48       338
          1       0.55      0.67      0.71      0.60      0.69      0.48       177

avg / total       0.72      0.70      0.69      0.70      0.69      0.48       515
",1000,0.3029126213592233,0.30291262135922326,0.6970873786407767,10.46238345272665
CVS,5,6,0.7067495737639155,0.5479416030032827,1.0,0.0,0.0,inf,0.34368932038834954,177,0,338,0,338,177,0.0,0.34368932038834954,0.0,1.0,0.0,0.5115606936416185,inf,1.0,0.0,1.0,0.34368932038834954,adam,[0. 1.],0.0001,0.0,"(array([0., 1.]), array([1., 0.]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.5,0.34368932038834954,0.9,0.001,1.0,0.34368932038834954,"(array([0., 1.]), array([0., 1.]), array([2, 1]))",constant,[1. 0.],"(0.34368932038834954, 0.34368932038834954, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00       338
           1       0.34      1.00      0.51       177

    accuracy                           0.34       515
   macro avg       0.17      0.50      0.26       515
weighted avg       0.12      0.34      0.18       515
",0.34368932038834954,0.34368932038834954,logistic,"[[  0 338]
 [  0 177]]","(5, 5, 5)",0.34368932038834954,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       338
          1       0.34      1.00      0.00      0.51      0.00      0.00       177

avg / total       0.12      0.34      0.66      0.18      0.00      0.00       515
",0.0,[0 1 1 ... 1 1 1],0.34368932038834954,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       338
          1       0.34      1.00      0.00      0.51      0.00      0.00       177

avg / total       0.12      0.34      0.66      0.18      0.00      0.00       515
",1000,0.6563106796116505,0.6563106796116505,0.34368932038834954,22.668692593031484
CVS,6,6,0.7673252432052955,0.6537673658443109,0.6949152542372882,0.7130177514792899,0.7039083122431005,0.3916620387680072,0.7067961165048544,123,241,97,54,338,177,0.8169491525423729,0.5590909090909091,0.7130177514792899,0.6949152542372882,0.7614533965244865,0.619647355163728,2.337113740959895,2.4214572776515815,0.30508474576271183,0.6949152542372882,0.7067961165048544,adam,[0.71301775 0.69491525],0.0001,0.3916620387680072,"(array([0.71301775, 0.69491525]), array([0.69491525, 0.71301775]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.7039665028582891,0.7067961165048544,0.9,0.001,0.1,0.7067961165048544,"(array([0.        , 0.28698225, 1.        ]), array([0.        , 0.69491525, 1.        ]), array([2, 1, 0]))",constant,[0.69491525 0.71301775],"(0.7067961165048544, 0.7067961165048544, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.82      0.71      0.76       338
           1       0.56      0.69      0.62       177

    accuracy                           0.71       515
   macro avg       0.69      0.70      0.69       515
weighted avg       0.73      0.71      0.71       515
",0.7067961165048544,0.7067961165048545,logistic,"[[241  97]
 [ 54 123]]","(1,)",0.7067961165048544,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.71      0.69      0.76      0.70      0.50       338
          1       0.56      0.69      0.71      0.62      0.70      0.49       177

avg / total       0.73      0.71      0.70      0.71      0.70      0.50       515
",0.38562117321746003,[0 1 1 ... 1 1 1],0.49337517016470445,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.71      0.69      0.76      0.70      0.50       338
          1       0.56      0.69      0.71      0.62      0.70      0.49       177

avg / total       0.73      0.71      0.70      0.71      0.70      0.50       515
",1000,0.29320388349514565,0.2932038834951456,0.7067961165048544,10.1270539739461
CVS,7,6,0.8605622973289206,0.796220761021613,0.7175141242937854,0.8372781065088757,0.7750863612411683,0.5512105779287302,0.7961165048543689,127,283,55,50,338,177,0.8498498498498499,0.6978021978021978,0.8372781065088757,0.7175141242937854,0.8435171385991058,0.7075208913649026,2.9639644970414203,4.409450436569079,0.28248587570621464,0.7175141242937854,0.7961165048543688,adam,[0.83727811 0.71751412],0.0001,0.5512105779287302,"(array([0.83727811, 0.71751412]), array([0.71751412, 0.83727811]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.7773961154013306,0.7961165048543689,0.9,0.001,0.1,0.7961165048543689,"(array([0.        , 0.16272189, 1.        ]), array([0.        , 0.71751412, 1.        ]), array([2, 1, 0]))",constant,[0.71751412 0.83727811],"(0.7961165048543689, 0.7961165048543689, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.85      0.84      0.84       338
           1       0.70      0.72      0.71       177

    accuracy                           0.80       515
   macro avg       0.77      0.78      0.78       515
weighted avg       0.80      0.80      0.80       515
",0.7961165048543689,0.7961165048543689,logistic,"[[283  55]
 [ 50 127]]","(10,)",0.7961165048543689,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.84      0.72      0.84      0.78      0.62       338
          1       0.70      0.72      0.84      0.71      0.78      0.58       177

avg / total       0.80      0.80      0.76      0.80      0.78      0.61       515
",0.5510846194077554,[0 1 1 ... 1 1 1],0.5977703115270994,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.84      0.72      0.84      0.78      0.61       338
          1       0.70      0.72      0.84      0.71      0.78      0.59       177

avg / total       0.80      0.80      0.76      0.80      0.78      0.60       515
",1000,0.20388349514563106,0.2038834951456311,0.7961165048543689,7.041971843348121
CVS,8,6,0.8603784307826029,0.8053169906257038,0.7401129943502824,0.834319526627219,0.7858057795008773,0.5673176265733134,0.8019417475728156,131,282,56,46,338,177,0.8597560975609756,0.7005347593582888,0.834319526627219,0.7401129943502824,0.8468468468468467,0.7197802197802197,3.210316439413429,4.467110573042778,0.25988700564971756,0.7401129943502824,0.8019417475728156,adam,[0.83431953 0.74011299],0.0001,0.5673176265733134,"(array([0.83431953, 0.74011299]), array([0.74011299, 0.83431953]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.7872162604887507,0.8019417475728156,0.9,0.001,0.1,0.8019417475728156,"(array([0.        , 0.16568047, 1.        ]), array([0.        , 0.74011299, 1.        ]), array([2, 1, 0]))",constant,[0.74011299 0.83431953],"(0.8019417475728156, 0.8019417475728156, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.86      0.83      0.85       338
           1       0.70      0.74      0.72       177

    accuracy                           0.80       515
   macro avg       0.78      0.79      0.78       515
weighted avg       0.81      0.80      0.80       515
",0.8019417475728156,0.8019417475728156,logistic,"[[282  56]
 [ 46 131]]","(50,)",0.8019417475728156,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.83      0.74      0.85      0.79      0.63       338
          1       0.70      0.74      0.83      0.72      0.79      0.60       177

avg / total       0.81      0.80      0.77      0.80      0.79      0.62       515
",0.5668057594299946,[0 1 1 ... 1 1 1],0.6077952667446322,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.83      0.74      0.85      0.79      0.62       338
          1       0.70      0.74      0.83      0.72      0.79      0.61       177

avg / total       0.81      0.80      0.77      0.80      0.79      0.62       515
",1000,0.19805825242718447,0.19805825242718444,0.8019417475728156,6.8407766402659815
CVS,9,6,0.8129408618326479,0.7294885816706406,0.655367231638418,0.8195266272189349,0.7328648558461807,0.47489385885735297,0.7631067961165049,116,277,61,61,338,177,0.8195266272189349,0.655367231638418,0.8195266272189349,0.655367231638418,0.819526627218935,0.655367231638418,2.3779707052090404,3.631379086783365,0.34463276836158196,0.655367231638418,0.7631067961165048,adam,[0.81952663 0.65536723],0.0001,0.47489385885735297,"(array([0.81952663, 0.65536723]), array([0.65536723, 0.81952663]), array([338, 177]))",,"[[-0.96177887 -0.72297924 -0.32014378 ...  0.35393976 -0.4944104
  -0.80926021]
 [-1.63914567  0.114427   -0.45563174 ...  1.84639239 -0.27761042
  -0.3361933 ]
 [-0.28441208 -0.71569745 -0.45563174 ... -0.92010517 -0.77896036
  -0.63405024]
 ...
 [ 0.0731455  -0.00295127 -0.26666769 ...  0.53739516 -0.70470505
  -0.98725992]
 [-0.04871534 -0.6830779  -0.38770353 ...  2.34746201  1.21199297
  -0.37239442]
 [-0.49198471  1.24026018  0.23056887 ... -0.2201981   0.87512703
   1.47440876]]",0.7374469294286764,0.7631067961165049,0.9,0.001,0.1,0.7631067961165049,"(array([0.        , 0.18047337, 1.        ]), array([0.        , 0.65536723, 1.        ]), array([2, 1, 0]))",constant,[0.65536723 0.81952663],"(0.7631067961165049, 0.7631067961165049, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.82      0.82      0.82       338
           1       0.66      0.66      0.66       177

    accuracy                           0.76       515
   macro avg       0.74      0.74      0.74       515
weighted avg       0.76      0.76      0.76       515
",0.7631067961165049,0.7631067961165049,logistic,"[[277  61]
 [ 61 116]]","(5, 5)",0.7631067961165049,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.82      0.66      0.82      0.73      0.56       338
          1       0.66      0.66      0.82      0.66      0.73      0.51       177

avg / total       0.76      0.76      0.71      0.76      0.73      0.55       515
",0.474893858857353,[0 1 1 ... 1 1 1],0.5479528102471515,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.82      0.66      0.82      0.73      0.55       338
          1       0.66      0.66      0.82      0.66      0.73      0.53       177

avg / total       0.76      0.76      0.71      0.76      0.73      0.54       515
",1000,0.23689320388349513,0.2368932038834951,0.7631067961165049,8.182096108004554
