id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,f1_score,solver,imb_sens,tol,matthews_corrcoef,imb_sens_spec_supp,pr_curve,X,roc_auc_score,accuracy,momentum,learning_rate_init,alpha,imb_sens_micro,roc_curve,learning_rate,imb_spec,imb_sens_spec_supp_micro,batch_size,power_t,bal_report,rec_score,fbeta_score,activation,confusion_matrix,hidden_layer_sizes,imb_spec_micro,warm_start,hinge_loss,imb_report_0.3,cohen_kappa_score,y,avg_prec_score,imb_report_0.1,max_iter,hamming_loss,zero_one_loss,prec_score,log_loss
CVS,0,0,0.7428961885239072,0.6208291023600002,0.6101694915254238,0.7197640117994101,0.6627050936109856,0.3206215527677124,0.6821705426356589,108,244,95,69,339,177,0.7795527156549521,0.5320197044334976,0.7197640117994101,0.6101694915254238,0.7484662576687117,0.568421052631579,1.8463511607028347,2.1773416592328285,0.38983050847457623,0.6101694915254238,0.6821705426356589,adam,[0.71976401 0.61016949],0.0001,0.3206215527677124,"(array([0.71976401, 0.61016949]), array([0.61016949, 0.71976401]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.6649667516624169,0.6821705426356589,0.9,0.001,1.0,0.6821705426356589,"(array([0.        , 0.28023599, 1.        ]), array([0.        , 0.61016949, 1.        ]), array([2, 1, 0]))",constant,[0.61016949 0.71976401],"(0.6821705426356589, 0.6821705426356589, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.78      0.72      0.75       339
           1       0.53      0.61      0.57       177

    accuracy                           0.68       516
   macro avg       0.66      0.66      0.66       516
weighted avg       0.69      0.68      0.69       516
",0.6821705426356589,0.6821705426356589,logistic,"[[244  95]
 [ 69 108]]","(1,)",0.6821705426356589,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.72      0.61      0.75      0.66      0.45       339
          1       0.53      0.61      0.72      0.57      0.66      0.42       177

avg / total       0.69      0.68      0.65      0.69      0.66      0.44       516
",0.3187460754480027,[0 1 1 ... 1 1 1],0.4583431227682516,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.72      0.61      0.75      0.66      0.44       339
          1       0.53      0.61      0.72      0.57      0.66      0.43       177

avg / total       0.69      0.68      0.65      0.69      0.66      0.44       516
",1000,0.3178294573643411,0.3178294573643411,0.6821705426356589,10.977587772327945
CVS,1,0,0.7453294001966569,0.633104202865403,0.6497175141242938,0.6932153392330384,0.6711141087470287,0.32937853472891354,0.6782945736434108,115,235,104,62,339,177,0.7912457912457912,0.5251141552511416,0.6932153392330384,0.6497175141242938,0.7389937106918238,0.5808080808080809,1.9790179845846418,2.1178292046936114,0.3502824858757062,0.6497175141242938,0.6782945736434108,adam,[0.69321534 0.64971751],0.0001,0.32937853472891354,"(array([0.69321534, 0.64971751]), array([0.64971751, 0.69321534]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.671466426678666,0.6782945736434108,0.9,0.001,1.0,0.6782945736434108,"(array([0.        , 0.30678466, 1.        ]), array([0.        , 0.64971751, 1.        ]), array([2, 1, 0]))",constant,[0.64971751 0.69321534],"(0.6782945736434108, 0.6782945736434108, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.79      0.69      0.74       339
           1       0.53      0.65      0.58       177

    accuracy                           0.68       516
   macro avg       0.66      0.67      0.66       516
weighted avg       0.70      0.68      0.68       516
",0.6782945736434108,0.6782945736434107,logistic,"[[235 104]
 [ 62 115]]","(10,)",0.6782945736434108,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.69      0.65      0.74      0.67      0.46       339
          1       0.53      0.65      0.69      0.58      0.67      0.44       177

avg / total       0.70      0.68      0.66      0.68      0.67      0.45       516
",0.32453276555476696,[0 1 1 ... 1 1 1],0.4613309023409401,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.69      0.65      0.74      0.67      0.45       339
          1       0.53      0.65      0.69      0.58      0.67      0.45       177

avg / total       0.70      0.68      0.66      0.68      0.67      0.45       516
",1000,0.32170542635658916,0.32170542635658916,0.6782945736434108,11.111472945131615
CVS,2,0,0.743562821858907,0.6301624583661062,0.6384180790960452,0.7079646017699115,0.6722926454528143,0.3342242282777305,0.6841085271317829,113,240,99,64,339,177,0.7894736842105263,0.5330188679245284,0.7079646017699115,0.6384180790960452,0.7465007776049766,0.5809768637532134,1.9579646017699115,2.1860982708440333,0.3615819209039548,0.6384180790960452,0.6841085271317829,adam,[0.7079646  0.63841808],0.0001,0.3342242282777305,"(array([0.7079646 , 0.63841808]), array([0.63841808, 0.7079646 ]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.6731913404329783,0.6841085271317829,0.9,0.001,1.0,0.6841085271317829,"(array([0.       , 0.2920354, 1.       ]), array([0.        , 0.63841808, 1.        ]), array([2, 1, 0]))",constant,[0.63841808 0.7079646 ],"(0.6841085271317829, 0.6841085271317829, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.79      0.71      0.75       339
           1       0.53      0.64      0.58       177

    accuracy                           0.68       516
   macro avg       0.66      0.67      0.66       516
weighted avg       0.70      0.68      0.69       516
",0.6841085271317829,0.6841085271317829,logistic,"[[240  99]
 [ 64 113]]","(50,)",0.6841085271317829,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.71      0.64      0.75      0.67      0.46       339
          1       0.53      0.64      0.71      0.58      0.67      0.44       177

avg / total       0.70      0.68      0.66      0.69      0.67      0.45       516
",0.33075527547025685,[0 1 1 ... 1 1 1],0.464319889534264,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.71      0.64      0.75      0.67      0.46       339
          1       0.53      0.64      0.71      0.58      0.67      0.45       177

avg / total       0.70      0.68      0.66      0.69      0.67      0.45       516
",1000,0.31589147286821706,0.31589147286821706,0.6841085271317829,10.910658357589208
CVS,3,0,0.7419462360215323,0.6177814364875844,0.6271186440677966,0.7050147492625368,0.6649269836646123,0.3207065851923268,0.6782945736434108,111,239,100,66,339,177,0.7836065573770492,0.5260663507109005,0.7050147492625368,0.6271186440677966,0.7422360248447205,0.5721649484536082,1.8907213730222578,2.12593220338983,0.3728813559322034,0.6271186440677966,0.6782945736434108,adam,[0.70501475 0.62711864],0.0001,0.3207065851923268,"(array([0.70501475, 0.62711864]), array([0.62711864, 0.70501475]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.6660666966651668,0.6782945736434108,0.9,0.001,1.0,0.6782945736434108,"(array([0.        , 0.29498525, 1.        ]), array([0.        , 0.62711864, 1.        ]), array([2, 1, 0]))",constant,[0.62711864 0.70501475],"(0.6782945736434108, 0.6782945736434108, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.78      0.71      0.74       339
           1       0.53      0.63      0.57       177

    accuracy                           0.68       516
   macro avg       0.65      0.67      0.66       516
weighted avg       0.70      0.68      0.68       516
",0.6782945736434108,0.6782945736434107,logistic,"[[239 100]
 [ 66 111]]","(5, 5)",0.6782945736434108,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.71      0.63      0.74      0.66      0.45       339
          1       0.53      0.63      0.71      0.57      0.66      0.43       177

avg / total       0.70      0.68      0.65      0.68      0.66      0.45       516
",0.3175582006788087,[0 1 1 ... 1 1 1],0.4578129932916999,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.71      0.63      0.74      0.66      0.45       339
          1       0.53      0.63      0.71      0.57      0.66      0.44       177

avg / total       0.70      0.68      0.65      0.68      0.66      0.44       516
",1000,0.32170542635658916,0.32170542635658916,0.6782945736434108,11.111466746701923
CVS,4,0,0.7420962285219073,0.6159020383090402,0.632768361581921,0.7050147492625368,0.6679154346037709,0.32592651360339886,0.6802325581395349,112,239,100,65,339,177,0.7861842105263158,0.5283018867924528,0.7050147492625368,0.632768361581921,0.7433903576982893,0.5758354755784062,1.9198093941456775,2.145084745762712,0.36723163841807904,0.632768361581921,0.6802325581395349,adam,[0.70501475 0.63276836],0.0001,0.32592651360339886,"(array([0.70501475, 0.63276836]), array([0.63276836, 0.70501475]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.6688915554222289,0.6802325581395349,0.9,0.001,1.0,0.6802325581395349,"(array([0.        , 0.29498525, 1.        ]), array([0.        , 0.63276836, 1.        ]), array([2, 1, 0]))",constant,[0.63276836 0.70501475],"(0.6802325581395349, 0.6802325581395349, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.79      0.71      0.74       339
           1       0.53      0.63      0.58       177

    accuracy                           0.68       516
   macro avg       0.66      0.67      0.66       516
weighted avg       0.70      0.68      0.69       516
",0.6802325581395349,0.680232558139535,logistic,"[[239 100]
 [ 65 112]]","(10, 10)",0.6802325581395349,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.71      0.63      0.74      0.67      0.46       339
          1       0.53      0.63      0.71      0.58      0.67      0.44       177

avg / total       0.70      0.68      0.66      0.69      0.67      0.45       516
",0.3225436837582354,[0 1 1 ... 1 1 1],0.4602617115743598,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.71      0.63      0.74      0.67      0.45       339
          1       0.53      0.63      0.71      0.58      0.67      0.44       177

avg / total       0.70      0.68      0.66      0.69      0.67      0.45       516
",1000,0.31976744186046513,0.31976744186046513,0.6802325581395349,11.044531133533493
CVS,5,0,0.7318300751629084,0.5811519807412153,0.0,1.0,0.0,inf,0.6569767441860465,0,339,0,177,339,177,0.6569767441860465,0.0,1.0,0.0,0.7929824561403509,0.0,1.0,inf,1.0,0.0,0.6569767441860465,adam,[1. 0.],0.0001,0.0,"(array([1., 0.]), array([0., 1.]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.5,0.6569767441860465,0.9,0.001,1.0,0.6569767441860465,"(array([0., 1.]), array([0., 1.]), array([1, 0]))",constant,[0. 1.],"(0.6569767441860465, 0.6569767441860465, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.66      1.00      0.79       339
           1       0.00      0.00      0.00       177

    accuracy                           0.66       516
   macro avg       0.33      0.50      0.40       516
weighted avg       0.43      0.66      0.52       516
",0.6569767441860465,0.6569767441860465,logistic,"[[339   0]
 [177   0]]","(5, 5, 5)",0.6569767441860465,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       339
          1       0.00      0.00      1.00      0.00      0.00      0.00       177

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       516
",0.0,[0 1 1 ... 1 1 1],0.3430232558139535,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       339
          1       0.00      0.00      1.00      0.00      0.00      0.00       177

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       516
",1000,0.3430232558139535,0.34302325581395354,0.6569767441860465,11.847603530812385
CVS,6,0,0.7393130343482824,0.6231215601069693,0.5988700564971752,0.7551622418879056,0.6724909326258187,0.34883864301073053,0.7015503875968992,106,256,83,71,339,177,0.7828746177370031,0.5608465608465608,0.7551622418879056,0.5988700564971752,0.7687687687687689,0.5792349726775956,1.882587560762807,2.4459873391872575,0.4011299435028248,0.5988700564971752,0.7015503875968992,adam,[0.75516224 0.59887006],0.0001,0.34883864301073053,"(array([0.75516224, 0.59887006]), array([0.59887006, 0.75516224]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.6770161491925404,0.7015503875968992,0.9,0.001,0.1,0.7015503875968992,"(array([0.        , 0.24483776, 1.        ]), array([0.        , 0.59887006, 1.        ]), array([2, 1, 0]))",constant,[0.59887006 0.75516224],"(0.7015503875968992, 0.7015503875968992, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.78      0.76      0.77       339
           1       0.56      0.60      0.58       177

    accuracy                           0.70       516
   macro avg       0.67      0.68      0.67       516
weighted avg       0.71      0.70      0.70       516
",0.7015503875968992,0.7015503875968992,logistic,"[[256  83]
 [ 71 106]]","(1,)",0.7015503875968992,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.76      0.60      0.77      0.67      0.47       339
          1       0.56      0.60      0.76      0.58      0.67      0.43       177

avg / total       0.71      0.70      0.65      0.70      0.67      0.46       516
",0.34838868388683886,[0 1 1 ... 1 1 1],0.4734711108052325,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.76      0.60      0.77      0.67      0.46       339
          1       0.56      0.60      0.76      0.58      0.67      0.45       177

avg / total       0.71      0.70      0.65      0.70      0.67      0.45       516
",1000,0.29844961240310075,0.29844961240310075,0.7015503875968992,10.308213045354556
CVS,7,0,0.8102594870256489,0.7206894978103355,0.7062146892655368,0.7315634218289085,0.7187773192198926,0.4212627149824637,0.7228682170542635,125,248,91,52,339,177,0.8266666666666667,0.5787037037037037,0.7315634218289085,0.7062146892655368,0.7762128325508607,0.6361323155216285,2.4901293396868622,2.630843732538648,0.29378531073446323,0.7062146892655368,0.7228682170542635,adam,[0.73156342 0.70621469],0.0001,0.4212627149824637,"(array([0.73156342, 0.70621469]), array([0.70621469, 0.73156342]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.7188890555472227,0.7228682170542635,0.9,0.001,0.1,0.7228682170542635,"(array([0.        , 0.26843658, 1.        ]), array([0.        , 0.70621469, 1.        ]), array([2, 1, 0]))",constant,[0.70621469 0.73156342],"(0.7228682170542635, 0.7228682170542635, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.83      0.73      0.78       339
           1       0.58      0.71      0.64       177

    accuracy                           0.72       516
   macro avg       0.70      0.72      0.71       516
weighted avg       0.74      0.72      0.73       516
",0.7228682170542635,0.7228682170542635,logistic,"[[248  91]
 [ 52 125]]","(10,)",0.7228682170542635,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.73      0.71      0.78      0.72      0.52       339
          1       0.58      0.71      0.73      0.64      0.72      0.51       177

avg / total       0.74      0.72      0.71      0.73      0.72      0.52       516
",0.4158829676071055,[0 1 1 ... 1 1 1],0.509464250086376,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.73      0.71      0.78      0.72      0.52       339
          1       0.58      0.71      0.73      0.64      0.72      0.52       177

avg / total       0.74      0.72      0.71      0.73      0.72      0.52       516
",1000,0.2771317829457364,0.2771317829457365,0.7228682170542635,9.571933697361194
CVS,8,0,0.8775561221938902,0.8053510477808802,0.7740112994350282,0.8200589970501475,0.7967025354046331,0.5799334582777258,0.8042635658914729,137,278,61,40,339,177,0.8742138364779874,0.6919191919191919,0.8200589970501475,0.7740112994350282,0.8462709284627092,0.7306666666666667,3.628761061946902,4.301472631286469,0.22598870056497178,0.7740112994350282,0.8042635658914729,adam,[0.820059  0.7740113],0.0001,0.5799334582777258,"(array([0.820059 , 0.7740113]), array([0.7740113, 0.820059 ]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.7970351482425878,0.8042635658914729,0.9,0.001,0.1,0.8042635658914729,"(array([0.      , 0.179941, 1.      ]), array([0.       , 0.7740113, 1.       ]), array([2, 1, 0]))",constant,[0.7740113 0.820059 ],"(0.8042635658914729, 0.8042635658914729, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.87      0.82      0.85       339
           1       0.69      0.77      0.73       177

    accuracy                           0.80       516
   macro avg       0.78      0.80      0.79       516
weighted avg       0.81      0.80      0.81       516
",0.8042635658914729,0.8042635658914729,logistic,"[[278  61]
 [ 40 137]]","(50,)",0.8042635658914729,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.82      0.77      0.85      0.80      0.64       339
          1       0.69      0.77      0.82      0.73      0.80      0.63       177

avg / total       0.81      0.80      0.79      0.81      0.80      0.64       516
",0.5776935044729677,[0 1 1 ... 1 1 1],0.6130726526863697,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.82      0.77      0.85      0.80      0.64       339
          1       0.69      0.77      0.82      0.73      0.80      0.63       177

avg / total       0.81      0.80      0.79      0.81      0.80      0.64       516
",1000,0.19573643410852712,0.19573643410852715,0.8042635658914729,6.760591456064382
CVS,9,0,0.7858440411312768,0.7043440373805938,0.6779661016949152,0.7492625368731564,0.7127233693867043,0.41446676796102666,0.7248062015503876,120,254,85,57,339,177,0.8167202572347267,0.5853658536585366,0.7492625368731564,0.6779661016949152,0.7815384615384615,0.6282722513089004,2.326657351342959,2.703888334995015,0.3220338983050848,0.6779661016949152,0.7248062015503876,adam,[0.74926254 0.6779661 ],0.0001,0.41446676796102666,"(array([0.74926254, 0.6779661 ]), array([0.6779661 , 0.74926254]), array([339, 177]))",,"[[-0.97308314 -0.70176384 -0.31273789 ...  0.37645609 -0.48693325
  -0.79798394]
 [-1.65339183  0.1148709  -0.44161311 ...  1.88729771 -0.26756997
  -0.32712455]
 [-0.29277446 -0.69466267 -0.44161311 ... -0.91328676 -0.77484756
  -0.62359157]
 ...
 [-0.66350163 -0.40187615 -0.34946992 ...  0.3866009   1.90558027
   0.09395934]
 [ 1.13558809 -0.57554445 -0.05498744 ... -0.69908489 -0.39271363
   0.99632209]
 [ 1.46429798 -0.36433554 -0.09942726 ... -0.63754971 -0.93180456
  -1.45616454]]",0.7136143192840358,0.7248062015503876,0.9,0.001,0.1,0.7248062015503876,"(array([0.        , 0.25073746, 1.        ]), array([0.       , 0.6779661, 1.       ]), array([2, 1, 0]))",constant,[0.6779661  0.74926254],"(0.7248062015503876, 0.7248062015503876, None)",auto,0.5,"              precision    recall  f1-score   support

           0       0.82      0.75      0.78       339
           1       0.59      0.68      0.63       177

    accuracy                           0.72       516
   macro avg       0.70      0.71      0.70       516
weighted avg       0.74      0.72      0.73       516
",0.7248062015503876,0.7248062015503874,logistic,"[[254  85]
 [ 57 120]]","(5, 5)",0.7248062015503876,False,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.75      0.68      0.78      0.71      0.52       339
          1       0.59      0.68      0.75      0.63      0.71      0.50       177

avg / total       0.74      0.72      0.70      0.73      0.71      0.51       516
",0.4116683528448234,[0 1 1 ... 1 1 1],0.507323322149264,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.75      0.68      0.78      0.71      0.51       339
          1       0.59      0.68      0.75      0.63      0.71      0.50       177

avg / total       0.74      0.72      0.70      0.73      0.71      0.51       516
",1000,0.2751937984496124,0.27519379844961245,0.7248062015503876,9.504988786548223
