id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_spec_micro,max_iter,log_loss,learning_rate_init,rec_score,prec_score,hamming_loss,roc_auc_score,pr_curve,matthews_corrcoef,tol,momentum,cohen_kappa_score,alpha,imb_sens_micro,f1_score,hinge_loss,avg_prec_score,accuracy,power_t,fbeta_score,zero_one_loss,warm_start
HOS,0,3.0276503540974917,0.002437859362827267,0.010216895119756554,0.011513420462969525,0.01613558390151688,0.006838490957874744,0.014034488995408706,0.009320427893479883,6.539622822966684,18.555921486744392,18.55592148674439,6.539622822966682,0.0,0.0,0.0045520804174756764,0.011502812693709435,0.01613558390151688,0.011513420462969525,0.009822802244483845,0.007510649475854895,0.05831541051595746,0.09993614862856713,0.01151342046296951,0.011513420462969525,0.009320427893479883,0.0,0.3219242837733608,0.0,0.009320427893479883,0.009320427893479883,0.009320427893479897,0.0069433614588596294,,0.014034488995408706,0.0,0.0,0.014874320238814407,0.0,0.009320427893479883,0.009320427893479883,,0.007336961132689541,0.009320427893479883,0.0,0.009320427893479923,0.009320427893479881,0.0
HOS,1,3.0276503540974917,0.0025224215268212966,0.006957947098323481,0.008930991727580669,0.009221309895328064,0.00463018839039884,0.009017672479687055,0.0054344057330853466,5.072803301265817,10.604506379627283,10.604506379627272,5.072803301265806,0.0,0.0,0.0037693282947532706,0.006321594969634623,0.009221309895328064,0.008930991727580669,0.005693249636986281,0.005194582766766437,0.05020303960584217,0.05256117667075671,0.008930991727580679,0.008930991727580669,0.0054344057330853466,0.0,0.18770205872798468,0.0,0.0054344057330853466,0.0054344057330853466,0.005434405733085326,0.0046552118714292415,,0.009017672479687055,0.0,0.0,0.009187897136419387,0.0,0.0054344057330853466,0.0054344057330853466,,0.004468029222674644,0.0054344057330853466,0.0,0.005434405733085344,0.005434405733085338,0.0
HOS,2,3.0276503540974917,0.002222414623740004,0.006427365114424306,0.016038422107905285,0.016019312016685428,0.004323364629241837,0.008385895791251456,0.006777246771371594,9.10982375729019,18.422208819188278,18.422208819188267,9.109823757290199,0.0,0.0,0.0048298775862154,0.007719808970213713,0.016019312016685428,0.016038422107905285,0.00853328610811105,0.005097843463773583,0.06219302811575996,0.0627023935417439,0.016038422107905268,0.016038422107905285,0.006777246771371594,0.0,0.2340856447458777,0.0,0.006777246771371594,0.006777246771371594,0.006777246771371563,0.004323775647619789,,0.008385895791251456,0.0,0.0,0.008948260818878544,0.0,0.006777246771371594,0.006777246771371594,,0.00421464122827422,0.006777246771371594,0.0,0.00677724677137154,0.006777246771371575,0.0
HOS,3,3.0276503540974917,0.009307461250320385,0.017720362955711163,0.08011799333705046,0.13880762672084995,0.06336052273132456,0.044751012189935054,0.06668505575911736,45.507020215444655,159.62877072897746,159.62877072897743,45.507020215444655,0.0,0.0,0.017068460047447602,0.04317700237522103,0.13880762672084995,0.08011799333705046,0.11319228254850026,0.015580959010045919,0.29920222379861483,0.2883521844759633,0.08011799333705047,0.08011799333705046,0.06668505575911736,0.0,2.3032944431843685,0.0,0.06668505575911736,0.06668505575911736,0.06668505575911737,0.029998456846498746,,0.044751012189935054,0.0,0.0,0.06577371435000909,0.0,0.06668505575911736,0.06668505575911736,,0.02539753424458934,0.06668505575911736,0.0,0.06668505575911736,0.06668505575911737,0.0
HOS,4,3.0276503540974917,0.00273522100232001,0.010143531712369676,0.007908394614048363,0.01241615441951365,0.005975667875691108,0.011955639087581477,0.00774858345325833,4.491968140779469,14.278577582440684,14.27857758244069,4.491968140779465,0.0,0.0,0.0037814890284470445,0.00901428980687278,0.01241615441951365,0.007908394614048363,0.008067565324959645,0.006346951389843263,0.047627116926618356,0.07420267581824458,0.007908394614048395,0.007908394614048363,0.00774858345325833,0.0,0.2676329004589133,0.0,0.00774858345325833,0.00774858345325833,0.007748583453258315,0.006020553958935586,,0.011955639087581477,0.0,0.0,0.012575537891315563,0.0,0.00774858345325833,0.00774858345325833,,0.006018764296410576,0.00774858345325833,0.0,0.007748583453258335,0.007748583453258341,0.0
HOS,5,3.0276503540974917,0.02670486247629707,0.026911213512449392,0.5270462766947299,0.5270462766947299,0.0,,0.17854536265211457,299.36228516260655,606.1032181989394,606.1032181989394,299.36228516260655,0.0,0.0,0.3527958196734222,0.17425045702130768,0.5270462766947299,0.5270462766947299,0.42266612147764254,0.2619092608596733,,,0.5270462766947299,0.5270462766947299,0.17854536265211457,0.0,6.167020451620416,0.0,0.17854536265211457,0.17854536265211457,0.17854536265211451,0.0,,0.0,0.0,0.0,0.0,0.0,0.17854536265211457,0.17854536265211457,,0.0,0.17854536265211457,0.0,0.17854536265211454,0.17854536265211451,0.0
HOS,6,3.0276503540974917,0.002265958416403911,0.011314493267439838,0.023752023524864392,0.02234498750746295,0.007896434281929047,0.014589601234129586,0.010063846706568787,13.491149362122984,25.696735633582378,25.696735633582378,13.491149362122979,0.0,0.0,0.007584063306860844,0.013190232471401409,0.02234498750746295,0.023752023524864392,0.0115184551470621,0.009128206331409061,0.10538857333609856,0.11891695981088406,0.023752023524864406,0.023752023524864392,0.010063846706568787,0.0,0.3476034124922012,0.0,0.010063846706568787,0.010063846706568787,0.010063846706568791,0.0076084265445347755,,0.014589601234129586,0.0,0.0,0.015212725356287343,0.0,0.010063846706568787,0.010063846706568787,,0.007680415519382954,0.010063846706568787,0.0,0.010063846706568798,0.010063846706568791,0.0
HOS,7,3.0276503540974917,0.006261247396861787,0.011063128769318701,0.015172202488787666,0.006165810836574683,0.008549882059602859,0.015514495598674127,0.006667486531659676,8.61781101363142,7.090682462060887,7.09068246206088,8.617811013631389,0.0,0.0,0.007115439522857152,0.008424420083827456,0.006165810836574683,0.015172202488787666,0.0051084303183775255,0.010248180692481105,0.15023374196416478,0.11061872076867094,0.015172202488787674,0.015172202488787666,0.006667486531659676,0.0,0.23028900474661945,0.0,0.006667486531659676,0.006667486531659676,0.006667486531659693,0.00834294786266473,,0.015514495598674127,0.0,0.0,0.015074647820200078,0.0,0.006667486531659676,0.006667486531659676,,0.009270474250317112,0.006667486531659676,0.0,0.006667486531659684,0.006667486531659657,0.0
HOS,8,3.0276503540974917,0.005967679633072654,0.008398885118011968,0.00990550528867231,0.012544062227383159,0.00899356854886842,0.01936117889076953,0.009855199921769689,5.626327003965872,14.425671561490631,14.425671561490649,5.626327003965871,0.0,0.0,0.005236083309947889,0.01688514725892536,0.012544062227383159,0.00990550528867231,0.0082634044290786,0.011952694110357124,0.1845699040575932,0.3686791055276835,0.009905505288672293,0.00990550528867231,0.009855199921769689,0.0,0.3403929116726363,0.0,0.009855199921769689,0.009855199921769689,0.009855199921769725,0.009045577785367109,,0.01936117889076953,0.0,0.0,0.01985521930904479,0.0,0.009855199921769689,0.009855199921769699,,0.014933608606533456,0.009855199921769689,0.0,0.009855199921769689,0.00985519992176971,0.0
HOS,9,3.0276503540974917,0.005576920524915784,0.012294294760202376,0.015943659552525042,0.009580137682581735,0.009828670240049187,0.018434418425824814,0.008661604299835198,9.055998625834214,11.017158334969023,11.01715833496903,9.055998625834205,0.0,0.0,0.007695426730547791,0.011102527445424448,0.009580137682581735,0.015943659552525042,0.007228306328868606,0.011734287335143905,0.12882610580772325,0.11933563140390752,0.015943659552525035,0.015943659552525042,0.008661604299835198,0.0,0.2991652926855606,0.0,0.008661604299835198,0.008661604299835198,0.008661604299835222,0.00966441932107117,,0.018434418425824814,0.0,0.0,0.018202019404445803,0.0,0.008661604299835198,0.00866160429983518,,0.0102825916233559,0.008661604299835198,0.0,0.008661604299835198,0.008661604299835212,0.0
HOS,10,3.0276503540974917,0.010690223157301828,0.016552683278741334,0.013863932039902849,0.014729943127271794,0.011129047897280666,0.022514973961550458,0.011721365803980772,7.874713398664814,16.939434596362567,16.939434596362545,7.874713398664812,0.0,0.0,0.007316030662336921,0.01699578702157577,0.014729943127271794,0.013863932039902849,0.010198501094480868,0.013679230405088437,0.15395630828422413,0.2264297924554067,0.013863932039902856,0.013863932039902849,0.011721365803980772,0.0,0.40484891813023877,0.0,0.011721365803980772,0.011721365803980772,0.011721365803980774,0.011132858256601392,,0.022514973961550458,0.0,0.0,0.023007324567515065,0.0,0.011721365803980772,0.011721365803980737,,0.01439800409312553,0.011721365803980772,0.0,0.011721365803980787,0.01172136580398077,0.0
HOS,11,3.0276503540974917,0.004985021972371893,0.014870812465663664,0.014380928116012725,0.014948205754621673,0.0065084665771149176,0.013260627456657691,0.00805164779428259,8.168367169895232,17.19043661781489,17.190436617814893,8.16836716989523,0.0,0.0,0.0052789284291177635,0.012204995660207685,0.014948205754621673,0.014380928116012725,0.008077430246913203,0.007847726283386711,0.09075337434859457,0.13911127803692241,0.014380928116012732,0.014380928116012725,0.00805164779428259,0.0,0.27810113081729854,0.0,0.00805164779428259,0.00805164779428259,0.008051647794282548,0.006493110415624977,,0.013260627456657691,0.0,0.0,0.013852879853431865,0.0,0.00805164779428259,0.008051647794282586,,0.00809857385763718,0.00805164779428259,0.0,0.00805164779428259,0.008051647794282581,0.0
HOS,12,3.0276503540974917,0.003228730672512523,0.013200485734721726,0.03152888899602033,0.03223118026548899,0.005832736183961419,0.012001161818153848,0.01233007247638145,17.908408949739545,37.06585730531236,37.06585730531237,17.908408949739535,0.0,0.0,0.007969117548839756,0.017701362716190917,0.03223118026548899,0.03152888899602033,0.01547221715513532,0.007000540427244996,0.1076959660227797,0.16577560934306051,0.03152888899602032,0.03152888899602033,0.01233007247638145,0.0,0.4258821155903309,0.0,0.01233007247638145,0.01233007247638145,0.01233007247638147,0.0056033872903369485,,0.012001161818153848,0.0,0.0,0.013942125104447698,0.0,0.01233007247638145,0.012330072476381466,,0.0070498243456949905,0.01233007247638145,0.0,0.01233007247638145,0.012330072476381492,0.0
HOS,13,3.0276503540974917,0.00602133151614921,0.019099471978548967,0.011913290084462744,0.009111321148597687,0.006048763660655738,0.011530328603092848,0.005828477564770974,6.766748767974831,10.478019320887363,10.478019320887363,6.76674876797483,0.0,0.0,0.005001871340479182,0.008995844904078239,0.009111321148597687,0.011913290084462744,0.005203049371966914,0.0073410298674394985,0.10136681065400957,0.12071941690569085,0.011913290084462739,0.011913290084462744,0.005828477564770974,0.0,0.20131230094618177,0.0,0.005828477564770974,0.005828477564770974,0.005828477564771005,0.005921687021319687,,0.011530328603092848,0.0,0.0,0.011588312282001363,0.0,0.005828477564770974,0.005828477564770951,,0.007227763158929466,0.005828477564770974,0.0,0.005828477564770974,0.005828477564770975,0.0
HOS,14,3.0276503540974917,0.006329715797988385,0.013908645492638774,0.011355292603237374,0.009515019798420548,0.006267282099461094,0.0127705721245869,0.006276310941142684,6.449806198638831,10.942272768183624,10.942272768183646,6.449806198638842,0.0,0.0,0.00483701168893331,0.012834120108220137,0.009515019798420548,0.011355292603237374,0.005201571470660348,0.008153680028502608,0.1881985304256424,0.3789484812154119,0.011355292603237394,0.011355292603237374,0.006276310941142684,0.0,0.216780295730796,0.0,0.006276310941142684,0.006276310941142684,0.006276310941142628,0.006133608230305331,,0.0127705721245869,0.0,0.0,0.012964912541059359,0.0,0.006276310941142684,0.0062763109411426736,,0.010513330310945613,0.006276310941142684,0.0,0.006276310941142684,0.006276310941142662,0.0
HOS,15,3.0276503540974917,0.008327814278504682,0.012464317612935573,0.0245611036474932,0.01541963603277728,0.011333726312048452,0.019935191188538277,0.009392848779485144,13.95070687177615,17.73258143769384,17.732581437693852,13.950706871776147,0.0,0.0,0.00973671284754717,0.013353196557961682,0.01541963603277728,0.0245611036474932,0.008445551117251256,0.013621416850848372,0.16145801791202186,0.1577421593807125,0.024561103647493202,0.0245611036474932,0.009392848779485144,0.0,0.324422986979048,0.0,0.009392848779485144,0.009392848779485144,0.009392848779485126,0.010727570217020812,,0.019935191188538277,0.0,0.0,0.019702876987305676,0.0,0.009392848779485144,0.00939284877948511,,0.011540359651668827,0.009392848779485144,0.0,0.009392848779485144,0.00939284877948514,0.0
HOS,16,3.0276503540974917,0.0064688285550968914,0.020831619880237448,0.014452594314583017,0.014647292009139706,0.008415926026576344,0.01720001335073623,0.009365756571975761,8.209073570683167,16.844385810510687,16.84438581051067,8.209073570683167,0.0,0.0,0.0062403889096780225,0.014996672820259061,0.014647292009139706,0.014452594314583017,0.008518992788282491,0.010422554666499486,0.14016755958016588,0.21317034689624986,0.014452594314583025,0.014452594314583017,0.009365756571975761,0.0,0.3234886453932527,0.0,0.009365756571975761,0.009365756571975761,0.009365756571975711,0.008399931096685815,,0.01720001335073623,0.0,0.0,0.01772250781712404,0.0,0.009365756571975761,0.009365756571975683,,0.011435129808182497,0.009365756571975761,0.0,0.009365756571975761,0.00936575657197572,0.0
HOS,17,3.0276503540974917,0.00607638163033667,0.018741040215228252,0.029663156476811132,0.022436355410546976,0.014517835618369425,0.027778492701273822,0.013790866517354726,16.84867287882868,25.801808722129042,25.801808722129007,16.848672878828705,0.0,0.0,0.011833872969338294,0.022587153810455046,0.022436355410546976,0.029663156476811132,0.01229113536786696,0.01785198456674509,0.18406049811907277,0.2911183633822744,0.029663156476811073,0.029663156476811132,0.013790866517354726,0.0,0.47632891918324843,0.0,0.013790866517354726,0.013790866517354726,0.013790866517354722,0.014043556124028628,,0.027778492701273822,0.0,0.0,0.027652180352261455,0.0,0.013790866517354726,0.013790866517354691,,0.016257860033720994,0.013790866517354726,0.0,0.013790866517354726,0.013790866517354713,0.0
HOS,18,3.0276503540974917,0.0036038277834274284,0.010131526724336912,0.010139174027682517,0.030461547927204943,0.011599705269416113,0.024215587432192206,0.01789749689014352,5.759050847723663,35.03078011628567,35.030780116285676,5.759050847723668,0.0,0.0,0.004346498601711439,0.02134578280966831,0.030461547927204943,0.010139174027682517,0.019253862461857556,0.011360212349138256,0.05962495707499325,0.1836275810798342,0.010139174027682532,0.010139174027682517,0.01789749689014352,0.0,0.6181738350749918,0.0,0.01789749689014352,0.01789749689014352,0.017897496890143534,0.011711506960013279,,0.024215587432192206,0.0,0.0,0.026843453700211288,0.0,0.01789749689014352,0.01789749689014352,,0.013130395926576414,0.01789749689014352,0.0,0.017897496890143506,0.017897496890143534,0.0
HOS,19,3.0276503540974917,0.003284848815574966,0.00582922591579403,0.0075176949670891224,0.011286124292878189,0.0061074572284061015,0.013145457414504968,0.0075505030314031015,4.2700507413066315,12.979042936809948,12.979042936809916,4.270050741306635,0.0,0.0,0.0036906120867691286,0.01137719010251283,0.011286124292878189,0.0075176949670891224,0.0070053317837865895,0.007499779176146827,0.06770249925949828,0.13833760118547345,0.007517694967089131,0.0075176949670891224,0.0075505030314031015,0.0,0.2607908495260083,0.0,0.0075505030314031015,0.0075505030314031015,0.00755050303140311,0.006238776012559924,,0.013145457414504968,0.0,0.0,0.013693856973721514,0.0,0.0075505030314031015,0.007550503031403089,,0.008228246307543523,0.0075505030314031015,0.0,0.007550503031403094,0.00755050303140311,0.0
HOS,20,3.0276503540974917,0.004221201813946182,0.010358332082728147,0.010835374097580222,0.011947163663260124,0.00571387377769857,0.01236052094389046,0.0069621931849030375,6.154492487425563,13.73923821274916,13.739238212749166,6.154492487425582,0.0,0.0,0.0042877947573759815,0.01243948532226006,0.011947163663260124,0.010835374097580222,0.006427946097388736,0.007335531566278126,0.09836996673639435,0.1982088545897753,0.010835374097580229,0.010835374097580222,0.0069621931849030375,0.0,0.24047135278788956,0.0,0.0069621931849030375,0.0069621931849030375,0.00696219318490305,0.00574866873407578,,0.01236052094389046,0.0,0.0,0.012835314797126776,0.0,0.0069621931849030375,0.006962193184903044,,0.008720276754479592,0.0069621931849030375,0.0,0.0069621931849030184,0.006962193184903056,0.0
HOS,21,3.0276503540974917,0.009937174407434513,0.012479039628980735,0.027468926497023753,0.015480540460696511,0.010796855814379322,0.018357151245828377,0.007952856600849269,15.602350250309518,17.802621529800987,17.80262152980098,15.602350250309504,0.0,0.0,0.010773357238980184,0.011049327657459607,0.015480540460696511,0.027468926497023753,0.007401031536715978,0.012964574015962587,0.18469618684022343,0.12267933716760189,0.027468926497023795,0.027468926497023753,0.007952856600849269,0.0,0.27468636733868307,0.0,0.007952856600849269,0.007952856600849269,0.007952856600849299,0.010272530284340125,,0.018357151245828377,0.0,0.0,0.017442754670902463,0.0,0.007952856600849269,0.007952856600849347,,0.009975215577554618,0.007952856600849269,0.0,0.007952856600849243,0.007952856600849293,0.0
HOS,22,3.0276503540974917,0.006781598058642093,0.01665952967816289,0.012788850023243453,0.019094388525896924,0.00691894883132229,0.01623964764314943,0.010489687842294397,7.264066813202269,21.95854680478145,21.958546804781456,7.264066813202279,0.0,0.0,0.004430886924744302,0.01762553324662621,0.019094388525896924,0.012788850023243453,0.010328928617389765,0.00876109777291013,0.09062256973845785,0.23418809772516042,0.01278885002324345,0.012788850023243453,0.010489687842294397,0.0,0.3623107216685031,0.0,0.010489687842294397,0.010489687842294397,0.01048968784229442,0.007183035765284186,,0.01623964764314943,0.0,0.0,0.017524291445519816,0.0,0.010489687842294397,0.010489687842294378,,0.011092097107680755,0.010489687842294397,0.0,0.010489687842294426,0.010489687842294398,0.0
HOS,23,3.0276503540974917,0.007400588540490623,0.015648988955540642,0.024296058150803334,0.01811744921266608,0.00985626662522873,0.017715872583879067,0.009225634880666654,13.800161029656303,20.835066594565998,20.835066594566,13.8001610296563,0.0,0.0,0.008893620113644325,0.014749504791858152,0.01811744921266608,0.024296058150803334,0.008953705617431015,0.0118965995217626,0.14396282967999308,0.17762286921644993,0.024296058150803348,0.024296058150803334,0.009225634880666654,0.0,0.3186494061689502,0.0,0.009225634880666654,0.009225634880666654,0.009225634880666616,0.009313903509430323,,0.017715872583879067,0.0,0.0,0.017728543090144575,0.0,0.009225634880666654,0.009225634880666654,,0.010411583218831033,0.009225634880666654,0.0,0.009225634880666654,0.00922563488066666,0.0
HOS,24,3.0276503540974917,0.003679871506610547,0.008843272129040538,0.056699070535736966,0.0593556382110378,0.006007036260053304,0.012519734607879947,0.021409655979197806,32.20507206429861,68.2589839426935,68.25898394269349,32.20507206429861,0.0,0.0,0.012393314877587509,0.02916614836888051,0.0593556382110378,0.056699070535736966,0.028681900452802705,0.007579433131194077,0.15714459680171453,0.26155589552948,0.056699070535736966,0.056699070535736966,0.021409655979197806,0.0,0.7394947966333939,0.0,0.021409655979197806,0.021409655979197806,0.02140965597919778,0.004696274975846385,,0.012519734607879947,0.0,0.0,0.018435484899005893,0.0,0.021409655979197806,0.021409655979197806,,0.008638536291790266,0.021409655979197806,0.0,0.021409655979197778,0.02140965597919779,0.0
HOS,25,3.0276503540974917,0.007738480327185288,0.012071515199433657,0.011620607449265125,0.013483714028536826,0.009651883835831576,0.01984313219903146,0.010434274037827313,6.6005050311825775,15.506271132817337,15.506271132817343,6.600505031182586,0.0,0.0,0.0060579213467791835,0.015579170466483086,0.013483714028536826,0.011620607449265125,0.009115698564580202,0.012022958427741069,0.1284162690082752,0.21577341030722405,0.011620607449265127,0.011620607449265125,0.010434274037827313,0.0,0.3603937852702728,0.0,0.010434274037827313,0.010434274037827313,0.010434274037827316,0.009669586118652656,,0.01984313219903146,0.0,0.0,0.020354727875184078,0.0,0.010434274037827313,0.010434274037827315,,0.012981728723180005,0.010434274037827313,0.0,0.010434274037827306,0.0104342740378273,0.0
HOS,26,3.0276503540974917,0.006875666228001073,0.01514436799120224,0.023077636588228822,0.010308821059675625,0.01138236565240359,0.01861762196261375,0.007995345155278185,13.108097582113977,11.855144218626975,11.855144218626966,13.108097582113974,0.0,0.0,0.009663230297580556,0.012838222169965535,0.010308821059675625,0.023077636588228822,0.006060885221633369,0.013274342921998349,0.30948937013467426,0.33327613584920823,0.023077636588228825,0.023077636588228822,0.007995345155278185,0.0,0.2761521051894629,0.0,0.007995345155278185,0.007995345155278185,0.007995345155278201,0.010600598210499811,,0.01861762196261375,0.0,0.0,0.01862565829521456,0.0,0.007995345155278185,0.007995345155278197,,0.013663314689372959,0.007995345155278185,0.0,0.007995345155278185,0.007995345155278189,0.0
