id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,imb_spec_micro,max_iter,log_loss,learning_rate_init,rec_score,prec_score,hamming_loss,roc_auc_score,matthews_corrcoef,tol,momentum,cohen_kappa_score,alpha,imb_sens_micro,f1_score,avg_prec_score,accuracy,power_t,fbeta_score,zero_one_loss,warm_start
HOS,11,4.5,0.7895428658909982,0.6688064686354929,0.6875000000000001,0.7502608695652174,0.7180866908631874,0.729511059371362,390.5,862.8,287.2,177.5,1150.0,568.0,0.8294272350032534,0.5765163183720639,0.7502608695652174,0.6875000000000001,0.7877730100781422,0.6269739983575892,0.3125,0.6875000000000001,0.729511059371362,1000.0,9.342490707274125,0.0010000000000000002,0.729511059371362,0.729511059371362,0.27048894062863793,0.7188804347826088,0.4215455474585264,0.00010000000000000002,0.9000000000000001,0.4174228998835945,0.09999999999999999,0.729511059371362,0.729511059371362,0.4996245325126421,0.729511059371362,0.5,0.729511059371362,0.27048894062863804,False
HOS,12,4.5,0.7345361298224127,0.5538776068725908,0.654225352112676,0.717304347826087,0.6843900738515026,0.6964493597206054,371.6,824.9,325.1,196.4,1150.0,568.0,0.8080197773142788,0.5345441774134585,0.717304347826087,0.654225352112676,0.759485562670146,0.5875569268502643,0.3457746478873239,0.654225352112676,0.6964493597206054,1000.0,10.484418998294805,0.0010000000000000002,0.6964493597206054,0.6964493597206054,0.3035506402793946,0.6857648499693816,0.356726621487316,0.00010000000000000002,0.9000000000000001,0.35157457526803976,0.00010000000000000002,0.6964493597206054,0.6964493597206054,0.4636075872728321,0.6964493597206054,0.5,0.6964493597206054,0.30355064027939466,False
HOS,13,4.5,0.8188475199020209,0.7131636218781511,0.708274647887324,0.7767826086956522,0.7416902285698672,0.7541327124563446,402.3,893.3,256.7,165.7,1150.0,568.0,0.8435641316959155,0.6105861286902121,0.7767826086956522,0.708274647887324,0.8087630599764916,0.6557407225795353,0.29172535211267603,0.708274647887324,0.7541327124563446,1000.0,8.492074741484634,0.0010000000000000002,0.7541327124563446,0.7541327124563446,0.2458672875436554,0.742528628291488,0.46934567131985583,0.00010000000000000002,0.9000000000000001,0.46617165277900857,0.00010000000000000002,0.7541327124563446,0.7541327124563446,0.5289140233868375,0.7541327124563446,0.5,0.7541327124563446,0.24586728754365544,False
HOS,14,4.5,0.8954156460502144,0.8312914308957566,0.7788732394366196,0.8662608695652174,0.8213653338073998,0.8373690337601862,442.4,996.2,153.8,125.6,1150.0,568.0,0.8880660482140508,0.7422562107209603,0.8662608695652174,0.7788732394366196,0.8769956854404631,0.7600252145818149,0.2211267605633803,0.7788732394366196,0.8373690337601862,1000.0,5.617146159966712,0.0010000000000000002,0.8373690337601862,0.8373690337601862,0.16263096623981374,0.8225670545009185,0.637676098561694,0.00010000000000000002,0.9000000000000001,0.6371566806048337,0.00010000000000000002,0.8373690337601862,0.8373690337601862,0.6512154130740512,0.8373690337601862,0.5,0.8373690337601862,0.1626309662398137,False
HOS,15,4.5,0.7906835578689528,0.6717701660093943,0.6827464788732394,0.7591304347826087,0.7197268321140373,0.7338766006984867,387.8,873.0,277.0,180.2,1150.0,568.0,0.8290552342535416,0.5835731702765891,0.7591304347826087,0.6827464788732394,0.7924315784728893,0.6290393444377341,0.3172535211267606,0.6827464788732394,0.7338766006984867,1000.0,9.191705504214976,0.0010000000000000002,0.7338766006984867,0.7338766006984867,0.26612339930151335,0.720938456827924,0.42699170285705057,0.00010000000000000002,0.9000000000000001,0.42359430607547005,0.00010000000000000002,0.7338766006984867,0.7338766006984866,0.503347633138592,0.7338766006984867,0.5,0.7338766006984867,0.2661233993015134,False
HOS,16,4.5,0.8303067973055726,0.7225280945337295,0.7227112676056338,0.785913043478261,0.7535654805496476,0.7650174621653085,410.5,903.8,246.2,157.5,1150.0,568.0,0.8516352930901098,0.6254338372556522,0.785913043478261,0.7227112676056338,0.8173828229899771,0.6704100294269819,0.2772887323943662,0.7227112676056338,0.7650174621653085,1000.0,8.116123918226284,0.0010000000000000002,0.7650174621653085,0.7650174621653085,0.23498253783469153,0.7543121555419473,0.49258607938756366,0.00010000000000000002,0.9000000000000001,0.48935756863536656,0.00010000000000000002,0.7650174621653085,0.7650174621653085,0.5436757506681642,0.7650174621653085,0.5,0.7650174621653085,0.23498253783469153,False
HOS,17,4.5,0.7924070728720147,0.6764035441155438,0.6815140845070422,0.7645217391304348,0.7215089460106809,0.7370779976717113,387.1,879.2,270.8,180.9,1150.0,568.0,0.8295564600086418,0.5891039586258849,0.7645217391304348,0.6815140845070422,0.7955025697012691,0.6314767846348526,0.31848591549295774,0.6815140845070422,0.7370779976717113,1000.0,9.08113028438024,0.0010000000000000002,0.7370779976717113,0.7370779976717113,0.2629220023282887,0.7230179118187385,0.43210305564564033,0.00010000000000000002,0.9000000000000001,0.42892460867435134,0.00010000000000000002,0.7370779976717113,0.7370779976717113,0.5067765652160268,0.7370779976717113,0.5,0.7370779976717113,0.26292200232828866,False
HOS,18,4.5,0.7326025719534599,0.591130455750905,0.6751760563380281,0.6848695652173913,0.6797569435293547,0.6816647264260768,383.5,787.6,362.4,184.5,1150.0,568.0,0.8101002744521058,0.5151479355175939,0.6848695652173913,0.6751760563380281,0.741963672806397,0.5840384699252442,0.3248239436619718,0.6751760563380281,0.6816647264260768,1000.0,10.995079502028728,0.0010000000000000002,0.6816647264260768,0.6816647264260768,0.31833527357392316,0.6800228107777098,0.34219886507680003,0.00010000000000000002,0.9000000000000001,0.33398528622681123,1.0,0.6816647264260768,0.6816647264260768,0.4550684730941583,0.6816647264260768,0.5,0.6816647264260769,0.31833527357392316,False
HOS,19,4.5,0.8097184629516228,0.6960217762281152,0.6966549295774648,0.7588695652173914,0.7270653073961109,0.7383003492433062,395.7,872.7,277.3,172.3,1150.0,568.0,0.8351144316386057,0.588153530228672,0.7588695652173914,0.6966549295774648,0.7951351537081326,0.637756402823121,0.3033450704225352,0.6966549295774648,0.7383003492433062,1000.0,9.038914782025167,0.0010000000000000002,0.7383003492433062,0.7383003492433062,0.2616996507566939,0.7277622473974281,0.4390969780204589,0.00010000000000000002,0.9000000000000001,0.4352221673744521,1.0,0.7383003492433062,0.7383003492433062,0.5100351838874573,0.7383003492433062,0.5,0.7383003492433062,0.2616996507566939,False
HOS,20,4.5,0.8429637170851194,0.7482500043751769,0.7234154929577465,0.7973043478260868,0.7594046064020233,0.7728754365541327,410.9,916.9,233.1,157.1,1150.0,568.0,0.8537513720717065,0.638302537044525,0.7973043478260868,0.7234154929577465,0.8245130756718474,0.6780844903501969,0.2765845070422535,0.7234154929577465,0.7728754365541327,1000.0,7.844713000846989,0.0010000000000000002,0.7728754365541327,0.7728754365541327,0.22712456344586726,0.7603599203919167,0.5061769900172206,0.00010000000000000002,0.9000000000000001,0.5037156232209685,1.0,0.7728754365541327,0.7728754365541327,0.5531697880272992,0.7728754365541327,0.5,0.7728754365541327,0.22712456344586732,False
HOS,21,4.5,0.7937348438456828,0.6754632599845329,0.6882042253521128,0.7455652173913043,0.7160578033262368,0.7266006984866125,390.9,857.4,292.6,177.1,1150.0,568.0,0.8290343930287649,0.57211003971071,0.7455652173913043,0.6882042253521128,0.7849333556844653,0.6245312541203776,0.3117957746478873,0.6882042253521128,0.7266006984866125,1000.0,9.443013524387442,0.0010000000000000002,0.7266006984866125,0.7266006984866125,0.27339930151338765,0.7168847213717084,0.41712727149504875,0.00010000000000000002,0.9000000000000001,0.4124884924654156,1.0,0.7266006984866125,0.7266006984866125,0.49680727291000737,0.7266006984866125,0.5,0.7266006984866122,0.27339930151338765,False
HOS,22,4.5,0.8231757501530925,0.7144940587930673,0.711443661971831,0.7746086956521738,0.7422281101563558,0.7537252619324796,404.1,890.8,259.2,163.9,1150.0,568.0,0.8446339818510943,0.6098334652443766,0.7746086956521738,0.711443661971831,0.8079857767746056,0.656482055748724,0.288556338028169,0.711443661971831,0.7537252619324796,1000.0,8.506148747578939,0.0010000000000000002,0.7537252619324796,0.7537252619324796,0.24627473806752037,0.7430261788120024,0.4699821508304674,0.00010000000000000002,0.9000000000000001,0.46639980721421603,1.0,0.7537252619324796,0.7537252619324796,0.5291587338251172,0.7537252619324796,0.5,0.7537252619324797,0.24627473806752037,False
HOS,23,4.5,0.7990848897734231,0.682653160740063,0.6795774647887324,0.7616521739130435,0.7192058305242353,0.7345168800931317,386.0,875.9,274.1,182.0,1150.0,568.0,0.8281256584650277,0.5851921690142093,0.7616521739130435,0.6795774647887324,0.7933407582168689,0.6285372354779282,0.3204225352112676,0.6795774647887324,0.7345168800931317,1000.0,9.169589687645157,0.0010000000000000002,0.7345168800931317,0.7345168800931317,0.26548311990686846,0.7206148193508879,0.4270294526310453,0.00010000000000000002,0.9000000000000001,0.42386320320838433,1.0,0.7345168800931317,0.7345168800931317,0.5035489997665095,0.7345168800931317,0.5,0.7345168800931317,0.26548311990686846,False
HOS,24,4.5,0.729186543172076,0.5976823644271989,0.6558098591549295,0.696695652173913,0.6737024982239948,0.6831781140861467,372.5,801.2,348.8,195.5,1150.0,568.0,0.8049426552272113,0.5200534883023145,0.696695652173913,0.6558098591549295,0.7452539435642024,0.5774729100473852,0.3441901408450704,0.6558098591549295,0.6831781140861467,1000.0,10.942802614280286,0.0010000000000000002,0.6831781140861467,0.6831781140861467,0.3168218859138533,0.6762527556644213,0.3383937978037333,0.00010000000000000002,0.9000000000000001,0.33059355791848777,0.09999999999999999,0.6831781140861467,0.6831781140861467,0.4533945482186172,0.6831781140861467,0.5,0.6831781140861467,0.3168218859138533,False
HOS,25,4.5,0.8238423913043478,0.7106099643748196,0.7117957746478873,0.7782608695652173,0.7442477242756534,0.7562863795110594,404.3,895.0,255.0,163.7,1150.0,568.0,0.8453658750356852,0.6134841824574481,0.7782608695652173,0.7117957746478873,0.8103863228034178,0.6589116154454662,0.2882042253521127,0.7117957746478873,0.7562863795110594,1000.0,8.417688925432945,0.0010000000000000002,0.7562863795110594,0.7562863795110594,0.2437136204889406,0.7450283221065523,0.4741927219559062,0.00010000000000000002,0.9000000000000001,0.47097716954871877,0.09999999999999999,0.7562863795110594,0.7562863795110595,0.5320308364891703,0.7562863795110594,0.5,0.7562863795110594,0.2437136204889406,False
HOS,26,4.5,0.8830451622780158,0.8078141296118222,0.7651408450704225,0.8566086956521739,0.8094593798303349,0.8263678696158324,434.6,985.1,164.9,133.4,1150.0,568.0,0.8808605864561343,0.725137174393455,0.8566086956521739,0.7651408450704225,0.868498453274543,0.7443982082631997,0.23485915492957748,0.7651408450704225,0.8263678696158324,1000.0,5.997118074632186,0.0010000000000000002,0.8263678696158324,0.8263678696158324,0.1736321303841676,0.8108747703612982,0.6138044925505436,0.00010000000000000002,0.9000000000000001,0.6130982506902998,0.09999999999999999,0.8263678696158324,0.8263678696158324,0.6324880531139531,0.8263678696158324,0.5,0.8263678696158324,0.17363213038416764,False
HOS,27,4.5,0.8003008266993265,0.6869592921670743,0.688556338028169,0.7471304347826088,0.7168242604687733,0.7277648428405122,391.1,859.2,290.8,176.9,1150.0,568.0,0.8295235644178799,0.5744188593368362,0.7471304347826088,0.688556338028169,0.7858557882468171,0.625761173441357,0.311443661971831,0.688556338028169,0.7277648428405122,1000.0,9.402804565094545,0.0010000000000000002,0.7277648428405122,0.7277648428405122,0.27223515715948776,0.7178433864053889,0.4194924306867704,0.00010000000000000002,0.9000000000000001,0.41476922023992274,0.09999999999999999,0.7277648428405122,0.7277648428405122,0.498245566569475,0.7277648428405122,0.5,0.7277648428405122,0.27223515715948776,False
HOS,28,4.5,0.840709966319657,0.7464319860877597,0.7325704225352112,0.7907826086956522,0.7609415551529981,0.771536670547148,416.1,909.4,240.6,151.9,1150.0,568.0,0.8569659351106613,0.6342918194246433,0.7907826086956522,0.7325704225352112,0.8223945509435202,0.6795940213184191,0.26742957746478874,0.7325704225352112,0.771536670547148,1000.0,7.890955831282975,0.0010000000000000002,0.771536670547148,0.771536670547148,0.22846332945285214,0.7616765156154317,0.5070367532870033,0.00010000000000000002,0.9000000000000001,0.5035896903069451,0.09999999999999999,0.771536670547148,0.771536670547148,0.5531712213145246,0.771536670547148,0.5,0.771536670547148,0.2284633294528522,False
HOS,29,4.5,0.7941545468462949,0.6795896561452031,0.6764084507042253,0.7629565217391304,0.7170891004292523,0.7343422584400466,384.2,877.4,272.6,183.8,1150.0,568.0,0.8277262995253661,0.5871599972469252,0.7629565217391304,0.6764084507042253,0.793091716678651,0.6269939875428789,0.3235915492957747,0.6764084507042253,0.7343422584400466,1000.0,9.175620207739644,0.0010000000000000002,0.7343422584400466,0.7343422584400466,0.2656577415599534,0.719682486221678,0.42689046416867293,0.00010000000000000002,0.9000000000000001,0.42280985506568813,0.09999999999999999,0.7343422584400466,0.7343422584400464,0.5034196360571936,0.7343422584400466,0.5,0.7343422584400466,0.2656577415599534,False
HOS,30,4.5,0.7301843233312921,0.5984831204782973,0.6683098591549297,0.6883478260869565,0.6769083962841467,0.681722933643772,379.6,791.6,358.4,188.4,1150.0,568.0,0.808261563966612,0.5170245648614884,0.6883478260869565,0.6683098591549297,0.7423650881793169,0.5814338916589425,0.3316901408450704,0.6683098591549297,0.681722933643772,1000.0,10.993067234258522,0.0010000000000000002,0.681722933643772,0.681722933643772,0.31827706635622816,0.678328842620943,0.34057961767655176,0.00010000000000000002,0.9000000000000001,0.33222435714662785,0.00010000000000000002,0.681722933643772,0.681722933643772,0.4542692649872621,0.681722933643772,0.5,0.681722933643772,0.3182770663562281,False
HOS,31,4.5,0.8236620483772199,0.7125542231787279,0.7130281690140845,0.7766086956521738,0.7439958791766343,0.7555878928987194,405.0,893.1,256.9,163.0,1150.0,568.0,0.8458004118352648,0.611951502882661,0.7766086956521738,0.7130281690140845,0.8096530029929456,0.6584772313833621,0.2869718309859156,0.7130281690140845,0.7555878928987194,1000.0,8.441814682655886,0.0010000000000000002,0.7555878928987194,0.7555878928987194,0.24441210710128053,0.7448184323331292,0.4734180803232261,0.00010000000000000002,0.9000000000000001,0.46992145373642735,0.00010000000000000002,0.7555878928987194,0.7555878928987194,0.5313399530402965,0.7555878928987194,0.5,0.7555878928987195,0.24441210710128053,False
HOS,32,4.5,0.8806783527250458,0.8030381750082715,0.7670774647887324,0.8519130434782609,0.8082936262285807,0.8238649592549476,435.7,979.7,170.3,132.3,1150.0,568.0,0.8811216503655801,0.7191564631720194,0.8519130434782609,0.7670774647887324,0.8662175682999559,0.7421874964522257,0.2329225352112676,0.7670774647887324,0.8238649592549476,1000.0,6.083568049209741,0.0010000000000000002,0.8238649592549476,0.8238649592549476,0.17613504074505237,0.8094952541334965,0.6095488779193365,0.00010000000000000002,0.9000000000000001,0.6086601826576918,0.00010000000000000002,0.8238649592549476,0.8238649592549476,0.6286119819920072,0.8238649592549476,0.5,0.8238649592549476,0.17613504074505243,False
HOS,33,4.5,0.799153628291488,0.6794845088729135,0.7095070422535211,0.7411304347826088,0.7247615151298965,0.730675203725262,403.0,852.3,297.7,165.0,1150.0,568.0,0.8379402990097427,0.5763840999872204,0.7411304347826088,0.7095070422535211,0.7862163397897054,0.6354658357658651,0.2904929577464789,0.7095070422535211,0.730675203725262,1000.0,9.302287472689255,0.0010000000000000002,0.730675203725262,0.730675203725262,0.2693247962747381,0.725318738518065,0.43208004485459944,0.00010000000000000002,0.9000000000000001,0.42579468357099265,0.00010000000000000002,0.730675203725262,0.730675203725262,0.5047555543678144,0.730675203725262,0.5,0.730675203725262,0.2693247962747381,False
HOS,34,4.5,0.829680266380894,0.727426384948635,0.7165492957746479,0.7892173913043479,0.7517955892637236,0.7651920838183937,407.0,907.6,242.4,161.0,1150.0,568.0,0.849480519320173,0.6272711633397786,0.7892173913043479,0.7165492957746479,0.8180932254406675,0.6686174750912938,0.2834507042253521,0.7165492957746479,0.7651920838183937,1000.0,8.11009093138769,0.0010000000000000002,0.7651920838183937,0.7651920838183937,0.23480791618160649,0.7528833435394978,0.49102610154705484,0.00010000000000000002,0.9000000000000001,0.48812262254682254,0.00010000000000000002,0.7651920838183937,0.7651920838183935,0.5432228921902997,0.7651920838183937,0.5,0.7651920838183937,0.23480791618160649,False
HOS,35,4.5,0.7935497550520515,0.677015742599305,0.6903169014084508,0.7523478260869565,0.7203284757874927,0.7318393480791618,392.1,865.2,284.8,175.9,1150.0,568.0,0.8311658379251151,0.5803599255977094,0.7523478260869565,0.6903169014084508,0.7895044511586615,0.63006364491094,0.30968309859154936,0.6903169014084508,0.7318393480791618,1000.0,9.262073347196432,0.0010000000000000002,0.7318393480791618,0.7318393480791618,0.26816065192083816,0.7213323637477036,0.4267923882766686,0.00010000000000000002,0.9000000000000001,0.42243750214419523,0.00010000000000000002,0.7318393480791618,0.7318393480791618,0.5029498947019084,0.7318393480791618,0.5,0.7318393480791618,0.26816065192083816,False
HOSbal,0,4.5,0.7345705837135489,0.714791750326334,0.6617957746478873,0.696830985915493,0.6789899250836887,0.6793133802816901,375.9,395.8,172.2,192.1,568.0,568.0,0.673272626233003,0.6859976990156678,0.696830985915493,0.6617957746478873,0.6847637749716488,0.6735822265877596,0.33820422535211264,0.6617957746478873,0.6793133802816901,1000.0,11.076244657872746,0.0010000000000000002,0.6793133802816901,0.6793133802816901,0.32068661971830986,0.6793133802816901,0.3589482587936996,0.00010000000000000002,0.9000000000000001,0.3586267605633803,1.0,0.6793133802816901,0.6793133802816901,0.6230694875236503,0.6793133802816901,0.5,0.6793133802816901,0.3206866197183099,False
HOSbal,1,4.5,0.7353671766514581,0.7250163493689115,0.673943661971831,0.6755281690140846,0.6747022961236621,0.6747359154929577,382.8,383.7,184.3,185.2,568.0,568.0,0.6744922700336733,0.6750438612833062,0.6755281690140846,0.673943661971831,0.6749799457453782,0.6744624561234951,0.326056338028169,0.673943661971831,0.6747359154929577,1000.0,11.234353207505178,0.0010000000000000002,0.6747359154929577,0.6747359154929577,0.32526408450704225,0.6747359154929577,0.3495039750340661,0.00010000000000000002,0.9000000000000001,0.3494718309859155,1.0,0.6747359154929577,0.6747359154929577,0.6179792046144412,0.6747359154929577,0.5,0.6747359154929577,0.3252640845070422,False
HOSbal,2,4.5,0.7327994817496529,0.724172573609926,0.6674295774647887,0.6702464788732395,0.6686582792719771,0.6688380281690142,379.1,380.7,187.3,188.9,568.0,568.0,0.6684975446512841,0.6695068973883125,0.6702464788732395,0.6674295774647887,0.6692120678307399,0.6683050173999507,0.3325704225352113,0.6674295774647887,0.6688380281690142,1000.0,11.438061130602179,0.0010000000000000002,0.6688380281690142,0.6688380281690142,0.3311619718309859,0.668838028169014,0.33784017144692746,0.00010000000000000002,0.9000000000000001,0.3376760563380282,1.0,0.6688380281690142,0.6688380281690142,0.6130625180599203,0.6688380281690142,0.5,0.6688380281690142,0.3311619718309859,False
HOSbal,3,4.5,0.7300895159690539,0.7147106069392504,0.6901408450704226,0.6411971830985914,0.6555196468475969,0.665669014084507,392.0,364.2,203.8,176.0,568.0,568.0,0.6797583065038489,0.6651845390830158,0.6411971830985914,0.6901408450704226,0.6481720983438877,0.6730889321254225,0.30985915492957744,0.6901408450704226,0.665669014084507,1000.0,11.547526613330415,0.0010000000000000002,0.665669014084507,0.665669014084507,0.33433098591549293,0.665669014084507,0.3371894262472899,0.00010000000000000002,0.9000000000000001,0.33133802816901403,1.0,0.665669014084507,0.665669014084507,0.6111986711938637,0.665669014084507,0.5,0.665669014084507,0.33433098591549293,False
HOSbal,4,4.5,0.7320078481452093,0.7195222095304301,0.6605633802816901,0.6797535211267605,0.6700369104402902,0.6701584507042254,375.2,386.1,181.9,192.8,568.0,568.0,0.6669437961779119,0.6735978107643763,0.6797535211267605,0.6605633802816901,0.6732416797163043,0.6669680258674978,0.33943661971830985,0.6605633802816901,0.6701584507042254,1000.0,11.392451551008438,0.0010000000000000002,0.6701584507042254,0.6701584507042254,0.3298415492957746,0.6701584507042252,0.3404292197129887,0.00010000000000000002,0.9000000000000001,0.3403169014084507,1.0,0.6701584507042254,0.6701584507042254,0.6146716142054474,0.6701584507042254,0.5,0.6701584507042254,0.3298415492957746,False
