id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,max_iter,imb_spec_micro,cohen_kappa_score,accuracy,fbeta_score,roc_auc_score,f1_score,learning_rate_init,prec_score,imb_sens_micro,warm_start,power_t,alpha,zero_one_loss,hamming_loss,tol,rec_score,log_loss,avg_prec_score,matthews_corrcoef,momentum
HOS,18,4.5,0.7365714941824862,0.5957102773045408,0.6681338028169015,0.706608695652174,0.6866698820991995,0.6938882421420256,379.5,812.6,337.4,188.5,1150.0,568.0,0.8117217631646362,0.5307212788641029,0.706608695652174,0.6681338028169015,0.7551092441526557,0.5909653102449945,0.3318661971830986,0.6681338028169015,1000.0,0.6938882421420256,0.3518632907021896,0.6938882421420256,0.6938882421420256,0.6873712492345377,0.6938882421420256,0.0010000000000000002,0.6938882421420256,0.6938882421420256,False,0.5,1.0,0.30611175785797434,0.30611175785797434,0.00010000000000000002,0.6938882421420256,10.572882590370474,0.4640144941591961,0.3582175763431374,0.9000000000000001
HOS,19,4.5,0.8184608848744641,0.7086905109152182,0.711443661971831,0.7678260869565218,0.7389887711160028,0.74918509895227,404.1,883.0,267.0,163.9,1150.0,568.0,0.8435152147483376,0.6023871804388469,0.7678260869565218,0.711443661971831,0.8038155220284244,0.6522357668649222,0.28855633802816905,0.711443661971831,1000.0,0.74918509895227,0.45825116518326875,0.74918509895227,0.7491850989522701,0.7396348744641764,0.74918509895227,0.0010000000000000002,0.74918509895227,0.74918509895227,False,0.5,1.0,0.2508149010477299,0.25081490104772997,0.00010000000000000002,0.74918509895227,8.6629640518515,0.5239990705288162,0.46227792402840107,0.9000000000000001
HOS,20,4.5,0.853566748315983,0.7660071056906846,0.7491197183098591,0.805391304347826,0.7766853188856355,0.7867869615832365,425.5,926.2,223.8,142.5,1150.0,568.0,0.8666990020938403,0.655586659878652,0.805391304347826,0.7491197183098591,0.8348678633051401,0.6991152217535909,0.25088028169014087,0.7491197183098591,1000.0,0.7867869615832365,0.5351738077723005,0.7867869615832365,0.7867869615832365,0.7772555113288426,0.7867869615832365,0.0010000000000000002,0.7867869615832365,0.7867869615832365,False,0.5,1.0,0.2132130384167637,0.2132130384167637,0.00010000000000000002,0.7867869615832365,7.3642216201167985,0.574006425163533,0.5381494217845313,0.9000000000000001
HOS,21,4.5,0.8001794243723209,0.6813650083320979,0.7019366197183098,0.7486086956521738,0.7247609710397124,0.7331781140861466,398.7,860.9,289.1,169.3,1150.0,568.0,0.8357607067826937,0.5799081477146667,0.7486086956521738,0.7019366197183098,0.7896935072192935,0.6349487509723545,0.29806338028169016,0.7019366197183098,1000.0,0.7331781140861466,0.4277402811343302,0.7331781140861466,0.7331781140861466,0.725272657685242,0.7331781140861466,0.0010000000000000002,0.7331781140861466,0.7331781140861466,False,0.5,1.0,0.2668218859138533,0.2668218859138533,0.00010000000000000002,0.7331781140861466,9.215836008756765,0.5057406208468265,0.432749919963429,0.9000000000000001
HOS,22,4.5,0.833365814451929,0.7294342088799056,0.7242957746478873,0.7840869565217392,0.7535352884088466,0.7643189755529685,411.4,901.7,248.3,156.6,1150.0,568.0,0.852049005331428,0.623838013449126,0.7840869565217392,0.7242957746478873,0.8166108327300966,0.6702233528976594,0.27570422535211264,0.7242957746478873,1000.0,0.7643189755529685,0.48847357465802066,0.7643189755529685,0.7643189755529685,0.7541913655848133,0.7643189755529685,0.0010000000000000002,0.7643189755529685,0.7643189755529685,False,0.5,1.0,0.23568102444703146,0.2356810244470314,0.00010000000000000002,0.7643189755529685,8.140249768533907,0.5431405043400479,0.49186081020062805,0.9000000000000001
HOS,23,4.5,0.8042935548071035,0.688341172988131,0.6964788732394368,0.7595652173913043,0.7271517531197256,0.7387077997671712,395.6,873.5,276.5,172.4,1150.0,568.0,0.8352953504316185,0.5889259439093147,0.7595652173913043,0.6964788732394368,0.7955051872940223,0.6379653184333185,0.3035211267605634,0.6964788732394368,1000.0,0.7387077997671712,0.43585669243093605,0.7387077997671712,0.7387077997671712,0.7280220453153705,0.7387077997671712,0.0010000000000000002,0.7387077997671712,0.7387077997671712,False,0.5,1.0,0.26129220023282884,0.26129220023282884,0.00010000000000000002,0.7387077997671712,9.02484156715067,0.5105612167424562,0.439835208653216,0.9000000000000001
HOS,24,4.5,0.7339685394978567,0.5953942317806941,0.6452464788732395,0.7137391304347827,0.6770402118608766,0.691094295692666,366.5,820.8,329.2,201.5,1150.0,568.0,0.8034337980443373,0.5303099459718869,0.7137391304347827,0.6452464788732395,0.7546925541821834,0.5801088187141827,0.3547535211267606,0.6452464788732395,1000.0,0.691094295692666,0.34043316694801773,0.691094295692666,0.691094295692666,0.679492804654011,0.6910942956926659,0.0010000000000000002,0.691094295692666,0.691094295692666,False,0.5,0.09999999999999999,0.3089057043073341,0.3089057043073341,0.00010000000000000002,0.691094295692666,10.669378265572245,0.45831473851411675,0.3460703993458936,0.9000000000000001
HOS,25,4.5,0.8231101500306186,0.7130824018645188,0.7154929577464789,0.7745217391304348,0.7443622196916512,0.7550058207217696,406.4,890.7,259.3,161.6,1150.0,568.0,0.8464573021922973,0.6106709816801553,0.7745217391304348,0.7154929577464789,0.8088505927509573,0.6588501412999908,0.28450704225352114,0.7154929577464789,1000.0,0.7550058207217696,0.4696118288727139,0.7550058207217696,0.7550058207217696,0.7450073484384567,0.7550058207217696,0.0010000000000000002,0.7550058207217696,0.7550058207217696,False,0.5,0.09999999999999999,0.2449941792782305,0.24499417927823047,0.00010000000000000002,0.7550058207217696,8.461919860437458,0.5311297650654802,0.47328130751955744,0.9000000000000001
HOS,26,4.5,0.8901227801592162,0.8200374209501851,0.7772887323943662,0.8610434782608696,0.8180430195523414,0.8333527357392316,441.5,990.2,159.8,126.5,1150.0,568.0,0.8867699921425881,0.7344201046456391,0.8610434782608696,0.7772887323943662,0.873681692566697,0.7551404171510931,0.2227112676056338,0.7772887323943662,1000.0,0.8333527357392316,0.6290050687930232,0.8333527357392316,0.8333527357392316,0.8191661053276178,0.8333527357392316,0.0010000000000000002,0.8333527357392316,0.8333527357392316,False,0.5,0.09999999999999999,0.1666472642607683,0.1666472642607683,0.00010000000000000002,0.8333527357392316,5.7558669717882855,0.6444628227381977,0.6296934056731659,0.9000000000000001
HOS,27,4.5,0.8013573178199632,0.6873488704310955,0.6896126760563379,0.7603478260869565,0.7230815823426276,0.7369615832363214,391.7,874.4,275.6,176.3,1150.0,568.0,0.8329687739772176,0.5890768116608803,0.7603478260869565,0.6896126760563379,0.7942232091327946,0.633960541058721,0.310387323943662,0.6896126760563379,1000.0,0.7369615832363214,0.43110194130985413,0.7369615832363214,0.7369615832363214,0.7249802510716472,0.7369615832363213,0.0010000000000000002,0.7369615832363214,0.7369615832363214,False,0.5,0.09999999999999999,0.2630384167636787,0.2630384167636787,0.00010000000000000002,0.7369615832363214,9.085153330565715,0.5080536456485258,0.43572105232686564,0.9000000000000001
HOS,28,4.5,0.8465078842620942,0.7488732400754909,0.7376760563380282,0.8010434782608696,0.7685433670219076,0.780093131548312,419.0,921.2,228.8,149.0,1150.0,568.0,0.8609312533458379,0.6471199915435027,0.8010434782608696,0.7376760563380282,0.8297963459811388,0.6891909902198996,0.2623239436619718,0.7376760563380282,1000.0,0.780093131548312,0.5202191619405654,0.780093131548312,0.780093131548312,0.7693597672994488,0.780093131548312,0.0010000000000000002,0.780093131548312,0.780093131548312,False,0.5,0.09999999999999999,0.219906868451688,0.21990686845168805,0.00010000000000000002,0.780093131548312,7.595420646035672,0.5640458095443297,0.5231467757368252,0.9000000000000001
HOS,29,4.5,0.7981896815676669,0.686153116014139,0.7036971830985916,0.7438260869565216,0.7230173233192037,0.730558789289872,399.7,855.4,294.6,168.3,1150.0,568.0,0.8358955566179784,0.576601616073814,0.7438260869565216,0.7036971830985916,0.7868229579965306,0.6332371497904398,0.2963028169014085,0.7036971830985916,1000.0,0.730558789289872,0.42381501380959935,0.730558789289872,0.730558789289872,0.7237616350275566,0.730558789289872,0.0010000000000000002,0.730558789289872,0.730558789289872,False,0.5,0.09999999999999999,0.2694412107101281,0.2694412107101281,0.00010000000000000002,0.730558789289872,9.306306842029738,0.5035813989230491,0.4296322470752014,0.9000000000000001
HOS,30,4.5,0.733960042865891,0.5967136199731723,0.6501760563380282,0.714086956521739,0.6796968505524987,0.6929569266589056,369.3,821.2,328.8,198.7,1150.0,568.0,0.8058210256222237,0.5326338235945437,0.714086956521739,0.6501760563380282,0.7558776912251411,0.5833733374787958,0.3498239436619718,0.6501760563380282,1000.0,0.6929569266589056,0.3450588893082437,0.6929569266589056,0.6929569266589056,0.6821315064298836,0.6929569266589056,0.0010000000000000002,0.6929569266589056,0.6929569266589056,False,0.5,0.00010000000000000002,0.30704307334109426,0.30704307334109426,0.00010000000000000002,0.6929569266589056,10.605045084953685,0.46069614906222717,0.3510483250051726,0.9000000000000001
HOS,31,4.5,0.825513242498469,0.7226564579670052,0.7161971830985915,0.784,0.7492571626169159,0.761583236321304,406.8,901.6,248.4,161.2,1150.0,568.0,0.8483569280097782,0.6211374803234662,0.784,0.7161971830985915,0.8148529831397922,0.6651675427794866,0.2838028169014085,0.7161971830985915,1000.0,0.761583236321304,0.48154187873465615,0.761583236321304,0.761583236321304,0.7500985915492957,0.761583236321304,0.0010000000000000002,0.761583236321304,0.761583236321304,False,0.5,0.00010000000000000002,0.23841676367869616,0.23841676367869616,0.00010000000000000002,0.761583236321304,8.234738900673502,0.538771071444036,0.484596192681691,0.9000000000000001
HOS,32,4.5,0.8897607164727495,0.8141628048276306,0.7727112676056339,0.86,0.8151402254796055,0.8311408614668216,438.9,989.0,161.0,129.1,1150.0,568.0,0.8845745984489897,0.7318651229941667,0.86,0.7727112676056339,0.8720755602780418,0.7516192920433042,0.2272887323943662,0.7727112676056339,1000.0,0.8311408614668216,0.6238716370011955,0.8311408614668216,0.8311408614668216,0.8163556338028168,0.8311408614668216,0.0010000000000000002,0.8311408614668216,0.8311408614668216,False,0.5,0.00010000000000000002,0.16885913853317813,0.16885913853317813,0.00010000000000000002,0.8311408614668216,5.832262961204802,0.6406093809543384,0.6245124199211952,0.9000000000000001
HOS,33,4.5,0.7991305878750765,0.6857039032480187,0.6823943661971832,0.7542608695652173,0.716847660860102,0.730500582072177,387.6,867.4,282.6,180.4,1150.0,568.0,0.8282811929892848,0.5790658801147928,0.7542608695652173,0.6823943661971832,0.7891847333740895,0.625764012868146,0.31760563380281687,0.6823943661971832,1000.0,0.730500582072177,0.41758803314822945,0.730500582072177,0.730500582072177,0.7183276178812001,0.7305005820721769,0.0010000000000000002,0.730500582072177,0.730500582072177,False,0.5,0.00010000000000000002,0.26949941792782306,0.26949941792782306,0.00010000000000000002,0.730500582072177,9.308311663025274,0.49997054036158417,0.421708950782776,0.9000000000000001
HOS,34,4.5,0.8335669014084507,0.7317879540698695,0.7190140845070423,0.793391304347826,0.7550940118687584,0.7688009313154831,408.4,912.4,237.6,159.6,1150.0,568.0,0.851280899722975,0.6326052053695959,0.793391304347826,0.7190140845070423,0.8211829863440652,0.6727578739185154,0.28098591549295776,0.7190140845070423,1000.0,0.7688009313154831,0.4952130040790438,0.7688009313154831,0.7688009313154831,0.756202694427434,0.7688009313154831,0.0010000000000000002,0.7688009313154831,0.7688009313154831,False,0.5,0.00010000000000000002,0.2311990686845169,0.23119906868451684,0.00010000000000000002,0.7688009313154831,7.985443520609975,0.5476865044287043,0.4979258908960432,0.9000000000000001
HOS,35,4.5,0.7968653551745255,0.6792262958501479,0.6933098591549295,0.7553043478260871,0.723082511414186,0.7348079161816065,393.8,868.6,281.4,174.2,1150.0,568.0,0.8332002208663587,0.5850460997298121,0.7553043478260871,0.6933098591549295,0.7918711555006375,0.6336748423111978,0.30669014084507046,0.6933098591549295,1000.0,0.7348079161816065,0.42852953844739805,0.7348079161816065,0.7348079161816065,0.7243071034905082,0.7348079161816065,0.0010000000000000002,0.7348079161816065,0.7348079161816065,False,0.5,0.00010000000000000002,0.2651920838183935,0.2651920838183935,0.00010000000000000002,0.7348079161816065,9.159541054853413,0.5065671644158989,0.4331216014592857,0.9000000000000001
HOSbal,0,4.5,0.7354806214044832,0.7121359794213304,0.6617957746478874,0.7028169014084507,0.6818977927999023,0.6823063380281689,375.9,399.2,168.8,192.1,568.0,568.0,0.6751605055991393,0.6902740566789259,0.7028169014084507,0.6617957746478874,0.6886246566898383,0.6756342557760827,0.33820422535211264,0.6617957746478874,1000.0,0.6823063380281689,0.364612676056338,0.6823063380281689,0.6823063380281689,0.682306338028169,0.6823063380281689,0.0010000000000000002,0.6823063380281689,0.6823063380281689,False,0.5,1.0,0.317693661971831,0.31769366197183097,0.00010000000000000002,0.6823063380281689,10.972869166346376,0.6258987447077277,0.36502318824393243,0.9000000000000001
HOSbal,1,4.5,0.7379900441380678,0.7262169231293736,0.6658450704225353,0.6839788732394365,0.674836268774793,0.674911971830986,378.2,388.5,179.5,189.8,568.0,568.0,0.6718193473549101,0.6781468555275212,0.6839788732394365,0.6658450704225353,0.677831543567972,0.6719258795307104,0.33415492957746473,0.6658450704225353,1000.0,0.674911971830986,0.3498239436619719,0.674911971830986,0.674911971830986,0.674911971830986,0.674911971830986,0.0010000000000000002,0.674911971830986,0.674911971830986,False,0.5,1.0,0.32508802816901405,0.3250880281690141,0.00010000000000000002,0.674911971830986,11.228269058432426,0.6186389466654703,0.349895062515829,0.9000000000000001
HOSbal,2,4.5,0.7341267233683794,0.7236107271769924,0.6607394366197183,0.6786971830985915,0.669541885856573,0.669718309859155,375.3,385.5,182.5,192.7,568.0,568.0,0.6668016014775803,0.6729556673216928,0.6786971830985915,0.6607394366197183,0.6725974137097324,0.6666829705412345,0.3392605633802817,0.6607394366197183,1000.0,0.669718309859155,0.33943661971830985,0.669718309859155,0.669718309859155,0.669718309859155,0.669718309859155,0.0010000000000000002,0.669718309859155,0.669718309859155,False,0.5,1.0,0.3302816901408451,0.3302816901408451,0.00010000000000000002,0.669718309859155,11.40765389956118,0.6142452388096096,0.3395968222822182,0.9000000000000001
HOSbal,3,4.5,0.7339940611981748,0.7164415037298155,0.6515845070422535,0.6934859154929577,0.6721306577451388,0.6725352112676056,370.1,393.9,174.1,197.9,568.0,568.0,0.6656460126292008,0.6801804003010314,0.6934859154929577,0.6515845070422535,0.6792145252025998,0.6654996913390316,0.3484154929577465,0.6515845070422535,1000.0,0.6725352112676056,0.3450704225352113,0.6725352112676056,0.6725352112676056,0.6725352112676056,0.6725352112676056,0.0010000000000000002,0.6725352112676056,0.6725352112676056,False,0.5,1.0,0.3274647887323944,0.3274647887323944,0.00010000000000000002,0.6725352112676056,11.31035565917198,0.6173896614782161,0.34544810545377,0.9000000000000001
HOSbal,4,4.5,0.7325388067843682,0.7172814637952077,0.6529929577464789,0.6839788732394366,0.6681907100503602,0.6684859154929577,370.9,388.5,179.5,197.1,568.0,568.0,0.6635507409376762,0.6739506214032469,0.6839788732394366,0.6529929577464789,0.6735116061181955,0.6631980860422356,0.34700704225352114,0.6529929577464789,1000.0,0.6684859154929577,0.3369718309859155,0.6684859154929577,0.6684859154929577,0.6684859154929577,0.6684859154929577,0.0010000000000000002,0.6684859154929577,0.6684859154929577,False,0.5,1.0,0.33151408450704223,0.33151408450704223,0.00010000000000000002,0.6684859154929577,11.45021718139268,0.6135625000885024,0.3372364073615465,0.9000000000000001
