,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,X,imb_report_0.3,rec_score,matthews_corrcoef,imb_report_0.1,imb_sens,f1_score,accuracy,log_loss,imb_sens_spec_supp,fbeta_score,confusion_matrix,bal_report,avg_prec_score,pr_curve,cohen_kappa_score,hamming_loss,y,imb_sens_spec_supp_micro,hinge_loss,roc_curve,imb_sens_micro,zero_one_loss,priors,imb_spec,prec_score,imb_spec_micro,roc_auc_score
4,HOS,0,0,0.6448412698412698,0.7205138330873656,0.4642857142857143,0.7222222222222222,0.5790660241435862,0.1865079365079365,0.5652173913043478,13,13,5,15,18,28,0.4642857142857143,0.7222222222222222,0.7222222222222222,0.4642857142857143,0.5652173913043479,0.5652173913043479,1.348148148148148,1.6714285714285715,0.5357142857142857,0.4642857142857143,"[[-5.20645979e-01  4.62171179e-02  6.84490002e-01  7.50330178e-01
   4.62407788e-01 -3.13814867e-01  4.40837636e-01]
 [ 6.86229730e-02 -5.00777300e-01 -1.30080291e-01 -6.84398460e-01
  -4.30850151e-01 -4.30667568e-01 -1.04568951e+00]
 [-4.64767027e-01  4.71657221e-01 -1.30080291e-01 -5.38184077e-01
  -9.80031266e-01 -4.51534121e-01 -7.64901050e-01]
 [-4.64767027e-01  1.32253743e+00  1.02654078e-01 -5.74737673e-01
  -9.76197541e-01 -4.26494257e-01 -9.96138606e-01]
 [-5.96844551e-01 -1.01738314e+00 -4.79181845e-01 -3.73692895e-01
  -1.00878420e+00 -3.97281082e-01 -3.02425938e-01]
 [-6.34545508e-02  5.32434378e-01 -2.46447476e-01 -7.48367253e-01
  -3.15838399e-01 -4.22320946e-01 -4.84112589e-01]
 [-2.46331122e-01 -1.04777172e+00  1.02654078e-01  3.12631391e+00
  -7.23171687e-01  3.75516309e+00 -1.39254585e+00]
 [ 2.55777631e+00  1.31240790e+00  1.84816185e+00  1.46617143e+00
   1.08187386e+00  5.12500656e-01  4.02298044e-01]
 [ 6.78211544e-01  9.27485902e-01  2.19021263e-01 -6.56983263e-01
   1.50518100e+00 -3.20074833e-01  9.69380622e-01]
 [-6.34545508e-02 -3.48834406e-01 -1.06101777e+00 -6.93536859e-01
  -8.10388932e-01 -3.55547975e-01  9.52863654e-01]
 [-4.29207694e-01 -1.07816030e+00 -1.30080291e-01 -4.37661688e-01
  -9.20608528e-01 -4.34840878e-01 -7.15350145e-01]
 [ 5.25814402e-01  4.41268642e-01 -1.06101777e+00 -6.20429668e-01
   1.54735198e+00 -3.80587839e-01 -3.85010779e-01]
 [-4.74926836e-01  5.93211536e-01  1.02654078e-01  2.34041160e+00
  -4.68228971e-01 -4.98987371e-03 -3.51976843e-01]
 [-1.24413408e-01  6.53988693e-01  1.02654078e-01 -7.11813657e-01
  -9.16774803e-01 -4.26494257e-01  2.59150985e-01]
 [-3.58089027e-01 -7.53371971e-02 -4.79181845e-01 -5.93014471e-01
  -9.64696366e-01 -4.18147635e-01 -5.12050805e-03]
 [-4.31349317e-02 -6.83108772e-01 -1.06101777e+00  6.49502551e-02
   1.61444217e+00  2.32888838e-01  3.47995980e+00]
 [ 7.87827825e-02 -4.09611563e-01 -1.06101777e+00 -4.83353683e-01
   5.43874445e-01 -3.01294935e-01  6.06007319e-01]
 [ 2.18480163e-01  3.04520037e-01 -1.88263883e-01 -6.88967660e-01
   3.41645448e-01 -2.05308788e-01 -1.52468159e+00]
 [-2.46331122e-01  1.44409174e+00 -1.30080291e-01 -6.93536859e-01
   4.04901912e-01 -1.63575681e-01  2.26117048e-01]
 [ 6.86229730e-02 -7.74274509e-01  2.08089622e+00  1.60020128e+00
   1.22915280e+00  3.22097932e+00  6.88592161e-01]
 [-2.05691884e-01 -3.48834406e-01  2.19021263e-01  2.93410229e-01
  -9.86740285e-01 -4.26494257e-01  4.90388541e-01]
 [-1.34573217e-01 -1.07816030e+00 -1.37131064e-02  2.88871554e+00
  -7.82594426e-01  1.10928409e+00 -1.11175738e+00]
 [-4.69846932e-01  1.98160012e-01 -2.46447476e-01  1.69158527e+00
  -7.32756000e-01 -3.30508110e-01 -4.84112589e-01]
 [-2.26011503e-01 -8.04663087e-01 -1.06101777e+00  2.11164639e-01
   1.43904925e+00  3.70608091e-01  3.34782406e+00]
 [-2.36171313e-01 -1.29088035e+00  1.02654078e-01  1.73727727e+00
  -7.92178738e-01  1.84796009e+00 -1.21085919e+00]
 [-3.02210075e-01 -8.35051666e-01  1.02654078e-01 -2.64032108e-01
   1.61460371e-01 -4.22320946e-01 -5.17146526e-01]
 [ 2.66739259e-01 -2.27280091e-01 -1.06101777e+00 -6.02152870e-01
  -8.72686965e-01 -3.30508110e-01  9.85897590e-01]
 [-4.19047884e-01  6.84377272e-01 -1.06101777e+00 -7.11813657e-01
  -7.18379531e-01 -3.93107771e-01  2.59150985e-01]
 [-2.05691884e-01 -1.29088035e+00 -2.46447476e-01  2.33127320e+00
  -9.52236760e-01  1.96898610e+00 -8.97036797e-01]
 [-7.08602456e-01 -2.57668670e-01  2.19021263e-01 -4.10246491e-01
  -1.01645165e+00 -4.39014189e-01 -6.82316209e-01]
 [-1.04093789e-01  4.71657221e-01 -1.30080291e-01 -3.28000901e-01
   1.38537710e+00 -2.97121624e-01  8.37244876e-01]
 [-3.80550270e-02 -1.01738314e+00 -4.79181845e-01 -6.84398460e-01
  -7.76843838e-01 -4.26494257e-01  4.90388541e-01]
 [-1.09173694e-01 -5.61554457e-01  2.19021263e-01 -5.47322476e-01
   9.41623420e-01 -3.43028042e-01 -4.51078652e-01]
 [-5.10486170e-01 -8.04663087e-01  1.02654078e-01  7.59468577e-01
   2.04477781e+00 -4.26494257e-01  5.64714899e-01]
 [-2.71730646e-01  7.75543008e-01  1.84816185e+00 -6.20429668e-01
  -1.02124381e+00 -4.30667568e-01 -1.29344404e+00]
 [-4.34287598e-01 -1.04777172e+00 -3.62814661e-01  2.08453643e+00
  -9.27317547e-01 -3.84761150e-01  9.39813018e-02]
 [-5.35885694e-01  1.06994275e-01 -1.30080291e-01 -6.75260061e-01
  -3.70468982e-01 -4.22320946e-01 -3.68493811e-01]
 [ 2.29038302e-02 -5.00777300e-01  1.02654078e-01 -7.02675258e-01
   6.23424240e-01 -4.01454393e-01 -8.30968923e-01]
 [-4.13967979e-01 -5.61554457e-01 -2.46447476e-01 -4.92492082e-01
  -8.74603827e-01 -4.30667568e-01 -5.99731367e-01]
 [-3.73328741e-01 -3.79222985e-01 -2.46447476e-01 -4.55938486e-01
  -9.27317547e-01 -4.26494257e-01 -3.18942906e-01]
 [-7.03522551e-01  1.06994275e-01  1.02654078e-01 -5.83876072e-01
  -2.59290955e-01 -4.39014189e-01 -1.68985128e+00]
 [-3.02210075e-01  1.38331458e+00 -2.46447476e-01 -6.75260061e-01
  -2.56415661e-01 -2.42868585e-01  1.76566143e-01]
 [ 2.00700497e-01 -4.49486183e-02 -1.06101777e+00 -6.56983263e-01
   7.35560698e-01 -3.01294935e-01  9.52863654e-01]
 [-6.62883313e-01 -9.26217402e-01 -3.62814661e-01 -5.47322476e-01
   1.20247826e-01 -3.97281082e-01  2.79134286e-02]
 [ 2.51499544e-01 -2.72862959e-01  1.60837671e-01 -6.61552463e-01
   6.17673653e-01 -3.88934460e-01 -4.12539060e-01]
 [-2.15851694e-01  2.23419479e+00  4.51755632e-01 -5.65599274e-01
   2.01794173e+00 -3.63894596e-01  2.79134286e-02]
 [-4.44447408e-01  9.27485902e-01  4.51755632e-01 -5.19907279e-01
  -1.02411910e+00 -4.51534121e-01 -2.69392001e-01]
 [-3.73328741e-01  1.14020595e+00 -1.06101777e+00 -6.75260061e-01
  -5.03690927e-01 -3.74327873e-01  1.15106727e+00]
 [ 2.95400888e+00  1.17059453e+00  1.96452903e+00  1.49054049e+00
   2.01410801e+00  8.04632407e-01 -1.70290191e-01]
 [-7.36143603e-02  7.75543008e-01 -3.62814661e-01  3.57379022e-01
  -9.14039461e-03 -2.76255071e-01  1.63005935e+00]
 [ 8.81407735e-01  1.20098311e+00 -1.06101777e+00 -6.38706465e-01
  -9.40735584e-01 -3.65981251e-01 -6.98833177e-01]
 [-6.34545508e-02 -1.07816030e+00 -3.62814661e-01 -5.93014471e-01
  -7.19337962e-01 -4.39014189e-01 -5.00629557e-01]
 [-3.88568456e-01 -2.88057248e-01 -1.37131064e-02 -5.19907279e-01
  -8.71728533e-01 -4.22320946e-01 -1.70290191e-01]
 [-5.61285217e-01 -7.53371971e-02  2.19021263e-01 -5.56460875e-01
  -7.42340312e-01 -4.01454393e-01 -5.00629557e-01]
 [-4.82148365e-02 -1.04777172e+00 -1.37131064e-02  6.40669390e-01
   1.25039983e-01 -4.34840878e-01  1.60049175e-01]
 [ 9.40224968e-02 -4.40000142e-01 -2.46447476e-01 -3.00585704e-01
   3.40687017e-01 -4.22320946e-01 -3.81544447e-02]
 [-5.76524932e-01 -8.04663087e-01 -1.06101777e+00 -5.74737673e-01
  -1.01741009e+00 -4.51534121e-01 -8.64002860e-01]
 [-2.28153127e-02 -3.48834406e-01  5.68122817e-01 -6.02152870e-01
   1.54926884e+00 -2.72081760e-01 -5.17146526e-01]
 [-4.90166551e-01 -1.36114355e-01 -4.79181845e-01 -1.45232921e-01
  -4.72062696e-01 -3.13814867e-01  1.43532207e-01]
 [-1.24413408e-01 -3.79222985e-01 -2.46447476e-01 -8.12641284e-02
  -8.39141870e-01 -4.26494257e-01 -1.47513069e+00]
 [-5.46045503e-01 -7.13497351e-01  6.84490002e-01  1.92887841e-01
  -9.72363816e-01 -4.34840878e-01 -5.46714130e-02]
 [ 8.91273716e+00  1.96069758e+00 -4.79181845e-01  3.93932618e-01
   9.57916752e-01  2.31954420e+00  1.92736478e+00]
 [-5.35885694e-01  2.89325748e-01  2.19021263e-01 -6.38706465e-01
  -4.91231321e-01 -4.13974325e-01  2.75667953e-01]
 [ 2.05780402e-01 -9.26217402e-01  1.26632593e+00  2.29441437e-01
   6.29174828e-01  1.05503105e+00  6.22524288e-01]
 [-6.22244075e-01 -1.29088035e+00  2.42999777e+00 -1.81786517e-01
   5.35248564e-01 -3.63894596e-01 -3.68493811e-01]
 [-1.59972741e-01 -1.04777172e+00 -1.37131064e-02  1.66417007e+00
  -7.63425800e-01  1.48696871e+00 -1.24389313e+00]
 [-2.49569365e-03  7.75543008e-01 -3.62814661e-01  5.58118561e-02
   1.36620847e+00  3.53914849e-01 -2.19841096e-01]
 [-2.15851694e-01 -1.07816030e+00 -1.30080291e-01  3.06234512e+00
  -7.88345013e-01  1.23865672e+00 -1.21085919e+00]
 [-3.27609598e-01  1.62642321e+00 -3.62814661e-01  9.23654520e-02
  -1.00191365e-01 -3.47201353e-01  1.13455031e+00]
 [ 1.56211497e+00 -1.05725776e-01 -1.06101777e+00 -4.46800087e-01
  -4.39476033e-01 -3.93107771e-01 -4.84112589e-01]
 [ 6.86229730e-02  1.98160012e-01 -1.37131064e-02 -7.02675258e-01
   8.19105756e-02 -3.84761150e-01 -1.40906281e+00]
 [ 1.49901449e-01 -2.88057248e-01 -1.06101777e+00 -5.47322476e-01
   5.27581114e-01 -3.30508110e-01  9.52863654e-01]
 [ 1.70221068e-01 -3.79222985e-01 -1.06101777e+00 -5.83876072e-01
   6.30133259e-01 -3.17988178e-01  3.08701890e-01]
 [ 2.26100021e-01 -4.70388721e-01 -1.37131064e-02 -1.81786517e-01
   1.80628996e-01 -4.18147635e-01  1.43532207e-01]
 [ 1.04182306e-01 -4.70388721e-01 -1.06101777e+00  7.41191779e-01
   1.73520451e+00  8.21325650e-01  3.81029917e+00]
 [ 1.08460393e+00 -1.36114355e-01  2.54636496e+00  2.20303038e-01
   8.69741076e-01 -3.43028042e-01 -5.66697430e-01]
 [-2.05691884e-01 -9.26217402e-01  4.51755632e-01  1.17069653e+00
  -5.15192103e-01 -3.42030488e-02  3.91286731e-01]
 [-8.88540746e-02 -1.36114355e-01 -3.62814661e-01 -7.48367253e-01
   1.25998414e-01 -4.18147635e-01 -6.82316209e-01]
 [-5.61285217e-01 -1.45600396e-02 -2.46447476e-01  3.93049302e+00
  -8.77479121e-01 -2.72081760e-01 -2.85908969e-01]
 [-4.34287598e-01 -5.00777300e-01  3.71003680e+00 -4.19384890e-01
   2.37176441e-01 -3.80587839e-01  9.85897590e-01]
 [-2.56490932e-01 -9.26217402e-01 -1.06101777e+00  2.21247401e+00
  -7.45215606e-01  7.29512814e-01 -1.14479132e+00]
 [-6.83202932e-01 -1.29088035e+00 -1.06101777e+00 -5.19907279e-01
   5.62084639e-01 -4.13974325e-01 -1.16130829e+00]
 [-2.26011503e-01 -8.65440245e-01  6.27011487e+00 -6.20429668e-01
   2.88931729e-01 -3.83763595e-02 -4.84112589e-01]
 [-2.61570836e-01  4.41268642e-01 -3.62814661e-01 -7.75782450e-01
  -9.57987347e-01 -4.01454393e-01  2.09600080e-01]
 [-3.29751222e-02  7.75543008e-01 -4.79181845e-01 -6.38706465e-01
  -9.52236760e-01 -3.91021116e-01  4.44303969e-02]
 [-1.14253598e-01 -1.01738314e+00 -1.06101777e+00  3.11687027e-01
  -3.89637607e-01 -3.88934460e-01 -3.35459874e-01]
 [-3.17449789e-01 -1.04777172e+00 -2.46447476e-01 -1.36094522e-01
   8.11276768e-01 -3.05468246e-01  3.74769763e-01]
 [-4.39367503e-01  1.37382854e-01 -4.79181845e-01  4.21347815e-01
   1.07963752e+00  2.32476084e+00  1.36578786e+00]
 [ 2.41339735e-01  8.05931587e-01  3.35388448e-01 -2.73170507e-01
   3.25240120e+00 -4.51534121e-01  4.24320668e-01]
 [-1.49812932e-01 -9.26217402e-01 -4.79181845e-01 -5.93014471e-01
   9.81877534e-01 -2.92948314e-01  1.27015238e-01]
 [-4.85086646e-01  9.57874481e-01 -1.37131064e-02  4.12209416e-01
  -7.79719132e-01  3.45568227e-01  3.41735826e-01]
 [-4.80006741e-01 -7.74274509e-01 -2.46447476e-01 -4.92492082e-01
   2.82384247e-02 -4.13974325e-01 -5.50180462e-01]
 [-5.96844551e-01 -5.61554457e-01 -3.62814661e-01 -3.91969693e-01
  -6.97294043e-01 -4.09801014e-01  2.26117048e-01]
 [-5.51125408e-01 -5.31165879e-01 -1.37131064e-02 -4.74215284e-01
  -9.33068134e-01 -4.51534121e-01 -1.09524042e+00]
 [ 2.33172054e+00  1.41370316e+00  1.44087670e+00  6.22392592e-01
   7.33643836e-01  5.89706905e-01  8.57228176e-02]
 [-2.46331122e-01 -3.03251538e-01  2.19021263e-01 -4.33092489e-01
  -8.59268927e-01 -4.39014189e-01 -6.98833177e-01]
 [-2.05691884e-01 -3.79222985e-01 -4.79181845e-01 -6.38706465e-01
   1.61635903e+00 -3.30508110e-01  1.91084782e+00]
 [-5.00326360e-01 -8.95828824e-01  2.08089622e+00  4.66734572e-02
  -6.85792868e-01 -3.97281082e-01 -9.96138606e-01]
 [-2.92050265e-01  2.59885773e+00 -1.30080291e-01 -6.84398460e-01
   5.69913627e-02 -2.92948314e-01  7.87693971e-01]
 [-2.71730646e-01 -5.31165879e-01  3.35388448e-01 -4.46800087e-01
  -8.67894808e-01 -4.39014189e-01 -9.63104670e-01]
 [-4.13967979e-01 -2.27280091e-01  1.03359156e+00 -5.01630481e-01
  -7.33714431e-01 -4.13974325e-01 -8.30968923e-01]
 [ 3.81435444e-02  1.65681179e+00 -3.62814661e-01 -6.93536859e-01
  -4.24141132e-01 -3.55547975e-01  4.24320668e-01]
 [-1.14253598e-01  5.02045799e-01  2.19021263e-01 -7.57505652e-01
  -1.04983521e-01 -4.13974325e-01  1.13964603e-02]
 [-4.97786408e-01 -5.00777300e-01 -2.46447476e-01 -3.73692895e-01
   1.19289395e-01 -4.30667568e-01 -6.41023788e-01]
 [ 6.95991211e-01  5.47057843e+00  6.26306410e-01  5.85838996e-01
  -7.02086199e-01  2.78795256e-01 -4.67595621e-01]
 [ 3.78497163e-01 -3.79222985e-01 -2.46447476e-01 -5.74737673e-01
   1.91634802e+00 -3.30508110e-01 -5.00629557e-01]
 [-2.78952175e-02  1.07942880e+00 -3.62814661e-01 -6.93536859e-01
  -7.03044631e-01 -3.68067907e-01 -2.16374764e-02]
 [-4.39367503e-01 -5.31165879e-01 -3.62814661e-01 -5.47322476e-01
  -6.71416399e-01  6.62222756e+00  2.02646659e+00]
 [ 4.49615830e-01  5.02045799e-01 -4.79181845e-01 -4.55938486e-01
   2.99745848e+00  3.77185633e+00  2.40635686e+00]
 [ 6.83291449e-01  5.32434378e-01 -1.06101777e+00  2.83388514e+00
   6.79971685e-01 -6.34162239e-02  1.34927089e+00]
 [-1.95532075e-01  2.05186332e+00  3.35388448e-01 -6.38706465e-01
  -9.79072835e-01 -4.05627703e-01 -1.06220648e+00]
 [ 1.75300973e-01  6.53988693e-01 -1.06101777e+00 -3.82831294e-01
   7.34602267e-01 -2.76255071e-01  1.63005935e+00]
 [-5.81604836e-01  5.93211536e-01 -1.30080291e-01 -6.56983263e-01
  -7.04961493e-01 -3.88934460e-01  1.93083112e-01]
 [-5.66365122e-01 -2.88057248e-01 -1.30080291e-01  2.83966592e-02
  -1.00974264e+00 -4.51534121e-01 -7.11883813e-02]
 [-5.35885694e-01  1.59603463e+00 -1.06101777e+00 -6.93536859e-01
   8.90826563e-01 -2.72081760e-01 -5.12050805e-03]
 [-1.19333503e-01 -6.52720194e-01  2.19021263e-01 -3.00585704e-01
   1.42850650e+00 -3.59721285e-01  1.16758424e+00]
 [ 3.81435444e-02 -1.29088035e+00 -1.30080291e-01  2.56887157e+00
  -7.83552857e-01 -3.76414528e-01 -7.31867114e-01]
 [-6.17164170e-01 -1.29088035e+00 -1.37131064e-02 -5.93014471e-01
  -5.43945041e-01 -4.34840878e-01 -9.46587702e-01]
 [ 1.17604221e+00 -4.70388721e-01  1.49906029e+00 -8.12641284e-02
   1.29035245e-02 -3.93107771e-01 -6.82316209e-01]
 [-6.07004360e-01 -4.09611563e-01  2.19021263e-01  4.85316608e-01
  -6.55123067e-01 -2.88775003e-01 -8.30968923e-01]
 [ 3.81435444e-02 -7.43885930e-01 -1.06101777e+00 -5.93014471e-01
  -8.39141870e-01 -3.84761150e-01 -1.75591915e+00]
 [ 3.30357224e-01  6.76050384e-01 -1.27600137e-02 -3.51285792e-01
   3.14343833e+00  1.35354876e+00  1.27144566e+00]
 [-6.05854116e-02 -4.24353906e-01 -9.95293378e-01 -6.92504583e-01
  -8.06599667e-01 -3.63562092e-01  9.00622302e-01]
 [-3.41905560e-01 -1.08341075e-01 -3.78076273e-01 -5.69856448e-01
  -9.49429603e-01 -4.21169285e-01 -1.05575828e-01]
 [-1.59450887e-01  1.34266869e+00  2.17313506e-01 -6.75796507e-01
  -9.47466689e-01 -4.16214095e-01 -3.91831899e-01]
 [ 2.00673595e+00  7.72087483e-01  3.84391151e-01  1.70900081e-01
   2.38265551e-01  1.74689598e-01 -1.54903988e-01]]","                   pre       rec       spe        f1       geo       iba       sup

          0       0.46      0.72      0.46      0.57      0.58      0.36        18
          1       0.72      0.46      0.72      0.57      0.58      0.31        28

avg / total       0.62      0.57      0.62      0.57      0.58      0.33        46
",0.5652173913043478,0.1865079365079365,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.46      0.72      0.46      0.57      0.58      0.34        18
          1       0.72      0.46      0.72      0.57      0.58      0.33        28

avg / total       0.62      0.57      0.62      0.57      0.58      0.33        46
",[0.72222222 0.46428571],0.5652173913043478,0.5652173913043478,15.016946214899228,"(array([0.72222222, 0.46428571]), array([0.46428571, 0.72222222]), array([18, 28]))",0.5652173913043478,"[[13  5]
 [15 13]]","              precision    recall  f1-score   support

           0       0.46      0.72      0.57        18
           1       0.72      0.46      0.57        28

    accuracy                           0.57        46
   macro avg       0.59      0.59      0.57        46
weighted avg       0.62      0.57      0.57        46
",0.6614044168391995,,0.16967509025270766,0.43478260869565216,"[0 0 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 1
 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0
 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1
 0 1 0 1 0 1 0 0 0 1 1 1 1 1 1]","(0.5652173913043478, 0.5652173913043478, None)",,"(array([0.        , 0.27777778, 1.        ]), array([0.        , 0.46428571, 1.        ]), array([2, 1, 0]))",0.5652173913043478,0.4347826086956522,,[0.46428571 0.72222222],0.5652173913043478,0.5652173913043478,0.5932539682539683
