id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,hamming_loss,roc_auc_score,rec_score,imb_spec_micro,pr_curve,imb_sens_micro,imb_report_0.3,imb_sens_spec_supp,zero_one_loss,y,C,X,fbeta_score,f1_score,gamma,imb_report_0.1,prec_score,imb_sens,max_iter,roc_curve,log_loss,confusion_matrix,avg_prec_score,imb_sens_spec_supp_micro,bal_report,cohen_kappa_score,matthews_corrcoef,kernel,hinge_loss,probability,imb_spec,accuracy
CVS,0,4,0.7784875784875784,0.658303231051696,0.7070707070707071,0.7067567567567568,0.7069137144850139,0.3975155653371215,0.7068661971830986,280,523,217,116,740,396,0.8184663536776213,0.5633802816901409,0.7067567567567568,0.7070707070707071,0.7585206671501087,0.6270996640537514,2.412721342031687,2.411208862821766,0.29292929292929293,0.7070707070707071,0.29313380281690143,0.706913731913732,0.7068661971830986,0.7068661971830986,,0.7068661971830986,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.82      0.71      0.71      0.76      0.71      0.50       740
        1.0       0.56      0.71      0.71      0.63      0.71      0.50       396

avg / total       0.73      0.71      0.71      0.71      0.71      0.50      1136
","(array([0.70675676, 0.70707071]), array([0.70707071, 0.70675676]), array([740, 396]))",0.2931338028169014,[0. 1. 0. ... 1. 1. 1.],1.0,"[[ 1.36606519 -0.13887582 -0.02181592 -0.38308723 -0.00836994  0.80107843]
 [ 1.15958235 -0.47258623 -0.22056392 -0.39346067 -0.47882297  0.71573116]
 [-0.20638101 -0.32536105 -0.09634642  3.83371961 -0.90704327 -0.20886431]
 ...
 [ 0.96027637  0.84500792 -0.19270515 -0.54137983 -0.86038437 -0.4796091 ]
 [ 0.42895079 -0.155124   -0.01770322 -0.50331038  2.01055005  4.78942716]
 [-0.65214783 -0.02191648 -0.02555561 -0.29465266  1.88410502 -0.41347995]]",0.7068661971830985,0.7068661971830986,1.0,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.82      0.71      0.71      0.76      0.71      0.50       740
        1.0       0.56      0.71      0.71      0.63      0.71      0.50       396

avg / total       0.73      0.71      0.71      0.71      0.71      0.50      1136
",0.7068661971830986,[0.70675676 0.70707071],-1,"(array([0.        , 0.29324324, 1.        ]), array([0.        , 0.70707071, 1.        ]), array([2., 1., 0.]))",10.124635609284867,"[[523 217]
 [116 280]]",0.5004623701806801,"(0.7068661971830986, 0.7068661971830986, None)","              precision    recall  f1-score   support

         0.0       0.82      0.71      0.76       740
         1.0       0.56      0.71      0.63       396

    accuracy                           0.71      1136
   macro avg       0.69      0.71      0.69      1136
weighted avg       0.73      0.71      0.71      1136
",0.39066788655077767,0.3975155653371215,rbf,,True,[0.70707071 0.70675676],0.7068661971830986
CVSbal,0,4,0.7649538312417099,0.75762618299769,0.7070707070707071,0.6742424242424242,0.6904614888943181,0.38151876738540824,0.6906565656565656,280,267,129,116,396,396,0.6971279373368147,0.684596577017115,0.6742424242424242,0.7070707070707071,0.6854942233632864,0.6956521739130435,2.3017241379310343,2.1705426356589146,0.29292929292929293,0.7070707070707071,0.30934343434343436,0.6906565656565657,0.6906565656565656,0.6906565656565656,,0.6906565656565656,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.70      0.67      0.71      0.69      0.69      0.47       396
        1.0       0.68      0.71      0.67      0.70      0.69      0.48       396

avg / total       0.69      0.69      0.69      0.69      0.69      0.48       792
","(array([0.67424242, 0.70707071]), array([0.70707071, 0.67424242]), array([396, 396]))",0.30934343434343436,[0. 1. 0. ... 1. 1. 1.],1.0,"[[ 1.36606519 -0.13887582 -0.02181592 -0.38308723 -0.00836994  0.80107843]
 [ 1.15958235 -0.47258623 -0.22056392 -0.39346067 -0.47882297  0.71573116]
 [-0.20638101 -0.32536105 -0.09634642  3.83371961 -0.90704327 -0.20886431]
 ...
 [ 0.96027637  0.84500792 -0.19270515 -0.54137983 -0.86038437 -0.4796091 ]
 [ 0.42895079 -0.155124   -0.01770322 -0.50331038  2.01055005  4.78942716]
 [-0.65214783 -0.02191648 -0.02555561 -0.29465266  1.88410502 -0.41347995]]",0.6906565656565656,0.6906565656565656,1.0,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.70      0.67      0.71      0.69      0.69      0.48       396
        1.0       0.68      0.71      0.67      0.70      0.69      0.48       396

avg / total       0.69      0.69      0.69      0.69      0.69      0.48       792
",0.6906565656565656,[0.67424242 0.70707071],-1,"(array([0.        , 0.32575758, 1.        ]), array([0.        , 0.70707071, 1.        ]), array([2., 1., 0.]))",10.684473945481834,"[[267 129]
 [116 280]]",0.6305228322343237,"(0.6906565656565656, 0.6906565656565656, None)","              precision    recall  f1-score   support

         0.0       0.70      0.67      0.69       396
         1.0       0.68      0.71      0.70       396

    accuracy                           0.69       792
   macro avg       0.69      0.69      0.69       792
weighted avg       0.69      0.69      0.69       792
",0.38131313131313127,0.38151876738540824,rbf,,True,[0.70707071 0.67424242],0.6906565656565656
