id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,hamming_loss,roc_auc_score,rec_score,imb_spec_micro,pr_curve,imb_sens_micro,imb_report_0.3,imb_sens_spec_supp,zero_one_loss,y,C,X,fbeta_score,f1_score,gamma,imb_report_0.1,prec_score,imb_sens,max_iter,roc_curve,log_loss,confusion_matrix,avg_prec_score,imb_sens_spec_supp_micro,bal_report,cohen_kappa_score,matthews_corrcoef,kernel,hinge_loss,probability,imb_spec,accuracy
CVS,0,1,0.7866349902534113,0.6738117945677464,0.6894736842105263,0.7261904761904762,0.707593967652102,0.3983326796915206,0.7139084507042254,262,549,207,118,756,380,0.823088455772114,0.55863539445629,0.7261904761904762,0.6894736842105263,0.7716092761770906,0.6171967020023557,2.338579499596449,2.5180778032036613,0.31052631578947365,0.6894736842105263,0.2860915492957746,0.7078320802005013,0.7139084507042254,0.7139084507042254,,0.7139084507042254,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.82      0.73      0.69      0.77      0.71      0.51       756
        1.0       0.56      0.69      0.73      0.62      0.71      0.50       380

avg / total       0.73      0.71      0.70      0.72      0.71      0.50      1136
","(array([0.72619048, 0.68947368]), array([0.68947368, 0.72619048]), array([756, 380]))",0.2860915492957746,[0. 1. 0. ... 1. 1. 1.],1.0,"[[ 1.34261301e+00 -1.55038084e-01 -1.67005282e-02 -3.81496325e-01
  -3.57021230e-03  7.59539802e-01]
 [ 1.14036972e+00 -4.84657179e-01 -2.53429376e-01 -3.91560894e-01
  -4.71992081e-01  6.79038578e-01]
 [-1.97547431e-01 -3.39236990e-01 -1.05473846e-01  3.70975101e+00
  -8.98363553e-01 -1.93058012e-01]
 ...
 [ 2.51557603e+00  6.78071699e-01 -1.63639216e-01 -5.37324221e-01
   5.15787144e-01  1.15991057e-01]
 [-4.73800394e-01 -1.53761130e-01 -7.68343496e-02  3.10217025e+00
  -8.33349356e-01 -3.46684143e-01]
 [-7.47357650e-01 -4.46597000e-01 -1.25670410e-01 -4.52454904e-01
   1.42727589e+00 -3.65770415e-01]]",0.7139084507042254,0.7139084507042254,1.0,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.82      0.73      0.69      0.77      0.71      0.50       756
        1.0       0.56      0.69      0.73      0.62      0.71      0.50       380

avg / total       0.73      0.71      0.70      0.72      0.71      0.50      1136
",0.7139084507042254,[0.72619048 0.68947368],-1,"(array([0.        , 0.27380952, 1.        ]), array([0.        , 0.68947368, 1.        ]), array([2., 1., 0.]))",9.881397750892626,"[[549 207]
 [118 262]]",0.48903764298279856,"(0.7139084507042254, 0.7139084507042254, None)","              precision    recall  f1-score   support

         0.0       0.82      0.73      0.77       756
         1.0       0.56      0.69      0.62       380

    accuracy                           0.71      1136
   macro avg       0.69      0.71      0.69      1136
weighted avg       0.73      0.71      0.72      1136
",0.3927871268239411,0.3983326796915206,rbf,,True,[0.68947368 0.72619048],0.7139084507042254
CVSbal,0,1,0.7804605263157894,0.7832259597306739,0.6894736842105263,0.7078947368421052,0.6986234982046963,0.39743585875845966,0.6986842105263158,262,269,111,118,380,380,0.6950904392764858,0.7024128686327078,0.7078947368421052,0.6894736842105263,0.7014341590612778,0.695883134130146,2.2796610169491527,2.3603603603603602,0.31052631578947365,0.6894736842105263,0.3013157894736842,0.6986842105263159,0.6986842105263158,0.6986842105263158,,0.6986842105263158,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.70      0.71      0.69      0.70      0.70      0.49       380
        1.0       0.70      0.69      0.71      0.70      0.70      0.49       380

avg / total       0.70      0.70      0.70      0.70      0.70      0.49       760
","(array([0.70789474, 0.68947368]), array([0.68947368, 0.70789474]), array([380, 380]))",0.3013157894736842,[0. 1. 0. ... 1. 1. 1.],1.0,"[[ 1.34261301e+00 -1.55038084e-01 -1.67005282e-02 -3.81496325e-01
  -3.57021230e-03  7.59539802e-01]
 [ 1.14036972e+00 -4.84657179e-01 -2.53429376e-01 -3.91560894e-01
  -4.71992081e-01  6.79038578e-01]
 [-1.97547431e-01 -3.39236990e-01 -1.05473846e-01  3.70975101e+00
  -8.98363553e-01 -1.93058012e-01]
 ...
 [ 2.51557603e+00  6.78071699e-01 -1.63639216e-01 -5.37324221e-01
   5.15787144e-01  1.15991057e-01]
 [-4.73800394e-01 -1.53761130e-01 -7.68343496e-02  3.10217025e+00
  -8.33349356e-01 -3.46684143e-01]
 [-7.47357650e-01 -4.46597000e-01 -1.25670410e-01 -4.52454904e-01
   1.42727589e+00 -3.65770415e-01]]",0.6986842105263158,0.6986842105263158,1.0,"                   pre       rec       spe        f1       geo       iba       sup

        0.0       0.70      0.71      0.69      0.70      0.70      0.49       380
        1.0       0.70      0.69      0.71      0.70      0.70      0.49       380

avg / total       0.70      0.70      0.70      0.70      0.70      0.49       760
",0.6986842105263158,[0.70789474 0.68947368],-1,"(array([0.        , 0.29210526, 1.        ]), array([0.        , 0.68947368, 1.        ]), array([2., 1., 0.]))",10.407195460196444,"[[269 111]
 [118 262]]",0.6395583462678143,"(0.6986842105263158, 0.6986842105263158, None)","              precision    recall  f1-score   support

         0.0       0.70      0.71      0.70       380
         1.0       0.70      0.69      0.70       380

    accuracy                           0.70       760
   macro avg       0.70      0.70      0.70       760
weighted avg       0.70      0.70      0.70       760
",0.3973684210526316,0.39743585875845966,rbf,,True,[0.68947368 0.70789474],0.6986842105263158
