,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,C,roc_auc_score,matthews_corrcoef,imb_report_0.1,kernel,confusion_matrix,hinge_loss,X,rec_score,avg_prec_score,fbeta_score,prec_score,imb_sens,bal_report,zero_one_loss,imb_spec_micro,pr_curve,accuracy,probability,imb_report_0.3,cohen_kappa_score,hamming_loss,imb_spec,f1_score,gamma,roc_curve,log_loss,y,max_iter,imb_sens_micro,imb_sens_spec_supp,imb_sens_spec_supp_micro
36,HOS,0,0,0.6884920634920635,0.7157813242582312,0.5714285714285714,0.7222222222222222,0.642416074439621,0.2877178428031035,0.6304347826086957,16,13,5,12,18,28,0.52,0.7619047619047619,0.7222222222222222,0.5714285714285714,0.6046511627906976,0.6530612244897959,1.6851851851851851,2.057142857142857,0.4285714285714286,0.5714285714285714,0.1,0.6468253968253967,0.2877178428031035,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      0.72      0.57      0.60      0.64      0.42        18
          1       0.76      0.57      0.72      0.65      0.64      0.41        28

avg / total       0.67      0.63      0.66      0.63      0.64      0.41        46
",rbf,"[[13  5]
 [12 16]]",,"[[-5.71339712e-01  2.41267630e-02  6.21914956e-01  6.74524738e-01
   4.58861735e-01 -3.15802243e-01  4.28226454e-01]
 [-4.96532162e-02 -5.08590150e-01 -1.68729508e-01 -6.80601687e-01
  -4.41953398e-01 -4.33383338e-01 -1.08843097e+00]
 [-5.21869440e-01  4.38462139e-01 -1.68729508e-01 -5.42499631e-01
  -9.95780728e-01 -4.54379962e-01 -8.01951233e-01]
 [-5.21869440e-01  1.26713289e+00  5.71689105e-02 -5.77025145e-01
  -9.91914569e-01 -4.29184013e-01 -1.03787572e+00]
 [-6.38799172e-01 -1.01171168e+00 -5.07577135e-01 -3.87134818e-01
  -1.02477692e+00 -3.99788739e-01 -3.30102257e-01]
 [-1.66582948e-01  4.97652908e-01 -2.81678717e-01 -7.41021337e-01
  -3.25968617e-01 -4.24984688e-01 -5.15471498e-01]
 [-3.28485653e-01 -1.04130706e+00  5.71689105e-02  2.91868315e+00
  -7.36748050e-01  3.77853947e+00 -1.44231770e+00]
 [ 2.15402250e+00  1.25726776e+00  1.75140705e+00  1.35064939e+00
   1.08356865e+00  5.15664074e-01  3.88905706e-01]
 [ 4.90022469e-01  8.82392900e-01  1.70118120e-01 -6.54707552e-01
   1.51045708e+00 -3.22101230e-01  9.67482426e-01]
 [ 2.93655224e+00 -7.15757838e-01 -1.07232318e+00 -4.90711360e-01
  -3.09537440e-01 -3.24200892e-01  6.13595694e-01]
 [-1.66582948e-01 -3.60613229e-01 -1.07232318e+00 -6.89233066e-01
  -8.24703176e-01 -3.57795491e-01  9.50630677e-01]
 [-4.90388359e-01 -1.07090245e+00 -1.68729508e-01 -4.47554468e-01
  -9.35855258e-01 -4.37582663e-01 -7.51395985e-01]
 [ 3.55103547e-01  4.08866755e-01 -1.07232318e+00 -6.20182038e-01
   1.55298484e+00 -3.82991440e-01 -4.14361003e-01]
 [-5.30864035e-01  5.56843676e-01  5.71689105e-02  2.17638460e+00
  -4.79648452e-01 -5.05220514e-03 -3.80657505e-01]
 [-2.20550516e-01  6.16034444e-01  5.71689105e-02 -7.06495823e-01
  -9.31989099e-01 -4.29184013e-01  2.42857213e-01]
 [-4.27426196e-01 -9.42547731e-02 -5.07577135e-01 -5.94287902e-01
  -9.80316091e-01 -4.20785363e-01 -2.67707729e-02]
 [-1.48593758e-01 -6.86162454e-01 -1.07232318e+00  2.71713502e-02
   1.62064263e+00  2.34309310e-01  3.52894829e+00]
 [-4.06586215e-02 -4.19803997e-01 -1.07232318e+00 -4.90711360e-01
   5.41017622e-01 -3.03204268e-01  5.96743945e-01]
 [ 8.30170563e-02  2.75687527e-01 -2.25204112e-01 -6.84917377e-01
   3.37077715e-01 -2.06619797e-01 -1.57713169e+00]
 [-5.53350522e-01  1.05996520e+00 -1.68729508e-01  1.31324675e+00
  -8.05372379e-01  2.30109985e-01  1.42247965e+00]
 [-4.96532162e-02 -7.74948606e-01  1.97730547e+00  1.47724294e+00
   1.23209361e+00  3.24102589e+00  6.81002690e-01]
 [ 3.57954339e-02  2.41267630e-02 -1.07232318e+00 -4.82079982e-01
  -7.27351782e-02 -3.11602918e-01  1.47303490e+00]
 [ 3.05633276e-01  1.42508299e-01 -1.07232318e+00 -6.28813416e-01
   1.43120082e+00 -3.87190765e-01 -6.67137240e-01]
 [-2.29545111e-01 -1.07090245e+00 -5.57802986e-02  2.69426731e+00
  -7.96673521e-01  1.11616752e+00 -1.15583796e+00]
 [-5.26366738e-01  1.72103683e-01 -2.81678717e-01  1.56355672e+00
  -7.46413449e-01 -3.32599542e-01 -5.15471498e-01]
 [-3.10496464e-01 -8.04543990e-01 -1.07232318e+00  1.65273406e-01
   1.44376584e+00  3.72887030e-01  3.39413430e+00]
 [-3.19491059e-01 -1.27807013e+00  5.71689105e-02  1.60671362e+00
  -8.06338919e-01  1.85944802e+00 -1.25694846e+00]
 [-3.77955924e-01 -8.34139374e-01  5.71689105e-02 -2.83558276e-01
   1.55368225e-01 -4.24984688e-01 -5.49174996e-01]
 [ 1.25741381e-01 -2.42231693e-01 -1.07232318e+00 -6.02919281e-01
  -8.87528266e-01 -3.32599542e-01  9.84334175e-01]
 [-4.81393764e-01  6.45629828e-01 -1.07232318e+00 -7.06495823e-01
  -7.31915351e-01 -3.95589414e-01  2.42857213e-01]
 [-2.02561327e-01 -3.50640050e-02 -5.07577135e-01 -5.42499631e-01
  -2.24481934e-01 -4.24984688e-01  4.11374704e-01]
 [-2.92507274e-01 -1.27807013e+00 -2.81678717e-01  2.16775322e+00
  -9.67751073e-01  1.98122844e+00 -9.36765226e-01]
 [-7.37739714e-01 -2.71827077e-01  1.70118120e-01 -4.21660332e-01
  -1.03250924e+00 -4.41781988e-01 -7.17692487e-01]
 [-2.02561327e-01  4.38462139e-01 -1.68729508e-01 -3.43977926e-01
   1.38963960e+00 -2.99004943e-01  8.32668433e-01]
 [-1.44096461e-01 -1.01171168e+00 -5.07577135e-01 -6.80601687e-01
  -7.90874282e-01 -4.29184013e-01  4.78781701e-01]
 [-2.07058624e-01 -5.67780918e-01  1.70118120e-01 -5.51131010e-01
   9.42131657e-01 -3.45197516e-01 -4.81767999e-01]
 [-5.62345117e-01 -8.04543990e-01  5.71689105e-02  6.83156117e-01
   2.05461902e+00 -4.29184013e-01  5.54614572e-01]
 [-3.50972140e-01  7.34415980e-01  1.75140705e+00 -6.20182038e-01
  -1.03734194e+00 -4.33383338e-01 -1.34120720e+00]
 [-4.94885656e-01 -1.04130706e+00 -3.94627926e-01  1.93470600e+00
  -9.42621037e-01 -3.87190765e-01  7.43397219e-02]
 [-5.84831604e-01  8.33175311e-02 -1.68729508e-01 -6.71970309e-01
  -3.81061388e-01 -4.24984688e-01 -3.97509254e-01]
 [-5.60096468e-01 -3.60613229e-01 -5.57802986e-02 -4.90711360e-01
  -1.01994422e+00 -4.41781988e-01 -4.98619748e-01]
 [-4.76896467e-01 -5.67780918e-01 -2.81678717e-01 -4.99342739e-01
  -8.89461346e-01 -4.33383338e-01 -6.33433741e-01]
 [-4.40918088e-01 -3.90208613e-01 -2.81678717e-01 -4.64817225e-01
  -9.42621037e-01 -4.29184013e-01 -3.46954006e-01]
 [-7.33242417e-01  8.33175311e-02  5.71689105e-02 -5.85656524e-01
  -2.68942766e-01 -4.41781988e-01 -1.74564918e+00]
 [-3.77955924e-01  1.32632366e+00 -2.81678717e-01 -6.71970309e-01
  -2.66043147e-01 -2.44413721e-01  1.58598468e-01]
 [-1.35101866e-01 -4.78994765e-01  5.71689105e-02 -6.37444795e-01
   2.50502658e+00 -2.65410345e-01  4.61929952e-01]
 [-3.10496464e-01 -9.52520910e-01  9.60762584e-01 -4.38923089e-01
  -7.87008122e-01 -4.37582663e-01 -4.31212752e-01]
 [-6.97264038e-01 -9.22925526e-01 -3.94627926e-01 -5.51131010e-01
   1.13807011e-01 -3.99788739e-01  6.93272538e-03]
 [ 1.12249489e-01 -2.86624769e-01  1.13643515e-01 -6.59023241e-01
   6.15441190e-01 -3.91390090e-01 -4.42447251e-01]
 [-3.01501869e-01  2.15499441e+00  3.96016538e-01 -5.68393767e-01
   2.02755590e+00 -3.66194141e-01  6.93272538e-03]
 [-5.03880251e-01  8.82392900e-01  3.96016538e-01 -5.25236874e-01
  -1.04024156e+00 -4.54379962e-01 -2.96398759e-01]
 [-4.40918088e-01  1.08956059e+00 -1.07232318e+00 -6.71970309e-01
  -5.15410426e-01 -3.76692453e-01  1.15285167e+00]
 [ 2.50481169e+00  1.11915597e+00  1.86435626e+00  1.37366640e+00
   2.02368974e+00  8.09616812e-01 -1.95288264e-01]
 [-1.75577543e-01  7.34415980e-01 -3.94627926e-01  3.03375462e-01
  -1.66758674e-02 -2.78008319e-01  1.64155239e+00]
 [ 6.69914364e-01  1.14875136e+00 -1.07232318e+00 -6.37444795e-01
  -9.56152595e-01 -3.68293803e-01 -7.34544236e-01]
 [-1.66582948e-01 -1.07090245e+00 -3.94627926e-01 -5.94287902e-01
  -7.32881891e-01 -4.41781988e-01 -5.32323247e-01]
 [-4.54409980e-01 -3.01422461e-01 -5.57802986e-02 -5.25236874e-01
  -8.86561726e-01 -4.24984688e-01 -1.95288264e-01]
 [-4.85891061e-01  4.08866755e-01  1.70118120e-01 -7.64051919e-02
  -4.68049974e-01 -3.95589414e-01 -4.64916250e-01]
 [-6.07318091e-01 -9.42547731e-02  1.70118120e-01 -5.59762388e-01
  -7.56078847e-01 -4.03988064e-01 -5.32323247e-01]
 [-1.53091056e-01 -1.04130706e+00 -5.57802986e-02  5.70948196e-01
   1.18639711e-01 -4.37582663e-01  1.41746718e-01]
 [-2.71667294e-02 -4.49399381e-01 -2.81678717e-01 -3.18083790e-01
   3.36111175e-01 -4.24984688e-01 -6.04742711e-02]
 [-1.30604569e-01 -3.60613229e-01  5.08965747e-01 -6.02919281e-01
   1.55491792e+00 -2.73808994e-01 -5.49174996e-01]
 [-5.93826198e-01 -7.15757838e-01  6.21914956e-01  1.48010649e-01
  -9.88048410e-01 -4.37582663e-01 -7.73260203e-02]
 [ 7.78014151e+00  1.88863596e+00 -5.07577135e-01  3.37900976e-01
   9.58562834e-01  2.33397173e+00  1.94488388e+00]
 [-5.84831604e-01  2.60889835e-01  1.70118120e-01 -6.37444795e-01
  -5.02845408e-01 -4.16586039e-01  2.59708962e-01]
 [ 7.17738128e-02 -9.22925526e-01  1.18666100e+00  1.82536163e-01
   6.27039668e-01  1.06157630e+00  6.13595694e-01]
 [-6.61285659e-01 -1.27807013e+00  2.31615309e+00 -2.05875869e-01
   5.32318763e-01 -3.66194141e-01 -3.97509254e-01]
 [-2.52031598e-01 -1.04130706e+00 -5.57802986e-02  1.53766259e+00
  -7.77342724e-01  1.49620642e+00 -1.29065196e+00]
 [-3.01501869e-01 -1.07090245e+00 -1.68729508e-01  2.85826350e+00
  -8.02472760e-01  1.24634659e+00 -1.25694846e+00]
 [ 1.27255221e+00 -1.23850157e-01 -1.07232318e+00 -4.56185846e-01
  -4.50652257e-01 -3.95589414e-01 -5.15471498e-01]
 [ 2.23035417e-02 -3.01422461e-01 -1.07232318e+00 -5.51131010e-01
   5.24586445e-01 -3.32599542e-01  9.50630677e-01]
 [ 4.02927312e-02 -3.90208613e-01 -1.07232318e+00 -5.85656524e-01
   6.28006208e-01 -3.20001567e-01  2.93412461e-01]
 [ 8.97630023e-02 -4.78994765e-01 -5.57802986e-02 -2.05875869e-01
   1.74699022e-01 -4.20785363e-01  1.24894969e-01]
 [-3.05999167e-01 -1.27807013e+00 -1.68729508e-01  3.66961308e+00
  -7.76376184e-01  7.04633691e-01 -1.25694846e+00]
 [-1.81721346e-02 -4.78994765e-01 -1.07232318e+00  6.65893360e-01
   1.74242665e+00  8.26414111e-01  3.86598328e+00]
 [ 8.49806258e-01 -1.53445541e-01  2.42910230e+00  1.73904785e-01
   8.69641169e-01 -3.45197516e-01 -5.99730243e-01]
 [-2.92507274e-01 -9.22925526e-01  3.96016538e-01  1.07156815e+00
  -5.27008904e-01 -3.44474790e-02  3.77671206e-01]
 [-1.89069435e-01 -1.53445541e-01 -3.94627926e-01 -7.41021337e-01
   1.19606251e-01 -4.20785363e-01 -7.17692487e-01]
 [-6.07318091e-01 -3.50640050e-02 -2.81678717e-01  3.67824446e+00
  -8.92360965e-01 -2.73808994e-01 -3.13250508e-01]
 [-4.94885656e-01 -5.08590150e-01  3.55859439e+00 -4.30291711e-01
   2.31724872e-01 -3.82991440e-01  9.84334175e-01]
 [-3.10496464e-01 -8.63734758e-01  6.04347700e+00 -6.20182038e-01
   2.83918024e-01 -3.86468038e-02 -5.15471498e-01]
 [-3.41977546e-01  4.08866755e-01 -3.94627926e-01 -7.66915472e-01
  -9.73550312e-01 -4.03988064e-01  1.92301966e-01]
 [-1.39599164e-01  7.34415980e-01 -5.07577135e-01 -6.37444795e-01
  -9.67751073e-01 -3.93489752e-01  2.37844745e-02]
 [-2.11555922e-01 -1.01171168e+00 -1.07232318e+00  2.60218570e-01
  -4.00392185e-01 -3.91390090e-01 -3.63805755e-01]
 [-3.91447817e-01 -1.04130706e+00 -2.81678717e-01 -1.62718977e-01
   8.10682238e-01 -3.07403593e-01  3.60819457e-01]
 [-4.99382954e-01  1.12912915e-01 -5.07577135e-01  3.63795112e-01
   1.08131339e+00  2.33922088e+00  1.37192440e+00]
 [ 1.03254894e-01  7.64011364e-01  2.83067329e-01 -2.92189655e-01
   3.27245922e+00 -4.54379962e-01  4.11374704e-01]
 [-2.43037003e-01 -9.22925526e-01 -5.07577135e-01 -5.94287902e-01
   9.82726330e-01 -2.94805618e-01  1.08043220e-01]
 [-5.39858630e-01  9.11988284e-01 -5.57802986e-02  3.55163733e-01
  -7.93773901e-01  3.47691081e-01  3.27115959e-01]
 [-5.35361333e-01 -7.74948606e-01 -2.81678717e-01 -4.99342739e-01
   2.10191865e-02 -4.16586039e-01 -5.82878494e-01]
 [-5.98323496e-01 -5.38185534e-01 -5.57802986e-02 -4.82079982e-01
  -9.48420276e-01 -4.54379962e-01 -1.13898622e+00]
 [ 2.12254142e+00  2.77649748e+00 -3.94627926e-01 -5.77025145e-01
  -7.80242343e-01 -1.22633300e-01 -4.31212752e-01]
 [ 1.95389276e+00  1.35591904e+00  1.35608482e+00  5.53685439e-01
   7.32392511e-01  5.93351583e-01  6.59138473e-02]
 [-3.28485653e-01 -3.16220153e-01  1.70118120e-01 -4.43238778e-01
  -8.73996708e-01 -4.41781988e-01 -7.34544236e-01]
 [-2.92507274e-01 -3.90208613e-01 -5.07577135e-01 -6.37444795e-01
   1.62257571e+00 -3.32599542e-01  1.92803213e+00]
 [-5.53350522e-01 -8.93330142e-01  1.97730547e+00  9.90859316e-03
  -6.99052997e-01 -3.99788739e-01 -1.03787572e+00]
 [-3.68961330e-01  2.51013902e+00 -1.68729508e-01 -6.80601687e-01
   5.00153818e-02 -2.94805618e-01  7.82113185e-01]
 [-3.50972140e-01 -5.38185534e-01  2.83067329e-01 -4.56185846e-01
  -8.82695567e-01 -4.41781988e-01 -1.00417222e+00]
 [-4.76896467e-01 -2.42231693e-01  9.60762584e-01 -5.07974117e-01
  -7.47379989e-01 -4.16586039e-01 -8.69358229e-01]
 [-7.66370005e-02  1.59268212e+00 -3.94627926e-01 -6.89233066e-01
  -4.35187619e-01 -3.57795491e-01  4.11374704e-01]
 [ 5.82819207e-02  2.41267630e-02  5.71689105e-02 -6.97864444e-01
  -6.86487979e-01 -4.33383338e-01 -1.22324496e+00]
 [-2.11555922e-01  4.68057524e-01  1.70118120e-01 -7.49652715e-01
  -1.13329852e-01 -4.16586039e-01 -9.91902375e-03]
 [-2.34042409e-01 -8.63734758e-01  8.47813375e-01 -5.07974117e-01
  -6.79722200e-01 -4.24984688e-01 -3.80657505e-01]
 [-5.51101873e-01 -5.08590150e-01 -2.81678717e-01 -3.87134818e-01
   1.12840472e-01 -4.33383338e-01 -6.75563114e-01]
 [ 5.05763009e-01  5.30690281e+00  5.65440352e-01  5.19159925e-01
  -7.15484174e-01  2.80501883e-01 -4.98619748e-01]
 [ 2.24681924e-01 -3.90208613e-01 -2.81678717e-01 -5.77025145e-01
   1.92510268e+00 -3.32599542e-01 -5.32323247e-01]
 [-1.35101866e-01  1.03036982e+00 -3.94627926e-01 -6.89233066e-01
  -7.16450714e-01 -3.70393465e-01 -4.36225220e-02]
 [-3.95945114e-01 -1.04130706e+00 -1.07232318e+00 -6.54707552e-01
   1.21539330e-01 -3.24200892e-01 -1.44733017e-01]
 [-4.99382954e-01 -5.38185534e-01 -3.94627926e-01 -5.51131010e-01
  -6.84554899e-01  6.66347563e+00  2.04599437e+00]
 [ 2.87644087e-01  4.68057524e-01 -5.07577135e-01 -4.64817225e-01
   3.01535962e+00  3.79533677e+00  2.43358460e+00]
 [ 4.94519766e-01  4.97652908e-01 -1.07232318e+00  2.64247904e+00
   6.78266280e-01 -6.38427528e-02  1.35507266e+00]
 [-2.83512680e-01  1.97742211e+00  2.83067329e-01 -6.37444795e-01
  -9.94814189e-01 -4.08187389e-01 -1.10528272e+00]
 [ 4.47900286e-02  6.16034444e-01 -1.07232318e+00 -3.95766197e-01
   7.33359051e-01 -2.78008319e-01  1.64155239e+00]
 [-6.25307280e-01  5.56843676e-01 -1.68729508e-01 -6.54707552e-01
  -7.18383793e-01 -3.91390090e-01  1.75450217e-01]
 [-6.11815388e-01 -3.01422461e-01 -1.68729508e-01 -7.35416385e-03
  -1.02574346e+00 -4.54379962e-01 -9.41777694e-02]
 [-5.84831604e-01  1.53349135e+00 -1.07232318e+00 -6.89233066e-01
   8.90905045e-01 -2.73808994e-01 -2.67707729e-02]
 [-2.16053219e-01 -6.56567070e-01  1.70118120e-01 -3.18083790e-01
   1.43313390e+00 -3.61994816e-01  1.16970342e+00]
 [-7.66370005e-02 -1.27807013e+00 -1.68729508e-01  2.39216906e+00
  -7.97640061e-01 -3.78792115e-01 -7.68247734e-01]
 [ 9.30757611e-01 -4.78994765e-01  1.41255942e+00 -1.10930706e-01
   5.55454904e-03 -3.95589414e-01 -7.17692487e-01]
 [-6.47793767e-01 -4.19803997e-01  1.70118120e-01  4.24214761e-01
  -6.68123722e-01 -2.90606294e-01 -8.69358229e-01]
 [-7.66370005e-02 -7.45353222e-01 -1.07232318e+00 -5.94287902e-01
  -8.53699371e-01 -3.87190765e-01 -1.81305618e+00]
 [-2.33420807e-01 -5.12997213e-01 -3.89609748e-02 -5.77760100e-01
   1.15205880e+00 -3.41310853e-01  2.61691283e-01]
 [ 2.42964493e+00  1.45896723e+00 -6.50303390e-01 -5.44461368e-01
  -6.02658549e-01 -1.98679115e-01 -3.70357499e-02]
 [ 2.03352855e+00  1.31666365e+00  1.51339176e+00  8.70813972e-01
   8.72132803e-01  5.62438107e-01  1.94439026e-01]
 [ 1.17402110e+00  8.42198201e-02 -1.07232318e+00 -4.85821631e-01
  -5.33301415e-01 -3.91126590e-01 -5.51289827e-01]
 [ 2.31098975e+00  1.19546703e+00  1.80194831e+00  1.36094878e+00
   1.50424359e+00  6.47198780e-01  1.27497078e-01]]",0.6304347826086957,0.6962437148772552,0.6304347826086957,0.6304347826086957,[0.72222222 0.57142857],"              precision    recall  f1-score   support

           0       0.52      0.72      0.60        18
           1       0.76      0.57      0.65        28

    accuracy                           0.63        46
   macro avg       0.64      0.65      0.63        46
weighted avg       0.67      0.63      0.63        46
",0.3695652173913043,0.6304347826086957,,0.6304347826086957,True,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      0.72      0.57      0.60      0.64      0.43        18
          1       0.76      0.57      0.72      0.65      0.64      0.39        28

avg / total       0.67      0.63      0.66      0.63      0.64      0.41        46
",0.274582560296846,0.3695652173913043,[0.57142857 0.72222222],0.6304347826086957,0.1,"(array([0.        , 0.27777778, 1.        ]), array([0.        , 0.57142857, 1.        ]), array([2, 1, 0]))",12.764417319578968,"[0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 1 1 1 0 0 0 1 1 0
 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0
 1 0 0 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1
 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1]",-1,0.6304347826086957,"(array([0.72222222, 0.57142857]), array([0.57142857, 0.72222222]), array([18, 28]))","(0.6304347826086957, 0.6304347826086957, None)"
