id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,f1_score,tol,matthews_corrcoef,roc_auc_score,accuracy,momentum,learning_rate_init,alpha,imb_sens_micro,power_t,rec_score,fbeta_score,imb_spec_micro,warm_start,cohen_kappa_score,avg_prec_score,max_iter,hamming_loss,zero_one_loss,prec_score,log_loss
HOS,10,4.5,0.8314075321494181,0.7281303153091707,0.7246478873239436,0.7871304347826087,0.7551830915669152,0.7664726426076834,411.6,905.2,244.8,156.4,1150.0,568.0,0.8527193980193009,0.6272191086614949,0.7871304347826087,0.7246478873239436,0.8185679262624352,0.6723254652379741,0.27535211267605636,0.7246478873239436,0.7664726426076834,0.00010000000000000002,0.4955975145495494,0.7558891610532761,0.7664726426076834,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.7664726426076834,0.5,0.7664726426076834,0.7664726426076834,0.7664726426076834,False,0.49240516815549196,0.5455201562912767,1000.0,0.23352735739231661,0.23352735739231661,0.7664726426076834,8.06586311472007
HOS,11,4.5,0.7809787201469688,0.6515698294429619,0.7186619718309859,0.6728695652173913,0.6451153527075376,0.6880093131548313,408.2,773.8,376.2,159.8,1150.0,568.0,0.7459278057744373,0.549777867063484,0.6728695652173913,0.7186619718309859,0.7074327915490317,0.6126508488997767,0.2813380281690141,0.7186619718309859,0.6880093131548313,0.00010000000000000002,0.3768049162907467,0.6957657685241887,0.6880093131548313,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.6880093131548313,0.5,0.6880093131548313,0.6880093131548313,0.6880093131548313,False,0.37295883560117266,0.48131866364069065,1000.0,0.3119906868451688,0.3119906868451688,0.6880093131548313,10.775951662529316
HOS,12,4.5,0.734256123698714,0.5510038084230958,0.6596830985915494,0.712,0.6850444268037055,0.6947031431897556,374.7,818.8,331.2,193.3,1150.0,568.0,0.8090595295882294,0.531665677400331,0.712,0.6596830985915494,0.7571722571175308,0.5883827056513834,0.3403169014084507,0.6596830985915494,0.6947031431897556,0.00010000000000000002,0.35585586614035636,0.6858415492957748,0.6947031431897556,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.6947031431897556,0.5,0.6947031431897556,0.6947031431897556,0.6947031431897556,False,0.3504068638464828,0.46304322010496024,1000.0,0.3052968568102445,0.3052968568102445,0.6947031431897556,10.544734019673767
HOS,13,4.5,0.8238348132271893,0.720523273125566,0.7216549295774649,0.7806956521739131,0.7505702787694932,0.7611757857974389,409.9,897.8,252.2,158.1,1150.0,568.0,0.8502282248741301,0.6194084301825711,0.7806956521739131,0.7216549295774649,0.8139444193517178,0.6665589541084881,0.27834507042253526,0.7216549295774649,0.7611757857974389,0.00010000000000000002,0.4857142717284867,0.7511752908756889,0.7611757857974389,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7611757857974389,0.5,0.7611757857974389,0.7611757857974388,0.7611757857974389,False,0.48224418304482797,0.5391663465026628,1000.0,0.2388242142025611,0.23882421420256109,0.7611757857974389,8.248813511818247
HOS,14,4.5,0.8931537048377219,0.8293399449819885,0.7776408450704225,0.8567826086956523,0.8162057503011176,0.8306169965075668,441.7,985.3,164.7,126.3,1150.0,568.0,0.886412562597503,0.728646963828151,0.8567826086956523,0.7776408450704225,0.8713072456253856,0.7522378968016282,0.2223591549295775,0.7776408450704225,0.8306169965075668,0.00010000000000000002,0.6246573628722775,0.8172117268830373,0.8306169965075668,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.8306169965075668,0.5,0.8306169965075668,0.8306169965075668,0.8306169965075668,False,0.6237865419185966,0.640142072438541,1000.0,0.16938300349243307,0.16938300349243313,0.8306169965075668,5.850358337960281
HOS,15,4.5,0.7954056950398041,0.6786549237552767,0.6785211267605633,0.7633913043478262,0.7195362509171777,0.7353317811408615,385.4,877.9,272.1,182.6,1150.0,568.0,0.827938517147011,0.5864569969234487,0.7633913043478262,0.6785211267605633,0.7942427074916694,0.6289092270048994,0.3214788732394366,0.6785211267605633,0.7353317811408615,0.00010000000000000002,0.4279217581456951,0.7209562155541948,0.7353317811408615,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7353317811408615,0.5,0.7353317811408615,0.7353317811408614,0.7353317811408615,False,0.42498092634150086,0.50414746347161,1000.0,0.26466821885913855,0.26466821885913855,0.7353317811408615,9.141443071726801
HOS,16,4.5,0.8228427740355174,0.7144932371358779,0.711443661971831,0.7835652173913044,0.7465080429111266,0.759720605355064,404.1,901.1,248.9,163.9,1150.0,568.0,0.846175757592882,0.6192319658883385,0.7835652173913044,0.711443661971831,0.8135708339175141,0.6619322376115792,0.288556338028169,0.711443661971831,0.7597206053550641,0.00010000000000000002,0.4799685107008186,0.7475044396815675,0.759720605355064,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.759720605355064,0.5,0.759720605355064,0.759720605355064,0.759720605355064,False,0.47700907518945435,0.5359147750467195,1000.0,0.24027939464493597,0.24027939464493597,0.759720605355064,8.299072127834403
HOS,17,4.5,0.7939954072259645,0.6782887579945217,0.680281690140845,0.768,0.7227105467071762,0.7389988358556461,386.4,883.2,266.8,181.6,1150.0,568.0,0.8295141951738488,0.5917885253688815,0.768,0.680281690140845,0.7975006450712632,0.6328088081841345,0.3197183098591549,0.680281690140845,0.7389988358556461,0.00010000000000000002,0.43457555582692553,0.7241408450704225,0.7389988358556461,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7389988358556461,0.5,0.7389988358556461,0.7389988358556461,0.7389988358556461,False,0.43191717808841873,0.5082589448346917,1000.0,0.2610011641443539,0.2610011641443538,0.7389988358556461,9.014785022160842
HOS,18,4.5,0.7334750459277404,0.5913379874844408,0.6630281690140845,0.6956521739130436,0.6787743489530704,0.6848661233993014,376.6,800.0,350.0,191.4,1150.0,568.0,0.8070009662576224,0.5192474559513868,0.6956521739130436,0.6630281690140845,0.7468653129704139,0.581932760355615,0.33697183098591554,0.6630281690140845,0.6848661233993014,0.00010000000000000002,0.3420717671145425,0.6793401714635641,0.6848661233993014,0.9000000000000001,0.0010000000000000002,1.0,0.6848661233993014,0.5,0.6848661233993014,0.6848661233993014,0.6848661233993014,False,0.33529501773206116,0.4554274987723449,1000.0,0.31513387660069847,0.31513387660069847,0.6848661233993014,10.884501396568808
HOS,19,4.5,0.8125907838334354,0.6987520396567526,0.7098591549295775,0.7597391304347826,0.7343098245679102,0.7432479627473807,403.2,873.7,276.3,164.8,1150.0,568.0,0.841321510742255,0.5936580638501361,0.7597391304347826,0.7098591549295775,0.7983884282538062,0.6464659919439285,0.2901408450704226,0.7098591549295775,0.7432479627473807,0.00010000000000000002,0.45195334532242215,0.7347991426821799,0.7432479627473807,0.9000000000000001,0.0010000000000000002,1.0,0.7432479627473807,0.5,0.7432479627473807,0.7432479627473807,0.7432479627473807,False,0.44745018232713407,0.5173267041242978,1000.0,0.2567520372526193,0.2567520372526193,0.7432479627473807,8.868029800096078
HOS,20,4.5,0.8440102571953458,0.7503047216270047,0.7355633802816901,0.7989565217391305,0.7665531602845993,0.7779976717112922,417.8,918.8,231.2,150.2,1150.0,568.0,0.8595459716211421,0.6438291207481684,0.7989565217391305,0.7355633802816901,0.8281131229490226,0.6865745630303316,0.2644366197183099,0.7355633802816901,0.7779976717112922,0.00010000000000000002,0.5187095080904592,0.7672599510104103,0.7779976717112922,0.9000000000000001,0.0010000000000000002,1.0,0.7779976717112922,0.5,0.7779976717112922,0.7779976717112922,0.7779976717112922,False,0.5158919149551495,0.5610123972503147,1000.0,0.2220023282887078,0.22200232828870775,0.7779976717112922,7.667796381807214
HOS,21,4.5,0.7943975811390079,0.6815223379911675,0.6896126760563379,0.7430434782608696,0.7156934525422887,0.7253783469150176,391.7,854.5,295.5,176.3,1150.0,568.0,0.8290565103867724,0.5702319142068418,0.7430434782608696,0.6896126760563379,0.7836031065989658,0.6240957897008147,0.310387323943662,0.6896126760563379,0.7253783469150175,0.00010000000000000002,0.4156309004891977,0.7163280771586038,0.7253783469150176,0.9000000000000001,0.0010000000000000002,1.0,0.7253783469150176,0.5,0.7253783469150176,0.7253783469150176,0.7253783469150176,False,0.41086379851220833,0.4959011967724507,1000.0,0.2746216530849826,0.2746216530849826,0.7253783469150176,9.485233401722633
HOS,22,4.5,0.8249892835272504,0.7236276118263806,0.7012323943661972,0.7876521739130435,0.7430919587689389,0.7590803259604192,398.3,905.8,244.2,169.7,1150.0,568.0,0.8422490250030485,0.6203421354879204,0.7876521739130435,0.7012323943661972,0.8139499992707891,0.6581324479139286,0.29876760563380284,0.7012323943661972,0.7590803259604192,0.00010000000000000002,0.4755471484333286,0.7444422841396203,0.7590803259604192,0.9000000000000001,0.0010000000000000002,1.0,0.7590803259604192,0.5,0.7590803259604192,0.7590803259604192,0.7590803259604192,False,0.4732685251496444,0.533705865915471,1000.0,0.24091967403958092,0.24091967403958098,0.7590803259604192,8.321184407186255
HOS,23,4.5,0.7973474433557869,0.6857089757800005,0.6783450704225352,0.7636521739130435,0.7195090874488945,0.7354481955762514,385.3,878.2,271.8,182.7,1150.0,568.0,0.8279268990169433,0.5869114112607472,0.7636521739130435,0.6783450704225352,0.7943404558497226,0.6289735117708043,0.3216549295774648,0.6783450704225352,0.7354481955762513,0.00010000000000000002,0.4281804415611964,0.7209986221677893,0.7354481955762514,0.9000000000000001,0.0010000000000000002,1.0,0.7354481955762514,0.5,0.7354481955762514,0.7354481955762514,0.7354481955762514,False,0.42517597701940196,0.5044557117877407,1000.0,0.2645518044237485,0.2645518044237485,0.7354481955762514,9.137422119946702
HOS,24,4.5,0.7300313839559093,0.594139361112646,0.6869718309859154,0.6681739130434782,0.6768706175397792,0.6743888242142025,390.2,768.4,381.6,177.8,1150.0,568.0,0.8123240584502694,0.5067811665029882,0.6681739130434782,0.6869718309859154,0.7326746915841674,0.5825565578763953,0.3130281690140845,0.6869718309859154,0.6743888242142025,0.00010000000000000002,0.33663199074407013,0.6775728720146968,0.6743888242142025,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.6743888242142025,0.5,0.6743888242142025,0.6743888242142025,0.6743888242142025,False,0.3259235929083328,0.4512170023487577,1000.0,0.32561117578579746,0.32561117578579746,0.6743888242142025,11.246389197725495
HOS,25,4.5,0.8202160134721371,0.7041364710593947,0.7123239436619717,0.7710434782608695,0.7410540641444221,0.7516298020954599,404.6,886.7,263.3,163.4,1150.0,568.0,0.8444252065068213,0.6059026065211768,0.7710434782608695,0.7123239436619717,0.8060328669147268,0.6547473477852804,0.2876760563380282,0.7123239436619717,0.7516298020954599,0.00010000000000000002,0.46655184037097835,0.7416837109614207,0.7516298020954599,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.7516298020954599,0.5,0.7516298020954599,0.7516298020954599,0.7516298020954599,False,0.4627895095443081,0.5267523629976606,1000.0,0.24837019790454015,0.24837019790454015,0.7516298020954599,8.578525274570291
HOS,26,4.5,0.8828830373545621,0.8082591716247522,0.767781690140845,0.8500869565217393,0.8078216233635273,0.8228754365541328,436.1,977.6,172.4,131.9,1150.0,568.0,0.8811533340178276,0.7171273749828073,0.8500869565217393,0.767781690140845,0.8652803150278017,0.7414151376674077,0.2322183098591549,0.767781690140845,0.8228754365541328,0.00010000000000000002,0.607980929864617,0.8089343233312922,0.8228754365541328,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.8228754365541328,0.5,0.8228754365541328,0.8228754365541328,0.8228754365541328,False,0.6069925649365621,0.6273060263317902,1000.0,0.1771245634458673,0.1771245634458673,0.8228754365541328,6.1177459299000505
HOS,27,4.5,0.7952508420085731,0.6807462135838999,0.6702464788732394,0.7691304347826086,0.717577528895015,0.7364377182770662,380.7,884.5,265.5,187.3,1150.0,568.0,0.8254796680975446,0.5901289812678243,0.7691304347826086,0.6702464788732394,0.7960200806669917,0.6270275283466342,0.3297535211267606,0.6702464788732394,0.7364377182770664,0.00010000000000000002,0.427295587760692,0.719688456827924,0.7364377182770662,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.7364377182770662,0.5,0.7364377182770662,0.7364377182770662,0.7364377182770662,False,0.42470589904221445,0.5043326547782842,1000.0,0.26356228172293367,0.2635622817229336,0.7364377182770662,9.103242284478041
HOS,28,4.5,0.8410527403551746,0.7421139300945241,0.7369718309859155,0.7855652173913045,0.7606844601960651,0.769499417927823,418.6,903.4,246.6,149.4,1150.0,568.0,0.8582976068164271,0.6295379794884937,0.7855652173913045,0.7369718309859155,0.8201947554216439,0.678771322847578,0.2630281690140845,0.7369718309859155,0.769499417927823,0.00010000000000000002,0.504875299429756,0.7612685241886099,0.769499417927823,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.769499417927823,0.5,0.769499417927823,0.769499417927823,0.769499417927823,False,0.500811356818981,0.550910058904852,1000.0,0.2305005820721769,0.2305005820721769,0.769499417927823,7.961322836502281
HOS,29,4.5,0.8012402020820575,0.679308609039993,0.7019366197183099,0.7471304347826087,0.7240009083818688,0.7321885913853317,398.7,859.2,290.8,169.3,1150.0,568.0,0.8354290582661378,0.5789393875801332,0.7471304347826087,0.7019366197183099,0.788646681608656,0.6342387532047201,0.2980633802816901,0.7019366197183099,0.7321885913853318,0.00010000000000000002,0.431358704460724,0.7245335272504593,0.7321885913853317,0.9000000000000001,0.0010000000000000002,0.09999999999999999,0.7321885913853317,0.5,0.7321885913853317,0.7321885913853317,0.7321885913853317,False,0.4261930317977174,0.5048798812948269,1000.0,0.26781140861466823,0.26781140861466823,0.7321885913853317,9.25001370327771
HOS,30,4.5,0.7264622627066748,0.5949659589201348,0.6929577464788733,0.6572173913043479,0.6739817819220898,0.669033760186263,393.6,755.8,394.2,174.4,1150.0,568.0,0.8129060256518809,0.5010754518361122,0.6572173913043479,0.6929577464788733,0.7260829893276359,0.5806379507891951,0.3070422535211268,0.6929577464788733,0.669033760186263,0.00010000000000000002,0.331567991750899,0.6750875688916105,0.669033760186263,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.669033760186263,0.5,0.669033760186263,0.6690337601862633,0.669033760186263,False,0.31931478799140706,0.44819197423345747,1000.0,0.3309662398137369,0.3309662398137369,0.669033760186263,11.431352421101977
HOS,31,4.5,0.8230531996325781,0.7142097106917003,0.7109154929577464,0.7750434782608696,0.7421787814412514,0.7538416763678697,403.8,891.3,258.7,164.2,1150.0,568.0,0.844481534573136,0.6099186028035553,0.7750434782608696,0.7109154929577464,0.8081815894691882,0.6563670939512086,0.2890845070422535,0.7109154929577464,0.7538416763678696,0.00010000000000000002,0.469905356343817,0.742979485609308,0.7538416763678697,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7538416763678697,0.5,0.7538416763678697,0.7538416763678697,0.7538416763678697,False,0.4664104504280925,0.5291634510298366,1000.0,0.24615832363213036,0.2461583236321304,0.7538416763678697,8.502127702714153
HOS,32,4.5,0.885680342927128,0.8072359834484739,0.7704225352112676,0.8531304347826086,0.8106505248690172,0.8257857974388825,437.6,981.1,168.9,130.4,1150.0,568.0,0.8827210464911861,0.7219300985165477,0.8531304347826086,0.7704225352112676,0.8676175848252438,0.7452145864802016,0.2295774647887324,0.7704225352112676,0.8257857974388825,0.00010000000000000002,0.6140129376011325,0.8117764849969381,0.8257857974388825,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.8257857974388825,0.5,0.8257857974388825,0.8257857974388825,0.8257857974388825,False,0.6130974872284309,0.6321574302319478,1000.0,0.17421420256111758,0.17421420256111758,0.8257857974388825,6.017223997091227
HOS,33,4.5,0.799228413962033,0.6824560077462541,0.6984154929577464,0.740695652173913,0.7189377009673967,0.7267171129220023,396.7,851.8,298.2,171.3,1150.0,568.0,0.8326679935912763,0.5717748763906301,0.740695652173913,0.6984154929577464,0.783723110869954,0.6283493901536075,0.3015845070422535,0.6984154929577464,0.7267171129220025,0.00010000000000000002,0.421408113321768,0.7195555725658298,0.7267171129220023,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7267171129220023,0.5,0.7267171129220023,0.7267171129220023,0.7267171129220023,False,0.41584276669849285,0.4989372292041896,1000.0,0.27328288707799764,0.27328288707799775,0.7267171129220023,9.438995318605501
HOS,34,4.5,0.8362904164115127,0.738588745904966,0.7313380281690142,0.7866956521739131,0.7583214192781567,0.7683934807916182,415.4,904.7,245.3,152.6,1150.0,568.0,0.8558022972191986,0.6293230154859624,0.7866956521739131,0.7313380281690142,0.8196424800028674,0.6761834933782488,0.2686619718309859,0.7313380281690142,0.7683934807916181,0.00010000000000000002,0.501292340397761,0.7590168401714636,0.7683934807916182,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7683934807916182,0.5,0.7683934807916182,0.7683934807916182,0.7683934807916182,False,0.49757458943801663,0.5489866649335785,1000.0,0.23160651920838182,0.2316065192083819,0.7683934807916182,7.999519946906045
HOS,35,4.5,0.7948482088181261,0.6812823251533767,0.6794014084507042,0.7618260869565219,0.7188288471498941,0.7345750873108267,385.9,876.1,273.9,182.1,1150.0,568.0,0.8282307111546006,0.5865247893479993,0.7618260869565219,0.6794014084507042,0.7931720594325269,0.6286280677475725,0.3205985915492958,0.6794014084507042,0.7345750873108267,0.00010000000000000002,0.42774284489573516,0.720613747703613,0.7345750873108267,0.9000000000000001,0.0010000000000000002,0.00010000000000000002,0.7345750873108267,0.5,0.7345750873108267,0.7345750873108267,0.7345750873108267,False,0.42416284434340934,0.5040142801100103,1000.0,0.2654249126891735,0.26542491268917345,0.7345750873108267,9.167579188483934
HOSbal,0,4.5,0.7352326547312041,0.716928676255596,0.6621478873239437,0.7044014084507042,0.682816301527146,0.683274647887324,376.1,400.1,167.9,191.9,568.0,568.0,0.6758878208009498,0.6915921285514692,0.7044014084507042,0.6621478873239437,0.6897338406295492,0.6764195030610304,0.33785211267605636,0.6621478873239437,0.683274647887324,0.00010000000000000002,0.3670141798117672,0.683274647887324,0.683274647887324,0.9000000000000001,0.0010000000000000002,1.0,0.683274647887324,0.5,0.683274647887324,0.683274647887324,0.683274647887324,False,0.3665492957746479,0.626784403240091,1000.0,0.3167253521126761,0.3167253521126761,0.683274647887324,10.939424295156158
HOSbal,1,4.5,0.7358829473318786,0.7241522691492729,0.6725352112676057,0.6751760563380282,0.6738139474287274,0.6738556338028169,382.0,383.5,184.5,186.0,568.0,568.0,0.6734206909360393,0.6743687780471224,0.6751760563380282,0.6725352112676057,0.674260700331887,0.6734139237500637,0.3274647887323944,0.6725352112676057,0.6738556338028169,0.00010000000000000002,0.3477503635617032,0.6738556338028169,0.6738556338028169,0.9000000000000001,0.0010000000000000002,1.0,0.6738556338028169,0.5,0.6738556338028169,0.6738556338028169,0.6738556338028169,False,0.3477112676056338,0.6172633631268913,1000.0,0.3261443661971832,0.3261443661971832,0.6738556338028169,11.264757200739684
HOSbal,2,4.5,0.7333180420551477,0.7241881900553906,0.6684859154929577,0.6744718309859155,0.6713039237472527,0.6714788732394367,379.7,383.1,184.9,188.3,568.0,568.0,0.670637240678498,0.6726386683137827,0.6744718309859155,0.6684859154929577,0.6724022812950201,0.6704004873317733,0.33151408450704223,0.6684859154929577,0.6714788732394367,0.00010000000000000002,0.3431166598627732,0.6714788732394367,0.6714788732394367,0.9000000000000001,0.0010000000000000002,1.0,0.6714788732394367,0.5,0.6714788732394367,0.6714788732394367,0.6714788732394367,False,0.3429577464788733,0.6153643488265315,1000.0,0.3285211267605634,0.3285211267605634,0.6714788732394367,11.346847883930906
HOSbal,3,4.5,0.7300284541757587,0.7133671540601909,0.6392605633802818,0.7012323943661972,0.6656279712627625,0.6702464788732394,363.1,398.3,169.7,204.9,568.0,568.0,0.6638136361247994,0.6833410357389587,0.7012323943661972,0.6392605633802818,0.6799047407672965,0.6561544537639437,0.3607394366197183,0.6392605633802818,0.6702464788732394,0.00010000000000000002,0.3436262653014526,0.6702464788732394,0.6702464788732394,0.9000000000000001,0.0010000000000000002,1.0,0.6702464788732394,0.5,0.6702464788732394,0.6702464788732394,0.6702464788732394,False,0.3404929577464789,0.6161562222902723,1000.0,0.32975352112676054,0.32975352112676054,0.6702464788732394,11.389402578536485
HOSbal,4,4.5,0.7325518250347154,0.720502819525312,0.6684859154929578,0.6799295774647888,0.6741265975653561,0.6742077464788732,379.7,386.2,181.8,188.3,568.0,568.0,0.6722397269514824,0.6763310567481935,0.6799295774647888,0.6684859154929578,0.676011737901405,0.6723327301207266,0.3315140845070423,0.6684859154929578,0.6742077464788732,0.00010000000000000002,0.3484931229085141,0.6742077464788733,0.6742077464788732,0.9000000000000001,0.0010000000000000002,1.0,0.6742077464788732,0.5,0.6742077464788732,0.6742077464788732,0.6742077464788732,False,0.34841549295774654,0.6178539639446428,1000.0,0.32579225352112673,0.3257922535211268,0.6742077464788732,11.252593759303922
