id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,f1_score,tol,matthews_corrcoef,pr_curve,roc_auc_score,accuracy,momentum,learning_rate_init,alpha,imb_sens_micro,power_t,rec_score,fbeta_score,imb_spec_micro,warm_start,hinge_loss,cohen_kappa_score,avg_prec_score,max_iter,hamming_loss,zero_one_loss,prec_score,log_loss
HOS,11,3.0276503540974917,0.02864593714800022,0.05148182984465877,0.09970931875506973,0.23714212471340806,0.2269373956829348,,0.12624034907326784,56.63489305287962,272.71344342041925,272.71344342041925,56.634893052879605,0.0,0.0,0.26217745851546764,0.07918496831307845,0.23714212471340806,0.09970931875506973,0.2488548517546879,0.04277394690553898,,0.5890234050841322,0.09970931875506973,0.09970931875506973,0.1262403490732678,0.0,0.1343614035108185,,0.06967712911982345,0.12624034907326784,0.0,0.0,0.0,0.12624034907326784,0.0,0.12624034907326784,0.1262403490732678,0.12624034907326784,0.0,,0.13318209241920267,0.054738156149548384,0.0,0.1262403490732678,0.1262403490732678,0.12624034907326784,4.360314019055225
HOS,12,3.0276503540974917,0.004864610238643722,0.013461822200134916,0.01785909106044473,0.026926272571400827,0.007646404500031403,0.017148499489257594,0.013590689403260052,10.143963722332604,30.96521345711094,30.965213457110938,10.143963722332607,0.0,0.0,0.004649705728160594,0.017814739108549228,0.026926272571400827,0.01785909106044473,0.01512431886375543,0.00798687801788314,0.06375236893986483,0.16187703533459277,0.017859091060444744,0.01785909106044473,0.013590689403260052,0.0,0.017148499489257594,,0.007955023880022852,0.013590689403260052,0.0,0.0,0.0,0.013590689403260052,0.0,0.013590689403260052,0.013590689403260033,0.013590689403260052,0.0,,0.019176410393818503,0.009626388491101113,0.0,0.013590689403260038,0.013590689403260045,0.013590689403260052,0.4694197468903049
HOS,13,3.0276503540974917,0.009028757950092264,0.01903997808194008,0.01218200172362497,0.0151269916677644,0.012005223096613072,0.024746189613215522,0.01281748838501584,6.919376979018976,17.396040417929083,17.39604041792909,6.919376979018982,0.0,0.0,0.0072845733847302484,0.018824316323637773,0.0151269916677644,0.01218200172362497,0.01098224351559869,0.014934582813575976,0.15793849105002788,0.26203457473808894,0.012182001723624963,0.01218200172362497,0.012817488385015827,0.0,0.024746189613215522,,0.012072523759576912,0.01281748838501584,0.0,0.0,0.0,0.01281748838501584,0.0,0.01281748838501584,0.012817488385015846,0.01281748838501584,0.0,,0.02529420358224115,0.016091523804682505,0.0,0.012817488385015825,0.01281748838501583,0.01281748838501584,0.4427081818300294
HOS,14,3.0276503540974917,0.006699227230594304,0.011261651406114181,0.012696959378022576,0.010634561008273423,0.0074236856068338256,0.015106841212673819,0.007393309617096528,7.211872926716823,12.229745159514424,12.22974515951443,7.211872926716824,0.0,0.0,0.005556558232954658,0.014195651571474772,0.010634561008273423,0.012696959378022576,0.006105594044078068,0.009683972582293266,0.20770021245249665,0.39651253614009085,0.01269695937802257,0.012696959378022576,0.007393309617096509,0.0,0.015106841212673819,,0.007292041074231029,0.007393309617096528,0.0,0.0,0.0,0.007393309617096528,0.0,0.007393309617096528,0.007393309617096528,0.007393309617096528,0.0,,0.015348363852930941,0.012256856938464072,0.0,0.007393309617096487,0.007393309617096505,0.007393309617096528,0.25536061088247813
HOS,15,3.0276503540974917,0.005463371785755411,0.01565780113542789,0.02040026306987502,0.015024729317804854,0.007769299148749934,0.0138180153513865,0.007280686565658923,11.587349423689037,17.278438715475556,17.278438715475545,11.587349423689036,0.0,0.0,0.007502659175998828,0.011498929370051739,0.015024729317804854,0.02040026306987502,0.007239688565912243,0.009246144938632772,0.12816681528444634,0.132523113635799,0.02040026306987506,0.02040026306987502,0.007280686565658944,0.0,0.0138180153513865,,0.007396514117326274,0.007280686565658923,0.0,0.0,0.0,0.007280686565658923,0.0,0.007280686565658923,0.007280686565658914,0.007280686565658923,0.0,,0.013717735704005269,0.007923040201523188,0.0,0.007280686565658905,0.007280686565658926,0.007280686565658923,0.25147197249889863
HOS,16,3.0276503540974917,0.010664050292746209,0.018094318955180714,0.01769246973147461,0.01588368771386933,0.008898911852226453,0.017493018163226536,0.009472667080228753,10.04932280747756,18.26624087094975,18.266240870949765,10.04932280747757,0.0,0.0,0.0071176786635477034,0.015353738771157465,0.01588368771386933,0.01769246973147461,0.008745158048593715,0.010855684982149711,0.1491015241403012,0.21214094365440653,0.017692469731474612,0.01769246973147461,0.009472667080228744,0.0,0.017493018163226536,,0.00873733383505202,0.009472667080228753,0.0,0.0,0.0,0.009472667080228753,0.0,0.009472667080228753,0.009472667080228753,0.009472667080228753,0.0,,0.017927019135468902,0.011410176412698342,0.0,0.009472667080228758,0.009472667080228755,0.009472667080228753,0.3271814443726168
HOS,17,3.0276503540974917,0.007450116340392137,0.014718948986700576,0.015597527314910986,0.012967896961605073,0.006896302875346459,0.013369360723195157,0.007161564426621104,8.85939551486944,14.913081505845803,14.913081505845797,8.85939551486945,0.0,0.0,0.005991641433731757,0.011467775298605279,0.012967896961605073,0.015597527314910986,0.0067991850860697435,0.008433406608647479,0.10496893550233062,0.14167546182681912,0.015597527314911,0.015597527314910986,0.007161564426621086,0.0,0.013369360723195157,,0.00675571906304901,0.007161564426621104,0.0,0.0,0.0,0.007161564426621104,0.0,0.007161564426621104,0.007161564426621104,0.007161564426621104,0.0,,0.013484732490760853,0.008097506469789614,0.0,0.007161564426621094,0.0071615644266210905,0.007161564426621104,0.2473572575458869
HOS,18,3.0276503540974917,0.0030570673686977404,0.008594553052098804,0.01833767599285855,0.029794507302629235,0.006833031923549902,0.015659274668074777,0.014426311814915502,10.41579996394366,34.26368339802363,34.26368339802363,10.415799963943664,0.0,0.0,0.0032515409911648358,0.017654558782553634,0.029794507302629235,0.01833767599285855,0.0168885575451975,0.00611040201846675,0.04351025590434932,0.15225801889763385,0.018337675992858564,0.01833767599285855,0.014426311814915502,0.0,0.015659274668074777,,0.007088461319276072,0.014426311814915502,0.0,0.0,0.0,0.014426311814915502,0.0,0.014426311814915502,0.014426311814915478,0.014426311814915502,0.0,,0.01858205873068577,0.008951576061641308,0.0,0.014426311814915495,0.014426311814915492,0.014426311814915502,0.49828293015935715
HOS,19,3.0276503540974917,0.007750826402142824,0.015474597850531353,0.01090981224283778,0.01420615165347437,0.007206183027065211,0.014927234895591102,0.008876256113551475,6.196773353931865,16.337074401495506,16.337074401495514,6.196773353931865,0.0,0.0,0.00472895124375441,0.012963616450883935,0.01420615165347437,0.01090981224283778,0.008520615759494192,0.008639246322414057,0.09452804341070191,0.15444328178721084,0.01090981224283781,0.01090981224283778,0.008876256113551487,0.0,0.014927234895591102,,0.0072362882833170395,0.008876256113551475,0.0,0.0,0.0,0.008876256113551475,0.0,0.008876256113551475,0.008876256113551497,0.008876256113551475,0.0,,0.015742244369521367,0.00945211249865527,0.0,0.008876256113551476,0.008876256113551476,0.008876256113551475,0.3065820608553063
HOS,20,3.0276503540974917,0.002473014661205511,0.005156528223839989,0.014006041211433132,0.00737622787474439,0.006590205712347065,0.01151737348313688,0.005098072145879717,7.955431408094031,8.482662055955997,8.482662055955993,7.955431408094009,0.0,0.0,0.005999260729357233,0.007553440794522655,0.00737622787474439,0.014006041211433132,0.004178893363483696,0.007771045728431248,0.1507591701733349,0.1169111293520408,0.01400604121143313,0.014006041211433132,0.005098072145879708,0.0,0.01151737348313688,,0.006343654379797769,0.005098072145879717,0.0,0.0,0.0,0.005098072145879717,0.0,0.005098072145879717,0.005098072145879718,0.005098072145879717,0.0,,0.011248331658751654,0.007335566907962571,0.0,0.005098072145879699,0.005098072145879718,0.005098072145879717,0.17608344239603327
