id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,prec_score,imb_sens_micro,roc_auc_score,alpha,max_iter,cohen_kappa_score,learning_rate_init,fbeta_score,imb_spec_micro,warm_start,momentum,avg_prec_score,accuracy,tol,rec_score,matthews_corrcoef,zero_one_loss,f1_score,hamming_loss,power_t,log_loss
HOS,10,4.5,0.6923359714558274,0.7701623062285229,0.6688279301745635,0.6075253256150507,0.6373262599391442,0.6464625131995776,804.6,419.8,271.2,398.4,691.0,1203.0,0.5132910884067142,0.7479195686739133,0.6075253256150507,0.6688279301745635,0.556324323795507,0.7060777774215954,0.3311720698254364,0.6688279301745635,0.6464625131995776,0.6464625131995776,0.6381766278948071,0.09999999999999999,1000.0,0.2659845166551702,0.0010000000000000002,0.6464625131995776,0.6464625131995776,False,0.9000000000000001,0.7105879482730204,0.6464625131995776,0.00010000000000000002,0.6464625131995776,0.2686734028706964,0.35353748680042235,0.6464625131995776,0.35353748680042235,0.5,12.210866697389262
HOS,11,4.5,0.6509369364817574,0.7422221718458727,0.5487946799667498,0.5240231548480463,0.24142510861574365,0.5397571277719113,660.2,362.1,328.9,542.8,691.0,1203.0,0.547942560629161,0.6580815874013973,0.5240231548480463,0.5487946799667498,0.3321090492609652,0.5009076244513666,0.45120532003325026,0.5487946799667498,0.5397571277719113,0.5397571277719113,0.536408917407398,0.09999999999999999,1000.0,0.06409135882215079,0.0010000000000000002,0.5397571277719113,0.5397571277719113,False,0.9000000000000001,0.6557535536809995,0.5397571277719113,0.00010000000000000002,0.5397571277719113,0.10270854599976634,0.46024287222808863,0.5397571277719113,0.46024287222808863,0.5,15.896364504244156
HOS,12,4.5,0.6635349638446095,0.7323360524700038,0.6671654197838736,0.592040520984081,0.6279993421361522,0.6397571277719113,802.6,409.1,281.9,400.4,691.0,1203.0,0.5059704089269131,0.7402008678100269,0.592040520984081,0.6671654197838736,0.5451615779674004,0.7014537929971356,0.3328345802161264,0.6671654197838736,0.6397571277719113,0.6397571277719113,0.6296029703839773,0.00010000000000000002,1000.0,0.25017636226938966,0.0010000000000000002,0.6397571277719113,0.6397571277719113,False,0.9000000000000001,0.7051648177706705,0.6397571277719113,0.00010000000000000002,0.6397571277719113,0.25259687206743403,0.3602428722280887,0.6397571277719113,0.3602428722280887,0.5,12.44246702257821
HOS,13,4.5,0.7209739760584067,0.798506031998351,0.6854530340814631,0.622286541244573,0.6529078034368181,0.6624076029567054,824.6,430.0,261.0,378.4,691.0,1203.0,0.5322607018631615,0.7596396539225527,0.622286541244573,0.6854530340814631,0.5735527568137855,0.7204915320467028,0.31454696591853704,0.6854530340814631,0.6624076029567054,0.6624076029567054,0.6538697876630181,0.00010000000000000002,1000.0,0.2970665777008217,0.0010000000000000002,0.6624076029567054,0.6624076029567054,False,0.9000000000000001,0.7205252500964675,0.6624076029567054,0.00010000000000000002,0.6624076029567054,0.29971196591198473,0.3375923970432946,0.6624076029567054,0.33759239704329463,0.5,11.660138501496924
HOS,14,4.5,0.7670543852621219,0.8398625026835778,0.7072319201995013,0.6739507959479016,0.6901407346645291,0.695089757127772,850.8,465.7,225.3,352.2,691.0,1203.0,0.5699242816615626,0.7907320934059044,0.6739507959479016,0.7072319201995013,0.6172875003760744,0.7464366929802673,0.2927680798004987,0.7072319201995013,0.695089757127772,0.695089757127772,0.6905913580737014,0.00010000000000000002,1000.0,0.366950567479149,0.0010000000000000002,0.695089757127772,0.695089757127772,False,0.9000000000000001,0.745142535094308,0.695089757127772,0.00010000000000000002,0.695089757127772,0.37077289982780265,0.304910242872228,0.695089757127772,0.3049102428722281,0.5,10.531321814869031
HOS,15,4.5,0.6738562421731489,0.7420694901699042,0.7386533665835413,0.5384949348769899,0.6296704950792205,0.6656282998944033,888.6,372.1,318.9,314.4,691.0,1203.0,0.5437571221319921,0.736209308566206,0.5384949348769899,0.7386533665835413,0.5398251008540421,0.7368548926587787,0.2613466334164588,0.7386533665835413,0.6656282998944033,0.6656282998944033,0.6385741507302656,0.00010000000000000002,1000.0,0.2776615354097423,0.0010000000000000002,0.6656282998944033,0.6656282998944033,False,0.9000000000000001,0.7096126536982681,0.6656282998944033,0.00010000000000000002,0.6656282998944033,0.27849136932805374,0.33437170010559664,0.6656282998944033,0.33437170010559664,0.5,11.54892401400075
HOS,16,4.5,0.7185474567320242,0.7927666233343635,0.7192851205320034,0.5849493487698987,0.6470704219767406,0.670274551214361,865.3,404.2,286.8,337.7,691.0,1203.0,0.5460883852017768,0.7519426677875523,0.5849493487698987,0.7192851205320034,0.5631916062042733,0.7343764367830743,0.28071487946799667,0.7192851205320034,0.670274551214361,0.670274551214361,0.652117234650951,0.00010000000000000002,1000.0,0.2994048403168995,0.0010000000000000002,0.6702745512143611,0.670274551214361,False,0.9000000000000001,0.7187481047922095,0.670274551214361,0.00010000000000000002,0.670274551214361,0.30105579588381687,0.32972544878563886,0.670274551214361,0.32972544878563886,0.5,11.388434626802905
HOS,17,4.5,0.6573136622986673,0.7218699158000235,0.7885286783042393,0.4832127351664255,0.617069895308064,0.6771383315733897,948.6,333.9,357.1,254.4,691.0,1203.0,0.5681507618502378,0.7265389874574063,0.4832127351664255,0.7885286783042393,0.5219217476706682,0.7561658330178199,0.2114713216957606,0.7885286783042393,0.6771383315733897,0.6771383315733897,0.6358707067353324,0.00010000000000000002,1000.0,0.2806613137831829,0.0010000000000000002,0.6771383315733897,0.6771383315733897,False,0.9000000000000001,0.7071971947196499,0.6771383315733897,0.00010000000000000002,0.6771383315733897,0.28295708686038046,0.3228616684266104,0.6771383315733897,0.3228616684266103,0.5,11.151397730586172
HOS,18,4.5,0.6135456101665758,0.7674425650139189,0.5201995012468827,0.6509406657018814,0.4597313041955351,0.5678986272439281,625.8,449.8,241.2,577.2,691.0,1203.0,0.45025836406526343,0.6506944058146102,0.6509406657018814,0.5201995012468827,0.4951689970901626,0.5443908813083488,0.4798004987531172,0.5201995012468827,0.5678986272439281,0.5678986272439281,0.585570083474382,1.0,1000.0,0.16008298263618995,0.0010000000000000002,0.5678986272439281,0.5678986272439281,False,0.9000000000000001,0.6818403068259837,0.5678986272439281,0.00010000000000000002,0.5678986272439281,0.16721032484078702,0.4321013727560718,0.5678986272439281,0.4321013727560718,0.5,14.924354521908693
HOS,19,4.5,0.7059730076641488,0.784354985792596,0.6845386533665836,0.6094066570188134,0.645770364554594,0.6571277719112988,823.5,421.1,269.9,379.5,691.0,1203.0,0.5262612328722271,0.7531503069796136,0.6094066570188134,0.6845386533665836,0.5646529806478319,0.7171164412539885,0.3154613466334165,0.6845386533665836,0.6571277719112988,0.6571277719112988,0.6469726551926985,1.0,1000.0,0.28441456414105354,0.0010000000000000002,0.6571277719112988,0.6571277719112988,False,0.9000000000000001,0.7159413448710836,0.6571277719112988,0.00010000000000000002,0.6571277719112988,0.28658345726270756,0.3428722280887012,0.6571277719112988,0.3428722280887011,0.5,11.842501162725137
HOS,20,4.5,0.7132528062381431,0.7905979150161453,0.6969243557772237,0.6049204052098407,0.6492081453035661,0.6633579725448785,838.4,418.0,273.0,364.6,691.0,1203.0,0.5343625119911406,0.7543557348381777,0.6049204052098407,0.6969243557772237,0.5673446326632423,0.7244307360279452,0.3030756442227764,0.6969243557772237,0.6633579725448785,0.6633579725448785,0.650922380493532,1.0,1000.0,0.2936221861020116,0.0010000000000000002,0.6633579725448785,0.6633579725448785,False,0.9000000000000001,0.7182408877618764,0.6633579725448785,0.00010000000000000002,0.6633579725448785,0.2952062032132964,0.33664202745512145,0.6633579725448785,0.3366420274551214,0.5,11.62731896488569
HOS,21,4.5,0.7123588760852331,0.7897822218570314,0.7050706566916043,0.5994211287988422,0.6496092748119145,0.6665258711721226,848.2,414.2,276.8,354.8,691.0,1203.0,0.539155846519978,0.7542006662744299,0.5994211287988422,0.7050706566916043,0.5671490615969542,0.7285133089454184,0.29492934330839565,0.7050706566916043,0.6665258711721226,0.6665258711721226,0.6522458927452233,1.0,1000.0,0.29735440626950077,0.0010000000000000002,0.6665258711721226,0.6665258711721226,False,0.9000000000000001,0.7189655410141352,0.6665258711721226,0.00010000000000000002,0.6665258711721226,0.298852868636719,0.3334741288278775,0.6665258711721226,0.33347412882787747,0.5,11.517905226818513
HOS,22,4.5,0.7182268640987979,0.7949897312286837,0.6945137157107232,0.6060781476121562,0.648651780506077,0.662249208025343,835.5,418.8,272.2,367.5,691.0,1203.0,0.5328187715121425,0.7543186211346955,0.6060781476121562,0.6945137157107232,0.5669414130731342,0.7230867896454309,0.3054862842892768,0.6945137157107232,0.662249208025343,0.662249208025343,0.6502959316614397,1.0,1000.0,0.29204591604140673,0.0010000000000000002,0.662249208025343,0.662249208025343,False,0.9000000000000001,0.7178989181680853,0.662249208025343,0.00010000000000000002,0.662249208025343,0.29378402768725875,0.33775079197465685,0.662249208025343,0.33775079197465685,0.5,11.665613996961385
HOS,23,4.5,0.7067033934700153,0.7871974261115977,0.7036575228595179,0.5853835021707671,0.640333492715748,0.660506863780359,846.5,404.5,286.5,356.5,691.0,1203.0,0.5335520700603076,0.747668421349052,0.5853835021707671,0.7036575228595179,0.5566924629183503,0.7240116407744932,0.29634247714048206,0.7036575228595179,0.660506863780359,0.660506863780359,0.6445205125151425,1.0,1000.0,0.2831703946751961,0.0010000000000000002,0.660506863780359,0.660506863780359,False,0.9000000000000001,0.7140312002017685,0.660506863780359,0.00010000000000000002,0.660506863780359,0.28506174054851574,0.339493136219641,0.660506863780359,0.339493136219641,0.5,11.725798472329103
HOS,24,4.5,0.6405269989522094,0.7492233366688119,0.51404821280133,0.6981186685962373,0.5734644877884569,0.5812038014783527,618.4,482.4,208.6,584.6,691.0,1203.0,0.4623830278064541,0.7277583629907036,0.6981186685962373,0.51404821280133,0.5498619377740048,0.5875219710620272,0.48595178719866994,0.51404821280133,0.5812038014783527,0.5812038014783527,0.6060834406987837,0.09999999999999999,1000.0,0.19555896680540608,0.0010000000000000002,0.5812038014783527,0.5812038014783527,False,0.9000000000000001,0.6937109390334778,0.5812038014783527,0.00010000000000000002,0.5812038014783527,0.2028300469621876,0.41879619852164734,0.5812038014783527,0.41879619852164734,0.5,14.464796321260343
HOS,25,4.5,0.723487470421871,0.8017740983730837,0.6904405652535328,0.6201157742402316,0.6541779331122165,0.6647835269271383,830.6,428.5,262.5,372.4,691.0,1203.0,0.5351819096826375,0.7599398648074073,0.6201157742402316,0.6904405652535328,0.5743759912803891,0.7234191026365439,0.3095594347464671,0.6904405652535328,0.6647835269271383,0.6647835269271383,0.6552781697468822,0.09999999999999999,1000.0,0.30040007338879027,0.0010000000000000002,0.6647835269271383,0.6647835269271383,False,0.9000000000000001,0.721295036289398,0.6647835269271383,0.00010000000000000002,0.6647835269271383,0.30273822089664765,0.3352164730728617,0.6647835269271383,0.3352164730728617,0.5,11.57807762801173
HOS,26,4.5,0.7633043536840484,0.8360659317011118,0.702161263507897,0.6696092619392185,0.6853893045211747,0.6902851108764521,844.7,462.7,228.3,358.3,691.0,1203.0,0.5642119952726986,0.7873754812462935,0.6696092619392185,0.702161263507897,0.6120331403127791,0.7420763498235476,0.2978387364921031,0.702161263507897,0.6902851108764521,0.6902851108764521,0.6858852627235577,0.09999999999999999,1000.0,0.35756573413540055,0.0010000000000000002,0.6902851108764521,0.6902851108764521,False,0.9000000000000001,0.741982254303241,0.6902851108764521,0.00010000000000000002,0.6902851108764521,0.3615302998881329,0.30971488912354805,0.6902851108764521,0.30971488912354805,0.5,10.697269683921817
HOS,27,4.5,0.7221586650835525,0.8021697406042287,0.6977556109725686,0.6112879884225759,0.6514359501424158,0.666209081309398,839.4,422.4,268.6,363.6,691.0,1203.0,0.5392618211501501,0.7584665207453484,0.6112879884225759,0.6977556109725686,0.5712017403387282,0.7257927740409673,0.30224438902743145,0.6977556109725686,0.666209081309398,0.666209081309398,0.6545217996975723,0.09999999999999999,1000.0,0.3003067880955192,0.0010000000000000002,0.666209081309398,0.666209081309398,False,0.9000000000000001,0.7207262440387174,0.666209081309398,0.00010000000000000002,0.666209081309398,0.3032744613092416,0.33379091869060185,0.666209081309398,0.3337909186906019,0.5,11.52884329922507
HOS,28,4.5,0.7547130124519864,0.8282794248268077,0.7122194513715712,0.6535455861070912,0.6819820224357067,0.6908130939809926,856.8,451.6,239.4,346.2,691.0,1203.0,0.5668359976026883,0.7816492508206022,0.6535455861070912,0.7122194513715712,0.6067537851352773,0.7450763348644782,0.28778054862842894,0.7122194513715712,0.6908130939809926,0.6908130939809926,0.682882518739331,0.09999999999999999,1000.0,0.35429188849965354,0.0010000000000000002,0.6908130939809926,0.6908130939809926,False,0.9000000000000001,0.7395178242773575,0.6908130939809926,0.00010000000000000002,0.6908130939809926,0.35701394754312044,0.30918690601900733,0.6908130939809926,0.30918690601900745,0.5,10.67903847966446
HOS,29,4.5,0.7263842323761267,0.8048203127944843,0.6965918536990856,0.6253256150506512,0.6579720811001162,0.6705913410770856,838.0,432.1,258.9,365.0,691.0,1203.0,0.5444940978409111,0.7650759553092055,0.6253256150506512,0.6965918536990856,0.5801792317285142,0.7276631121356514,0.30340814630091434,0.6965918536990856,0.6705913410770856,0.6705913410770856,0.6609587343748684,0.09999999999999999,1000.0,0.31201860793702674,0.0010000000000000002,0.6705913410770856,0.6705913410770856,False,0.9000000000000001,0.7250793262973135,0.6705913410770856,0.00010000000000000002,0.6705913410770856,0.315662006804858,0.3294086589229145,0.6705913410770856,0.3294086589229145,0.5,11.377481313917345
HOS,30,4.5,0.6294470649233164,0.7636332111999546,0.6783873649210308,0.5214182344428365,0.521103700677776,0.6211193241816263,816.1,360.3,330.7,386.9,691.0,1203.0,0.4429512947954845,0.7256807963105927,0.5214182344428365,0.6783873649210308,0.45205797701463907,0.6866279997429563,0.32161263507896926,0.6783873649210308,0.6211193241816263,0.6211193241816263,0.5999027996819336,0.00010000000000000002,1000.0,0.1879190708986742,0.0010000000000000002,0.6211193241816263,0.6211193241816263,False,0.9000000000000001,0.6894786470653689,0.6211193241816263,0.00010000000000000002,0.6211193241816263,0.199030966764199,0.37888067581837376,0.6211193241816263,0.37888067581837387,0.5,13.08621455536329
HOS,31,4.5,0.7241700981506678,0.8012535705969382,0.6876974231088945,0.6279305354558611,0.6568296066150145,0.6658922914466737,827.3,433.9,257.1,375.7,691.0,1203.0,0.5362929852693129,0.7630728188065532,0.6279305354558611,0.6876974231088945,0.5781956618802332,0.7232181322531124,0.3123025768911055,0.6876974231088945,0.6658922914466737,0.6658922914466737,0.6578139792823776,0.00010000000000000002,1000.0,0.30453325199770453,0.0010000000000000002,0.6658922914466736,0.6658922914466737,False,0.9000000000000001,0.7231142644090424,0.6658922914466737,0.00010000000000000002,0.6658922914466737,0.30738312623566777,0.3341077085533263,0.6658922914466737,0.3341077085533263,0.5,11.539779978457645
HOS,32,4.5,0.7768068973730652,0.8468516725652376,0.7255195344970906,0.6709117221418234,0.6973979758379043,0.705596620908131,872.8,463.6,227.4,330.2,691.0,1203.0,0.5844874635764583,0.7934992669261839,0.6709117221418234,0.7255195344970906,0.6243850249414439,0.757771663168841,0.27448046550290944,0.7255195344970906,0.705596620908131,0.705596620908131,0.6982156283194569,0.00010000000000000002,1000.0,0.38430629603000244,0.0010000000000000002,0.705596620908131,0.705596620908131,False,0.9000000000000001,0.749957533009521,0.705596620908131,0.00010000000000000002,0.705596620908131,0.3870910629250016,0.2944033790918691,0.705596620908131,0.2944033790918691,0.5,10.168428482712685
HOS,33,4.5,0.7177497645177937,0.7963832202833799,0.7129675810473816,0.5879884225759768,0.64648986795857,0.6673706441393876,857.7,406.3,284.7,345.3,691.0,1203.0,0.5418647203195609,0.7512240828750542,0.5879884225759768,0.7129675810473816,0.5628932128667264,0.730973795648211,0.28703241895261844,0.7129675810473816,0.6673706441393876,0.6673706441393876,0.6504780018116791,0.00010000000000000002,1000.0,0.29552812880075746,0.0010000000000000002,0.6673706441393875,0.6673706441393876,False,0.9000000000000001,0.7176963288467805,0.6673706441393876,0.00010000000000000002,0.6673706441393876,0.296963030772798,0.33262935586061243,0.6673706441393876,0.33262935586061243,0.5,11.488731137371756
HOS,34,4.5,0.7579765612500345,0.8315377267499329,0.7237738985868662,0.6403762662807525,0.6804945161103216,0.6933474128827877,870.7,442.5,248.5,332.3,691.0,1203.0,0.5718045121372058,0.7780805786736712,0.6403762662807525,0.7237738985868662,0.6037508236366592,0.7497065202827862,0.27622610141313386,0.7237738985868662,0.6933474128827877,0.6933474128827877,0.6820750824338094,0.00010000000000000002,1000.0,0.3550963684894842,0.0010000000000000002,0.6933474128827877,0.6933474128827877,False,0.9000000000000001,0.7385359896529358,0.6933474128827877,0.00010000000000000002,0.6933474128827877,0.35693515390401503,0.30665258711721227,0.6933474128827877,0.30665258711721227,0.5,10.591510047584757
HOS,35,4.5,0.7263928336418962,0.8042462878561016,0.6843724023275146,0.6389290882778582,0.6605047023928322,0.6677930306230201,823.3,441.5,249.5,379.7,691.0,1203.0,0.5385990987164331,0.7678064206765453,0.6389290882778582,0.6843724023275146,0.583719818733228,0.7231356720234081,0.31562759767248544,0.6843724023275146,0.6677930306230201,0.6677930306230201,0.6616507453026863,0.00010000000000000002,1000.0,0.3109582407248523,0.0010000000000000002,0.6677930306230201,0.6677930306230201,False,0.9000000000000001,0.7258346019361877,0.6677930306230201,0.00010000000000000002,0.6677930306230201,0.31472797826229904,0.3322069693769799,0.6677930306230201,0.3322069693769799,0.5,11.474127564538879
HOSbal,0,4.5,0.660943995677315,0.6170152180773383,0.5616497829232995,0.6625180897250362,0.6097398532277042,0.6120839363241678,388.1,457.8,233.2,302.9,691.0,691.0,0.6019810058762762,0.6247610673372604,0.6625180897250362,0.5616497829232995,0.630636103960321,0.5913002868571023,0.4383502170767004,0.5616497829232995,0.6120839363241678,0.6120839363241678,0.6120839363241679,1.0,1000.0,0.22416787264833574,0.0010000000000000002,0.6120839363241678,0.6120839363241678,False,0.9000000000000001,0.5700341414265786,0.6120839363241678,0.00010000000000000002,0.6120839363241678,0.22544997373748915,0.38791606367583215,0.6120839363241678,0.38791606367583215,0.5,13.398281108127597
HOSbal,1,4.5,0.660996982078868,0.6280873862601967,0.5273516642547034,0.6868306801736614,0.6018042583833652,0.6070911722141823,364.4,474.6,216.4,326.6,691.0,691.0,0.5923782275453561,0.6274165286923006,0.6868306801736614,0.5273516642547034,0.6361029966144985,0.5730238227705707,0.4726483357452967,0.5273516642547034,0.6070911722141823,0.6070911722141823,0.6070911722141823,1.0,1000.0,0.21418234442836467,0.0010000000000000002,0.6070911722141823,0.6070911722141823,False,0.9000000000000001,0.567192424505303,0.6070911722141823,0.00010000000000000002,0.6070911722141823,0.2169700421208919,0.39290882778581776,0.6070911722141823,0.3929088277858176,0.5,13.5707153511725
HOSbal,2,4.5,0.6590098873044162,0.6310670722632759,0.5081041968162083,0.7044862518089724,0.5972900410487619,0.6062952243125905,351.1,486.8,204.2,339.9,691.0,691.0,0.5892913169057702,0.6328934494192942,0.7044862518089724,0.5081041968162083,0.6412502749243101,0.5626889794529348,0.4918958031837917,0.5081041968162083,0.6062952243125905,0.6062952243125905,0.6062952243125905,1.0,1000.0,0.2125904486251809,0.0010000000000000002,0.6062952243125905,0.6062952243125905,False,0.9000000000000001,0.567258305460677,0.6062952243125905,0.00010000000000000002,0.6062952243125905,0.21731268156485037,0.39370477568740947,0.6062952243125905,0.3937047756874096,0.5,13.598199359092728
HOSbal,3,4.5,0.6540938801753369,0.6269326601871158,0.3630969609261939,0.7402315484804631,0.3162865291424757,0.5516642547033286,250.9,511.5,179.5,440.1,691.0,691.0,0.49924093993676577,0.4861539534104543,0.7402315484804631,0.3630969609261939,0.5792115227626253,0.3529249325774966,0.6369030390738061,0.3630969609261939,0.5516642547033286,0.5516642547033286,0.5516642547033286,1.0,1000.0,0.10332850940665701,0.0010000000000000002,0.5516642547033286,0.5516642547033286,False,0.9000000000000001,0.532591459389783,0.5516642547033286,0.00010000000000000002,0.5516642547033286,0.11604989602235798,0.44833574529667153,0.5516642547033286,0.44833574529667153,0.5,15.485071911740505
HOSbal,4,4.5,0.6539895828315682,0.6276777647785321,0.48842257597684513,0.6028943560057887,0.32044683994302137,0.545658465991317,337.5,416.6,274.4,353.5,691.0,691.0,0.5474035075568644,0.5492090302452473,0.6028943560057887,0.48842257597684513,0.4708219227602254,0.4427884880453231,0.5115774240231549,0.48842257597684513,0.545658465991317,0.545658465991317,0.545658465991317,1.0,1000.0,0.09131693198263387,0.0010000000000000002,0.545658465991317,0.545658465991317,False,0.9000000000000001,0.5297798822401713,0.545658465991317,0.00010000000000000002,0.545658465991317,0.11680083300861639,0.45434153400868305,0.545658465991317,0.45434153400868305,0.5,15.69255941237284
