id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,prec_score,imb_sens_micro,roc_auc_score,alpha,max_iter,cohen_kappa_score,pr_curve,learning_rate_init,hinge_loss,fbeta_score,imb_spec_micro,warm_start,momentum,avg_prec_score,accuracy,tol,rec_score,matthews_corrcoef,zero_one_loss,f1_score,hamming_loss,power_t,log_loss
HOS,0,3.0276503540974917,0.0009217713779529526,0.004498008747219651,0.01778186793964544,0.01691541375316402,0.0033385029431280177,0.00576085498241471,0.005864601365620132,21.391587131393486,11.688550903436328,11.688550903436328,21.391587131393493,0.0,0.0,0.0049952276937403565,0.004424640940709396,0.01691541375316402,0.01778186793964544,0.004243738387692205,0.010208868299764196,0.03134055799574415,0.04022581658585485,0.017781867939645445,0.01778186793964544,0.005864601365620132,0.005864601365620132,0.002996344239771075,0.0,0.0,0.006233907722377275,,0.0,,0.005864601365620132,0.005864601365620132,0.0,0.0,0.0018507160447643553,0.005864601365620132,0.0,0.005864601365620132,0.00576085498241471,0.005864601365620144,0.005864601365620132,0.0058646013656201285,0.0,0.2025524000652762
HOS,1,3.0276503540974917,0.000698981240092554,0.00263238308604234,0.008444960049133022,0.004975898488462205,0.0030212400874903666,0.004402399519486101,0.003881862900407049,10.159286939107046,3.4383458555273867,3.438345855527366,10.159286939107046,0.0,0.0,0.0031541158933484728,0.0014718547172378627,0.004975898488462205,0.008444960049133022,0.0016054700042813551,0.00582005903217552,0.019111810681827535,0.013729129062891478,0.008444960049133043,0.008444960049133022,0.003881862900407049,0.003881862900407049,0.002383391518219857,0.0,0.0,0.004958575488463435,,0.0,,0.003881862900407049,0.003881862900407049,0.0,0.0,0.0013953134817737737,0.003881862900407049,0.0,0.003881862900407049,0.004402399519486101,0.0038818629004070473,0.003881862900407049,0.0038818629004070382,0.0,0.13407372285654132
HOS,2,3.0276503540974917,0.0011255754198466771,0.002160467808048433,0.04290221800228168,0.03222151925183729,0.011241271574658903,0.0101851311859264,0.015729604344600044,51.611368256744896,22.265069803019564,22.265069803019554,51.611368256744896,0.0,0.0,0.011606990251550332,0.0060493890029320666,0.03222151925183729,0.04290221800228168,0.003203480168598545,0.02831947681422084,0.07017302727517329,0.05951300026011667,0.0429022180022817,0.04290221800228168,0.015729604344600044,0.015729604344600044,0.006036888373872853,0.0,0.0,0.014825603662708969,,0.0,,0.015729604344600044,0.015729604344600044,0.0,0.0,0.0030878064098373917,0.015729604344600044,0.0,0.015729604344600044,0.0101851311859264,0.015729604344600044,0.015729604344600044,0.01572960434460001,0.0,0.5432722147982395
HOS,3,3.0276503540974917,0.0007954402250525315,0.0019335241114375558,0.358247319389792,0.3204403814678775,0.28339060199290533,,0.12089206750464346,430.97152522591966,221.42430359430335,221.42430359430335,430.97152522591966,0.0,0.0,0.1476773543134792,0.3160541358670455,0.3204403814678775,0.358247319389792,0.17164669113512562,0.3203464099107114,,,0.358247319389792,0.358247319389792,0.12089206750464346,0.12089206750464346,0.05402575884347894,0.0,0.0,0.10332964721902262,,0.0,,0.12089206750464347,0.12089206750464346,0.0,0.0,0.029193523711877944,0.12089206750464346,0.0,0.12089206750464346,0.10995324268557137,0.12089206750464349,0.12089206750464346,0.1208920675046435,0.0,4.175386389469576
HOS,4,3.0276503540974917,0.001231735500702944,0.0013169939421064309,0.3786273480476076,0.41747466584967735,0.24240881566755204,,0.0969545930031967,455.488699701272,288.474994102127,288.474994102127,455.488699701272,0.0,0.0,0.24541967536463596,0.24409208367509436,0.41747466584967735,0.3786273480476076,0.2544445450813042,0.26190291755211553,,,0.37862734804760767,0.3786273480476076,0.0969545930031967,0.0969545930031967,0.04614922875601397,0.0,0.0,0.08078947132423786,,0.0,,0.09695459300319667,0.0969545930031967,0.0,0.0,0.025849076732694858,0.0969545930031967,0.0,0.0969545930031967,0.0849854413981585,0.09695459300319671,0.0969545930031967,0.09695459300319673,0.0,3.348588941946706
HOS,5,3.0276503540974917,0.10658795221903113,0.07716787010760676,0.5270462766947299,0.5270462766947299,0.0,,0.14247502305580872,634.03667086376,364.1889771960584,364.1889771960584,634.03667086376,0.0,0.0,0.1922856268194606,0.33476064987526927,0.5270462766947299,0.5270462766947299,0.28177096881706637,0.40945216071279306,,,0.5270462766947299,0.5270462766947299,0.14247502305580872,0.14247502305580872,0.0,0.0,0.0,0.0,,0.0,,0.14247502305580872,0.14247502305580872,0.0,0.0,0.0,0.14247502305580872,0.0,0.14247502305580872,0.0,0.14247502305580878,0.14247502305580872,0.14247502305580872,0.0,4.92075921209125
HOS,6,3.0276503540974917,0.0025451049674674385,0.004579831094435507,0.028673284143044413,0.02175799494347235,0.0030989933268539727,0.009564699205907246,0.010475583375899218,34.49396082408242,15.034774505939367,15.034774505939367,34.493960824082436,0.0,0.0,0.01255477521964459,0.0025473734046057243,0.02175799494347235,0.028673284143044413,0.0030616403849467225,0.015113361386510744,0.08969767640613079,0.021802682384402985,0.0286732841430444,0.028673284143044413,0.010475583375899218,0.010475583375899218,0.004057726372881223,0.0,0.0,0.011107274457044599,,0.0,,0.010475583375899244,0.010475583375899218,0.0,0.0,0.0021247662676030497,0.010475583375899218,0.0,0.010475583375899218,0.009564699205907246,0.01047558337589921,0.010475583375899218,0.010475583375899234,0.0,0.36180776614895377
HOS,7,3.0276503540974917,0.0032629821079815445,0.003545420894821829,0.01610434035657566,0.010032143918516843,0.007430297670596271,0.015275100111147848,0.009406236301698578,19.373521448960553,6.9322114476951455,6.9322114476951455,19.37352144896052,0.0,0.0,0.010882798451018937,0.005271460835194656,0.010032143918516843,0.01610434035657566,0.007477852857126046,0.010451673963511819,0.0781674279857693,0.047518869576146795,0.016104340356575667,0.01610434035657566,0.009406236301698578,0.009406236301698578,0.007623621533952993,0.0,0.0,0.01571656601101136,,0.0,,0.009406236301698578,0.009406236301698578,0.0,0.0,0.00463615921192255,0.009406236301698578,0.0,0.009406236301698578,0.015275100111147848,0.009406236301698593,0.009406236301698578,0.009406236301698567,0.0,0.3248797751861296
HOS,8,3.0276503540974917,0.002807688283271533,0.0031625360461453823,0.025901748267523683,0.021343354415178307,0.0033458878957256903,0.009315775124527388,0.009231907003099874,31.15980316583104,14.748257900888206,14.748257900888206,31.159803165831008,0.0,0.0,0.012124451630075738,0.003847412283112365,0.021343354415178307,0.025901748267523683,0.00440971290476143,0.013110836979933666,0.09225921493175647,0.03530474854783081,0.02590174826752372,0.025901748267523683,0.009231907003099874,0.009231907003099874,0.004017481136227175,0.0,0.0,0.010443735227674633,,0.0,,0.009231907003099874,0.009231907003099874,0.0,0.0,0.002269263944994817,0.009231907003099874,0.0,0.009231907003099874,0.009315775124527388,0.009231907003099869,0.009231907003099874,0.009231907003099843,0.0,0.31885336705903417
HOS,9,3.0276503540974917,0.013046237090875084,0.021383112199603035,0.02270339729178274,0.01418677387340373,0.008335866414236157,0.017583927549036822,0.011741475847375588,27.31218694201466,9.803060746521982,9.803060746521982,27.31218694201465,0.0,0.0,0.013711985633417424,0.005473747677683169,0.01418677387340373,0.02270339729178274,0.00823165798601634,0.013909307401294126,0.09909874675214847,0.04832805671206938,0.022703397291782754,0.02270339729178274,0.011741475847375588,0.011741475847375588,0.008640918484220429,0.0,0.0,0.018383409540164472,,0.0,,0.011741475847375588,0.011741475847375588,0.0,0.0,0.00518253183070851,0.011741475847375588,0.0,0.011741475847375588,0.017583927549036822,0.011741475847375584,0.011741475847375588,0.011741475847375598,0.0,0.4055347346406375
HOS,10,3.0276503540974917,0.011228088146048957,0.017610554791110265,0.01591346593640031,0.012332658895339937,0.006004611702750892,0.012604083551139119,0.008023490402847817,19.14389952148957,8.521867296679911,8.521867296679911,19.143899521489576,0.0,0.0,0.009716230200848403,0.004673718128841825,0.012332658895339937,0.01591346593640031,0.006496948439722257,0.009359143290325167,0.07137193605623703,0.04177082701138622,0.01591346593640032,0.01591346593640031,0.008023490402847817,0.008023490402847817,0.006222948876635748,0.0,0.0,0.012967587971001554,,0.0,,0.008023490402847817,0.008023490402847817,0.0,0.0,0.003784311109700072,0.008023490402847817,0.0,0.008023490402847817,0.012604083551139119,0.008023490402847822,0.008023490402847817,0.00802349040284781,0.0,0.2771206667767202
HOS,11,3.0276503540974917,0.05567676208017064,0.037166077698622124,0.4342588312546141,0.4635662771045146,0.24023062785645602,,0.11555422191387826,522.4133739993009,320.3242974792196,320.3242974792196,522.4133739993008,0.0,0.0,0.33988764284952105,0.24935972021467723,0.4635662771045146,0.4342588312546141,0.2791452691250345,0.3129002353210792,,,0.4342588312546141,0.4342588312546141,0.11555422191387826,0.11555422191387826,0.04835134273915833,0.0,0.0,0.08961685438068294,,0.0,,0.11555422191387822,0.11555422191387826,0.0,0.0,0.026756807298090688,0.11555422191387826,0.0,0.11555422191387826,0.08775951546635731,0.11555422191387826,0.11555422191387826,0.11555422191387826,0.0,3.990983371502787
HOS,12,3.0276503540974917,0.002773775419245664,0.004526038244580812,0.02788307437045168,0.024487783709399,0.003784633733554634,0.00849935226774789,0.009389097484850607,33.543338467653385,16.921058543194697,16.921058543194697,33.54333846765339,0.0,0.0,0.011235582996497684,0.004237495219869908,0.024487783709399,0.02788307437045168,0.005764336433051948,0.014136638435724413,0.07987705267934034,0.03574511344039612,0.02788307437045169,0.02788307437045168,0.009389097484850607,0.009389097484850607,0.003858968168479478,0.0,0.0,0.009707350117363357,,0.0,,0.009389097484850622,0.009389097484850607,0.0,0.0,0.00219676090585352,0.009389097484850607,0.0,0.009389097484850607,0.00849935226774789,0.009389097484850603,0.009389097484850607,0.009389097484850608,0.0,0.3242817352383875
HOS,13,3.0276503540974917,0.009693793668971757,0.006287548187666048,0.02091285647121936,0.021060183263813845,0.012240622145051092,0.02449158018487929,0.013085746408672038,25.158166334876906,14.552586635295382,14.552586635295382,25.158166334876896,0.0,0.0,0.016673048687566756,0.009912993653823943,0.021060183263813845,0.02091285647121936,0.014308226331918292,0.013211939750316672,0.14092105752473588,0.1006601295983315,0.02091285647121937,0.02091285647121936,0.013085746408672038,0.013085746408672038,0.01228474822668878,0.0,0.0,0.024626320134331442,,0.0,,0.013085746408672048,0.013085746408672038,0.0,0.0,0.007899793764040588,0.013085746408672038,0.0,0.013085746408672038,0.02449158018487929,0.013085746408672022,0.013085746408672038,0.013085746408672026,0.0,0.4519673139217054
HOS,14,3.0276503540974917,0.005348112428730777,0.005133031192803449,0.023072386047322438,0.018063012919736617,0.006647853336253258,0.014000536690032034,0.010043250888823484,27.756080414928903,12.481541927537984,12.481541927537997,27.756080414928906,0.0,0.0,0.014212640722526353,0.005682329616070873,0.018063012919736617,0.023072386047322438,0.006984501304628572,0.01228633951000514,0.13312001076242871,0.0746992853018602,0.02307238604732245,0.023072386047322438,0.010043250888823484,0.010043250888823484,0.006702653239431061,0.0,0.0,0.015275989842030982,,0.0,,0.010043250888823484,0.010043250888823484,0.0,0.0,0.004326241700381477,0.010043250888823484,0.0,0.010043250888823484,0.014000536690032034,0.010043250888823477,0.010043250888823484,0.010043250888823477,0.0,0.34687879167075336
HOS,15,3.0276503540974917,0.01746189139446422,0.025501072503440306,0.03760647664989955,0.037375004381221225,0.006982953525067395,0.010993116966028586,0.011041595482446657,45.2405914098292,25.826128027423888,25.826128027423888,45.240591409829186,0.0,0.0,0.01966420087009968,0.0067050385974972,0.037375004381221225,0.03760647664989955,0.010675046042001191,0.01620287231601995,0.16688213572226399,0.056394805397546294,0.037606476649899565,0.03760647664989955,0.011041595482446657,0.011041595482446657,0.004264415520017493,0.0,0.0,0.010731580573321955,,0.0,,0.011041595482446667,0.011041595482446657,0.0,0.0,0.0026606300359407653,0.011041595482446657,0.0,0.011041595482446657,0.010993116966028586,0.011041595482446643,0.011041595482446657,0.011041595482446627,0.0,0.3813536853870318
HOS,16,3.0276503540974917,0.031140037187867262,0.037957071790015534,0.040376628045357715,0.05495805473640458,0.017298975434563182,0.023444865417551582,0.012050795893370141,48.5730835385653,37.97601582285559,37.97601582285559,48.57308353856531,0.0,0.0,0.01830270959307959,0.015796787925258647,0.05495805473640458,0.040376628045357715,0.02352197722151306,0.016548864183450352,0.15574137356089196,0.1450048759999746,0.04037662804535771,0.040376628045357715,0.012050795893370141,0.012050795893370141,0.013268471417991284,0.0,0.0,0.0233771798807041,,0.0,,0.01205079589337015,0.012050795893370141,0.0,0.0,0.008818142483144095,0.012050795893370141,0.0,0.012050795893370141,0.023444865417551582,0.01205079589337015,0.012050795893370141,0.012050795893370141,0.0,0.41621608062038984
HOS,17,3.0276503540974917,0.003477695864721548,0.006571715599359661,0.017608314421267278,0.015874310644438415,0.004711976618628679,0.00901605009001756,0.00626327337179666,21.18280224878453,10.969148655306947,10.969148655306947,21.182802248784533,0.0,0.0,0.012844214816249805,0.0026290074302702734,0.015874310644438415,0.017608314421267278,0.005834941812562414,0.00764466884403701,0.1168449059883505,0.020172291153616823,0.017608314421267278,0.017608314421267278,0.00626327337179666,0.00626327337179666,0.0034204986700810723,0.0,0.0,0.008297737283699695,,0.0,,0.006263273371796617,0.00626327337179666,0.0,0.0,0.0019851155416190963,0.00626327337179666,0.0,0.00626327337179666,0.00901605009001756,0.006263273371796651,0.00626327337179666,0.006263273371796632,0.0,0.21632245912189965
HOS,18,3.0276503540974917,0.07761766240867247,0.05264356231930165,0.3021863347912963,0.2718519587788206,0.2564089857838169,,0.10775432514222703,363.5301607539294,187.84970351616508,187.84970351616505,363.5301607539294,0.0,0.0,0.0579468047016719,0.23365966782897804,0.2718519587788206,0.3021863347912963,0.16016922509845416,0.28246952472054904,0.3219492896452197,,0.3021863347912963,0.3021863347912963,0.10775432514222703,0.10775432514222703,0.05894396775011417,0.0,0.0,0.11075272815548434,,0.0,,0.10775432514222705,0.10775432514222703,0.0,0.0,0.03216600378839434,0.10775432514222703,0.0,0.10775432514222703,0.11422545962370509,0.10775432514222706,0.10775432514222703,0.10775432514222705,0.0,3.7216454328779287
HOS,19,3.0276503540974917,0.004337577459056448,0.003720681313995531,0.016759638531717358,0.010220579027075816,0.004927130931209606,0.011457199139745272,0.008050467967231906,20.161845153655964,7.06242010770938,7.06242010770938,20.161845153655946,0.0,0.0,0.010429736228415106,0.0031014005832064816,0.010220579027075816,0.016759638531717358,0.004773622484816545,0.009581030640198997,0.08159940470546403,0.029265826625334612,0.016759638531717348,0.016759638531717358,0.008050467967231906,0.008050467967231906,0.005385470148078843,0.0,0.0,0.012083014407704208,,0.0,,0.008050467967231882,0.008050467967231906,0.0,0.0,0.003218888706408277,0.008050467967231906,0.0,0.008050467967231906,0.011457199139745272,0.008050467967231894,0.008050467967231906,0.008050467967231908,0.0,0.2780515945084567
HOS,20,3.0276503540974917,0.0022042536752624677,0.0030851564595797375,0.015218000148364287,0.008327388568081111,0.003997926047900958,0.009941013715417982,0.007218773251921256,18.307254178482232,5.754225500544033,5.754225500544033,18.30725417848225,0.0,0.0,0.009576504814889628,0.0021141841358294257,0.008327388568081111,0.015218000148364287,0.0036076395774391375,0.008639983579860743,0.07636141604161872,0.02015195908217212,0.015218000148364278,0.015218000148364287,0.007218773251921256,0.007218773251921256,0.00454954946136651,0.0,0.0,0.010575027419103033,,0.0,,0.007218773251921281,0.007218773251921256,0.0,0.0,0.0026773963874975803,0.007218773251921256,0.0,0.007218773251921256,0.009941013715417982,0.00721877325192129,0.007218773251921256,0.007218773251921265,0.0,0.24932581800332243
HOS,21,3.0276503540974917,0.005257331589022421,0.004662946637769176,0.024455170578629126,0.0287806963140022,0.0068660613339703675,0.008431490523429218,0.006538848058950869,29.419570206090885,19.88746115297553,19.88746115297553,29.41957020609089,0.0,0.0,0.010470478442105783,0.007141034629307236,0.0287806963140022,0.024455170578629126,0.009892557536764029,0.010217511098127664,0.08653410818740298,0.06604687895489221,0.02445517057862915,0.024455170578629126,0.006538848058950869,0.006538848058950869,0.00484551653098618,0.0,0.0,0.008594325220511654,,0.0,,0.0065388480589508875,0.006538848058950869,0.0,0.0,0.0033220601711773066,0.006538848058950869,0.0,0.006538848058950869,0.008431490523429218,0.006538848058950841,0.006538848058950869,0.0065388480589508476,0.0,0.22583841446305955
HOS,22,3.0276503540974917,0.0045578669726209645,0.005561878927360348,0.015015096252244436,0.014865210069859273,0.005000382055325132,0.009783906280846291,0.006247428240245536,18.063160791450027,10.271860158272744,10.271860158272744,18.063160791450034,0.0,0.0,0.008329653649062416,0.004574438773673114,0.014865210069859273,0.015015096252244436,0.0062085345576495705,0.007707060179031094,0.0663241200832054,0.04423172050770906,0.01501509625224443,0.015015096252244436,0.006247428240245536,0.006247428240245536,0.004884322811612332,0.0,0.0,0.009987483064274166,,0.0,,0.00624742824024557,0.006247428240245536,0.0,0.0,0.003110829256842058,0.006247428240245536,0.0,0.006247428240245536,0.009783906280846291,0.006247428240245547,0.006247428240245536,0.006247428240245529,0.0,0.21577708644144938
HOS,23,3.0276503540974917,0.016142016271265183,0.00931708882305137,0.04711627645077216,0.04521771941005302,0.009557549524701196,0.016952968609827757,0.015513481781794455,56.680880570278916,31.245444112346647,31.245444112346647,56.68088057027891,0.0,0.0,0.021620181280501107,0.009793418170764148,0.04521771941005302,0.04711627645077216,0.013351553657296126,0.02282926590430746,0.17134237019166432,0.08755650328862544,0.04711627645077216,0.04711627645077216,0.015513481781794455,0.015513481781794455,0.008122412604008557,0.0,0.0,0.01843580953030976,,0.0,,0.015513481781794455,0.015513481781794455,0.0,0.0,0.0049539075758279665,0.015513481781794455,0.0,0.015513481781794455,0.016952968609827757,0.015513481781794453,0.015513481781794455,0.015513481781794443,0.0,0.5358068138765929
HOS,24,3.0276503540974917,0.05875479625158064,0.05213798734699424,0.17865227983057286,0.09852437726721566,0.12799884908478168,0.09668233125658382,0.07943637943840472,214.91869263617914,68.080344691646,68.08034469164602,214.91869263617914,0.0,0.0,0.04365089590020929,0.0792599735674113,0.09852437726721566,0.17865227983057286,0.0165421424293844,0.18010785168019983,0.2467433982080392,0.38237130070758346,0.17865227983057286,0.17865227983057286,0.07943637943840472,0.07943637943840472,0.04391190784914063,0.0,0.0,0.08033239803748085,,0.0,,0.07943637943840472,0.07943637943840472,0.0,0.0,0.023104550288110894,0.07943637943840472,0.0,0.07943637943840472,0.09668233125658382,0.07943637943840472,0.07943637943840472,0.07943637943840472,0.0,2.74360880322647
HOS,25,3.0276503540974917,0.007685643538202182,0.006804830486137623,0.01521295422490304,0.01785830425510157,0.007460728393988114,0.013940254630716605,0.007510032536851514,18.30118393255839,12.34008824027518,12.34008824027518,18.30118393255839,0.0,0.0,0.009272543656697826,0.00680467034426729,0.01785830425510157,0.01521295422490304,0.009160702021836218,0.008385081299929034,0.07395853793828917,0.06814123652569384,0.015212954224903041,0.01521295422490304,0.007510032536851514,0.007510032536851514,0.007204842371184345,0.0,0.0,0.013940782143312229,,0.0,,0.007510032536851509,0.007510032536851514,0.0,0.0,0.004696222771152831,0.007510032536851514,0.0,0.007510032536851514,0.013940254630716605,0.00751003253685152,0.007510032536851514,0.007510032536851527,0.0,0.25938762641815244
HOS,26,3.0276503540974917,0.005971687446044486,0.004337368996850438,0.024606183468678017,0.021203887832291598,0.007379652271147244,0.016499758808503368,0.010749208127637066,29.601238712819658,14.651886492113492,14.65188649211349,29.60123871281966,0.0,0.0,0.016272116171616276,0.007295111948526158,0.021203887832291598,0.024606183468678017,0.008663608303421538,0.01269806273097358,0.16105146787949104,0.09333724185221504,0.024606183468678024,0.024606183468678017,0.010749208127637066,0.010749208127637066,0.007767731647687749,0.0,0.0,0.01719296549878729,,0.0,,0.010749208127637066,0.010749208127637066,0.0,0.0,0.005111998970506544,0.010749208127637066,0.0,0.010749208127637066,0.016499758808503368,0.010749208127637045,0.010749208127637066,0.010749208127637027,0.0,0.37126193433941307
