id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,max_iter,accuracy,power_t,warm_start,imb_sens_micro,imb_spec_micro,tol,hamming_loss,roc_auc_score,log_loss,fbeta_score,cohen_kappa_score,avg_prec_score,zero_one_loss,f1_score,prec_score,momentum,rec_score,alpha,matthews_corrcoef,learning_rate_init
HOS,10,4.5,0.6979679727730317,0.5171166454748793,0.6663093415007657,0.6400483481063659,0.6529730140619339,0.6491024287222809,435.1,794.3,446.7,217.9,1241.0,653.0,0.784788516335317,0.4934568414562164,0.6400483481063659,0.6663093415007657,0.7050118848936281,0.5669460297540251,0.33369065849923435,0.6663093415007657,1000.0,0.6491024287222809,0.5,False,0.6491024287222809,0.6491024287222809,0.00010000000000000002,0.35089757127771903,0.6531788448035658,12.119761336974502,0.649102428722281,0.2828720182820212,0.44383641796694195,0.35089757127771903,0.6491024287222809,0.6491024287222809,0.9000000000000001,0.6491024287222809,0.09999999999999999,0.2919631708542431,0.0010000000000000002
HOS,11,4.5,0.6861656299012924,0.4868610820405044,0.6009188361408884,0.5048348106365833,0.28806370591541863,0.5379619852164731,392.4,626.5,614.5,260.6,1241.0,653.0,0.7033733671459067,0.3408590131381766,0.5048348106365833,0.6009188361408884,0.4815047839345782,0.3887561227152048,0.39908116385911174,0.6009188361408884,1000.0,0.5379619852164731,0.5,False,0.5379619852164731,0.5379619852164731,0.00010000000000000002,0.4620380147835269,0.5528768233887359,15.958487104438856,0.5379619852164731,0.0956864118051248,0.3774184812610786,0.4620380147835269,0.5379619852164731,0.5379619852164731,0.9000000000000001,0.5379619852164731,0.09999999999999999,0.12093681423315217,0.0010000000000000002
HOS,12,4.5,0.6923864689470157,0.4987090340639179,0.6808575803981624,0.6258662369057213,0.6527107057730237,0.6448257655755016,444.6,776.7,464.3,208.4,1241.0,653.0,0.7884898075035811,0.48922789274896805,0.6258662369057213,0.6808575803981624,0.6977690891377036,0.5692947787853526,0.31914241960183765,0.6808575803981624,1000.0,0.6448257655755016,0.5,False,0.6448257655755016,0.6448257655755016,0.00010000000000000002,0.35517423442449847,0.6533619086519418,12.267479479378698,0.6448257655755016,0.28068090438173593,0.4431565328026106,0.3551742344244984,0.6448257655755016,0.6448257655755016,0.9000000000000001,0.6448257655755016,0.00010000000000000002,0.2918605594693463,0.0010000000000000002
HOS,13,4.5,0.7201290023236213,0.5534734294184299,0.6917304747320061,0.6490733279613216,0.670034884521601,0.6637803590285112,451.7,805.5,435.5,201.3,1241.0,653.0,0.8000626280932185,0.5091825925553273,0.6490733279613216,0.6917304747320061,0.7166773539144516,0.586556173374014,0.30826952526799384,0.6917304747320061,1000.0,0.6637803590285112,0.5,False,0.6637803590285112,0.6637803590285112,0.00010000000000000002,0.33621964097148893,0.6704019013466638,11.612798855839477,0.6637803590285112,0.31413227578972835,0.4585428904317217,0.33621964097148893,0.6637803590285112,0.6637803590285112,0.9000000000000001,0.6637803590285112,0.00010000000000000002,0.32464113961717606,0.0010000000000000002
HOS,14,4.5,0.7537472250432826,0.6253609339305637,0.6842266462480858,0.6854955680902498,0.6847145780311027,0.6850580781414995,446.8,850.7,390.3,206.2,1241.0,653.0,0.8050399126783052,0.5338249978924952,0.6854955680902498,0.6842266462480858,0.7403712617285774,0.5996108457684249,0.31577335375191423,0.6842266462480858,1000.0,0.6850580781414995,0.5,False,0.6850580781414995,0.6850580781414995,0.00010000000000000002,0.3149419218585005,0.6848611071691677,10.877873390940456,0.6850580781414994,0.3465531929741872,0.47412596850952093,0.31494192185850056,0.6850580781414995,0.6850580781414995,0.9000000000000001,0.6850580781414995,0.00010000000000000002,0.3539558869198402,0.0010000000000000002
HOS,15,4.5,0.7041679572246361,0.5191096591433515,0.6879019908116387,0.6374697824335215,0.6621173988536221,0.6548574445617741,449.2,791.1,449.9,203.8,1241.0,653.0,0.7952146885129141,0.49969083255395763,0.6374697824335215,0.6879019908116387,0.7075827572992809,0.5788115130947301,0.3120980091883614,0.6879019908116387,1000.0,0.6548574445617741,0.5,False,0.6548574445617741,0.6548574445617741,0.00010000000000000002,0.34514255543822603,0.6626858866225799,11.920991482701666,0.6548574445617741,0.29871748074694604,0.45132607708294914,0.34514255543822603,0.6548574445617741,0.6548574445617741,0.9000000000000001,0.6548574445617741,0.00010000000000000002,0.30976422017525507,0.0010000000000000002
HOS,16,4.5,0.7128405067789771,0.5406554449707571,0.6961715160796326,0.6407735697018533,0.6677271135220502,0.6598732840549102,454.6,795.2,445.8,198.4,1241.0,653.0,0.8004618812786337,0.5050043613908662,0.6407735697018533,0.6961715160796326,0.7116324820537867,0.5852419744512878,0.30382848392036754,0.6961715160796326,1000.0,0.6598732840549102,0.5,False,0.6598732840549102,0.6598732840549102,0.00010000000000000002,0.34012671594508975,0.6684725428907429,11.747748793102344,0.6598732840549102,0.30920119455000133,0.4563231412162401,0.34012671594508975,0.6598732840549102,0.6598732840549102,0.9000000000000001,0.6598732840549102,0.00010000000000000002,0.320819542200014,0.0010000000000000002
HOS,17,4.5,0.6989287649020882,0.5135156894499842,0.701071975497703,0.6277195809830782,0.6632957038188438,0.6530095036958816,457.8,779.0,462.0,195.2,1241.0,653.0,0.7996863799049463,0.4978017647860843,0.6277195809830782,0.701071975497703,0.7032677579070553,0.5821345487043735,0.29892802450229705,0.701071975497703,1000.0,0.6530095036958816,0.5,False,0.6530095036958816,0.6530095036958816,0.00010000000000000002,0.34699049630411827,0.6643957782403905,11.984822207364335,0.6530095036958817,0.29979421918652166,0.4520367929768442,0.34699049630411827,0.6530095036958816,0.6530095036958816,0.9000000000000001,0.6530095036958816,0.00010000000000000002,0.3127483774439666,0.0010000000000000002
HOS,18,4.5,0.6882982280998997,0.5157433621001049,0.6816232771822358,0.6248186946011282,0.652451347344894,0.644403379091869,445.1,775.4,465.6,207.9,1241.0,653.0,0.7887447495384112,0.488739361169772,0.6248186946011282,0.6816232771822358,0.6971708564895536,0.5691886073575946,0.3183767228177642,0.6816232771822358,1000.0,0.644403379091869,0.5,False,0.644403379091869,0.644403379091869,0.00010000000000000002,0.35559662090813093,0.653220985891682,12.28206874051523,0.644403379091869,0.2801961946289378,0.44294040106018057,0.35559662090813093,0.644403379091869,0.644403379091869,0.9000000000000001,0.644403379091869,1.0,0.29160367825424577,0.0010000000000000002
HOS,19,4.5,0.7164440325627829,0.5481983140049465,0.674885145482389,0.6568896051571314,0.6657076021938766,0.6630939809926082,440.7,815.2,425.8,212.3,1241.0,653.0,0.7934643735957693,0.5086940774695187,0.6568896051571314,0.674885145482389,0.7186553769791273,0.5800217083119386,0.325114854517611,0.674885145482389,1000.0,0.6630939809926082,0.5,False,0.6630939809926082,0.6630939809926082,0.00010000000000000002,0.3369060190073917,0.6658873753197602,11.63650141825675,0.6630939809926082,0.3079327050179551,0.45539242425906046,0.3369060190073917,0.6630939809926082,0.6630939809926082,0.9000000000000001,0.6630939809926082,1.0,0.3166198985880885,0.0010000000000000002
HOS,20,4.5,0.7231349020759577,0.562946997818221,0.6932618683001531,0.6585817888799356,0.675599502584395,0.6705385427666315,452.7,817.3,423.7,200.3,1241.0,653.0,0.8032397358625131,0.5166380683958602,0.6585817888799356,0.6932618683001531,0.7236722370122962,0.5919694325442667,0.30673813169984687,0.6932618683001531,1000.0,0.6705385427666315,0.5,False,0.6705385427666315,0.6705385427666315,0.00010000000000000002,0.32946145723336856,0.6759218285900441,11.3793744772204,0.6705385427666315,0.32547577051312243,0.46388708746057006,0.3294614572333686,0.6705385427666315,0.6705385427666315,0.9000000000000001,0.6705385427666315,1.0,0.3354797055243966,0.0010000000000000002
HOS,21,4.5,0.7108476590409601,0.5378011604766788,0.6898928024502298,0.6420628525382757,0.6654779754777647,0.6585533262935587,450.5,796.8,444.2,202.5,1241.0,653.0,0.7974123373265516,0.5035700574623355,0.6420628525382757,0.6898928024502298,0.711300224456838,0.582131232348533,0.31010719754977023,0.6898928024502298,1000.0,0.6585533262935587,0.5,False,0.6585533262935587,0.6585533262935587,0.00010000000000000002,0.3414466737064414,0.6659778274942527,11.793337843594102,0.6585533262935587,0.3051970285474833,0.4543469330848402,0.3414466737064414,0.6585533262935587,0.6585533262935587,0.9000000000000001,0.6585533262935587,1.0,0.31608966908652886,0.0010000000000000002
HOS,22,4.5,0.7213832395699266,0.560958237699365,0.6966309341500765,0.6480257856567283,0.6716348884693316,0.6647835269271383,454.9,804.2,436.8,198.1,1241.0,653.0,0.8025270644933122,0.5104105063912855,0.6480257856567283,0.6966309341500765,0.7168327068764763,0.5889346224475881,0.3033690658499234,0.6966309341500765,1000.0,0.6647835269271383,0.5,False,0.6647835269271383,0.6647835269271383,0.00010000000000000002,0.3352164730728616,0.6723283599034025,11.578151212928352,0.6647835269271383,0.3172357274524653,0.46006946481158123,0.3352164730728616,0.6647835269271383,0.6647835269271383,0.9000000000000001,0.6647835269271383,1.0,0.3284135659219971,0.0010000000000000002
HOS,23,4.5,0.7129057853605685,0.5455011249190298,0.6909647779479327,0.648992747784045,0.6694410460633864,0.6634635691657866,451.2,805.4,435.6,201.8,1241.0,653.0,0.7997480718664969,0.5090714855812608,0.648992747784045,0.6909647779479327,0.7163445106607604,0.5860404662725711,0.3090352220520674,0.6909647779479327,1000.0,0.6634635691657866,0.5,False,0.6634635691657866,0.6634635691657866,0.00010000000000000002,0.3365364308342133,0.6699787628659888,11.623740432289683,0.6634635691657866,0.31344428944516983,0.4582195568798551,0.3365364308342133,0.6634635691657866,0.6634635691657866,0.9000000000000001,0.6634635691657866,1.0,0.32401378398360825,0.0010000000000000002
HOS,24,4.5,0.6303198033498155,0.5369433798067907,0.6875957120980092,0.5253021756647864,0.5148842495197832,0.5812565997888067,449.0,651.9,589.1,204.0,1241.0,653.0,0.6938206142622234,0.452490926174009,0.5253021756647864,0.6875957120980092,0.5656220752352402,0.5269519643906238,0.31240428790199076,0.6875957120980092,1000.0,0.5812565997888067,0.5,False,0.5812565997888067,0.5812565997888067,0.00010000000000000002,0.4187434002111933,0.6064489438813978,14.463133369403266,0.5812565997888067,0.19789395092528994,0.41269956099025523,0.4187434002111933,0.5812565997888067,0.5812565997888067,0.9000000000000001,0.5812565997888067,0.09999999999999999,0.19542734232993067,0.0010000000000000002
HOS,25,4.5,0.7240130162283295,0.5657492284428256,0.6908116385911179,0.6543916196615632,0.6723080124706061,0.6669482576557548,451.1,812.1,428.9,201.9,1241.0,653.0,0.8008675015860849,0.5127559539967856,0.6543916196615632,0.6908116385911179,0.7202071763445173,0.5885592657007281,0.30918836140888206,0.6908116385911179,1000.0,0.6669482576557548,0.5,False,0.6669482576557548,0.6669482576557548,0.00010000000000000002,0.33305174234424495,0.6726016291263406,11.503380727163394,0.666948257655755,0.3189927336246273,0.4608168086897221,0.333051742344245,0.6669482576557548,0.6669482576557548,0.9000000000000001,0.6669482576557548,0.09999999999999999,0.329034457559482,0.0010000000000000002
HOS,26,4.5,0.7440825397687238,0.6162344490181433,0.6906584992343031,0.6600322320709106,0.6750690781640036,0.6705913410770855,451.0,819.1,421.9,202.0,1241.0,653.0,0.8022611282056443,0.5167401264413569,0.6600322320709106,0.6906584992343031,0.7241517615646285,0.5910864219981677,0.3093415007656968,0.6906584992343031,1000.0,0.6705913410770855,0.5,False,0.6705913410770855,0.6705913410770855,0.00010000000000000002,0.3294086589229145,0.6753453656526068,11.377550128268519,0.6705913410770855,0.3247792612272874,0.4635518251650563,0.3294086589229145,0.6705913410770855,0.6705913410770855,0.9000000000000001,0.6705913410770855,0.09999999999999999,0.33447032946390876,0.0010000000000000002
HOS,27,4.5,0.718213464663803,0.5553660716162224,0.6941807044410415,0.6414182111200646,0.6667876748277002,0.6596092925026399,453.3,796.0,445.0,199.7,1241.0,653.0,0.7998362239696462,0.5050189125139959,0.6414182111200646,0.6941807044410415,0.7115029286822324,0.5842826677548767,0.3058192955589586,0.6941807044410415,1000.0,0.6596092925026399,0.5,False,0.6596092925026399,0.6596092925026399,0.00010000000000000002,0.34039070749736006,0.6677994577805529,11.756866400557211,0.6596092925026399,0.30822204583398455,0.45584688334517987,0.34039070749736006,0.6596092925026399,0.6596092925026399,0.9000000000000001,0.6596092925026399,0.09999999999999999,0.31985691591612103,0.0010000000000000002
HOS,28,4.5,0.7373998146532523,0.5954127843840845,0.7003062787136295,0.6551974214343271,0.6772991665174252,0.6707497360084478,457.3,813.1,427.9,195.7,1241.0,653.0,0.805967007332532,0.5168639257474534,0.6551974214343271,0.7003062787136295,0.7227145835310187,0.5946694956663034,0.2996937212863705,0.7003062787136295,1000.0,0.6707497360084478,0.5,False,0.6707497360084478,0.6707497360084478,0.00010000000000000002,0.3292502639915522,0.6777518500739783,11.372081894195713,0.6707497360084478,0.3279851176083711,0.4652634538047956,0.3292502639915522,0.6707497360084478,0.6707497360084478,0.9000000000000001,0.6707497360084478,0.09999999999999999,0.338773320087609,0.0010000000000000002
HOS,29,4.5,0.7211308249411074,0.5623592718306167,0.7001531393568147,0.6388396454472198,0.6687135460890421,0.6599788806758184,457.2,792.8,448.2,195.8,1241.0,653.0,0.8019140740597577,0.5051781604194291,0.6388396454472198,0.7001531393568147,0.7110628485969225,0.586814862294345,0.2998468606431853,0.7001531393568147,1000.0,0.6599788806758184,0.5,False,0.6599788806758184,0.6599788806758184,0.00010000000000000002,0.3400211193241816,0.6694963924020174,11.744102628242183,0.6599788806758184,0.31063993549910757,0.45713377933269195,0.3400211193241816,0.6599788806758184,0.6599788806758184,0.9000000000000001,0.6599788806758184,0.09999999999999999,0.3226483576112762,0.0010000000000000002
HOS,30,4.5,0.6795436175686999,0.5410232732307577,0.6707503828483921,0.6211925866236906,0.645313480555372,0.6382787750791976,438.0,770.9,470.1,215.0,1241.0,653.0,0.781918680702167,0.4826518038525004,0.6211925866236906,0.6707503828483921,0.6921765044271135,0.5611989999851607,0.32924961715160794,0.6707503828483921,1000.0,0.6382787750791976,0.5,False,0.6382787750791976,0.6382787750791976,0.00010000000000000002,0.3617212249208025,0.6459714847360413,12.493606968798964,0.6382787750791976,0.267335451709312,0.43720273504703516,0.3617212249208025,0.6382787750791976,0.6382787750791976,0.9000000000000001,0.6382787750791976,0.00010000000000000002,0.27791963202922737,0.0010000000000000002
HOS,31,4.5,0.7237878729918198,0.5707748539733416,0.6831546707503829,0.6508460918614022,0.6666839625964232,0.661985216473073,446.1,807.7,433.3,206.9,1241.0,653.0,0.7962235653182862,0.5072556586780508,0.6508460918614022,0.6831546707503829,0.716156532712654,0.5821274174096203,0.31684532924961706,0.6831546707503829,1000.0,0.661985216473073,0.5,False,0.661985216473073,0.661985216473073,0.00010000000000000002,0.33801478352692715,0.6670003813058926,11.674799954376095,0.6619852164730731,0.3085999761076362,0.4558440011906554,0.33801478352692715,0.661985216473073,0.661985216473073,0.9000000000000001,0.661985216473073,0.00010000000000000002,0.31837399495093993,0.0010000000000000002
HOS,32,4.5,0.7555688553295827,0.6234955852028217,0.690811638591118,0.6844480257856567,0.6873084153696546,0.6866420274551215,451.1,849.4,391.6,201.9,1241.0,653.0,0.8082003163144946,0.5356532638304813,0.6844480257856567,0.690811638591118,0.7409460149112801,0.6031054573722011,0.30918836140888206,0.690811638591118,1000.0,0.6866420274551215,0.5,False,0.6866420274551215,0.6866420274551215,0.00010000000000000002,0.31335797254487857,0.6876298321883872,10.82316626860251,0.6866420274551215,0.3511271334611859,0.4765695151585766,0.31335797254487857,0.6866420274551215,0.6866420274551215,0.9000000000000001,0.6866420274551215,0.00010000000000000002,0.35920968898700845,0.0010000000000000002
HOS,33,4.5,0.7216586682922556,0.5639394069869049,0.6972434915773353,0.6373086220789685,0.6662024709781385,0.6579725448785638,455.3,790.9,450.1,197.7,1241.0,653.0,0.8002638671903766,0.5033347134943809,0.6373086220789685,0.6972434915773353,0.7091961827302683,0.5842795830264664,0.30275650842266466,0.6972434915773353,1000.0,0.6579725448785638,0.5,False,0.6579725448785638,0.6579725448785638,0.00010000000000000002,0.3420274551214361,0.6672760568281519,11.813399813847132,0.6579725448785638,0.3065945198904511,0.45518379675789367,0.3420274551214362,0.6579725448785638,0.6579725448785638,0.9000000000000001,0.6579725448785638,0.00010000000000000002,0.31869857628525045,0.0010000000000000002
HOS,34,4.5,0.7413125190498697,0.6052531314651033,0.6894333843797856,0.6685737308622078,0.6787197159857794,0.6757655755015839,450.2,829.7,411.3,202.8,1241.0,653.0,0.80364613928227,0.5229897970869686,0.6685737308622078,0.6894333843797856,0.7297266826152959,0.5945602542509115,0.31056661562021437,0.6894333843797856,1000.0,0.6757655755015839,0.5,False,0.6757655755015839,0.6757655755015839,0.00010000000000000002,0.324234424498416,0.6790035576209967,11.198833927422223,0.6757655755015839,0.3329459473651684,0.46753637828311856,0.3242344244984161,0.6757655755015839,0.6757655755015839,0.9000000000000001,0.6757655755015839,0.00010000000000000002,0.3419595259735465,0.0010000000000000002
HOS,35,4.5,0.7234025566004791,0.5740643293700238,0.6990811638591118,0.6488315874294923,0.672888239458043,0.666156282998944,456.5,805.2,435.8,196.5,1241.0,653.0,0.8042793796315667,0.5121533481496684,0.6488315874294923,0.6990811638591118,0.7177436687400587,0.5906740511276407,0.3009188361408882,0.6990811638591118,1000.0,0.666156282998944,0.5,False,0.666156282998944,0.666156282998944,0.00010000000000000002,0.333843717001056,0.673956375644302,11.530737475745566,0.666156282998944,0.3201963242405902,0.4615724445974215,0.333843717001056,0.666156282998944,0.666156282998944,0.9000000000000001,0.666156282998944,0.00010000000000000002,0.3317970305094169,0.0010000000000000002
HOSbal,0,4.5,0.682503887113077,0.6252677765700894,0.6551301684532925,0.6413476263399694,0.6481365693572012,0.6482388973966309,427.8,418.8,234.2,225.2,653.0,653.0,0.6503571647717428,0.6462774293267938,0.6413476263399694,0.6551301684532925,0.645763830235431,0.6506205429170208,0.3448698315467075,0.6551301684532925,1000.0,0.6482388973966309,0.5,False,0.6482388973966309,0.6482388973966309,0.00010000000000000002,0.35176110260336907,0.6482388973966309,12.149541456003153,0.6482388973966309,0.29647779479326186,0.5958166314185137,0.351761102603369,0.6482388973966309,0.6482388973966309,0.9000000000000001,0.6482388973966309,1.0,0.29655615696785276,0.0010000000000000002
HOSbal,1,4.5,0.682491692248522,0.6254867703803882,0.6500765696784073,0.6418070444104135,0.6458528922194474,0.6459418070444103,424.5,419.1,233.9,228.5,653.0,653.0,0.6472068554429591,0.6448077110600692,0.6418070444104135,0.6500765696784073,0.6444324170977997,0.6473695516547728,0.3499234303215927,0.6500765696784073,1000.0,0.6459418070444103,0.5,False,0.6459418070444103,0.6459418070444103,0.00010000000000000002,0.3540581929555896,0.6459418070444103,12.228879962362651,0.6459418070444103,0.2918836140888208,0.5941220856416408,0.35405819295558955,0.6459418070444103,0.6459418070444103,0.9000000000000001,0.6459418070444103,1.0,0.2919490729299874,0.0010000000000000002
HOSbal,2,4.5,0.6813732824588599,0.6238119729510425,0.6566615620214395,0.6312404287901991,0.6433359056364221,0.6439509954058192,428.8,412.2,240.8,224.2,653.0,653.0,0.6481971994927961,0.6406026922456615,0.6312404287901991,0.6566615620214395,0.6392175366288111,0.6481181467010927,0.3433384379785605,0.6566615620214395,1000.0,0.6439509954058192,0.5,False,0.6439509954058192,0.6439509954058192,0.00010000000000000002,0.3560490045941807,0.6439509954058192,12.297644384911683,0.6439509954058193,0.2879019908116386,0.5922141646393443,0.3560490045941807,0.6439509954058192,0.6439509954058192,0.9000000000000001,0.6439509954058192,1.0,0.2883500850302466,0.0010000000000000002
HOSbal,3,4.5,0.6759179567035406,0.6195747276260449,0.6205206738131699,0.4330781010719755,0.17663994186921672,0.5267993874425727,405.2,282.8,370.2,247.8,653.0,653.0,0.6224621384496677,0.3756210973696357,0.4330781010719755,0.6205206738131699,0.3462092602096253,0.45236094099469903,0.37947932618683,0.6205206738131699,1000.0,0.5267993874425727,0.5,False,0.5267993874425727,0.5267993874425727,0.00010000000000000002,0.4732006125574273,0.5267993874425727,16.343996801702495,0.5267993874425727,0.053598774885145486,0.5156007385418193,0.4732006125574273,0.5267993874425727,0.5267993874425727,0.9000000000000001,0.5267993874425727,1.0,0.07947504565279835,0.0010000000000000002
HOSbal,4,4.5,0.6795222427293982,0.6215313250392848,0.695865237366003,0.39264931087289434,0.26008709276940467,0.5442572741194487,454.4,256.4,396.6,198.6,653.0,653.0,0.5429671979799887,0.4554144007413973,0.39264931087289434,0.695865237366003,0.3489540044592698,0.5253427797277612,0.3041347626339969,0.695865237366003,1000.0,0.5442572741194487,0.5,False,0.5442572741194487,0.5442572741194487,0.00010000000000000002,0.45574272588055126,0.5442572741194487,15.74103892082056,0.5442572741194487,0.08851454823889743,0.5270432777898802,0.45574272588055126,0.5442572741194487,0.5442572741194487,0.9000000000000001,0.5442572741194487,1.0,0.10832703266872293,0.0010000000000000002
