id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_spec_micro,max_iter,log_loss,imb_sens_spec_supp,activation,learning_rate_init,y,rec_score,imb_report_0.1,prec_score,hamming_loss,bal_report,roc_auc_score,learning_rate,solver,imb_report_0.3,confusion_matrix,hidden_layer_sizes,pr_curve,matthews_corrcoef,X,tol,imb_spec,batch_size,momentum,cohen_kappa_score,imb_sens_spec_supp_micro,imb_sens,roc_curve,alpha,imb_sens_micro,f1_score,hinge_loss,avg_prec_score,accuracy,power_t,fbeta_score,zero_one_loss,warm_start
CVS,0,9,0.7912947547888878,0.6999099520492366,0.6949152542372882,0.772189349112426,0.7325340660049794,0.45518595782396803,0.7456310679611651,123,261,77,54,338,177,0.8285714285714286,0.615,0.772189349112426,0.6949152542372882,0.7993874425727412,0.6525198938992042,2.5310650887573964,3.050407219898745,0.30508474576271183,0.6949152542372882,0.7456310679611651,1000,8.785711216961989,"(array([0.77218935, 0.69491525]), array([0.69491525, 0.77218935]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7456310679611651,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.77      0.69      0.80      0.73      0.54       338
          1       0.61      0.69      0.77      0.65      0.73      0.53       177

avg / total       0.76      0.75      0.72      0.75      0.73      0.54       515
",0.7456310679611651,0.2543689320388349,"              precision    recall  f1-score   support

           0       0.83      0.77      0.80       338
           1       0.61      0.69      0.65       177

    accuracy                           0.75       515
   macro avg       0.72      0.73      0.73       515
weighted avg       0.76      0.75      0.75       515
",0.7335523016748572,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.77      0.69      0.80      0.73      0.55       338
          1       0.61      0.69      0.77      0.65      0.73      0.52       177

avg / total       0.76      0.75      0.72      0.75      0.73      0.54       515
","[[261  77]
 [ 54 123]]","(1,)",,0.45518595782396803,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.69491525 0.77218935],auto,0.9,0.453082566576142,"(0.7456310679611651, 0.7456310679611651, None)",[0.77218935 0.69491525],"(array([0.        , 0.22781065, 1.        ]), array([0.        , 0.69491525, 1.        ]), array([2, 1, 0]))",1.0,0.7456310679611651,0.7456310679611651,,0.532227250287971,0.7456310679611651,0.5,0.745631067961165,0.2543689320388349,False
CVS,1,9,0.7957911276033832,0.7216731599959832,0.7231638418079096,0.7455621301775148,0.734277586724299,0.45172473020801635,0.7378640776699029,128,252,86,49,338,177,0.8372093023255814,0.5981308411214953,0.7455621301775148,0.7231638418079096,0.7887323943661972,0.6547314578005115,2.693153000845309,2.8422020759427147,0.2768361581920904,0.7231638418079096,0.7378640776699029,1000,9.053987531440658,"(array([0.74556213, 0.72316384]), array([0.72316384, 0.74556213]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7378640776699029,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.75      0.72      0.79      0.73      0.54       338
          1       0.60      0.72      0.75      0.65      0.73      0.54       177

avg / total       0.76      0.74      0.73      0.74      0.73      0.54       515
",0.7378640776699029,0.2621359223300971,"              precision    recall  f1-score   support

           0       0.84      0.75      0.79       338
           1       0.60      0.72      0.65       177

    accuracy                           0.74       515
   macro avg       0.72      0.73      0.72       515
weighted avg       0.76      0.74      0.74       515
",0.7343629859927122,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.75      0.72      0.79      0.73      0.54       338
          1       0.60      0.72      0.75      0.65      0.73      0.54       177

avg / total       0.76      0.74      0.73      0.74      0.73      0.54       515
","[[252  86]
 [ 49 128]]","(10,)",,0.45172473020801635,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.72316384 0.74556213],auto,0.9,0.446496668232372,"(0.7378640776699029, 0.7378640776699029, None)",[0.74556213 0.72316384],"(array([0.        , 0.25443787, 1.        ]), array([0.        , 0.72316384, 1.        ]), array([2, 1, 0]))",1.0,0.7378640776699029,0.7378640776699028,,0.5276922280371781,0.7378640776699029,0.5,0.7378640776699029,0.2621359223300971,False
CVS,2,9,0.7930164142680439,0.7176227552681579,0.7231638418079096,0.7337278106508875,0.7284266760571048,0.43918928430392146,0.7300970873786408,128,248,90,49,338,177,0.835016835016835,0.5871559633027523,0.7337278106508875,0.7231638418079096,0.7811023622047244,0.6481012658227848,2.6504045405144305,2.7158819836785937,0.2768361581920904,0.7231638418079096,0.7300970873786408,1000,9.32225608283748,"(array([0.73372781, 0.72316384]), array([0.72316384, 0.73372781]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7300970873786408,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.73      0.72      0.78      0.73      0.53       338
          1       0.59      0.72      0.73      0.65      0.73      0.53       177

avg / total       0.75      0.73      0.73      0.74      0.73      0.53       515
",0.7300970873786408,0.26990291262135924,"              precision    recall  f1-score   support

           0       0.84      0.73      0.78       338
           1       0.59      0.72      0.65       177

    accuracy                           0.73       515
   macro avg       0.71      0.73      0.71       515
weighted avg       0.75      0.73      0.74       515
",0.7284458262293986,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.73      0.72      0.78      0.73      0.53       338
          1       0.59      0.72      0.73      0.65      0.73      0.53       177

avg / total       0.75      0.73      0.73      0.74      0.73      0.53       515
","[[248  90]
 [ 49 128]]","(50,)",,0.43918928430392146,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.72316384 0.73372781],auto,0.9,0.433003572192344,"(0.7300970873786408, 0.7300970873786408, None)",[0.73372781 0.72316384],"(array([0.        , 0.26627219, 1.        ]), array([0.        , 0.72316384, 1.        ]), array([2, 1, 0]))",1.0,0.7300970873786408,0.7300970873786409,,0.5197555932304035,0.7300970873786408,0.5,0.7300970873786408,0.26990291262135924,False
CVS,3,9,0.7915621970380771,0.7120102748465873,0.711864406779661,0.742603550295858,0.7270715479262211,0.4382833557462959,0.7320388349514563,126,251,87,51,338,177,0.8311258278145696,0.5915492957746479,0.742603550295858,0.711864406779661,0.7843749999999999,0.6461538461538462,2.577271145144448,2.7656341320864994,0.288135593220339,0.711864406779661,0.7320388349514563,1000,9.255185839755537,"(array([0.74260355, 0.71186441]), array([0.71186441, 0.74260355]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7320388349514563,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.74      0.71      0.78      0.73      0.53       338
          1       0.59      0.71      0.74      0.65      0.73      0.53       177

avg / total       0.75      0.73      0.72      0.74      0.73      0.53       515
",0.7320388349514563,0.26796116504854367,"              precision    recall  f1-score   support

           0       0.83      0.74      0.78       338
           1       0.59      0.71      0.65       177

    accuracy                           0.73       515
   macro avg       0.71      0.73      0.72       515
weighted avg       0.75      0.73      0.74       515
",0.7272339785377595,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.74      0.71      0.78      0.73      0.53       338
          1       0.59      0.71      0.74      0.65      0.73      0.52       177

avg / total       0.75      0.73      0.72      0.74      0.73      0.53       515
","[[251  87]
 [ 51 126]]","(5, 5)",,0.4382833557462959,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.71186441 0.74260355],auto,0.9,0.43347044193610096,"(0.7320388349514563, 0.7320388349514563, None)",[0.74260355 0.71186441],"(array([0.        , 0.25739645, 1.        ]), array([0.        , 0.71186441, 1.        ]), array([2, 1, 0]))",1.0,0.7320388349514563,0.7320388349514563,,0.5201320147311382,0.7320388349514563,0.5,0.7320388349514563,0.2679611650485437,False
CVS,4,9,0.7902417009327047,0.7114765206456161,0.7175141242937854,0.742603550295858,0.7299510504739263,0.4434286658739058,0.7339805825242719,127,251,87,50,338,177,0.8338870431893688,0.5934579439252337,0.742603550295858,0.7175141242937854,0.7856025039123631,0.6496163682864451,2.6288165680473377,2.787583609325281,0.28248587570621464,0.7175141242937854,0.7339805825242719,1000,9.1881202545227,"(array([0.74260355, 0.71751412]), array([0.71751412, 0.74260355]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7339805825242719,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.74      0.72      0.79      0.73      0.53       338
          1       0.59      0.72      0.74      0.65      0.73      0.53       177

avg / total       0.75      0.73      0.73      0.74      0.73      0.53       515
",0.7339805825242719,0.26601941747572816,"              precision    recall  f1-score   support

           0       0.83      0.74      0.79       338
           1       0.59      0.72      0.65       177

    accuracy                           0.73       515
   macro avg       0.71      0.73      0.72       515
weighted avg       0.75      0.73      0.74       515
",0.7300588372948217,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.74      0.72      0.79      0.73      0.54       338
          1       0.59      0.72      0.74      0.65      0.73      0.53       177

avg / total       0.75      0.73      0.73      0.74      0.73      0.53       515
","[[251  87]
 [ 50 127]]","(10, 10)",,0.4434286658739058,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.71751412 0.74260355],auto,0.9,0.43829661887285154,"(0.7339805825242719, 0.7339805825242719, None)",[0.74260355 0.71751412],"(array([0.        , 0.25739645, 1.        ]), array([0.        , 0.71751412, 1.        ]), array([2, 1, 0]))",1.0,0.7339805825242719,0.7339805825242719,,0.5229018355814811,0.7339805825242719,0.5,0.7339805825242719,0.2660194174757281,False
CVS,5,9,0.7227961087152742,0.5911693974626384,0.0,1.0,0.0,inf,0.6563106796116505,0,338,0,177,338,177,0.6563106796116505,0.0,1.0,0.0,0.7924970691676436,0.0,1.0,inf,1.0,0.0,0.6563106796116505,1000,11.870608586212022,"(array([1., 0.]), array([0., 1.]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.6563106796116505,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       338
          1       0.00      0.00      1.00      0.00      0.00      0.00       177

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       515
",0.6563106796116505,0.34368932038834954,"              precision    recall  f1-score   support

           0       0.66      1.00      0.79       338
           1       0.00      0.00      0.00       177

    accuracy                           0.66       515
   macro avg       0.33      0.50      0.40       515
weighted avg       0.43      0.66      0.52       515
",0.5,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       338
          1       0.00      0.00      1.00      0.00      0.00      0.00       177

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       515
","[[338   0]
 [177   0]]","(5, 5, 5)",,0.0,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0. 1.],auto,0.9,0.0,"(0.6563106796116505, 0.6563106796116505, None)",[1. 0.],"(array([0., 1.]), array([0., 1.]), array([1, 0]))",1.0,0.6563106796116505,0.6563106796116505,,0.34368932038834954,0.6563106796116505,0.5,0.6563106796116505,0.34368932038834954,False
CVS,6,9,0.8043325644368668,0.683766219282715,0.7288135593220338,0.7781065088757396,0.7530568200775885,0.49225392730672846,0.7611650485436893,129,263,75,48,338,177,0.8456591639871383,0.6323529411764706,0.7781065088757396,0.7288135593220338,0.8104776579352849,0.6771653543307087,2.8692677514792893,3.284519774011299,0.27118644067796616,0.7288135593220338,0.7611650485436893,1000,8.24918342986656,"(array([0.77810651, 0.72881356]), array([0.72881356, 0.77810651]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7611650485436893,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.78      0.73      0.81      0.75      0.57       338
          1       0.63      0.73      0.78      0.68      0.75      0.56       177

avg / total       0.77      0.76      0.75      0.76      0.75      0.57       515
",0.7611650485436893,0.23883495145631067,"              precision    recall  f1-score   support

           0       0.85      0.78      0.81       338
           1       0.63      0.73      0.68       177

    accuracy                           0.76       515
   macro avg       0.74      0.75      0.74       515
weighted avg       0.77      0.76      0.76       515
",0.7534600340988866,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.78      0.73      0.81      0.75      0.58       338
          1       0.63      0.73      0.78      0.68      0.75      0.56       177

avg / total       0.77      0.76      0.75      0.76      0.75      0.57       515
","[[263  75]
 [ 48 129]]","(1,)",,0.49225392730672846,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.72881356 0.77810651],auto,0.9,0.4891491060411777,"(0.7611650485436893, 0.7611650485436893, None)",[0.77810651 0.72881356],"(array([0.        , 0.22189349, 1.        ]), array([0.        , 0.72881356, 1.        ]), array([2, 1, 0]))",0.1,0.7611650485436893,0.7611650485436893,,0.5540712813017259,0.7611650485436893,0.5,0.7611650485436893,0.23883495145631073,False
CVS,7,9,0.8474074816969211,0.7875594622488793,0.7062146892655368,0.8402366863905325,0.7703164871588781,0.5450048320047781,0.7941747572815534,125,284,54,52,338,177,0.8452380952380952,0.6983240223463687,0.8402366863905325,0.7062146892655368,0.8427299703264095,0.702247191011236,2.8600364132908513,4.420380832810211,0.29378531073446323,0.7062146892655368,0.7941747572815534,1000,7.1090358759645875,"(array([0.84023669, 0.70621469]), array([0.70621469, 0.84023669]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7941747572815534,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.84      0.71      0.84      0.77      0.60       338
          1       0.70      0.71      0.84      0.70      0.77      0.59       177

avg / total       0.79      0.79      0.75      0.79      0.77      0.60       515
",0.7941747572815534,0.2058252427184466,"              precision    recall  f1-score   support

           0       0.85      0.84      0.84       338
           1       0.70      0.71      0.70       177

    accuracy                           0.79       515
   macro avg       0.77      0.77      0.77       515
weighted avg       0.79      0.79      0.79       515
",0.7732256878280347,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.84      0.71      0.84      0.77      0.62       338
          1       0.70      0.71      0.84      0.70      0.77      0.57       177

avg / total       0.79      0.79      0.75      0.79      0.77      0.60       515
","[[284  54]
 [ 52 125]]","(10,)",,0.5450048320047781,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.70621469 0.84023669],auto,0.9,0.5449847466951172,"(0.7941747572815534, 0.7941747572815534, None)",[0.84023669 0.70621469],"(array([0.        , 0.15976331, 1.        ]), array([0.        , 0.70621469, 1.        ]), array([2, 1, 0]))",0.1,0.7941747572815534,0.7941747572815533,,0.5941375562344083,0.7941747572815534,0.5,0.7941747572815534,0.2058252427184466,False
CVS,8,9,0.8944773175542406,0.8627528602859992,0.7740112994350282,0.8609467455621301,0.8163225522285312,0.6293135822289224,0.8310679611650486,137,291,47,40,338,177,0.879154078549849,0.7445652173913043,0.8609467455621301,0.7740112994350282,0.8699551569506726,0.7590027700831025,3.8096893491124253,5.566294025724244,0.22598870056497178,0.7740112994350282,0.8310679611650486,1000,5.834778888226114,"(array([0.86094675, 0.7740113 ]), array([0.7740113 , 0.86094675]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.8310679611650486,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.86      0.77      0.87      0.82      0.67       338
          1       0.74      0.77      0.86      0.76      0.82      0.66       177

avg / total       0.83      0.83      0.80      0.83      0.82      0.67       515
",0.8310679611650486,0.16893203883495145,"              precision    recall  f1-score   support

           0       0.88      0.86      0.87       338
           1       0.74      0.77      0.76       177

    accuracy                           0.83       515
   macro avg       0.81      0.82      0.81       515
weighted avg       0.83      0.83      0.83       515
",0.8174790224985792,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.86      0.77      0.87      0.82      0.68       338
          1       0.74      0.77      0.86      0.76      0.82      0.65       177

avg / total       0.83      0.83      0.80      0.83      0.82      0.67       515
","[[291  47]
 [ 40 137]]","(50,)",,0.6293135822289224,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.7740113  0.86094675],auto,0.9,0.629033192856374,"(0.8310679611650486, 0.8310679611650486, None)",[0.86094675 0.7740113 ],"(array([0.        , 0.13905325, 1.        ]), array([0.       , 0.7740113, 1.       ]), array([2, 1, 0]))",0.1,0.8310679611650486,0.8310679611650486,,0.6539717943397891,0.8310679611650486,0.5,0.8310679611650486,0.16893203883495145,False
CVS,9,9,0.8502824858757062,0.7823848700751522,0.711864406779661,0.8431952662721893,0.7747520235690065,0.5535903418690403,0.7980582524271844,126,285,53,51,338,177,0.8482142857142857,0.7039106145251397,0.8431952662721893,0.711864406779661,0.8456973293768546,0.7078651685393259,2.9263835711799513,4.5398145187080265,0.288135593220339,0.711864406779661,0.7980582524271844,1000,6.974903152882546,"(array([0.84319527, 0.71186441]), array([0.71186441, 0.84319527]), array([338, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7980582524271844,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.84      0.71      0.85      0.77      0.61       338
          1       0.70      0.71      0.84      0.71      0.77      0.59       177

avg / total       0.80      0.80      0.76      0.80      0.77      0.60       515
",0.7980582524271844,0.20194174757281552,"              precision    recall  f1-score   support

           0       0.85      0.84      0.85       338
           1       0.70      0.71      0.71       177

    accuracy                           0.80       515
   macro avg       0.78      0.78      0.78       515
weighted avg       0.80      0.80      0.80       515
",0.7775298365259251,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.84      0.71      0.85      0.77      0.62       338
          1       0.70      0.71      0.84      0.71      0.77      0.58       177

avg / total       0.80      0.80      0.76      0.80      0.77      0.61       515
","[[285  53]
 [ 51 126]]","(5, 5)",,0.5535903418690403,"[[-0.98131721 -0.70876339 -0.30381892 ...  0.37310702 -0.4862434
  -0.81059693]
 [-1.66661897  0.12189792 -0.42903867 ...  1.88662569 -0.2678821
  -0.33401512]
 [-0.29601544 -0.70154025 -0.42903867 ... -0.91892111 -0.77284262
  -0.63408515]
 ...
 [-1.52146528 -0.6512626   0.13175504 ... -0.58741191  0.34787085
  -0.26341041]
 [-0.38123006 -0.34975726 -0.15039744 ... -1.24016405 -0.42168511
  -0.19376463]
 [ 0.54844935 -0.09325799 -0.28112353 ... -0.09355666  3.04838457
  -0.66856757]]",0.0001,[0.71186441 0.84319527],auto,0.9,0.5535699401537,"(0.7980582524271844, 0.7980582524271844, None)",[0.84319527 0.71186441],"(array([0.        , 0.15680473, 1.        ]), array([0.        , 0.71186441, 1.        ]), array([2, 1, 0]))",0.1,0.7980582524271844,0.7980582524271844,,0.6001180382484375,0.7980582524271844,0.5,0.7980582524271844,0.20194174757281558,False
