id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_spec_micro,max_iter,log_loss,imb_sens_spec_supp,activation,learning_rate_init,y,rec_score,imb_report_0.1,prec_score,hamming_loss,bal_report,roc_auc_score,learning_rate,solver,imb_report_0.3,confusion_matrix,hidden_layer_sizes,pr_curve,matthews_corrcoef,X,tol,imb_spec,batch_size,momentum,cohen_kappa_score,imb_sens_spec_supp_micro,imb_sens,roc_curve,alpha,imb_sens_micro,f1_score,hinge_loss,avg_prec_score,accuracy,power_t,fbeta_score,zero_one_loss,warm_start
CVS,0,2,0.759695348565905,0.6285357365776614,0.6836158192090396,0.7197640117994101,0.7014571010143376,0.3881621270532797,0.7073643410852714,121,244,95,56,339,177,0.8133333333333334,0.5601851851851852,0.7197640117994101,0.6836158192090396,0.7636932707355243,0.6157760814249365,2.2749683944374213,2.4394290811775208,0.3163841807909604,0.6836158192090396,0.7073643410852714,1000,10.107424801138336,"(array([0.71976401, 0.68361582]), array([0.68361582, 0.71976401]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7073643410852714,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.68      0.76      0.70      0.49       339
          1       0.56      0.68      0.72      0.62      0.70      0.49       177

avg / total       0.73      0.71      0.70      0.71      0.70      0.49       516
",0.7073643410852714,0.2926356589147287,"              precision    recall  f1-score   support

           0       0.81      0.72      0.76       339
           1       0.56      0.68      0.62       177

    accuracy                           0.71       516
   macro avg       0.69      0.70      0.69       516
weighted avg       0.73      0.71      0.71       516
",0.7016899155042248,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.68      0.76      0.70      0.50       339
          1       0.56      0.68      0.72      0.62      0.70      0.49       177

avg / total       0.73      0.71      0.70      0.71      0.70      0.49       516
","[[244  95]
 [ 56 121]]","(1,)",,0.3881621270532797,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.68361582 0.71976401],auto,0.9,0.3832050916690415,"(0.7073643410852714, 0.7073643410852714, None)",[0.71976401 0.68361582],"(array([0.        , 0.28023599, 1.        ]), array([0.        , 0.68361582, 1.        ]), array([2, 1, 0]))",1.0,0.7073643410852714,0.7073643410852714,,0.49147858606208367,0.7073643410852714,0.5,0.7073643410852712,0.29263565891472865,False
CVS,1,2,0.7613785977367798,0.6433683065198534,0.6949152542372882,0.6873156342182891,0.6911049983136176,0.3652191763003406,0.689922480620155,123,233,106,54,339,177,0.8118466898954704,0.537117903930131,0.6873156342182891,0.6949152542372882,0.744408945686901,0.6059113300492611,2.2528679121599477,2.222417652702271,0.30508474576271183,0.6949152542372882,0.689922480620155,1000,10.709862365335875,"(array([0.68731563, 0.69491525]), array([0.69491525, 0.68731563]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.689922480620155,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.69      0.69      0.74      0.69      0.48       339
          1       0.54      0.69      0.69      0.61      0.69      0.48       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.48       516
",0.689922480620155,0.31007751937984496,"              precision    recall  f1-score   support

           0       0.81      0.69      0.74       339
           1       0.54      0.69      0.61       177

    accuracy                           0.69       516
   macro avg       0.67      0.69      0.68       516
weighted avg       0.72      0.69      0.70       516
",0.6911154442277887,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.69      0.69      0.74      0.69      0.48       339
          1       0.54      0.69      0.69      0.61      0.69      0.48       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.48       516
","[[233 106]
 [ 54 123]]","(10,)",,0.3652191763003406,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.69491525 0.68731563],auto,0.9,0.35715954216304613,"(0.689922480620155, 0.689922480620155, None)",[0.68731563 0.69491525],"(array([0.        , 0.31268437, 1.        ]), array([0.        , 0.69491525, 1.        ]), array([2, 1, 0]))",1.0,0.689922480620155,0.689922480620155,,0.47790258755570403,0.689922480620155,0.5,0.689922480620155,0.31007751937984496,False
CVS,2,2,0.7539956335516556,0.6245164973437077,0.6892655367231638,0.6991150442477876,0.6941728215687285,0.37198767819119233,0.6957364341085271,122,237,102,55,339,177,0.8116438356164384,0.5446428571428571,0.6991150442477876,0.6892655367231638,0.7511885895404121,0.6084788029925187,2.249879324215607,2.2907942838152207,0.3107344632768362,0.6892655367231638,0.6957364341085271,1000,10.509049327400886,"(array([0.69911504, 0.68926554]), array([0.68926554, 0.69911504]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.6957364341085271,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.69      0.75      0.69      0.48       339
          1       0.54      0.69      0.70      0.61      0.69      0.48       177

avg / total       0.72      0.70      0.69      0.70      0.69      0.48       516
",0.6957364341085271,0.30426356589147285,"              precision    recall  f1-score   support

           0       0.81      0.70      0.75       339
           1       0.54      0.69      0.61       177

    accuracy                           0.70       516
   macro avg       0.68      0.69      0.68       516
weighted avg       0.72      0.70      0.70       516
",0.6941902904854758,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.69      0.75      0.69      0.48       339
          1       0.54      0.69      0.70      0.61      0.69      0.48       177

avg / total       0.72      0.70      0.69      0.70      0.69      0.48       516
","[[237 102]
 [ 55 122]]","(50,)",,0.37198767819119233,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.68926554 0.69911504],auto,0.9,0.3652092148566055,"(0.6957364341085271, 0.6957364341085271, None)",[0.69911504 0.68926554],"(array([0.        , 0.30088496, 1.        ]), array([0.        , 0.68926554, 1.        ]), array([2, 1, 0]))",1.0,0.6957364341085271,0.6957364341085271,,0.48199269853783056,0.6957364341085271,0.5,0.6957364341085271,0.30426356589147285,False
CVS,3,2,0.7571121443927804,0.6316996796826436,0.6836158192090396,0.696165191740413,0.6898619701479713,0.3637510818151773,0.6918604651162791,121,236,103,56,339,177,0.8082191780821918,0.5401785714285714,0.696165191740413,0.6836158192090396,0.7480190174326465,0.6034912718204489,2.2003792667509483,2.2499588612802373,0.3163841807909604,0.6836158192090396,0.6918604651162791,1000,10.642922103345173,"(array([0.69616519, 0.68361582]), array([0.68361582, 0.69616519]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.6918604651162791,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.68      0.75      0.69      0.48       339
          1       0.54      0.68      0.70      0.60      0.69      0.48       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.48       516
",0.6918604651162791,0.3081395348837209,"              precision    recall  f1-score   support

           0       0.81      0.70      0.75       339
           1       0.54      0.68      0.60       177

    accuracy                           0.69       516
   macro avg       0.67      0.69      0.68       516
weighted avg       0.72      0.69      0.70       516
",0.6898905054747264,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.68      0.75      0.69      0.48       339
          1       0.54      0.68      0.70      0.60      0.69      0.47       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.48       516
","[[236 103]
 [ 56 121]]","(5, 5)",,0.3637510818151773,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.68361582 0.69616519],auto,0.9,0.3571227080394922,"(0.6918604651162791, 0.6918604651162791, None)",[0.69616519 0.68361582],"(array([0.        , 0.30383481, 1.        ]), array([0.        , 0.68361582, 1.        ]), array([2, 1, 0]))",1.0,0.6918604651162791,0.6918604651162791,,0.47780174840925727,0.6918604651162791,0.5,0.6918604651162791,0.3081395348837209,False
CVS,4,2,0.7554622268886556,0.6288381595597929,0.6779661016949152,0.6991150442477876,0.688459367853282,0.36155231619251826,0.6918604651162791,120,237,102,57,339,177,0.8061224489795918,0.5405405405405406,0.6991150442477876,0.6779661016949152,0.7488151658767771,0.6015037593984962,2.170936190032603,2.253240279162512,0.3220338983050848,0.6779661016949152,0.6918604651162791,1000,10.642920553737751,"(array([0.69911504, 0.6779661 ]), array([0.6779661 , 0.69911504]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.6918604651162791,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.68      0.75      0.69      0.47       339
          1       0.54      0.68      0.70      0.60      0.69      0.47       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.47       516
",0.6918604651162791,0.3081395348837209,"              precision    recall  f1-score   support

           0       0.81      0.70      0.75       339
           1       0.54      0.68      0.60       177

    accuracy                           0.69       516
   macro avg       0.67      0.69      0.68       516
weighted avg       0.72      0.69      0.70       516
",0.6885405729713514,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.68      0.75      0.69      0.48       339
          1       0.54      0.68      0.70      0.60      0.69      0.47       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.47       516
","[[237 102]
 [ 57 120]]","(10, 10)",,0.36155231619251826,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.6779661  0.69911504],auto,0.9,0.3554864253393666,"(0.6918604651162791, 0.6918604651162791, None)",[0.69911504 0.6779661 ],"(array([0.        , 0.30088496, 1.        ]), array([0.       , 0.6779661, 1.       ]), array([2, 1, 0]))",1.0,0.6918604651162791,0.6918604651162791,,0.4769332793574024,0.6918604651162791,0.5,0.6918604651162791,0.3081395348837209,False
CVS,5,2,0.6627251970734795,0.5189677777123836,1.0,0.0,0.0,inf,0.3430232558139535,177,0,339,0,339,177,0.0,0.3430232558139535,0.0,1.0,0.0,0.5108225108225108,inf,1.0,0.0,1.0,0.3430232558139535,1000,22.691698181014647,"(array([0., 1.]), array([1., 0.]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.3430232558139535,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       339
          1       0.34      1.00      0.00      0.51      0.00      0.00       177

avg / total       0.12      0.34      0.66      0.18      0.00      0.00       516
",0.3430232558139535,0.6569767441860465,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00       339
           1       0.34      1.00      0.51       177

    accuracy                           0.34       516
   macro avg       0.17      0.50      0.26       516
weighted avg       0.12      0.34      0.18       516
",0.5,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       339
          1       0.34      1.00      0.00      0.51      0.00      0.00       177

avg / total       0.12      0.34      0.66      0.18      0.00      0.00       516
","[[  0 339]
 [  0 177]]","(5, 5, 5)",,0.0,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[1. 0.],auto,0.9,0.0,"(0.3430232558139535, 0.3430232558139535, None)",[0. 1.],"(array([0., 1.]), array([0., 1.]), array([2, 1]))",1.0,0.3430232558139535,0.3430232558139535,,0.3430232558139535,0.3430232558139535,0.5,0.34302325581395343,0.6569767441860466,False
CVS,6,2,0.7657117144142793,0.6278011335800133,0.6892655367231638,0.7345132743362832,0.7115298210656295,0.4089036603467153,0.7189922480620154,122,249,90,55,339,177,0.819078947368421,0.5754716981132075,0.7345132743362832,0.6892655367231638,0.7744945567651632,0.6272493573264781,2.3637972646822205,2.5962335216572505,0.3107344632768362,0.6892655367231638,0.7189922480620154,1000,9.705803374090634,"(array([0.73451327, 0.68926554]), array([0.68926554, 0.73451327]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7189922480620154,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.73      0.69      0.77      0.71      0.51       339
          1       0.58      0.69      0.73      0.63      0.71      0.50       177

avg / total       0.74      0.72      0.70      0.72      0.71      0.51       516
",0.7189922480620154,0.2810077519379845,"              precision    recall  f1-score   support

           0       0.82      0.73      0.77       339
           1       0.58      0.69      0.63       177

    accuracy                           0.72       516
   macro avg       0.70      0.71      0.70       516
weighted avg       0.74      0.72      0.72       516
",0.7118894055297236,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.73      0.69      0.77      0.71      0.51       339
          1       0.58      0.69      0.73      0.63      0.71      0.50       177

avg / total       0.74      0.72      0.70      0.72      0.71      0.51       516
","[[249  90]
 [ 55 122]]","(1,)",,0.4089036603467153,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.68926554 0.73451327],auto,0.9,0.4046596008784493,"(0.7189922480620154, 0.7189922480620154, None)",[0.73451327 0.68926554],"(array([0.        , 0.26548673, 1.        ]), array([0.        , 0.68926554, 1.        ]), array([2, 1, 0]))",0.1,0.7189922480620154,0.7189922480620154,,0.5032419561558122,0.7189922480620154,0.5,0.7189922480620154,0.28100775193798455,False
CVS,7,2,0.8210089495525225,0.7311493138922401,0.7005649717514124,0.775811209439528,0.7372287013033554,0.4641709767097135,0.75,124,263,76,53,339,177,0.8322784810126582,0.62,0.775811209439528,0.7005649717514124,0.8030534351145038,0.6578249336870027,2.590916680581065,3.1248884924174836,0.2994350282485876,0.7005649717514124,0.75,1000,8.634811868891807,"(array([0.77581121, 0.70056497]), array([0.70056497, 0.77581121]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.75,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.78      0.70      0.80      0.74      0.55       339
          1       0.62      0.70      0.78      0.66      0.74      0.54       177

avg / total       0.76      0.75      0.73      0.75      0.74      0.54       516
",0.75,0.25,"              precision    recall  f1-score   support

           0       0.83      0.78      0.80       339
           1       0.62      0.70      0.66       177

    accuracy                           0.75       516
   macro avg       0.73      0.74      0.73       516
weighted avg       0.76      0.75      0.75       516
",0.7381880905954702,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.78      0.70      0.80      0.74      0.56       339
          1       0.62      0.70      0.78      0.66      0.74      0.53       177

avg / total       0.76      0.75      0.73      0.75      0.74      0.55       516
","[[263  76]
 [ 53 124]]","(10,)",,0.4641709767097135,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.70056497 0.77581121],auto,0.9,0.46203084084957813,"(0.75, 0.75, None)",[0.77581121 0.70056497],"(array([0.        , 0.22418879, 1.        ]), array([0.        , 0.70056497, 1.        ]), array([2, 1, 0]))",0.1,0.75,0.75,,0.5370634607804493,0.75,0.5,0.75,0.25,False
CVS,8,2,0.8949385864040131,0.8550816300197487,0.7909604519774012,0.8436578171091446,0.8168843053547525,0.6226143654093031,0.8255813953488372,140,286,53,37,339,177,0.8854489164086687,0.7253886010362695,0.8436578171091446,0.7909604519774012,0.86404833836858,0.7567567567567567,4.035876584549151,5.059162136232811,0.20903954802259883,0.7909604519774012,0.8255813953488372,1000,6.024287314352252,"(array([0.84365782, 0.79096045]), array([0.79096045, 0.84365782]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.8255813953488372,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.89      0.84      0.79      0.86      0.82      0.67       339
          1       0.73      0.79      0.84      0.76      0.82      0.66       177

avg / total       0.83      0.83      0.81      0.83      0.82      0.67       516
",0.8255813953488372,0.1744186046511628,"              precision    recall  f1-score   support

           0       0.89      0.84      0.86       339
           1       0.73      0.79      0.76       177

    accuracy                           0.83       516
   macro avg       0.81      0.82      0.81       516
weighted avg       0.83      0.83      0.83       516
",0.8173091345432729,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.89      0.84      0.79      0.86      0.82      0.68       339
          1       0.73      0.79      0.84      0.76      0.82      0.66       177

avg / total       0.83      0.83      0.81      0.83      0.82      0.67       516
","[[286  53]
 [ 37 140]]","(50,)",,0.6226143654093031,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.79096045 0.84365782],auto,0.9,0.6212009983849656,"(0.8255813953488372, 0.8255813953488372, None)",[0.84365782 0.79096045],"(array([0.        , 0.15634218, 1.        ]), array([0.        , 0.79096045, 1.        ]), array([2, 1, 0]))",0.1,0.8255813953488372,0.8255813953488372,,0.6454591220914916,0.8255813953488372,0.5,0.8255813953488372,0.17441860465116277,False
CVS,9,2,0.816925820375648,0.7269575402980839,0.711864406779661,0.7817109144542773,0.7459706270297648,0.48092945865641185,0.7577519379844961,126,265,74,51,339,177,0.8386075949367089,0.63,0.7817109144542773,0.711864406779661,0.8091603053435115,0.6684350132625995,2.7129967031060214,3.2611085661933124,0.288135593220339,0.711864406779661,0.7577519379844961,1000,8.367066317003236,"(array([0.78171091, 0.71186441]), array([0.71186441, 0.78171091]), array([339, 177]))",logistic,0.001,[0 1 1 ... 1 1 1],0.7577519379844961,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.71      0.81      0.75      0.56       339
          1       0.63      0.71      0.78      0.67      0.75      0.55       177

avg / total       0.77      0.76      0.74      0.76      0.75      0.56       516
",0.7577519379844961,0.24224806201550386,"              precision    recall  f1-score   support

           0       0.84      0.78      0.81       339
           1       0.63      0.71      0.67       177

    accuracy                           0.76       516
   macro avg       0.73      0.75      0.74       516
weighted avg       0.77      0.76      0.76       516
",0.7467876606169691,constant,adam,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.71      0.81      0.75      0.57       339
          1       0.63      0.71      0.78      0.67      0.75      0.54       177

avg / total       0.77      0.76      0.74      0.76      0.75      0.56       516
","[[265  74]
 [ 51 126]]","(5, 5)",,0.48092945865641185,"[[-0.97389928 -0.71544784 -0.33188698 ...  0.38319418 -0.48539538
  -0.80235428]
 [-1.65550261  0.1325473  -0.4752356  ...  1.90805826 -0.27000191
  -0.33560814]
 [-0.29229595 -0.70807397 -0.4752356  ... -0.91851906 -0.76809932
  -0.62948534]
 ...
 [-0.47367251 -0.75972225 -0.17496283 ... -0.64891778 -0.67623171
   0.13655914]
 [-0.16805078 -0.25591279 -0.4752356  ...  0.30716332 -0.16707514
   0.66243782]
 [ 0.8742528  -0.65851192 -0.03077609 ...  0.5057479  -0.57146343
  -0.28657928]]",0.0001,[0.71186441 0.78171091],auto,0.9,0.4787120550868005,"(0.7577519379844961, 0.7577519379844961, None)",[0.78171091 0.71186441],"(array([0.        , 0.21828909, 1.        ]), array([0.        , 0.71186441, 1.        ]), array([2, 1, 0]))",0.1,0.7577519379844961,0.7577519379844961,,0.547311785573512,0.7577519379844961,0.5,0.7577519379844961,0.24224806201550386,False
