id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens,gamma,prec_score,matthews_corrcoef,hinge_loss,imb_sens_spec_supp_micro,f1_score,confusion_matrix,log_loss,probability,imb_sens_spec_supp,C,max_iter,imb_spec,imb_spec_micro,kernel,zero_one_loss,y,rec_score,cohen_kappa_score,avg_prec_score,roc_curve,pr_curve,roc_auc_score,hamming_loss,accuracy,imb_report_0.1,bal_report,fbeta_score,imb_report_0.3,imb_sens_micro,X
CVS,0,5,0.828736669675392,0.7250267359299045,0.6440677966101694,0.8136094674556213,0.7238920202663622,0.4576772640657908,0.7553398058252427,114,275,63,63,338,177,0.8136094674556213,0.6440677966101694,0.8136094674556213,0.6440677966101694,0.8136094674556213,0.6440677966101694,2.2858551704705548,3.4554748453053543,0.35593220338983056,0.6440677966101694,[0.81360947 0.6440678 ],0.1,0.7553398058252427,0.4576772640657908,,"(0.7553398058252427, 0.7553398058252427, None)",0.7553398058252427,"[[275  63]
 [ 63 114]]",8.450361554168637,True,"(array([0.81360947, 0.6440678 ]), array([0.6440678 , 0.81360947]), array([338, 177]))",0.1,-1,[0.6440678  0.81360947],0.7553398058252427,rbf,0.24466019417475726,[0 1 1 ... 1 1 1],0.7553398058252427,0.4576772640657908,0.5371534237176573,"(array([0.        , 0.18639053, 1.        ]), array([0.       , 0.6440678, 1.       ]), array([2, 1, 0]))",,0.7288386320328955,0.2446601941747573,0.7553398058252427,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.81      0.64      0.81      0.72      0.53       338
          1       0.64      0.64      0.81      0.64      0.72      0.52       177

avg / total       0.76      0.76      0.70      0.76      0.72      0.53       515
","              precision    recall  f1-score   support

           0       0.81      0.81      0.81       338
           1       0.64      0.64      0.64       177

    accuracy                           0.76       515
   macro avg       0.73      0.73      0.73       515
weighted avg       0.76      0.76      0.76       515
",0.7553398058252427,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.81      0.64      0.81      0.72      0.55       338
          1       0.64      0.64      0.81      0.64      0.72      0.50       177

avg / total       0.76      0.76      0.70      0.76      0.72      0.53       515
",0.7553398058252427,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,1,5,0.9350533212984322,0.9034188880626514,0.03389830508474576,1.0,0.18411492357966466,0.1500335726584038,0.6679611650485436,6,338,0,171,338,177,0.6640471512770137,1.0,1.0,0.03389830508474576,0.7981109799291618,0.06557377049180328,1.0350877192982457,inf,0.9661016949152542,0.03389830508474576,[1.         0.03389831],1.0,0.6679611650485436,0.1500335726584038,,"(0.6679611650485436, 0.6679611650485436, None)",0.6679611650485436,"[[338   0]
 [171   6]]",11.468215074815005,True,"(array([1.        , 0.03389831]), array([0.03389831, 1.        ]), array([338, 177]))",0.1,-1,[0.03389831 1.        ],0.6679611650485436,rbf,0.33203883495145636,[0 1 1 ... 1 1 1],0.6679611650485436,0.04402904875109903,0.3659371400362021,"(array([0., 0., 1.]), array([0.        , 0.03389831, 1.        ]), array([2, 1, 0]))",,0.5169491525423728,0.3320388349514563,0.6679611650485436,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.03      0.80      0.18      0.04       338
          1       1.00      0.03      1.00      0.07      0.18      0.03       177

avg / total       0.78      0.67      0.37      0.55      0.18      0.03       515
","              precision    recall  f1-score   support

           0       0.66      1.00      0.80       338
           1       1.00      0.03      0.07       177

    accuracy                           0.67       515
   macro avg       0.83      0.52      0.43       515
weighted avg       0.78      0.67      0.55       515
",0.6679611650485436,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.03      0.80      0.18      0.04       338
          1       1.00      0.03      1.00      0.07      0.18      0.02       177

avg / total       0.78      0.67      0.37      0.55      0.18      0.04       515
",0.6679611650485436,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,2,5,0.7495904790559288,0.6331257871718466,0.6497175141242938,0.7337278106508875,0.6904460943331892,0.3720408713015896,0.7048543689320388,115,248,90,62,338,177,0.8,0.5609756097560976,0.7337278106508875,0.6497175141242938,0.7654320987654321,0.6020942408376965,2.094674556213018,2.4400502197112366,0.3502824858757062,0.6497175141242938,[0.73372781 0.64971751],0.01,0.7048543689320388,0.3720408713015896,,"(0.7048543689320388, 0.7048543689320388, None)",0.7048543689320388,"[[248  90]
 [ 62 115]]",10.194108690864352,True,"(array([0.73372781, 0.64971751]), array([0.64971751, 0.73372781]), array([338, 177]))",0.1,-1,[0.64971751 0.73372781],0.7048543689320388,rbf,0.2951456310679612,[0 1 1 ... 1 1 1],0.7048543689320388,0.3695231958762887,0.4848640281696548,"(array([0.        , 0.26627219, 1.        ]), array([0.        , 0.64971751, 1.        ]), array([2, 1, 0]))",,0.6917226623875906,0.29514563106796116,0.7048543689320388,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.73      0.65      0.77      0.69      0.48       338
          1       0.56      0.65      0.73      0.60      0.69      0.47       177

avg / total       0.72      0.70      0.68      0.71      0.69      0.48       515
","              precision    recall  f1-score   support

           0       0.80      0.73      0.77       338
           1       0.56      0.65      0.60       177

    accuracy                           0.70       515
   macro avg       0.68      0.69      0.68       515
weighted avg       0.72      0.70      0.71       515
",0.7048543689320388,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.73      0.65      0.77      0.69      0.49       338
          1       0.56      0.65      0.73      0.60      0.69      0.46       177

avg / total       0.72      0.70      0.68      0.71      0.69      0.48       515
",0.7048543689320388,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,3,5,0.9297044763146457,0.8866858810889179,0.8192090395480226,0.9171597633136095,0.8668019201733657,0.740464529870076,0.883495145631068,145,310,28,32,338,177,0.9064327485380117,0.838150289017341,0.9171597633136095,0.8192090395480226,0.9117647058823529,0.8285714285714286,5.073039940828402,9.88902340597256,0.1807909604519774,0.8192090395480226,[0.91715976 0.81920904],0.1,0.883495145631068,0.740464529870076,,"(0.883495145631068, 0.883495145631068, None)",0.883495145631068,"[[310  28]
 [ 32 145]]",4.023978587228518,True,"(array([0.91715976, 0.81920904]), array([0.81920904, 0.91715976]), array([338, 177]))",1.0,-1,[0.81920904 0.91715976],0.883495145631068,rbf,0.11650485436893199,[0 1 1 ... 1 1 1],0.883495145631068,0.7403535896746437,0.7487562155928906,"(array([0.        , 0.08284024, 1.        ]), array([0.        , 0.81920904, 1.        ]), array([2, 1, 0]))",,0.868184401430816,0.11650485436893204,0.883495145631068,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.91      0.92      0.82      0.91      0.87      0.76       338
          1       0.84      0.82      0.92      0.83      0.87      0.74       177

avg / total       0.88      0.88      0.85      0.88      0.87      0.75       515
","              precision    recall  f1-score   support

           0       0.91      0.92      0.91       338
           1       0.84      0.82      0.83       177

    accuracy                           0.88       515
   macro avg       0.87      0.87      0.87       515
weighted avg       0.88      0.88      0.88       515
",0.883495145631068,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.91      0.92      0.82      0.91      0.87      0.77       338
          1       0.84      0.82      0.92      0.83      0.87      0.73       177

avg / total       0.88      0.88      0.85      0.88      0.87      0.76       515
",0.883495145631068,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,4,5,0.9443469394577608,0.9209838745498625,0.4011299435028249,0.9970414201183432,0.63241060120941,0.5453143099761647,0.7922330097087379,71,337,1,106,338,177,0.7607223476297968,0.9861111111111112,0.9970414201183432,0.4011299435028249,0.8629961587708067,0.5702811244979921,1.664871050574969,135.5819209039541,0.5988700564971752,0.4011299435028249,[0.99704142 0.40112994],1.0,0.7922330097087379,0.5453143099761647,,"(0.7922330097087379, 0.7922330097087379, None)",0.7922330097087379,"[[337   1]
 [106  71]]",7.176019172529852,True,"(array([0.99704142, 0.40112994]), array([0.40112994, 0.99704142]), array([338, 177]))",1.0,-1,[0.40112994 0.99704142],0.7922330097087379,rbf,0.2077669902912621,[0 1 1 ... 1 1 1],0.7922330097087379,0.4636826379359008,0.6013839370059545,"(array([0.        , 0.00295858, 1.        ]), array([0.        , 0.40112994, 1.        ]), array([2, 1, 0]))",,0.6990856818105841,0.20776699029126214,0.7922330097087379,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      1.00      0.40      0.86      0.63      0.42       338
          1       0.99      0.40      1.00      0.57      0.63      0.38       177

avg / total       0.84      0.79      0.61      0.76      0.63      0.41       515
","              precision    recall  f1-score   support

           0       0.76      1.00      0.86       338
           1       0.99      0.40      0.57       177

    accuracy                           0.79       515
   macro avg       0.87      0.70      0.72       515
weighted avg       0.84      0.79      0.76       515
",0.7922330097087379,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      1.00      0.40      0.86      0.63      0.47       338
          1       0.99      0.40      1.00      0.57      0.63      0.33       177

avg / total       0.84      0.79      0.61      0.76      0.63      0.42       515
",0.7922330097087379,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,5,5,0.8074165078728314,0.6957266813804577,0.6779661016949152,0.7692307692307693,0.7221581446741189,0.43659777003080646,0.7378640776699029,120,260,78,57,338,177,0.8201892744479495,0.6060606060606061,0.7692307692307693,0.6779661016949152,0.7938931297709924,0.64,2.388663967611336,2.9378531073446332,0.3220338983050848,0.6779661016949152,[0.76923077 0.6779661 ],0.01,0.7378640776699029,0.43659777003080646,,"(0.7378640776699029, 0.7378640776699029, None)",0.7378640776699028,"[[260  78]
 [ 57 120]]",9.053975110509704,True,"(array([0.76923077, 0.6779661 ]), array([0.6779661 , 0.76923077]), array([338, 177]))",1.0,-1,[0.6779661  0.76923077],0.7378640776699029,rbf,0.2621359223300971,[0 1 1 ... 1 1 1],0.7378640776699029,0.4349077076881812,0.5215681581322522,"(array([0.        , 0.23076923, 1.        ]), array([0.       , 0.6779661, 1.       ]), array([2, 1, 0]))",,0.7235984354628422,0.2621359223300971,0.7378640776699029,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.77      0.68      0.79      0.72      0.53       338
          1       0.61      0.68      0.77      0.64      0.72      0.52       177

avg / total       0.75      0.74      0.71      0.74      0.72      0.52       515
","              precision    recall  f1-score   support

           0       0.82      0.77      0.79       338
           1       0.61      0.68      0.64       177

    accuracy                           0.74       515
   macro avg       0.71      0.72      0.72       515
weighted avg       0.75      0.74      0.74       515
",0.7378640776699029,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.77      0.68      0.79      0.72      0.54       338
          1       0.61      0.68      0.77      0.64      0.72      0.51       177

avg / total       0.75      0.74      0.71      0.74      0.72      0.53       515
",0.7378640776699029,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,6,5,0.7295323103667302,0.6226635088349474,0.5028248587570622,0.8195266272189349,0.6419332991666755,0.3369632964321379,0.7106796116504854,89,277,61,88,338,177,0.7589041095890411,0.5933333333333334,0.8195266272189349,0.5028248587570622,0.7880512091038406,0.54434250764526,1.6483660570199032,2.7861442993424097,0.4971751412429378,0.5028248587570622,[0.81952663 0.50282486],0.1,0.7106796116504854,0.3369632964321379,,"(0.7106796116504854, 0.7106796116504854, None)",0.7106796116504854,"[[277  61]
 [ 88  89]]",9.992866909291132,True,"(array([0.81952663, 0.50282486]), array([0.50282486, 0.81952663]), array([338, 177]))",0.01,-1,[0.50282486 0.81952663],0.7106796116504854,rbf,0.28932038834951457,[0 1 1 ... 1 1 1],0.7106796116504854,0.334504141190755,0.4692165359369572,"(array([0.        , 0.18047337, 1.        ]), array([0.        , 0.50282486, 1.        ]), array([2, 1, 0]))",,0.6611757429879985,0.28932038834951457,0.7106796116504854,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.82      0.50      0.79      0.64      0.43       338
          1       0.59      0.50      0.82      0.54      0.64      0.40       177

avg / total       0.70      0.71      0.61      0.70      0.64      0.42       515
","              precision    recall  f1-score   support

           0       0.76      0.82      0.79       338
           1       0.59      0.50      0.54       177

    accuracy                           0.71       515
   macro avg       0.68      0.66      0.67       515
weighted avg       0.70      0.71      0.70       515
",0.7106796116504854,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.82      0.50      0.79      0.64      0.45       338
          1       0.59      0.50      0.82      0.54      0.64      0.37       177

avg / total       0.70      0.71      0.61      0.70      0.64      0.42       515
",0.7106796116504854,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,7,5,0.5,0.6718446601941748,0.03389830508474576,1.0,0.18411492357966466,0.1500335726584038,0.6679611650485436,6,338,0,171,338,177,0.6640471512770137,1.0,1.0,0.03389830508474576,0.7981109799291618,0.06557377049180328,1.0350877192982457,inf,0.9661016949152542,0.03389830508474576,[1.         0.03389831],1.0,0.6679611650485436,0.1500335726584038,,"(0.6679611650485436, 0.6679611650485436, None)",0.6679611650485436,"[[338   0]
 [171   6]]",11.468215074815005,True,"(array([1.        , 0.03389831]), array([0.03389831, 1.        ]), array([338, 177]))",0.01,-1,[0.03389831 1.        ],0.6679611650485436,rbf,0.33203883495145636,[0 1 1 ... 1 1 1],0.6679611650485436,0.04402904875109903,0.3659371400362021,"(array([0., 0., 1.]), array([0.        , 0.03389831, 1.        ]), array([2, 1, 0]))",,0.5169491525423728,0.3320388349514563,0.6679611650485436,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.03      0.80      0.18      0.04       338
          1       1.00      0.03      1.00      0.07      0.18      0.03       177

avg / total       0.78      0.67      0.37      0.55      0.18      0.03       515
","              precision    recall  f1-score   support

           0       0.66      1.00      0.80       338
           1       1.00      0.03      0.07       177

    accuracy                           0.67       515
   macro avg       0.83      0.52      0.43       515
weighted avg       0.78      0.67      0.55       515
",0.6679611650485436,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.03      0.80      0.18      0.04       338
          1       1.00      0.03      1.00      0.07      0.18      0.02       177

avg / total       0.78      0.67      0.37      0.55      0.18      0.04       515
",0.6679611650485436,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVS,8,5,0.7195032260221309,0.6172013282402673,0.6779661016949152,0.6568047337278107,0.6673015397106548,0.31910565185220163,0.6640776699029126,120,222,116,57,338,177,0.7956989247311828,0.5084745762711864,0.6568047337278107,0.6779661016949152,0.719611021069692,0.5811138014527845,2.039551541575833,1.9754529514903565,0.3220338983050848,0.6779661016949152,[0.65680473 0.6779661 ],0.01,0.6640776699029126,0.31910565185220163,,"(0.6640776699029126, 0.6640776699029126, None)",0.6640776699029126,"[[222 116]
 [ 57 120]]",11.602526348779516,True,"(array([0.65680473, 0.6779661 ]), array([0.6779661 , 0.65680473]), array([338, 177]))",0.01,-1,[0.6779661  0.65680473],0.6640776699029126,rbf,0.3359223300970874,[0 1 1 ... 1 1 1],0.6640776699029126,0.31014858576395077,0.4554081379360356,"(array([0.        , 0.34319527, 1.        ]), array([0.       , 0.6779661, 1.       ]), array([2, 1, 0]))",,0.667385417711363,0.3359223300970874,0.6640776699029126,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.66      0.68      0.72      0.67      0.44       338
          1       0.51      0.68      0.66      0.58      0.67      0.45       177

avg / total       0.70      0.66      0.67      0.67      0.67      0.44       515
","              precision    recall  f1-score   support

           0       0.80      0.66      0.72       338
           1       0.51      0.68      0.58       177

    accuracy                           0.66       515
   macro avg       0.65      0.67      0.65       515
weighted avg       0.70      0.66      0.67       515
",0.6640776699029126,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.66      0.68      0.72      0.67      0.44       338
          1       0.51      0.68      0.66      0.58      0.67      0.45       177

avg / total       0.70      0.66      0.67      0.67      0.67      0.44       515
",0.6640776699029126,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
CVSbal,0,5,0.8342111143030418,0.8207597040842524,0.6440677966101694,0.8248587570621468,0.7288792507511926,0.47678320446030437,0.7344632768361582,114,146,31,63,177,177,0.6985645933014354,0.7862068965517242,0.8248587570621468,0.6440677966101694,0.7564766839378236,0.7080745341614908,2.3174603174603168,3.677419354838708,0.35593220338983056,0.6440677966101694,[0.82485876 0.6440678 ],0.1,0.7344632768361582,0.47678320446030437,,"(0.7344632768361582, 0.7344632768361582, None)",0.7344632768361582,"[[146  31]
 [ 63 114]]",9.17138352723712,True,"(array([0.82485876, 0.6440678 ]), array([0.6440678 , 0.82485876]), array([177, 177]))",0.1,-1,[0.6440678  0.82485876],0.7344632768361582,rbf,0.2655367231638418,[0 1 1 ... 1 1 1],0.7344632768361582,0.4689265536723164,0.6843366452367037,"(array([0.        , 0.17514124, 1.        ]), array([0.       , 0.6440678, 1.       ]), array([2, 1, 0]))",,0.7344632768361582,0.2655367231638418,0.7344632768361582,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.82      0.64      0.76      0.73      0.54       177
          1       0.79      0.64      0.82      0.71      0.73      0.52       177

avg / total       0.74      0.73      0.73      0.73      0.73      0.53       354
","              precision    recall  f1-score   support

           0       0.70      0.82      0.76       177
           1       0.79      0.64      0.71       177

    accuracy                           0.73       354
   macro avg       0.74      0.73      0.73       354
weighted avg       0.74      0.73      0.73       354
",0.7344632768361582,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.82      0.64      0.76      0.73      0.56       177
          1       0.79      0.64      0.82      0.71      0.73      0.50       177

avg / total       0.74      0.73      0.73      0.73      0.73      0.53       354
",0.7344632768361582,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
