id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,momentum,avg_prec_score,max_iter,matthews_corrcoef,accuracy,prec_score,power_t,learning_rate_init,f1_score,tol,fbeta_score,imb_sens_micro,hamming_loss,warm_start,log_loss,zero_one_loss,alpha,imb_spec_micro,roc_auc_score,cohen_kappa_score,rec_score
HOS,10,4.5,0.6984294886428843,0.5226983719397535,0.6647779479326188,0.6395648670427074,0.651946003465145,0.6482576557550159,434.1,793.7,447.3,218.9,1241.0,653.0,0.7838832945457587,0.4926094959761905,0.6395648670427074,0.6647779479326188,0.7043260466332739,0.5657997543434827,0.3352220520673813,0.6647779479326188,0.9000000000000001,0.4430139433307653,1000.0,0.29008326571946885,0.6482576557550159,0.6482576557550159,0.5,0.0010000000000000002,0.6482576557550159,0.00010000000000000002,0.6482576557550159,0.6482576557550159,0.3517423442449842,False,12.148939014899698,0.35174234424498413,0.09999999999999999,0.6482576557550159,0.6521714074876631,0.28107069239928867,0.6482576557550159
HOS,11,4.5,0.6841394024726886,0.4850673240810582,0.5594180704441041,0.5655922643029815,0.3162196628385222,0.5634635691657867,365.3,701.9,539.1,287.7,1241.0,653.0,0.7838136535010768,0.31063702397191667,0.5655922643029815,0.5594180704441041,0.5390498981176985,0.3795834483354012,0.4405819295558958,0.5594180704441041,0.9000000000000001,0.38423080506478985,1000.0,0.12767470692669802,0.5634635691657867,0.5634635691657867,0.5,0.0010000000000000002,0.5634635691657867,0.00010000000000000002,0.5634635691657868,0.5634635691657867,0.43653643083421334,False,15.077661766782876,0.43653643083421334,0.09999999999999999,0.5634635691657867,0.5625051673735427,0.11327342384427844,0.5634635691657867
HOS,12,4.5,0.6784348688813671,0.48957719289955054,0.703062787136294,0.570668815471394,0.5958722586398144,0.6163146779303063,459.1,708.2,532.8,193.9,1241.0,653.0,0.7755202949480674,0.4758385909040267,0.570668815471394,0.703062787136294,0.6326322571892885,0.5611098353097506,0.29693721286370595,0.703062787136294,0.9000000000000001,0.43273421864347067,1000.0,0.26117214865860855,0.6163146779303063,0.6163146779303063,0.5,0.0010000000000000002,0.6163146779303063,0.00010000000000000002,0.6163146779303063,0.6163146779303063,0.38368532206969375,False,13.25224647924625,0.38368532206969375,0.00010000000000000002,0.6163146779303063,0.6368658013038441,0.25172774888934374,0.6163146779303063
HOS,13,4.5,0.7233323420202795,0.5604770705212778,0.6967840735068913,0.6498791297340855,0.672876306783625,0.666050686378036,455.0,806.5,434.5,198.0,1241.0,653.0,0.8029057848353558,0.511596151818755,0.6498791297340855,0.6967840735068913,0.7182904203105374,0.589955477203522,0.3032159264931087,0.6967840735068913,0.9000000000000001,0.46100092758136224,1000.0,0.3301910517833154,0.666050686378036,0.666050686378036,0.5,0.0010000000000000002,0.666050686378036,0.00010000000000000002,0.666050686378036,0.666050686378036,0.33394931362196406,False,11.534384104997056,0.3339493136219641,0.00010000000000000002,0.666050686378036,0.6733316016204884,0.319290316367425,0.666050686378036
HOS,14,4.5,0.7570631055082042,0.6273892302513183,0.6857580398162326,0.687832393231265,0.6867176914670485,0.6871172122492081,447.8,853.6,387.4,205.2,1241.0,653.0,0.8062520714768302,0.5362450347174248,0.687832393231265,0.6857580398162326,0.7422904915494125,0.6017783673921137,0.31424196018376727,0.6857580398162326,0.9000000000000001,0.47606217013068103,1000.0,0.3577049991150013,0.6871172122492081,0.6871172122492081,0.5,0.0010000000000000002,0.6871172122492081,0.00010000000000000002,0.687117212249208,0.6871172122492081,0.312882787750792,False,10.80675219412277,0.312882787750792,0.00010000000000000002,0.6871172122492081,0.686795216523749,0.3504344758728913,0.6871172122492081
HOS,15,4.5,0.702442085311332,0.520559439218016,0.6793261868300152,0.6395648670427075,0.659100873783909,0.653273495248152,443.6,793.7,447.3,209.4,1241.0,653.0,0.7912659458870932,0.49797991506009354,0.6395648670427075,0.6793261868300152,0.7073360421356061,0.5746475088629471,0.3206738131699847,0.6793261868300152,0.9000000000000001,0.44887520476628506,1000.0,0.3037068057095223,0.653273495248152,0.653273495248152,0.5,0.0010000000000000002,0.653273495248152,0.00010000000000000002,0.653273495248152,0.653273495248152,0.3467265047518479,False,11.975698056213501,0.3467265047518479,0.00010000000000000002,0.653273495248152,0.6594455269363614,0.29356957494668345,0.653273495248152
HOS,16,4.5,0.7125911154493054,0.5494376769634548,0.6751914241960183,0.6510878323932312,0.6629703439445385,0.6593980992608237,440.9,808.0,433.0,212.1,1241.0,653.0,0.7920816718864072,0.5046402469520884,0.6510878323932312,0.6751914241960183,0.7146423299453424,0.5775286274522973,0.3248085758039816,0.6751914241960183,0.9000000000000001,0.4527088728334765,1000.0,0.31114945460655596,0.6593980992608237,0.6593980992608237,0.5,0.0010000000000000002,0.6593980992608237,0.00010000000000000002,0.6593980992608237,0.6593980992608237,0.3406019007391764,False,11.764155690625213,0.3406019007391764,0.00010000000000000002,0.6593980992608237,0.6631396282946248,0.3021112916489395,0.6593980992608237
HOS,17,4.5,0.6968425650903967,0.5111175883536514,0.7283307810107197,0.5675261885576149,0.5971130981506463,0.6229672650475184,475.6,704.3,536.7,177.4,1241.0,653.0,0.7188877446519681,0.48334351762701866,0.5675261885576149,0.7283307810107197,0.6342549565615496,0.5748814839371754,0.2716692189892803,0.7283307810107197,0.9000000000000001,0.441527997763998,1000.0,0.2814548846295943,0.6229672650475184,0.6229672650475184,0.5,0.0010000000000000002,0.6229672650475184,0.00010000000000000002,0.6229672650475184,0.6229672650475184,0.37703273495248146,False,13.022475906835535,0.37703273495248146,0.00010000000000000002,0.6229672650475184,0.6479284847841674,0.27029022513903955,0.6229672650475184
HOS,18,4.5,0.6481866992113507,0.5146022767794147,0.5396630934150076,0.7024174053182917,0.5422894695333229,0.6463041182682154,352.4,871.7,369.3,300.6,1241.0,653.0,0.7583988419962011,0.43097366456340663,0.7024174053182917,0.5396630934150076,0.7175005644891418,0.46098585763541744,0.4603369065849924,0.5396630934150076,0.9000000000000001,0.4224215872033533,1000.0,0.2318855474217612,0.6463041182682154,0.6463041182682154,0.5,0.0010000000000000002,0.6463041182682154,0.00010000000000000002,0.6463041182682154,0.6463041182682154,0.3536958817317846,False,12.216378879768552,0.3536958817317846,1.0,0.6463041182682154,0.6210402493666496,0.2231638300518383,0.6463041182682154
HOS,19,4.5,0.7164282373672372,0.5501260501252899,0.6796324655436448,0.656003223207091,0.6676502152513296,0.6641499472016895,443.8,814.1,426.9,209.2,1241.0,653.0,0.7956221459766301,0.5097221243690336,0.656003223207091,0.6796324655436448,0.7190560059688467,0.582494081353968,0.3203675344563553,0.6796324655436448,0.9000000000000001,0.45692970965798035,1000.0,0.3201316156901983,0.6641499472016895,0.6641499472016895,0.5,0.0010000000000000002,0.6641499472016895,0.00010000000000000002,0.6641499472016895,0.6641499472016895,0.33585005279831043,False,11.600030101872035,0.3358500527983105,1.0,0.6641499472016895,0.6678178443753678,0.31105619644424853,0.6641499472016895
HOS,20,4.5,0.7232238734508677,0.5646288134558743,0.6892802450229709,0.6594681708299758,0.6741557665357539,0.6697465681098205,450.1,818.4,422.6,202.9,1241.0,653.0,0.8013609890272724,0.5158284992914265,0.6594681708299758,0.6892802450229709,0.7234767927548112,0.5900210533790833,0.3107197549770291,0.6892802450229709,0.9000000000000001,0.46265767967861054,1000.0,0.33259456234320794,0.6697465681098205,0.6697465681098205,0.5,0.0010000000000000002,0.6697465681098205,0.00010000000000000002,0.6697465681098205,0.6697465681098205,0.3302534318901795,False,11.406727848411105,0.3302534318901795,1.0,0.6697465681098205,0.6743742079264733,0.32301978203323173,0.6697465681098205
HOS,21,4.5,0.6907516045080475,0.5607084345372542,0.7185298621745789,0.5825946817082996,0.6002295514219076,0.6294614572333684,469.2,723.0,518.0,183.8,1241.0,653.0,0.7176163736873826,0.49018697584347287,0.5825946817082996,0.7185298621745789,0.6430416472652837,0.5760020093949036,0.28147013782542113,0.7185298621745789,0.9000000000000001,0.44472114770359533,1000.0,0.28688860061960864,0.6294614572333684,0.6294614572333684,0.5,0.0010000000000000002,0.6294614572333684,0.00010000000000000002,0.6294614572333684,0.6294614572333684,0.37053854276663145,False,12.798166560410326,0.37053854276663145,1.0,0.6294614572333684,0.6505622719414393,0.2776271471728237,0.6294614572333684
HOS,22,4.5,0.7214327229559722,0.56112379529302,0.6955589586523737,0.6509266720386785,0.6727179444489491,0.6663146779303063,454.2,807.8,433.2,198.8,1241.0,653.0,0.8025866055297876,0.5120346807464943,0.6509266720386785,0.6955589586523737,0.7187044281466651,0.5897131893961725,0.30444104134762634,0.6955589586523737,0.9000000000000001,0.46104869737023646,1000.0,0.3301689392957773,0.6663146779303063,0.6663146779303063,0.5,0.0010000000000000002,0.6663146779303063,0.00010000000000000002,0.6663146779303063,0.6663146779303063,0.33368532206969376,False,11.525265610976934,0.33368532206969376,1.0,0.6663146779303063,0.673242815345526,0.31938207461707996,0.6663146779303063
HOS,23,4.5,0.7134803972985277,0.552872785665124,0.6843797856049005,0.6535052377115229,0.6685984635550997,0.6641499472016895,446.9,811.0,430.0,206.1,1241.0,653.0,0.7975196320682642,0.5097142209430842,0.6535052377115229,0.6843797856049005,0.7182428115657958,0.5841401575444529,0.3156202143950995,0.6843797856049005,0.9000000000000001,0.4576489780904652,1000.0,0.32219446015594916,0.6641499472016895,0.6641499472016895,0.5,0.0010000000000000002,0.6641499472016895,0.00010000000000000002,0.6641499472016895,0.6641499472016895,0.3358500527983105,False,11.600031410611228,0.33585005279831043,1.0,0.6641499472016895,0.6689425116582117,0.31248394036682037,0.6641499472016895
HOS,24,4.5,0.6704068990452543,0.5630560950180564,0.7004594180704442,0.5692989524576955,0.62237899081874,0.614519535374868,457.4,706.5,534.5,195.6,1241.0,653.0,0.7848363253445969,0.4670902476869469,0.5692989524576955,0.7004594180704442,0.6503435411538695,0.5570980813305555,0.2995405819295559,0.7004594180704442,0.9000000000000001,0.42839122864137985,1000.0,0.26020985747904457,0.614519535374868,0.614519535374868,0.5,0.0010000000000000002,0.614519535374868,0.00010000000000000002,0.6145195353748679,0.614519535374868,0.38548046462513197,False,13.314249224261209,0.38548046462513197,0.09999999999999999,0.614519535374868,0.6348791852640697,0.24340706795240125,0.614519535374868
HOS,25,4.5,0.7252407224821164,0.5693934491856649,0.6912710566615621,0.6571313456889606,0.6739595782433404,0.6689017951425554,451.4,815.5,425.5,201.6,1241.0,653.0,0.8018222511619711,0.514757290291026,0.6571313456889606,0.6912710566615621,0.7222878249829287,0.590081674827454,0.308728943338438,0.6912710566615621,0.9000000000000001,0.46233516644559114,1000.0,0.33210995228809875,0.6689017951425554,0.6689017951425554,0.5,0.0010000000000000002,0.6689017951425554,0.00010000000000000002,0.6689017951425555,0.6689017951425554,0.33109820485744457,False,11.435906497336344,0.3310982048574446,0.09999999999999999,0.6689017951425554,0.6742012011752612,0.3222148495234243,0.6689017951425554
HOS,26,4.5,0.7451272438741172,0.6207991535153575,0.6877488514548238,0.667123287671233,0.6772953469926564,0.674234424498416,449.1,827.9,413.1,203.9,1241.0,653.0,0.8024478462597744,0.520897855017527,0.667123287671233,0.6877488514548238,0.7285109469490456,0.5927567049799755,0.3122511485451761,0.6877488514548238,0.9000000000000001,0.46591037679185393,1000.0,0.3387419945583693,0.674234424498416,0.674234424498416,0.5,0.0010000000000000002,0.674234424498416,0.00010000000000000002,0.674234424498416,0.674234424498416,0.3257655755015839,False,11.251718769460563,0.3257655755015839,0.09999999999999999,0.674234424498416,0.6774360695630284,0.3298265603658775,0.674234424498416
HOS,27,4.5,0.7153565086694645,0.5543541389783402,0.6788667687595712,0.6525382755842063,0.6653155422258895,0.6616156282998945,443.3,809.8,431.2,209.7,1241.0,653.0,0.7945714974758962,0.5069545338396635,0.6525382755842063,0.6788667687595712,0.7164119809398564,0.5802601393139012,0.3211332312404288,0.6788667687595712,0.9000000000000001,0.4549148631449481,1000.0,0.3161114889492523,0.6616156282998945,0.6616156282998945,0.5,0.0010000000000000002,0.6616156282998945,0.00010000000000000002,0.6616156282998945,0.6616156282998945,0.33838437170010566,False,11.68756419108245,0.33838437170010566,0.09999999999999999,0.6616156282998945,0.6657025221718886,0.30669152285982565,0.6616156282998945
HOS,28,4.5,0.7371026675370479,0.5977920155285059,0.6883614088820827,0.6630942788074135,0.6752453839889035,0.671805702217529,449.5,822.9,418.1,203.5,1241.0,653.0,0.8020303143699719,0.5184103427766487,0.6630942788074135,0.6883614088820827,0.7256776210533534,0.5911035335058179,0.31163859111791725,0.6883614088820827,0.9000000000000001,0.464208559024274,1000.0,0.3355885848416733,0.671805702217529,0.671805702217529,0.5,0.0010000000000000002,0.671805702217529,0.00010000000000000002,0.671805702217529,0.671805702217529,0.328194297782471,False,11.335605976115124,0.328194297782471,0.09999999999999999,0.671805702217529,0.6757278438447479,0.3260959836456941,0.671805702217529
HOS,29,4.5,0.7218187180471214,0.5651219035266247,0.6947932618683001,0.6420628525382754,0.6676630228024221,0.6602428722280889,453.7,796.8,444.2,199.3,1241.0,653.0,0.800067733384292,0.50557269601747,0.6420628525382754,0.6947932618683001,0.712198844742795,0.5850537325318375,0.30520673813169985,0.6947932618683001,0.9000000000000001,0.4564793248962526,1000.0,0.3208680161451002,0.6602428722280889,0.6602428722280889,0.5,0.0010000000000000002,0.6602428722280889,0.00010000000000000002,0.6602428722280889,0.6602428722280889,0.33975712777191125,False,11.734982994352437,0.3397571277719113,0.09999999999999999,0.6602428722280889,0.6684280572032879,0.309431415117447,0.6602428722280889
HOS,30,4.5,0.6307794065202073,0.513436046093134,0.730781010719755,0.47461724415793716,0.5010931266497463,0.562935586061246,477.2,589.0,652.0,175.8,1241.0,653.0,0.6144807059858924,0.44098126660494386,0.47461724415793716,0.730781010719755,0.5346529647931533,0.5393227170224124,0.26921898928024507,0.730781010719755,0.9000000000000001,0.40885915738271744,1000.0,0.19572393337397628,0.562935586061246,0.562935586061246,0.5,0.0010000000000000002,0.562935586061246,0.00010000000000000002,0.562935586061246,0.562935586061246,0.43706441393875395,False,15.095945320608001,0.43706441393875395,0.00010000000000000002,0.562935586061246,0.6026991274388461,0.18751304772965321,0.562935586061246
HOS,31,4.5,0.7221612146505375,0.5715178985341954,0.684073506891271,0.6551168412570508,0.6693116034917183,0.6651003167898628,446.7,813.0,428.0,206.3,1241.0,653.0,0.7976816207127843,0.5108352953642563,0.6551168412570508,0.684073506891271,0.7193006966577327,0.5847801167087233,0.31592649310872895,0.684073506891271,0.9000000000000001,0.45835818078494706,1000.0,0.3234894468585912,0.6651003167898628,0.6651003167898628,0.5,0.0010000000000000002,0.6651003167898628,0.00010000000000000002,0.6651003167898628,0.6651003167898628,0.3348996832101373,False,11.567205963564927,0.3348996832101373,0.00010000000000000002,0.6651003167898628,0.6695951740741608,0.31396705957538495,0.6651003167898628
HOS,32,4.5,0.7572526478547533,0.6344808052154367,0.6917304747320061,0.684689766317486,0.6880200125413125,0.687117212249208,451.7,849.7,391.3,201.3,1241.0,653.0,0.8085104692720785,0.5362782086527356,0.684689766317486,0.6917304747320061,0.7412985308746128,0.6039373481374264,0.3082695252679939,0.6917304747320061,0.9000000000000001,0.4771725769571161,1000.0,0.36025352282909134,0.687117212249208,0.687117212249208,0.5,0.0010000000000000002,0.687117212249208,0.00010000000000000002,0.687117212249208,0.687117212249208,0.312882787750792,False,10.806753840601113,0.312882787750792,0.00010000000000000002,0.687117212249208,0.6882101205247461,0.35227087440787297,0.687117212249208
HOS,33,4.5,0.7167538281754204,0.5557495790539704,0.6917304747320061,0.6427074939564867,0.666422925100133,0.6596092925026399,451.7,797.6,443.4,201.3,1241.0,653.0,0.7987552576603685,0.5048695532125592,0.6427074939564867,0.6917304747320061,0.712013847623272,0.5834311810451334,0.30826952526799384,0.6917304747320061,0.9000000000000001,0.4554541145975672,1000.0,0.3186580180515858,0.6596092925026399,0.6596092925026399,0.5,0.0010000000000000002,0.6596092925026399,0.00010000000000000002,0.6596092925026399,0.6596092925026399,0.3403907074973601,False,11.756865725078917,0.34039070749736006,0.00010000000000000002,0.6596092925026399,0.6672189843442464,0.3074438101455837,0.6596092925026399
HOS,34,4.5,0.7396804928101011,0.601878681020329,0.682542113323124,0.6672038678485093,0.6743422694599528,0.6724920802534318,445.7,828.0,413.0,207.3,1241.0,653.0,0.8001225598209514,0.5195183376187819,0.6672038678485093,0.682542113323124,0.7272621352299729,0.5895219747659965,0.3174578866768759,0.682542113323124,0.9000000000000001,0.46387410706250465,1000.0,0.3343503108313842,0.6724920802534318,0.6724920802534318,0.5,0.0010000000000000002,0.6724920802534318,0.00010000000000000002,0.6724920802534318,0.6724920802534318,0.3275079197465681,False,11.311897165523636,0.32750791974656807,0.00010000000000000002,0.6724920802534318,0.6748729905858167,0.3255044778879879,0.6724920802534318
HOS,35,4.5,0.7230010748136969,0.5638482866154899,0.703062787136294,0.6390813859790492,0.6701379490107169,0.6611404435058079,459.1,793.1,447.9,193.9,1241.0,653.0,0.8036579936291692,0.5063428927831467,0.6390813859790492,0.703062787136294,0.7118331281787079,0.5885663362823992,0.296937212863706,0.703062787136294,0.9000000000000001,0.45835810491403295,1000.0,0.3256760770518796,0.6611404435058079,0.6611404435058079,0.5,0.0010000000000000002,0.6611404435058079,0.00010000000000000002,0.6611404435058079,0.6611404435058079,0.33885955649419214,False,11.703983542736356,0.3388595564941922,0.00010000000000000002,0.6611404435058079,0.6710720865576716,0.31331279579697646,0.6611404435058079
HOSbal,0,4.5,0.6811253983851185,0.6260216724605092,0.6854517611026034,0.5765696784073506,0.5808995031805784,0.6310107197549769,447.6,376.5,276.5,205.4,653.0,653.0,0.5823625401928164,0.6298261271191343,0.5765696784073506,0.6854517611026034,0.5793724735965895,0.6492138091849312,0.3145482388973966,0.6854517611026034,0.9000000000000001,0.5844166892649358,1000.0,0.2621050204492616,0.6310107197549769,0.6310107197549769,0.5,0.0010000000000000002,0.6310107197549769,0.00010000000000000002,0.6310107197549769,0.6310107197549769,0.36898928024502303,False,12.744607529400387,0.36898928024502303,1.0,0.6310107197549769,0.6310107197549769,0.2620214395099541,0.6310107197549769
HOSbal,1,4.5,0.6825442239727586,0.6263379875490551,0.6416539050535988,0.648238897396631,0.6448565412355938,0.6449464012251148,419.0,423.3,229.7,234.0,653.0,653.0,0.6440558937308015,0.6459686456959914,0.648238897396631,0.6416539050535988,0.6460739495827182,0.6437362805146485,0.3583460949464012,0.6416539050535988,0.9000000000000001,0.5936463936227836,1000.0,0.289958650760999,0.6449464012251148,0.6449464012251148,0.5,0.0010000000000000002,0.6449464012251148,0.00010000000000000002,0.6449464012251148,0.6449464012251148,0.3550535987748851,False,12.263257489930934,0.3550535987748851,1.0,0.6449464012251148,0.6449464012251148,0.2898928024502297,0.6449464012251148
HOSbal,2,4.5,0.6815714490078775,0.624340011548749,0.6346094946401224,0.6509954058192956,0.6420401616716952,0.6428024502297089,414.4,425.1,227.9,238.6,653.0,653.0,0.6412487576096637,0.6454420677906649,0.6509954058192956,0.6346094946401224,0.6455246233667874,0.63937516677016,0.3653905053598775,0.6346094946401224,0.9000000000000001,0.5921693371518821,1000.0,0.2861459159453253,0.6428024502297089,0.6428024502297089,0.5,0.0010000000000000002,0.6428024502297089,0.00010000000000000002,0.6428024502297089,0.6428024502297089,0.35719754977029095,False,12.337305831914376,0.35719754977029095,1.0,0.6428024502297089,0.6428024502297089,0.285604900459418,0.6428024502297089
HOSbal,3,4.5,0.6792565353920768,0.6217069192137833,0.6290964777947934,0.4669218989280245,0.294382310896206,0.5480091883614089,410.8,304.9,348.1,242.2,653.0,653.0,0.7201611352130785,0.519387861589422,0.4669218989280245,0.6290964777947934,0.3958987218881197,0.5000789558594325,0.3709035222052067,0.6290964777947934,0.9000000000000001,0.5298898071584387,1000.0,0.12728254307469117,0.5480091883614089,0.5480091883614089,0.5,0.0010000000000000002,0.5480091883614089,0.00010000000000000002,0.5480091883614089,0.5480091883614089,0.4519908116385912,False,15.611422699679348,0.4519908116385912,1.0,0.5480091883614089,0.5480091883614089,0.09601837672281775,0.5480091883614089
HOSbal,4,4.5,0.6798137468955862,0.6218150620898794,0.689739663093415,0.37687595712098004,0.20703637015383797,0.5333078101071975,450.4,246.1,406.9,202.6,653.0,653.0,0.4752138288610622,0.496587448921079,0.37687595712098004,0.689739663093415,0.3105433408715056,0.5185766774790671,0.310260336906585,0.689739663093415,0.9000000000000001,0.5209481650458772,1000.0,0.08073804680744187,0.5333078101071975,0.5333078101071975,0.5,0.0010000000000000002,0.5333078101071975,0.00010000000000000002,0.5333078101071975,0.5333078101071975,0.46669218989280237,False,16.11922631615039,0.4666921898928025,1.0,0.5333078101071975,0.5333078101071975,0.06661562021439513,0.5333078101071975
