id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,momentum,hinge_loss,avg_prec_score,max_iter,matthews_corrcoef,accuracy,pr_curve,prec_score,power_t,learning_rate_init,f1_score,tol,fbeta_score,imb_sens_micro,hamming_loss,warm_start,log_loss,zero_one_loss,alpha,imb_spec_micro,roc_auc_score,cohen_kappa_score,rec_score
HOS,0,3.0276503540974917,0.0030491418648361957,0.0043373008999574095,0.11104733034028644,0.20315406422506296,0.20424727044128713,,0.09491252429679782,72.51390671220705,252.11419370330316,252.11419370330316,72.51390671220705,0.0,0.0,0.24578781695824062,0.04572004796429581,0.20315406422506296,0.11104733034028644,0.2223077515072648,0.014691806978692613,,0.26037811633701713,0.11104733034028644,0.11104733034028644,0.0,,0.029675331030303953,0.0,0.0882545659024677,0.09491252429679782,,0.09491252429679782,0.0,0.0,0.09491252429679782,0.0,0.09491252429679782,0.09491252429679782,0.09491252429679783,0.0,3.27826886190235,0.09491252429679783,0.0,0.09491252429679782,0.046250384505997305,0.08581527414399881,0.09491252429679782
HOS,1,3.0276503540974917,0.0009770784343649933,0.001884629945663175,0.011505286033266615,0.010285684286561264,0.003493251945828857,0.006491703650207994,0.00423996696132434,7.5129517797231,12.764534199622533,12.764534199622538,7.512951779723099,0.0,0.0,0.003705144723937704,0.004475033458906818,0.010285684286561264,0.011505286033266615,0.005574516456147991,0.004417183873498423,0.03826176945204289,0.03265331847480017,0.011505286033266606,0.011505286033266615,0.0,,0.0028738104005247653,0.0,0.006491703650207994,0.00423996696132434,,0.00423996696132434,0.0,0.0,0.00423996696132434,0.0,0.004239966961324367,0.00423996696132434,0.004239966961324337,0.0,0.1464477650938008,0.004239966961324338,0.0,0.00423996696132434,0.0034290695881194935,0.006475684040226145,0.00423996696132434
HOS,2,3.0276503540974917,0.0009076034490955495,0.0019173361771885984,0.03674777336978953,0.029820230670717294,0.006029367372855026,0.008149369589829524,0.007688355822104923,23.996296010472584,37.006906262360154,37.006906262360154,23.996296010472584,0.0,0.0,0.009824860064183332,0.007678552131650725,0.029820230670717294,0.03674777336978953,0.013922270832688707,0.010644449280017223,0.0992296923805387,0.05561441171779872,0.036747773369789544,0.03674777336978953,0.0,,0.003188387408562706,0.0,0.008149369589829524,0.007688355822104923,,0.007688355822104923,0.0,0.0,0.007688355822104923,0.0,0.00768835582210492,0.007688355822104923,0.00768835582210491,0.0,0.2655609817469166,0.007688355822104922,0.0,0.007688355822104923,0.005019141340081899,0.007061437780798132,0.007688355822104923
HOS,3,3.0276503540974917,0.0022182365029603628,0.002899085734916163,0.4109590059833132,0.4250029133734048,0.24482421301567536,,0.1462446591287302,268.35623090710345,527.4286154963953,527.4286154963953,268.3562309071035,0.0,0.0,0.13457970175181339,0.15787217676353904,0.4250029133734048,0.4109590059833132,0.35177962346591723,0.2106526706237995,,,0.4109590059833132,0.4109590059833132,0.0,,0.03528357639545018,0.0,0.0981159085097264,0.1462446591287302,,0.1462446591287302,0.0,0.0,0.1462446591287302,0.0,0.1462446591287302,0.1462446591287302,0.14624465912873022,0.0,5.051327164536628,0.1462446591287302,0.0,0.1462446591287302,0.054881600150501635,0.10457924225429889,0.1462446591287302
HOS,4,3.0276503540974917,0.0018900752832481146,0.002659289179264226,0.41253631842337163,0.440216989191775,0.25532944177926753,,0.15378513371152652,269.3862159304617,546.3092835869928,546.3092835869927,269.3862159304617,0.0,0.0,0.3959775088201362,0.1465259523391132,0.440216989191775,0.41253631842337163,0.3748152447017477,0.20787049607743638,,0.6001352127424281,0.4125363184233717,0.41253631842337163,0.0,,0.034068047618275366,0.0,0.1066465488832498,0.15378513371152652,,0.15378513371152652,0.0,0.0,0.15378513371152652,0.0,0.15378513371152655,0.15378513371152652,0.15378513371152655,0.0,5.311775531571556,0.15378513371152655,0.0,0.15378513371152652,0.05202135155209378,0.10220080659000948,0.15378513371152652
HOS,5,3.0276503540974917,0.0712970631385158,0.051506353804661856,0.5163977794943222,0.5163977794943222,0.0,,0.16031779004364388,337.20775000979245,640.8496443524539,640.8496443524539,337.20775000979245,0.0,0.0,0.3383577847689831,0.1780399947253392,0.5163977794943222,0.5163977794943222,0.4088354987894443,0.26478818218279737,,,0.5163977794943222,0.5163977794943222,0.0,,0.0,0.0,0.0,0.16031779004364388,,0.16031779004364388,0.0,0.0,0.16031779004364388,0.0,0.16031779004364388,0.16031779004364388,0.16031779004364388,0.0,5.537450852458845,0.1603177900436439,0.0,0.16031779004364388,0.0,0.0,0.16031779004364388
HOS,6,3.0276503540974917,0.002339361604082753,0.006202466561201503,0.014886846933555586,0.009551385649580755,0.004759976318463248,0.009156727868184594,0.004074564203727634,9.721111047611794,11.853269591129687,11.8532695911297,9.721111047611794,0.0,0.0,0.005898782438468265,0.004249835239143524,0.009551385649580755,0.014886846933555586,0.004949751645657631,0.006373930432145003,0.06787395718760093,0.03117577528689551,0.014886846933555579,0.014886846933555586,0.0,,0.0038293362408173526,0.0,0.009156727868184594,0.004074564203727634,,0.004074564203727634,0.0,0.0,0.004074564203727634,0.0,0.004074564203727617,0.004074564203727634,0.00407456420372764,0.0,0.14073334922856304,0.004074564203727651,0.0,0.004074564203727634,0.004907871128560495,0.008284029331658076,0.004074564203727634
HOS,7,3.0276503540974917,0.003709213039304412,0.008941492526614034,0.00844969135132561,0.011764583233041966,0.003486407231837452,0.006776967015481758,0.005566543562948775,5.517648452415621,14.599847792205065,14.599847792205075,5.517648452415614,0.0,0.0,0.0024393111773489576,0.005953909748923483,0.011764583233041966,0.00844969135132561,0.006998928763353921,0.0031898808950423007,0.027583268363153557,0.04465707734328717,0.008449691351325603,0.00844969135132561,0.0,,0.003342371051292449,0.0,0.006776967015481758,0.005566543562948775,,0.005566543562948775,0.0,0.0,0.005566543562948775,0.0,0.005566543562948774,0.005566543562948775,0.005566543562948805,0.0,0.19226748706290486,0.005566543562948788,0.0,0.005566543562948775,0.003404640371039861,0.007552396792357274,0.005566543562948775
HOS,8,3.0276503540974917,0.006132631129649011,0.010799178372404319,0.018507419081453085,0.01617947938208045,0.007015380516728457,0.01337844552154206,0.007821162792051205,12.085344660188857,20.07873391316185,20.078733913161845,12.085344660188866,0.0,0.0,0.007215327184740616,0.00882748461533524,0.01617947938208045,0.018507419081453085,0.009130433502476805,0.00829250455670622,0.09186996853109675,0.07077099476467097,0.018507419081453078,0.018507419081453085,0.0,,0.006348657489329553,0.0,0.01337844552154206,0.007821162792051205,,0.007821162792051205,0.0,0.0,0.007821162792051205,0.0,0.0078211627920512,0.007821162792051205,0.007821162792051202,0.0,0.2701401833963061,0.007821162792051214,0.0,0.007821162792051205,0.007024144985558728,0.013279479920122435,0.007821162792051205
HOS,9,3.0276503540974917,0.002600753262829151,0.006021703747987835,0.0076739644606293,0.00947516900379126,0.0029646828606774865,0.005676093672700172,0.004425829724463186,5.011098792790971,11.758684733704975,11.75868473370498,5.011098792790975,0.0,0.0,0.002476332793908981,0.004590330729700503,0.00947516900379126,0.0076739644606293,0.0056281967845418805,0.0029114921548392906,0.02813928735722327,0.03362771620641728,0.007673964460629347,0.0076739644606293,0.0,,0.002678983772149526,0.0,0.005676093672700172,0.004425829724463186,,0.004425829724463186,0.0,0.0,0.004425829724463186,0.0,0.004425829724463217,0.004425829724463186,0.004425829724463177,0.0,0.1528673621274362,0.004425829724463187,0.0,0.004425829724463186,0.00290557565225204,0.006128877954247135,0.004425829724463186
HOS,10,3.0276503540974917,0.002670506284922094,0.011624547841490055,0.012596171093966225,0.012448992673139954,0.0024149315316044427,0.004918080448012762,0.00449940195178454,8.225299724359928,15.449199907366646,15.449199907366653,8.22529972435993,0.0,0.0,0.0036078643551764934,0.004833246071740165,0.012448992673139954,0.012596171093966225,0.006522970575808421,0.0032932142601238366,0.04106029696368218,0.036205974893164634,0.012596171093966173,0.012596171093966225,0.0,,0.002306121302636327,0.0,0.004918080448012762,0.00449940195178454,,0.00449940195178454,0.0,0.0,0.00449940195178454,0.0,0.004499401951784545,0.00449940195178454,0.004499401951784534,0.0,0.15540987302505474,0.004499401951784533,0.0,0.00449940195178454,0.0025120467263711737,0.005233307255682803,0.00449940195178454
HOS,11,3.0276503540974917,0.006999205474141804,0.010071693191192607,0.4130096813508466,0.39645600991704183,0.2952687866043498,0.13925650783022156,0.1360423488378709,269.69532192210283,492.0019083070489,492.0019083070489,269.69532192210283,0.0,0.0,0.11136949330546046,0.20224011994242233,0.39645600991704183,0.4130096813508466,0.32610239698504884,0.2618841493616017,4.613856793020472,0.7620572232998315,0.41300968135084654,0.4130096813508466,0.0,,0.046798633263799384,0.0,0.13925650783022156,0.1360423488378709,,0.1360423488378709,0.0,0.0,0.1360423488378709,0.0,0.13604234883787092,0.1360423488378709,0.1360423488378709,0.0,4.698929377870641,0.1360423488378709,0.0,0.1360423488378709,0.0728281723180544,0.136271234367248,0.1360423488378709
HOS,12,3.0276503540974917,0.04478726525114972,0.030280475617375104,0.10251940011699893,0.19755817228119268,0.17648514936075277,0.09007125201262642,0.09438781589087994,66.94516827640032,245.16969180096012,245.16969180096012,66.94516827640032,0.0,0.0,0.031440728825085536,0.04615798017035881,0.19755817228119268,0.10251940011699893,0.21618101577741114,0.018386783337896024,0.251492267799513,0.26365353602701774,0.10251940011699893,0.10251940011699893,0.0,,0.031073651954272564,0.0,0.09007125201262642,0.09438781589087994,,0.09438781589087994,0.0,0.0,0.09438781589087994,0.0,0.09438781589087994,0.09438781589087994,0.09438781589087994,0.0,3.2601430857478575,0.09438781589087994,0.0,0.09438781589087994,0.04814794506848512,0.08858850750935741,0.09438781589087994
HOS,13,3.0276503540974917,0.00429386519531475,0.011958442242792938,0.008449691351325615,0.009921874599658235,0.004000956293242541,0.007635580755302251,0.00513861362923496,5.517648452415623,12.313046378175914,12.313046378175915,5.517648452415614,0.0,0.0,0.0034256211189589414,0.005642524342806392,0.009921874599658235,0.008449691351325615,0.006041713573837917,0.004118388150909021,0.04620713808787009,0.044810327906814475,0.00844969135132559,0.008449691351325615,0.0,,0.0037742187340597524,0.0,0.007635580755302251,0.00513861362923496,,0.00513861362923496,0.0,0.0,0.00513861362923496,0.0,0.005138613629234949,0.00513861362923496,0.005138613629234914,0.0,0.17748610950480626,0.005138613629234953,0.0,0.00513861362923496,0.003939275839593475,0.008015184449351852,0.00513861362923496
HOS,14,3.0276503540974917,0.005431503176262425,0.0065035781502475395,0.012849112994427609,0.010617030840935123,0.004689353745034017,0.008911925562262517,0.0050039380344909625,8.390470785361211,13.17573527360045,13.175735273600493,8.390470785361211,0.0,0.0,0.0049882040719146595,0.006276280019562683,0.010617030840935123,0.012849112994427609,0.005638300532628955,0.005688166268115828,0.06911773699996657,0.05618951715929336,0.012849112994427585,0.012849112994427609,0.0,,0.004495726483711328,0.0,0.008911925562262517,0.0050039380344909625,,0.0050039380344909625,0.0,0.0,0.0050039380344909625,0.0,0.005003938034490983,0.0050039380344909625,0.005003938034490934,0.0,0.1728341959962426,0.00500393803449095,0.0,0.0050039380344909625,0.004678827964756703,0.008831633614579787,0.0050039380344909625
HOS,15,3.0276503540974917,0.00535267299179269,0.013649079891847231,0.011000480855171794,0.009869381397846618,0.0064936774248414274,0.012522649719072878,0.006747955491818238,7.18331399842719,12.247902314727664,12.247902314727655,7.183313998427187,0.0,0.0,0.005730397238903587,0.007184027208811597,0.009869381397846618,0.011000480855171794,0.006902482970555293,0.007157445403164703,0.06964401311046949,0.05408068604807307,0.01100048085517181,0.011000480855171794,0.0,,0.005667421558611908,0.0,0.012522649719072878,0.006747955491818238,,0.006747955491818238,0.0,0.0,0.006747955491818238,0.0,0.006747955491818232,0.006747955491818238,0.006747955491818228,0.0,0.23307044907014887,0.006747955491818233,0.0,0.006747955491818238,0.006542060357235163,0.01234000089713996,0.006747955491818238
HOS,16,3.0276503540974917,0.011555251197875928,0.024465792274481243,0.009313704646267228,0.012483427385035986,0.005961142104639164,0.01137227535142808,0.0073136195585523965,6.0818491340125265,15.491933384829668,15.491933384829668,6.081849134012528,0.0,0.0,0.004308390151710735,0.00789726164567532,0.012483427385035986,0.009313704646267228,0.008158064899105168,0.006023521573753478,0.052212957892859485,0.060542829193632346,0.009313704646267249,0.009313704646267228,0.0,,0.005444407606265938,0.0,0.01137227535142808,0.0073136195585523965,,0.0073136195585523965,0.0,0.0,0.0073136195585523965,0.0,0.007313619558552437,0.0073136195585523965,0.007313619558552399,0.0,0.25260948819266255,0.0073136195585524035,0.0,0.0073136195585523965,0.005864170274256443,0.011851739148798054,0.0073136195585523965
HOS,17,3.0276503540974917,0.008105718086663851,0.016471984808338166,0.09573135759943104,0.1998280267350401,0.20993673196591883,,0.09813243018601056,62.51257651242847,247.98658117818482,247.98658117818482,62.51257651242846,0.0,0.0,0.2526411095865631,0.049473305013405265,0.1998280267350401,0.09573135759943104,0.22305579591623625,0.02292841642555873,,0.2893910054597089,0.09573135759943104,0.09573135759943104,0.0,,0.03459749255667848,0.0,0.09985131612767165,0.09813243018601056,,0.09813243018601056,0.0,0.0,0.09813243018601056,0.0,0.09813243018601056,0.09813243018601056,0.09813243018601056,0.0,3.3894787017182835,0.09813243018601059,0.0,0.09813243018601056,0.05247448060210029,0.09603963173508556,0.09813243018601056
HOS,18,3.0276503540974917,0.07731459519525945,0.07719348815935165,0.2716181677403114,0.14709410531991038,0.23370751768670742,,0.008364640364475588,177.36666353442334,182.54378470200876,182.54378470200876,177.36666353442334,0.0,0.0,0.05396908501413648,0.15465694181366124,0.14709410531991038,0.2716181677403114,0.03734269357383261,0.2204480838886758,0.38478513549027754,,0.2716181677403114,0.2716181677403114,0.0,,0.040608082904195625,0.0,0.1170971942011789,0.008364640364475588,,0.008364640364475588,0.0,0.0,0.008364640364475588,0.0,0.008364640364475578,0.008364640364475588,0.008364640364475564,0.0,0.2889326228325132,0.00836464036447558,0.0,0.008364640364475588,0.06281498217864151,0.11510064693501619,0.008364640364475588
HOS,19,3.0276503540974917,0.006752672892808568,0.011739214609491767,0.015053078607915509,0.008912117416040817,0.007599119596419421,0.014456694400187918,0.006694498197065798,9.829660330968833,11.059937713306677,11.05993771330662,9.829660330968828,0.0,0.0,0.007332703529308219,0.0072649036226724644,0.008912117416040817,0.015053078607915509,0.006224791680882163,0.009009106417872786,0.09193255536949382,0.05730098492700239,0.015053078607915521,0.015053078607915509,0.0,,0.006599935222205515,0.0,0.014456694400187918,0.006694498197065798,,0.006694498197065798,0.0,0.0,0.006694498197065798,0.0,0.0066944981970658,0.006694498197065798,0.0066944981970657735,0.0,0.2312228806375989,0.006694498197065793,0.0,0.006694498197065798,0.007652281602253795,0.013803045412288372,0.006694498197065798
HOS,20,3.0276503540974917,0.0014415035656143438,0.003993497664411142,0.009029596539097086,0.009826524193735805,0.002966606610833901,0.005787550111426686,0.004334252149251919,5.89632654003039,12.194716524426116,12.194716524426111,5.896326540030387,0.0,0.0,0.0030917631785067796,0.0049809573602496455,0.009826524193735805,0.009029596539097086,0.005474609190302151,0.003227863339154092,0.04168823696301331,0.040586538288979984,0.009029596539097072,0.009029596539097086,0.0,,0.0029551915384611635,0.0,0.005787550111426686,0.004334252149251919,,0.004334252149251919,0.0,0.0,0.004334252149251919,0.0,0.004334252149251921,0.004334252149251919,0.004334252149251936,0.0,0.14970442861799094,0.00433425214925193,0.0,0.004334252149251919,0.0029512939068139436,0.006205269181480664,0.004334252149251919
HOS,21,3.0276503540974917,0.0672577344128705,0.04086991728249368,0.09964079195536486,0.20498677811279709,0.2109853652225882,,0.10023456370621449,65.06543714685326,254.38859163798116,254.3885916379812,65.06543714685324,0.0,0.0,0.25220711474816915,0.051570610918624464,0.20498677811279709,0.09964079195536486,0.2260468810911968,0.023242244410277283,,0.3053624109694952,0.09964079195536485,0.09964079195536486,0.0,,0.035528254834130094,0.0,0.10146879081457164,0.10023456370621449,,0.10023456370621449,0.0,0.0,0.10023456370621449,0.0,0.10023456370621449,0.10023456370621449,0.10023456370621454,0.0,3.462086504026744,0.10023456370621453,0.0,0.10023456370621449,0.05324847380747738,0.09822342278287043,0.10023456370621449
HOS,22,3.0276503540974917,0.004632450881059183,0.014360550239404603,0.014524487386445104,0.016820488745025636,0.0044831279184182355,0.008226055882069197,0.007140254408694404,9.484490263348658,20.87422653257679,20.874226532576802,9.48449026334866,0.0,0.0,0.004555573291959755,0.007820765807267803,0.016820488745025636,0.014524487386445104,0.0095160398425196,0.004432387459678046,0.060975148517143966,0.06227575156677037,0.014524487386445106,0.014524487386445104,0.0,,0.0043637647419428474,0.0,0.008226055882069197,0.007140254408694404,,0.007140254408694404,0.0,0.0,0.007140254408694404,0.0,0.007140254408694412,0.007140254408694404,0.0071402544086944025,0.0,0.24662390226294756,0.007140254408694421,0.0,0.007140254408694404,0.004209349556368211,0.009368672287023903,0.007140254408694404
HOS,23,3.0276503540974917,0.0049789280376619826,0.01869690598203134,0.019841907679015593,0.01361675192655017,0.006151265580288463,0.011856267287256432,0.005667182622939192,12.956765714397166,16.898389140848767,16.898389140848767,12.956765714397168,0.0,0.0,0.007918582273830087,0.006217832866322823,0.01361675192655017,0.019841907679015593,0.006932246921025186,0.008078299900227641,0.10356958560970399,0.04897696964768752,0.019841907679015554,0.019841907679015593,0.0,,0.0052267781772648405,0.0,0.011856267287256432,0.005667182622939192,,0.005667182622939192,0.0,0.0,0.005667182622939192,0.0,0.005667182622939198,0.005667182622939192,0.005667182622939176,0.0,0.19574213345317149,0.005667182622939148,0.0,0.005667182622939192,0.0063590708607233395,0.010835716525884161,0.005667182622939192
HOS,24,3.0276503540974917,0.03550408659056778,0.052883385504413995,0.07230311472152029,0.12437121032206831,0.06173413413723886,0.04147248647069642,0.05704034218540039,47.21393391315276,154.34467200968675,154.34467200968675,47.21393391315275,0.0,0.0,0.01029203737174083,0.03342795142091957,0.12437121032206831,0.07230311472152029,0.10672318987043032,0.01140854346219471,0.12465434247840151,0.2013253847499773,0.0723031147215203,0.07230311472152029,0.0,,0.020111922043976084,0.0,0.04147248647069642,0.05704034218540039,,0.05704034218540039,0.0,0.0,0.05704034218540039,0.0,0.057040342185400404,0.05704034218540039,0.05704034218540039,0.0,1.9701686194007615,0.05704034218540038,0.0,0.05704034218540039,0.027161661213351316,0.055874034521963795,0.05704034218540039
HOS,25,3.0276503540974917,0.003168681418309365,0.00872077405596785,0.012319022463704615,0.005348457628724085,0.007020762152529952,0.013468068533001178,0.005944598953283886,8.044321668799121,6.63743591724663,6.6374359172466235,8.044321668799123,0.0,0.0,0.006661834546189966,0.006421693494341089,0.005348457628724085,0.012319022463704615,0.004890098381198739,0.00826173036035914,0.08695551444441421,0.05135688576913308,0.012319022463704631,0.012319022463704615,0.0,,0.006177434371146986,0.0,0.013468068533001178,0.005944598953283886,,0.005944598953283886,0.0,0.0,0.005944598953283886,0.0,0.005944598953283879,0.005944598953283886,0.005944598953283883,0.0,0.20532116340353118,0.005944598953283876,0.0,0.005944598953283886,0.00711646519003175,0.012782537662153858,0.005944598953283886
HOS,26,3.0276503540974917,0.005092310380605654,0.009489358759237192,0.013083236588021093,0.007917569101085185,0.004656557505230631,0.008813430762609408,0.0038397437925504633,8.543353491977783,9.825703254446701,9.825703254446697,8.543353491977777,0.0,0.0,0.0055134457199333435,0.0043269027555589736,0.007917569101085185,0.013083236588021093,0.004105638798091662,0.005956228520799464,0.07435940839323046,0.0359774979112691,0.013083236588021104,0.013083236588021093,0.0,,0.004020163339828983,0.0,0.008813430762609408,0.0038397437925504633,,0.0038397437925504633,0.0,0.0,0.0038397437925504633,0.0,0.0038397437925504025,0.0038397437925504633,0.0038397437925503717,0.0,0.1326222711465631,0.003839743792550408,0.0,0.0038397437925504633,0.00474130193710027,0.008104547705216658,0.0038397437925504633
