id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,max_iter,rec_score,prec_score,warm_start,matthews_corrcoef,roc_auc_score,momentum,fbeta_score,accuracy,log_loss,learning_rate_init,f1_score,cohen_kappa_score,hamming_loss,power_t,tol,zero_one_loss,avg_prec_score,alpha,imb_spec_micro,imb_sens_micro
HOS,10,4.5,0.6391941391941394,0.8996302623151224,0.5102564102564102,0.5428571428571429,0.12445428083685099,0.5152173913043478,19.9,3.8,3.2,19.1,7.0,39.0,0.10813847278041652,0.5211227719473597,0.5428571428571429,0.5102564102564102,0.1758984725965858,0.5026109391124871,0.4897435897435898,0.5102564102564102,1000.0,0.5152173913043478,0.5152173913043478,False,0.03942251784790623,0.5265567765567766,0.9000000000000001,0.5152173913043478,0.5152173913043478,16.74385374604967,0.0010000000000000002,0.5152173913043478,0.03121802675039913,0.48478260869565215,0.5,0.00010000000000000002,0.48478260869565215,0.8552712959759436,0.09999999999999999,0.5152173913043478,0.5152173913043478
HOS,11,4.5,0.5296703296703297,0.8657070290040509,0.4,0.6,0.0,0.4304347826086957,15.6,4.2,2.8,23.4,7.0,39.0,0.09130434782608696,0.3391304347826087,0.6,0.4,0.15849056603773584,0.36705882352941177,0.6,0.4,1000.0,0.4304347826086957,0.4304347826086957,False,0.0,0.5,0.9000000000000001,0.4304347826086957,0.4304347826086957,19.672134356944873,0.0010000000000000002,0.4304347826086957,0.0,0.5695652173913043,0.5,0.00010000000000000002,0.5695652173913043,0.8478260869565217,0.09999999999999999,0.4304347826086957,0.4304347826086957
HOS,12,4.5,0.6351648351648351,0.8983321615296459,0.5692307692307692,0.6142857142857143,0.45867092629765766,0.576086956521739,22.2,4.3,2.7,16.8,7.0,39.0,0.22585523912082,0.8041062073858175,0.6142857142857143,0.5692307692307692,0.2889018668263951,0.6400075565204589,0.43076923076923085,0.5692307692307692,1000.0,0.576086956521739,0.576086956521739,False,0.147325258493902,0.5917582417582417,0.9000000000000001,0.576086956521739,0.576086956521739,14.641484752474344,0.0010000000000000002,0.5760869565217391,0.11764598118321139,0.4239130434782609,0.5,0.00010000000000000002,0.4239130434782609,0.8735914083033792,0.00010000000000000002,0.576086956521739,0.576086956521739
HOS,13,4.5,0.6750915750915751,0.8981014684860413,0.6564102564102565,0.7142857142857143,0.6844095486762691,0.6652173913043479,25.6,5.0,2.0,13.4,7.0,39.0,0.27361951558932984,0.9272915526363802,0.7142857142857143,0.6564102564102565,0.39514050666974204,0.7680784031702077,0.3435897435897436,0.6564102564102565,1000.0,0.6652173913043479,0.6652173913043479,False,0.2728817578123145,0.6853479853479855,0.9000000000000001,0.6652173913043479,0.6652173913043479,11.56301642774967,0.0010000000000000002,0.6652173913043479,0.22414841203023625,0.33478260869565213,0.5,0.00010000000000000002,0.33478260869565213,0.9001611912806317,0.00010000000000000002,0.6652173913043479,0.6652173913043479
HOS,14,4.5,0.6655677655677656,0.8921487438624831,0.6615384615384616,0.6857142857142857,0.6693291985627469,0.6652173913043479,25.8,4.8,2.2,13.2,7.0,39.0,0.27904647940638655,0.9204564522014467,0.6857142857142857,0.6615384615384616,0.39204816318946756,0.7650420880352798,0.3384615384615384,0.6615384615384616,1000.0,0.6652173913043479,0.6652173913043479,False,0.2629197767465031,0.6736263736263737,0.9000000000000001,0.6652173913043479,0.6652173913043479,11.563019904260237,0.0010000000000000002,0.6652173913043479,0.22267549630120484,0.3347826086956522,0.5,0.00010000000000000002,0.3347826086956522,0.8966318023422939,0.00010000000000000002,0.6652173913043479,0.6652173913043479
HOS,15,4.5,0.6575091575091576,0.9105358171759699,0.48461538461538456,0.6000000000000001,0.26020566840006587,0.5021739130434784,18.9,4.2,2.8,20.1,7.0,39.0,0.15875441480940203,0.5971384619780327,0.6000000000000001,0.48461538461538456,0.23288118612285613,0.5072164479827019,0.5153846153846153,0.48461538461538456,1000.0,0.5021739130434784,0.5021739130434784,False,0.05962212837705153,0.5423076923076924,0.9000000000000001,0.5021739130434784,0.5021739130434784,17.19435257209259,0.0010000000000000002,0.5021739130434784,0.06071221467509941,0.49782608695652175,0.5,0.00010000000000000002,0.49782608695652175,0.8604548185199834,0.00010000000000000002,0.5021739130434784,0.5021739130434784
HOS,16,4.5,0.638827838827839,0.8907174032805646,0.6102564102564103,0.5142857142857143,0.28146240204959966,0.5956521739130435,23.8,3.6,3.4,15.2,7.0,39.0,0.1641200515880823,0.7045881931680892,0.5142857142857143,0.6102564102564103,0.22058381186765108,0.6249721065045571,0.38974358974358975,0.6102564102564103,1000.0,0.5956521739130435,0.5956521739130435,False,0.09443632761837548,0.5622710622710623,0.9000000000000001,0.5956521739130435,0.5956521739130435,13.965738251665247,0.0010000000000000002,0.5956521739130435,0.08034935679720576,0.4043478260869565,0.5,0.00010000000000000002,0.4043478260869565,0.8653656427032528,0.00010000000000000002,0.5956521739130435,0.5956521739130435
HOS,17,4.5,0.572893772893773,0.8765427704308344,0.3,0.7,0.0,0.3608695652173914,11.7,4.9,2.1,27.3,7.0,39.0,0.10652173913043479,0.25434782608695655,0.7,0.3,0.18490566037735848,0.2752941176470588,0.7,0.3,1000.0,0.3608695652173914,0.3608695652173914,False,0.0,0.5,0.9000000000000001,0.3608695652173914,0.3608695652173914,22.074819677499505,0.0010000000000000002,0.3608695652173914,0.0,0.6391304347826086,0.5,0.00010000000000000002,0.6391304347826086,0.8478260869565217,0.00010000000000000002,0.3608695652173914,0.3608695652173914
HOS,18,4.5,0.6197802197802199,0.9158055280517063,0.5641025641025641,0.5428571428571429,0.25318193567314784,0.5608695652173912,22.0,3.8,3.2,17.0,7.0,39.0,0.14319566208010143,0.7227763975155279,0.5428571428571429,0.5641025641025641,0.20927187937625513,0.58044077335879,0.43589743589743596,0.5641025641025641,1000.0,0.5608695652173912,0.5608695652173912,False,0.09233804815626717,0.5534798534798535,0.9000000000000001,0.5608695652173912,0.5608695652173912,15.167083519325487,0.0010000000000000002,0.5608695652173913,0.06253299362874962,0.43913043478260877,0.5,0.00010000000000000002,0.4391304347826087,0.863187768752986,1.0,0.5608695652173912,0.5608695652173912
HOS,19,4.5,0.6776556776556777,0.9048583100544793,0.782051282051282,0.4,0.4349746007014855,0.7239130434782608,30.5,2.8,4.2,8.5,7.0,39.0,0.19954816017316018,0.8915722171758895,0.4,0.782051282051282,0.24681869328928152,0.8133956084873122,0.21794871794871792,0.782051282051282,1000.0,0.7239130434782608,0.7239130434782608,False,0.14271449384036666,0.591025641025641,0.9000000000000001,0.7239130434782608,0.7239130434782608,9.535778663577663,0.0010000000000000002,0.7239130434782608,0.1189512654728571,0.27608695652173915,0.5,0.00010000000000000002,0.27608695652173915,0.873701996575679,1.0,0.7239130434782608,0.7239130434782608
HOS,20,4.5,0.6794871794871795,0.9047691407535787,0.676923076923077,0.6714285714285715,0.6703961314479036,0.6760869565217391,26.4,4.7,2.3,12.6,7.0,39.0,0.2853982996707455,0.9198788542236818,0.6714285714285715,0.676923076923077,0.39382460676578324,0.7765453181951206,0.32307692307692304,0.676923076923077,1000.0,0.6760869565217391,0.6760869565217391,False,0.2665977108890554,0.6741758241758243,0.9000000000000001,0.6760869565217391,0.6760869565217391,11.187600159962143,0.0010000000000000002,0.6760869565217391,0.22738938936528025,0.32391304347826083,0.5,0.00010000000000000002,0.32391304347826083,0.8966827888457074,1.0,0.6760869565217391,0.6760869565217391
HOS,21,4.5,0.6357142857142858,0.8972584155720151,0.8025641025641026,0.38571428571428573,0.3370365543108215,0.7391304347826086,31.3,2.7,4.3,7.7,7.0,39.0,0.1443972693972694,0.8901140238704176,0.38571428571428573,0.8025641025641026,0.205020600301907,0.8193335481279791,0.1974358974358974,0.8025641025641026,1000.0,0.7391304347826086,0.7391304347826086,False,0.14409803615183886,0.5941391941391941,0.9000000000000001,0.7391304347826086,0.7391304347826086,9.010190326258218,0.0010000000000000002,0.7391304347826086,0.11883845005357618,0.2608695652173913,0.5,0.00010000000000000002,0.2608695652173913,0.8748538701991386,1.0,0.7391304347826086,0.7391304347826086
HOS,22,4.5,0.6663003663003664,0.8987394967187979,0.5307692307692308,0.6428571428571429,0.4713391898214683,0.5478260869565217,20.7,4.5,2.5,18.3,7.0,39.0,0.20849629297905162,0.909724349078569,0.6428571428571429,0.5307692307692308,0.2938337497161026,0.6122313209959513,0.4692307692307692,0.5307692307692308,1000.0,0.5478260869565217,0.5478260869565217,False,0.14942679952626056,0.5868131868131867,0.9000000000000001,0.5478260869565217,0.5478260869565217,15.617577130602559,0.0010000000000000002,0.5478260869565217,0.11307225261310842,0.4521739130434783,0.5,0.00010000000000000002,0.4521739130434783,0.8725316938330907,1.0,0.5478260869565217,0.5478260869565217
HOS,23,4.5,0.6472527472527473,0.8930737920206171,0.29743589743589743,0.8714285714285716,0.3158607429096235,0.3847826086956522,11.6,6.1,0.9,27.4,7.0,39.0,0.23202156136938745,0.5691760651629073,0.8714285714285716,0.29743589743589743,0.3396796260836216,0.3350730186588583,0.7025641025641025,0.29743589743589743,1000.0,0.3847826086956522,0.3847826086956522,False,0.14760555980105622,0.5844322344322345,0.9000000000000001,0.3847826086956522,0.3847826086956522,21.24887155681868,0.0010000000000000002,0.3847826086956522,0.12452737183211542,0.6152173913043477,0.5,0.00010000000000000002,0.6152173913043477,0.8718055380927237,1.0,0.3847826086956522,0.3847826086956522
HOS,24,4.5,0.5968864468864471,0.8870295295597262,0.6128205128205126,0.5714285714285714,0.4824761988502404,0.6065217391304348,23.9,4.0,3.0,15.1,7.0,39.0,0.17268311429472574,0.8936789410267669,0.5714285714285714,0.6128205128205126,0.2639185966303817,0.704461413481676,0.38717948717948725,0.6128205128205126,1000.0,0.6065217391304348,0.6065217391304348,False,0.13353276038256057,0.592124542124542,0.9000000000000001,0.6065217391304348,0.6065217391304348,13.590309816090738,0.0010000000000000002,0.6065217391304348,0.09946325687627468,0.3934782608695652,0.5,0.00010000000000000002,0.3934782608695652,0.8735125626675236,0.09999999999999999,0.6065217391304348,0.6065217391304348
HOS,25,4.5,0.7062271062271063,0.913750134237428,0.7102564102564104,0.6714285714285715,0.6854965642609947,0.7043478260869565,27.7,4.7,2.3,11.3,7.0,39.0,0.3022226522187822,0.9242707296155572,0.6714285714285715,0.7102564102564104,0.41086255200705324,0.8005937789943711,0.2897435897435897,0.7102564102564104,1000.0,0.7043478260869565,0.7043478260869565,False,0.2932368044590074,0.6908424908424909,0.9000000000000001,0.7043478260869565,0.7043478260869565,10.211504305323363,0.0010000000000000002,0.7043478260869565,0.2545487292849451,0.29565217391304344,0.5,0.00010000000000000002,0.29565217391304344,0.9015858532905778,0.09999999999999999,0.7043478260869565,0.7043478260869565
HOS,26,4.5,0.6904761904761905,0.9032653572231026,0.753846153846154,0.6857142857142857,0.7155187311984437,0.7434782608695651,29.4,4.8,2.2,9.6,7.0,39.0,0.36105859010270774,0.9307910295118305,0.6857142857142857,0.753846153846154,0.45879823075475257,0.8302933339261926,0.2461538461538461,0.753846153846154,1000.0,0.7434782608695651,0.7434782608695651,False,0.3552642570442501,0.7197802197802198,0.9000000000000001,0.7434782608695651,0.7434782608695651,8.859985229875925,0.0010000000000000002,0.7434782608695651,0.320357666723122,0.25652173913043474,0.5,0.00010000000000000002,0.2565217391304348,0.910075204901117,0.09999999999999999,0.7434782608695651,0.7434782608695651
HOS,27,4.5,0.6862637362637363,0.9072992166542416,0.7256410256410257,0.6857142857142857,0.7042169794287927,0.7195652173913043,28.3,4.8,2.2,10.7,7.0,39.0,0.3118538324420677,0.9280655755071774,0.6857142857142857,0.7256410256410257,0.42738252086078177,0.8139228523371747,0.2743589743589744,0.7256410256410257,1000.0,0.7195652173913043,0.7195652173913043,False,0.31396277373019105,0.7056776556776557,0.9000000000000001,0.7195652173913043,0.7195652173913043,9.685912491493355,0.0010000000000000002,0.7195652173913043,0.27582072483443615,0.28043478260869564,0.5,0.00010000000000000002,0.28043478260869564,0.9060046002049195,0.09999999999999999,0.7195652173913043,0.7195652173913043
HOS,28,4.5,0.6941391941391941,0.9023737358761192,0.7282051282051283,0.6714285714285715,0.6943171030087188,0.7195652173913044,28.4,4.7,2.3,10.6,7.0,39.0,0.3213382154481226,0.9257449255183581,0.6714285714285715,0.7282051282051283,0.42666529880084864,0.8123025888575761,0.2717948717948718,0.7282051282051283,1000.0,0.7195652173913044,0.7195652173913044,False,0.312999915457215,0.6998168498168499,0.9000000000000001,0.7195652173913044,0.7195652173913044,9.685914229748635,0.0010000000000000002,0.7195652173913044,0.2769771815469689,0.2804347826086956,0.5,0.00010000000000000002,0.2804347826086956,0.904245734096583,0.09999999999999999,0.7195652173913044,0.7195652173913044
HOS,29,4.5,0.7042124542124544,0.9179710583560874,0.5948717948717949,0.7285714285714286,0.6078865823385582,0.6152173913043477,23.2,5.1,1.9,15.8,7.0,39.0,0.27476550401035527,0.830899652389216,0.7285714285714286,0.5948717948717949,0.3872741350109031,0.6887599186519653,0.40512820512820513,0.5948717948717949,1000.0,0.6152173913043477,0.6152173913043477,False,0.24760120083152581,0.6617216117216117,0.9000000000000001,0.6152173913043477,0.6152173913043477,13.289953509239922,0.0010000000000000002,0.6152173913043477,0.21021323037010017,0.3847826086956522,0.5,0.00010000000000000002,0.3847826086956522,0.8933893898068703,0.09999999999999999,0.6152173913043477,0.6152173913043477
HOS,30,4.5,0.5877289377289378,0.9098138324917233,0.6538461538461539,0.48571428571428577,0.38442190053992986,0.6282608695652174,25.5,3.4,3.6,13.5,7.0,39.0,0.16152518978605934,0.7988186763506457,0.48571428571428577,0.6538461538461539,0.23066380544741696,0.7022591641806705,0.34615384615384615,0.6538461538461539,1000.0,0.6282608695652174,0.6282608695652174,False,0.10254151578653004,0.5697802197802198,0.9000000000000001,0.6282608695652174,0.6282608695652174,12.83947728051568,0.0010000000000000002,0.6282608695652174,0.07575843307964412,0.3717391304347826,0.5,0.00010000000000000002,0.3717391304347826,0.8682663381896119,0.00010000000000000002,0.6282608695652174,0.6282608695652174
HOS,31,4.5,0.6860805860805861,0.8968295249167705,0.7564102564102565,0.6857142857142857,0.7187477524909991,0.7456521739130435,29.5,4.8,2.2,9.5,7.0,39.0,0.3437841978283155,0.9305566671000488,0.6857142857142857,0.7564102564102565,0.45481558367747627,0.8333546529587302,0.24358974358974356,0.7564102564102565,1000.0,0.7456521739130435,0.7456521739130435,False,0.3478101561137866,0.7210622710622712,0.9000000000000001,0.7456521739130435,0.7456521739130435,8.784900933365247,0.0010000000000000002,0.7456521739130435,0.31512328493904634,0.25434782608695655,0.5,0.00010000000000000002,0.25434782608695655,0.9105447498608982,0.00010000000000000002,0.7456521739130435,0.7456521739130435
HOS,32,4.5,0.6743589743589744,0.8862889737834874,0.8153846153846154,0.6285714285714287,0.7113826806275079,0.7869565217391306,31.8,4.4,2.6,7.2,7.0,39.0,0.38356240981240985,0.925205445383464,0.6285714285714287,0.8153846153846154,0.47219760825764323,0.8658283083940225,0.18461538461538463,0.8153846153846154,1000.0,0.7869565217391306,0.7869565217391306,False,0.36950937512818427,0.721978021978022,0.9000000000000001,0.7869565217391306,0.7869565217391306,7.358306252683548,0.0010000000000000002,0.7869565217391306,0.35001012702896717,0.21304347826086958,0.5,0.00010000000000000002,0.21304347826086953,0.9106125980974549,0.00010000000000000002,0.7869565217391306,0.7869565217391306
HOS,33,4.5,0.6796703296703297,0.9039553101739054,0.7358974358974358,0.6142857142857143,0.6636166884019284,0.7173913043478262,28.7,4.3,2.7,10.3,7.0,39.0,0.30472720906544437,0.9146661742021782,0.6142857142857143,0.7358974358974358,0.40128681969979585,0.8109619577681795,0.26410256410256416,0.7358974358974358,1000.0,0.7173913043478262,0.7173913043478262,False,0.2767130860848021,0.6750915750915751,0.9000000000000001,0.7173913043478262,0.7173913043478262,9.761005479280444,0.0010000000000000002,0.7173913043478259,0.2492036919202243,0.28260869565217395,0.5,0.00010000000000000002,0.2826086956521739,0.8969145857343671,0.00010000000000000002,0.7173913043478262,0.7173913043478262
HOS,34,4.5,0.673992673992674,0.8878845526222235,0.8179487179487179,0.6,0.696301559602287,0.7847826086956521,31.9,4.2,2.8,7.1,7.0,39.0,0.38171779201190964,0.919908693904637,0.6,0.8179487179487179,0.4605931495405179,0.8647236724763336,0.18205128205128207,0.8179487179487179,1000.0,0.7847826086956521,0.7847826086956521,False,0.3538794012624339,0.708974358974359,0.9000000000000001,0.7847826086956521,0.7847826086956521,7.43339402570479,0.0010000000000000002,0.7847826086956521,0.3370500370708589,0.21521739130434786,0.5,0.00010000000000000002,0.21521739130434786,0.9065876191474705,0.00010000000000000002,0.7847826086956521,0.7847826086956521
HOS,35,4.5,0.6767399267399268,0.8931987855402042,0.7410256410256411,0.6428571428571429,0.6862694175454295,0.7260869565217392,28.9,4.5,2.5,10.1,7.0,39.0,0.31659250063661826,0.9204013164205044,0.6428571428571429,0.7410256410256411,0.42033035322165757,0.8195052693216545,0.25897435897435894,0.7410256410256411,1000.0,0.7260869565217392,0.7260869565217392,False,0.30109063299552874,0.6919413919413919,0.9000000000000001,0.7260869565217392,0.7260869565217392,9.460664816727174,0.0010000000000000002,0.7260869565217392,0.2710899709074225,0.2739130434782609,0.5,0.00010000000000000002,0.27391304347826084,0.9020611078043249,0.00010000000000000002,0.7260869565217392,0.7260869565217392
HOSbal,0,4.5,0.5714285714285714,0.6489139828425541,0.6,0.37142857142857144,0.08409070739103822,0.48571428571428577,4.2,2.6,4.4,2.8,7.0,7.0,0.2333333333333333,0.3375,0.37142857142857144,0.6,0.2769230769230769,0.42666666666666664,0.4,0.6,1000.0,0.48571428571428577,0.48571428571428577,False,-0.028867513459481287,0.48571428571428577,0.9000000000000001,0.48571428571428577,0.48571428571428577,17.763050590860697,0.0010000000000000002,0.48571428571428577,-0.02857142857142857,0.5142857142857142,0.5,0.00010000000000000002,0.5142857142857142,0.5017857142857143,1.0,0.48571428571428577,0.48571428571428577
HOSbal,1,4.5,0.6346938775510205,0.6633846510632224,0.6,0.48571428571428577,0.27361640389199954,0.5428571428571429,4.2,3.4,3.6,2.8,7.0,7.0,0.34333028083028083,0.5442490842490842,0.48571428571428577,0.6,0.3960854341736695,0.5043306693306694,0.4,0.6,1000.0,0.5428571428571429,0.5428571428571429,False,0.08663177616662274,0.5428571428571429,0.9000000000000001,0.5428571428571429,0.5428571428571429,15.789360534155502,0.0010000000000000002,0.5428571428571429,0.08571428571428572,0.45714285714285713,0.5,0.00010000000000000002,0.45714285714285713,0.5329618001046572,1.0,0.5428571428571429,0.5428571428571429
HOSbal,2,4.5,0.6816326530612244,0.6608835608835607,0.5714285714285714,0.5285714285714286,0.19776073422236448,0.55,4.0,3.7,3.3,3.0,7.0,7.0,0.3416666666666667,0.4133333333333333,0.5285714285714286,0.5714285714285714,0.4083333333333333,0.4564102564102564,0.42857142857142866,0.5714285714285714,1000.0,0.55,0.55,False,0.10245638646895835,0.55,0.9000000000000001,0.55,0.55,15.542637854246925,0.0010000000000000002,0.55,0.1,0.45,0.5,0.00010000000000000002,0.45,0.5361904761904762,1.0,0.55,0.55
HOSbal,3,4.5,0.5040816326530612,0.568410914482343,0.8,0.2,0.0,0.5,5.6,1.4,5.6,1.4,7.0,7.0,0.1,0.4,0.2,0.8,0.13333333333333333,0.5333333333333333,0.2,0.8,1000.0,0.5,0.5,False,0.0,0.5,0.9000000000000001,0.5,0.5,17.26970803642742,0.0010000000000000002,0.5,0.0,0.5,0.5,0.00010000000000000002,0.5,0.5,1.0,0.5,0.5
HOSbal,4,4.5,0.5428571428571429,0.5755358926787497,0.5,0.5,0.1177520098159898,0.5,3.5,3.5,3.5,3.5,7.0,7.0,0.33214285714285713,0.30350649350649356,0.5,0.5,0.37835497835497833,0.3721755368814192,0.5,0.5,1000.0,0.5,0.5,False,-0.006314805899311271,0.5,0.9000000000000001,0.5,0.5,17.26958809681289,0.0010000000000000002,0.5,0.0,0.5,0.5,0.00010000000000000002,0.5,0.5048608534322819,1.0,0.5,0.5
HOSbal,5,4.5,0.4897959183673469,0.5706193607979323,0.32857142857142857,0.7,0.05345224838248488,0.5142857142857142,2.3,4.9,2.1,4.7,7.0,7.0,0.35833333333333334,0.25,0.7,0.32857142857142857,0.4736842105263158,0.2444444444444444,0.6714285714285715,0.32857142857142857,1000.0,0.5142857142857142,0.5142857142857142,False,0.0408248290463863,0.5142857142857142,0.9000000000000001,0.5142857142857142,0.5142857142857142,16.776097045714003,0.0010000000000000002,0.5142857142857142,0.02857142857142857,0.48571428571428577,0.5,0.00010000000000000002,0.48571428571428577,0.5142857142857142,1.0,0.5142857142857142,0.5142857142857142
