id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,max_iter,rec_score,prec_score,warm_start,matthews_corrcoef,roc_auc_score,momentum,fbeta_score,accuracy,log_loss,pr_curve,learning_rate_init,f1_score,cohen_kappa_score,hamming_loss,hinge_loss,power_t,tol,zero_one_loss,avg_prec_score,alpha,imb_spec_micro,imb_sens_micro
HOS,11,3.0276503540974917,0.16033006040612235,0.06068191930426359,0.5163977794943222,0.5163977794943222,0.0,,0.35923323790909373,20.139513400278567,3.6147844564602556,3.6147844564602556,20.139513400278567,0.0,0.0,0.07858227079261426,0.437815508701708,0.5163977794943222,0.5163977794943222,0.13640696062114172,0.4738709035359663,,,0.5163977794943222,0.5163977794943222,0.0,0.35923323790909373,0.35923323790909373,0.0,0.0,0.0,0.0,0.35923323790909373,0.35923323790909373,12.407413643580153,,0.0,0.3592332379090938,0.0,0.35923323790909373,,0.0,0.0,0.35923323790909373,0.0,0.0,0.35923323790909373,0.35923323790909373
HOS,12,3.0276503540974917,0.07924664780579735,0.028318941786016426,0.31538345725124955,0.3089738704287302,0.27116570974226817,,0.2296655650976881,12.299954832798733,2.1628170930011112,2.1628170930011117,12.299954832798733,0.0,0.0,0.13066466003746932,0.2848623801065485,0.3089738704287302,0.31538345725124955,0.12496813606717533,0.29077430658067566,,,0.31538345725124955,0.31538345725124955,0.0,0.2296655650976881,0.2296655650976881,0.0,0.13249849520545637,0.09007915302790379,0.0,0.2296655650976881,0.2296655650976881,7.932338804829142,,0.0,0.22966556509768815,0.10959909547748724,0.2296655650976881,,0.0,0.0,0.2296655650976881,0.025413512039146283,0.0,0.2296655650976881,0.2296655650976881
HOS,13,3.0276503540974917,0.008980793918648769,0.010919721248435835,0.04221910781274688,0.0,0.02231189381908026,0.034525086002039615,0.035794460971676705,1.6465452046971296,0.0,0.0,1.646545204697129,0.0,0.0,0.02350514831325779,0.004572214121151305,0.0,0.04221910781274688,0.024765521451427002,0.031043978310195935,0.24716947368487505,0.14776687734461422,0.04221910781274688,0.04221910781274688,0.0,0.035794460971676705,0.035794460971676705,0.0,0.034525086002039615,0.02110955390637344,0.0,0.035794460971676705,0.035794460971676705,1.2362968836770987,,0.0,0.035794460971676705,0.0371020101784309,0.03579446097167672,,0.0,0.0,0.0357944609716767,0.00619097787853035,0.0,0.035794460971676705,0.035794460971676705
HOS,14,3.0276503540974917,0.01835973377419486,0.019720899257226535,0.11325995742548682,0.06023386019368343,0.05320687613041426,0.07986381540314011,0.09177472579123225,4.417138339593985,0.42163702135578424,0.42163702135578385,4.417138339593985,0.0,0.0,0.05679641769895355,0.013717923645236102,0.06023386019368343,0.11325995742548682,0.05526767874424415,0.08311343021498499,0.6174044669431181,0.382105347668346,0.11325995742548679,0.11325995742548682,0.0,0.09177472579123225,0.09177472579123225,0.0,0.07986381540314011,0.04903654002947304,0.0,0.09177472579123225,0.09177472579123225,3.169783621821559,,0.0,0.09177472579123225,0.0845461163237903,0.09177472579123226,,0.0,0.0,0.09177472579123226,0.014301353148844927,0.0,0.09177472579123225,0.09177472579123225
HOS,15,3.0276503540974917,0.13539631834288446,0.04067534715963665,0.4304927209139316,0.40293706288202247,0.306064013179391,,0.3117542561635444,16.78921611564333,2.820559440174157,2.820559440174157,16.78921611564333,0.0,0.0,0.10675523080741812,0.4186128944978948,0.40293706288202247,0.4304927209139316,0.1497750754512208,0.41379333081479724,,,0.4304927209139316,0.4304927209139316,0.0,0.3117542561635444,0.3117542561635444,0.0,0.15909542735173365,0.09916999427796035,0.0,0.3117542561635444,0.3117542561635444,10.76756917034791,,0.0,0.31175425616354446,0.12253009688688692,0.31175425616354435,,0.0,0.0,0.31175425616354435,0.027138794323888257,0.0,0.3117542561635444,0.3117542561635444
HOS,16,3.0276503540974917,0.14422500327641646,0.049612764320045855,0.41057679797431995,0.426981176599236,0.32008243323841323,,0.2907955756071447,16.012495120998473,2.988868236194653,2.988868236194653,16.012495120998476,0.0,0.0,0.1301989138115153,0.3730755725602653,0.426981176599236,0.41057679797431995,0.16820731335052716,0.38219245150768516,,,0.41057679797431984,0.41057679797431995,0.0,0.2907955756071447,0.2907955756071447,0.0,0.14198516658753083,0.09273984542983267,0.0,0.2907955756071447,0.2907955756071447,10.043678833883197,,0.0,0.29079557560714475,0.11754131691629857,0.29079557560714475,,0.0,0.0,0.29079557560714475,0.026234304192460853,0.0,0.2907955756071447,0.2907955756071447
HOS,17,3.0276503540974917,0.20081071772753661,0.07249661950358548,0.48304589153964794,0.48304589153964794,0.0,,0.33603192454932035,18.83878977004627,3.3813212407775355,3.3813212407775355,18.83878977004627,0.0,0.0,0.07350698349516382,0.4095389080444841,0.48304589153964794,0.48304589153964794,0.1275970279538693,0.4432656416481475,,,0.48304589153964794,0.48304589153964794,0.0,0.33603192454932035,0.33603192454932035,0.0,0.0,0.0,0.0,0.33603192454932035,0.33603192454932035,11.606072727565365,,0.0,0.3360319245493204,0.0,0.3360319245493203,,0.0,0.0,0.3360319245493203,0.0,0.0,0.33603192454932035,0.33603192454932035
HOS,18,3.0276503540974917,0.10741757808040833,0.02455807496724739,0.4300767735182607,0.4607004427599171,0.285309860427484,,0.2990919534848129,16.772994167212165,3.22490309931942,3.22490309931942,16.772994167212165,0.0,0.0,0.11667660261593243,0.3854562059666321,0.4607004427599171,0.4300767735182607,0.16188913391709933,0.3872429350538168,,,0.4300767735182607,0.4300767735182607,0.0,0.2990919534848129,0.2990919534848129,0.0,0.12323674222294957,0.07408872016826464,0.0,0.2990919534848129,0.2990919534848129,10.33021852695442,,0.0,0.29909195348481293,0.10429206737453948,0.2990919534848129,,0.0,0.0,0.29909195348481293,0.02095388574585733,0.0,0.2990919534848129,0.2990919534848129
HOS,19,3.0276503540974917,0.07516846872586758,0.03323517715413694,0.20053620866068492,0.3550733691868047,0.2695177819805378,,0.12299644036973306,7.820912137766711,2.485513584307633,2.485513584307633,7.820912137766711,0.0,0.0,0.1319522757066079,0.05181111906404371,0.3550733691868047,0.20053620866068492,0.17534430675905185,0.1202122290281031,,,0.2005362086606849,0.20053620866068492,0.0,0.12299644036973306,0.12299644036973306,0.0,0.16008905641894694,0.09600226437894742,0.0,0.12299644036973305,0.12299644036973306,4.24811125409544,,0.0,0.12299644036973306,0.14002917266336012,0.122996440369733,,0.0,0.0,0.122996440369733,0.027282323156651824,0.0,0.12299644036973306,0.12299644036973306
HOS,20,3.0276503540974917,0.01603653911668338,0.012093787782744227,0.09760070033244578,0.06900655593423545,0.03525269870104036,0.07100695565848227,0.07631091951826531,3.8064273129653867,0.48304589153964794,0.4830458915396479,3.806427312965386,0.0,0.0,0.06607269928190365,0.012211480477786243,0.06900655593423545,0.09760070033244578,0.05207601195986464,0.06221113344800996,0.7973396687549844,0.29064856277072776,0.09760070033244578,0.09760070033244578,0.0,0.07631091951826531,0.07631091951826531,0.0,0.07100695565848227,0.037069504569389115,0.0,0.07631091951826531,0.07631091951826531,2.635680998934902,,0.0,0.07631091951826531,0.08129849567259677,0.07631091951826532,,0.0,0.0,0.0763109195182653,0.010702520332228028,0.0,0.07631091951826531,0.07631091951826531
HOS,21,3.0276503540974917,0.0908003450358096,0.0367789637345833,0.24446536280108777,0.40991122317442563,0.3619517962996978,,0.1564277764124848,9.534149149242422,2.869378562220979,2.869378562220979,9.53414914924242,0.0,0.0,0.16602168478252569,0.04973573528479971,0.40991122317442563,0.24446536280108777,0.2260612922771843,0.14422327212036593,,1.2142318453899048,0.24446536280108772,0.24446536280108777,0.0,0.1564277764124848,0.1564277764124848,0.0,0.18096944649200214,0.11654071287563816,0.0,0.1564277764124848,0.1564277764124848,5.402786682519217,,0.0,0.15642777641248484,0.1603672376018674,0.1564277764124848,,0.0,0.0,0.1564277764124848,0.03356619104845893,0.0,0.1564277764124848,0.1564277764124848
HOS,22,3.0276503540974917,0.048486202931570126,0.029198053434562384,0.3191252013686579,0.31765866819348415,0.21681592963030064,,0.23138533324902882,12.445882853377658,2.223610677354389,2.223610677354389,12.445882853377658,0.0,0.0,0.12711069046679407,0.05816938628748484,0.31765866819348415,0.3191252013686579,0.14316347970699428,0.2658650470886293,,,0.31912520136865785,0.3191252013686579,0.0,0.23138533324902882,0.23138533324902882,0.0,0.15243319398345062,0.08974234381532777,0.0,0.23138533324902882,0.23138533324902882,7.991736345529927,,0.0,0.23138533324902885,0.15052113287555163,0.23138533324902882,,0.0,0.0,0.23138533324902882,0.025971948019111984,0.0,0.23138533324902882,0.23138533324902882
