id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,cohen_kappa_score,accuracy,prec_score,momentum,alpha,avg_prec_score,imb_spec_micro,tol,matthews_corrcoef,warm_start,zero_one_loss,log_loss,rec_score,learning_rate_init,power_t,max_iter,fbeta_score,hamming_loss,f1_score,roc_auc_score,imb_sens_micro
HOS,10,4.5,0.8103507151836066,0.8853752666946685,0.7303775241439859,0.7357512953367875,0.7329747767827223,0.7321885913853318,831.9,426.0,153.0,307.1,579.0,1139.0,0.5813372574549925,0.8446872869717061,0.7357512953367875,0.7303775241439859,0.6493772508450768,0.7833070242209775,0.26962247585601407,0.7303775241439859,0.43756674235457493,0.7321885913853318,0.7321885913853318,0.9000000000000001,0.09999999999999999,0.7957238624390871,0.7321885913853318,0.00010000000000000002,0.44562304511564993,False,0.26781140861466823,9.249949567930864,0.7321885913853318,0.0010000000000000002,0.5,1000.0,0.7321885913853317,0.26781140861466823,0.7321885913853317,0.7330644097403868,0.7321885913853318
HOS,11,4.5,0.752365723955656,0.8527135999153289,0.6730465320456541,0.6692573402417963,0.6152854889422372,0.6717694994179279,766.6,387.5,191.5,372.4,579.0,1139.0,0.4646249134839001,0.8135170182112399,0.6692573402417963,0.6730465320456541,0.5461822411443225,0.7237496605249418,0.3269534679543459,0.6730465320456541,0.31050415173676765,0.6717694994179279,0.6717694994179279,0.9000000000000001,0.09999999999999999,0.7587812144102252,0.6717694994179279,0.00010000000000000002,0.32661797762380457,False,0.3282305005820722,11.336768994178124,0.6717694994179279,0.0010000000000000002,0.5,1000.0,0.6717694994179279,0.32823050058207215,0.6717694994179279,0.671151936143725,0.6717694994179279
HOS,12,4.5,0.6964816272189797,0.8301293804428738,0.5652326602282705,0.7566493955094991,0.6538119006737969,0.6297438882421422,643.8,438.1,140.9,495.2,579.0,1139.0,0.4695619883621556,0.8205349692671335,0.7566493955094991,0.5652326602282705,0.5793952347225764,0.6691958752363016,0.4347673397717296,0.5652326602282705,0.2798561789385494,0.6297438882421422,0.6297438882421422,0.9000000000000001,0.00010000000000000002,0.7520022913091287,0.6297438882421422,0.00010000000000000002,0.30557553453222985,False,0.370256111757858,12.788258631013154,0.6297438882421422,0.0010000000000000002,0.5,1000.0,0.6297438882421422,0.37025611175785794,0.6297438882421422,0.6609410278688848,0.6297438882421422
HOS,13,4.5,0.7941144627366066,0.8766084755347492,0.7304653204565408,0.7098445595854922,0.7200109630166447,0.7235157159487777,832.0,411.0,168.0,307.0,579.0,1139.0,0.5724992364326914,0.8320575359981817,0.7098445595854922,0.7304653204565408,0.6337440022725025,0.7779124647147382,0.26953467954345917,0.7304653204565408,0.41577161124833123,0.7235157159487777,0.7235157159487777,0.9000000000000001,0.00010000000000000002,0.7865040620414028,0.7235157159487777,0.00010000000000000002,0.4220529471555457,False,0.2764842840512224,9.549507054686172,0.7235157159487777,0.0010000000000000002,0.5,1000.0,0.7235157159487777,0.2764842840512224,0.7235157159487777,0.7201549400210165,0.7235157159487777
HOS,14,4.5,0.8765315452605913,0.9246957017247313,0.8385425812115891,0.7516407599309154,0.7938506376037421,0.809254947613504,955.1,435.2,143.8,183.9,579.0,1139.0,0.702984699639304,0.8692015041488874,0.7516407599309154,0.8385425812115891,0.726431758020402,0.853571445931648,0.16145741878841088,0.8385425812115891,0.580273541424626,0.809254947613504,0.809254947613504,0.9000000000000001,0.00010000000000000002,0.8359154425851163,0.809254947613504,0.00010000000000000002,0.5811100573414892,False,0.19074505238649592,6.588167640700054,0.809254947613504,0.0010000000000000002,0.5,1000.0,0.809254947613504,0.19074505238649592,0.809254947613504,0.7950916705712522,0.809254947613504
HOS,15,4.5,0.768292793878823,0.8647437366157928,0.673134328358209,0.7222797927461139,0.6969872466589361,0.6896973224679861,766.7,418.2,160.8,372.3,579.0,1139.0,0.5292473111223039,0.8269201957988888,0.7222797927461139,0.673134328358209,0.610621329224284,0.741917747703885,0.32686567164179103,0.673134328358209,0.3628235027056499,0.6896973224679861,0.6896973224679861,0.9000000000000001,0.00010000000000000002,0.773256615483241,0.6896973224679861,0.00010000000000000002,0.3752761601111794,False,0.31030267753201396,10.71754963410574,0.6896973224679861,0.0010000000000000002,0.5,1000.0,0.6896973224679861,0.310302677532014,0.6896973224679861,0.6977070605521615,0.6896973224679861
HOS,16,4.5,0.799610451248785,0.8780729149920903,0.7398595258999121,0.7100172711571676,0.7246890095233676,0.729802095459837,842.7,411.1,167.9,296.3,579.0,1139.0,0.5810453345522473,0.833993032559043,0.7100172711571676,0.7398595258999121,0.6390231294052028,0.7840711940715592,0.2601404741000878,0.7398595258999121,0.42653495090143795,0.729802095459837,0.729802095459837,0.9000000000000001,0.00010000000000000002,0.7895052340953193,0.729802095459837,0.00010000000000000002,0.4321045635365765,False,0.2701979045401629,9.332383151877805,0.729802095459837,0.0010000000000000002,0.5,1000.0,0.729802095459837,0.2701979045401629,0.729802095459837,0.7249383985285399,0.729802095459837
HOS,17,4.5,0.7449682401767451,0.8532792418650781,0.6134328358208955,0.7626943005181347,0.6834971928231245,0.6637369033760186,698.7,441.6,137.4,440.3,579.0,1139.0,0.5014565358168731,0.8359356162794935,0.7626943005181347,0.6134328358208955,0.6046658736132999,0.7070663157600533,0.3865671641791045,0.6134328358208955,0.3335367303234034,0.6637369033760186,0.6637369033760186,0.9000000000000001,0.00010000000000000002,0.7689928069142646,0.6637369033760186,0.00010000000000000002,0.35623300755973675,False,0.33626309662398135,11.614179853333416,0.6637369033760186,0.0010000000000000002,0.5,1000.0,0.6637369033760186,0.33626309662398135,0.6637369033760186,0.6880635681695152,0.6637369033760186
HOS,18,4.5,0.6944795225336289,0.8282793145588856,0.5800702370500439,0.7217616580310882,0.6446297505898685,0.6278230500582073,660.7,417.9,161.1,478.3,579.0,1139.0,0.46764683682764235,0.8059470803011928,0.7217616580310882,0.5800702370500439,0.5659864303954798,0.6724672555335828,0.41992976294995615,0.5800702370500439,0.26623563951435913,0.6278230500582073,0.6278230500582073,0.9000000000000001,1.0,0.7449953764768422,0.6278230500582073,0.00010000000000000002,0.28736433421331997,False,0.37217694994179273,12.854611433091907,0.6278230500582073,0.0010000000000000002,0.5,1000.0,0.6278230500582073,0.37217694994179273,0.6278230500582073,0.6509159475405659,0.6278230500582073
HOS,19,4.5,0.810337674625956,0.8859084230659928,0.7071115013169448,0.7528497409326425,0.7295727549290268,0.7225261932479626,805.4,435.9,143.1,333.6,579.0,1139.0,0.5665516521157653,0.8491665423657506,0.7528497409326425,0.7071115013169448,0.646496639590678,0.7716146449555434,0.2928884986830552,0.7071115013169448,0.42555827056782647,0.7225261932479626,0.7225261932479626,0.9000000000000001,1.0,0.7946691324507863,0.7225261932479626,0.00010000000000000002,0.4372798984385051,False,0.27747380675203726,9.583672368944228,0.7225261932479626,0.0010000000000000002,0.5,1000.0,0.7225261932479626,0.2774738067520372,0.7225261932479627,0.7299806211247934,0.7225261932479626
HOS,20,4.5,0.8429090451430747,0.9057633484597913,0.753028972783143,0.7683937823834197,0.7605967446670083,0.7582072176949941,857.7,444.9,134.1,281.3,579.0,1139.0,0.6127221323702554,0.8648858633598262,0.7683937823834197,0.753028972783143,0.6816967501050544,0.8050317554546333,0.24697102721685688,0.753028972783143,0.4907411376513666,0.7582072176949941,0.7582072176949941,0.9000000000000001,1.0,0.8149904504343413,0.7582072176949941,0.00010000000000000002,0.4990327510983268,False,0.24179278230500584,8.351289255216116,0.7582072176949941,0.0010000000000000002,0.5,1000.0,0.7582072176949941,0.2417927823050058,0.7582072176949941,0.7607113775832813,0.7582072176949941
HOS,21,4.5,0.7884583483072294,0.8739098639973575,0.6877963125548727,0.731433506044905,0.708978070920253,0.7025029103608847,783.4,423.5,155.5,355.6,579.0,1139.0,0.5439869014235045,0.8346271505762074,0.731433506044905,0.6877963125548727,0.6236242404724852,0.7538695997705369,0.31220368744512733,0.6877963125548727,0.3864690753750538,0.7025029103608847,0.7025029103608847,0.9000000000000001,1.0,0.7809360599436976,0.7025029103608847,0.00010000000000000002,0.39840158963322503,False,0.29749708963911525,10.275257830523426,0.7025029103608847,0.0010000000000000002,0.5,1000.0,0.7025029103608847,0.29749708963911525,0.7025029103608847,0.709614909299889,0.7025029103608847
HOS,22,4.5,0.8185181984014702,0.8919516673947102,0.7334503950834066,0.7398963730569947,0.7363510908672402,0.7356228172293364,835.4,428.4,150.6,303.6,579.0,1139.0,0.5855372574068058,0.8475959760333776,0.7398963730569947,0.7334503950834066,0.6533866920375742,0.786179251012008,0.2665496049165935,0.7334503950834066,0.4444318097398131,0.7356228172293364,0.7356228172293364,0.9000000000000001,1.0,0.7983337463247808,0.7356228172293364,0.00010000000000000002,0.45278504559160987,False,0.2643771827706636,9.131334492398965,0.7356228172293364,0.0010000000000000002,0.5,1000.0,0.7356228172293364,0.2643771827706636,0.7356228172293364,0.7366733840702006,0.7356228172293364
HOS,23,4.5,0.7896916666287581,0.873335113682909,0.6972783143107989,0.7359240069084628,0.716194027171453,0.7103026775320139,794.2,426.1,152.9,344.8,579.0,1139.0,0.5530132249248221,0.8386558024994979,0.7359240069084628,0.6972783143107989,0.6313197710075504,0.7613261505956388,0.3027216856892011,0.6972783143107989,0.40063035261287894,0.7103026775320139,0.7103026775320139,0.9000000000000001,1.0,0.7854432165807671,0.7103026775320139,0.00010000000000000002,0.4119102293539223,False,0.2896973224679861,10.005862206166544,0.7103026775320139,0.0010000000000000002,0.5,1000.0,0.7103026775320139,0.2896973224679861,0.7103026775320139,0.716601160609631,0.7103026775320139
HOS,24,4.5,0.6893775559872081,0.8283404384917009,0.5605794556628622,0.7471502590673575,0.6437134668112167,0.6234575087310827,638.5,432.6,146.4,500.5,579.0,1139.0,0.4656789874455692,0.8164856295196626,0.7471502590673575,0.5605794556628622,0.5715114988003299,0.6615562996383362,0.43942054433713784,0.5605794556628622,0.2679511721621073,0.6234575087310827,0.6234575087310827,0.9000000000000001,0.09999999999999999,0.747682395294955,0.6234575087310827,0.00010000000000000002,0.29466217605573647,False,0.3765424912689173,13.005385047107978,0.6234575087310827,0.0010000000000000002,0.5,1000.0,0.6234575087310827,0.37654249126891737,0.6234575087310827,0.6538648573651098,0.6234575087310827
HOS,25,4.5,0.8155022661759779,0.8892075828908281,0.7319578577699736,0.7414507772020725,0.7365855150988531,0.7351571594877765,833.7,429.3,149.7,305.3,579.0,1139.0,0.5846837982436764,0.8478303986041384,0.7414507772020725,0.7319578577699736,0.6536584846963307,0.7855487649481638,0.26804214223002626,0.7319578577699736,0.4441381690144194,0.7351571594877765,0.7351571594877765,0.9000000000000001,0.09999999999999999,0.7982933372777349,0.7351571594877765,0.00010000000000000002,0.4524963815028409,False,0.2648428405122235,9.147417322130186,0.7351571594877765,0.0010000000000000002,0.5,1000.0,0.7351571594877765,0.2648428405122235,0.7351571594877764,0.736704317486023,0.7351571594877765
HOS,26,4.5,0.8744603711100094,0.9200168843368777,0.819227392449517,0.781174438687392,0.7998901469661711,0.8064027939464495,933.1,452.3,126.7,205.9,579.0,1139.0,0.6872840109679839,0.8805500018514814,0.781174438687392,0.819227392449517,0.731109720236991,0.848730041279494,0.18077260755048286,0.819227392449517,0.5808425731433352,0.8064027939464495,0.8064027939464495,0.9000000000000001,0.09999999999999999,0.8412214568915589,0.8064027939464495,0.00010000000000000002,0.5838839891723504,False,0.19359720605355063,6.686669579709952,0.8064027939464495,0.0010000000000000002,0.5,1000.0,0.8064027939464495,0.19359720605355063,0.8064027939464495,0.8002009155684545,0.8064027939464495
HOS,27,4.5,0.7853827479487656,0.8717455348265647,0.6783143107989462,0.744559585492228,0.7103171887771424,0.7006402793946449,772.6,431.1,147.9,366.4,579.0,1139.0,0.5415746386067956,0.8393322418811057,0.744559585492228,0.6783143107989462,0.626640291309387,0.7498862489024791,0.32168568920105356,0.6783143107989462,0.3873551483117794,0.7006402793946449,0.7006402793946449,0.9000000000000001,0.09999999999999999,0.782639101038329,0.7006402793946449,0.00010000000000000002,0.40134014549202457,False,0.29935972060535504,10.33958728775465,0.7006402793946449,0.0010000000000000002,0.5,1000.0,0.7006402793946449,0.29935972060535504,0.7006402793946449,0.7114369481455872,0.7006402793946449
HOS,28,4.5,0.8206993074857352,0.8919298983235097,0.7486391571553994,0.7404145077720208,0.7444353544163983,0.7458672875436555,852.7,428.7,150.3,286.3,579.0,1139.0,0.5995752993609117,0.8502594614801098,0.7404145077720208,0.7486391571553994,0.6625184004306333,0.7961727131158625,0.2513608428446006,0.7486391571553994,0.4623099644813863,0.7458672875436555,0.7458672875436555,0.9000000000000001,0.09999999999999999,0.8031654079056139,0.7458672875436555,0.00010000000000000002,0.46903241167104454,False,0.2541327124563446,8.777502883301375,0.7458672875436555,0.0010000000000000002,0.5,1000.0,0.7458672875436555,0.2541327124563446,0.7458672875436554,0.7445268324637102,0.7458672875436555
HOS,29,4.5,0.7852069278720691,0.872746000038946,0.682089552238806,0.7379965457685664,0.7093088885568817,0.7009313154831199,776.9,427.3,151.7,362.1,579.0,1139.0,0.5416651678756348,0.8367409704167332,0.7379965457685664,0.682089552238806,0.6245620065113427,0.7513637165763308,0.31791044776119404,0.682089552238806,0.38573661362714606,0.7009313154831199,0.7009313154831199,0.9000000000000001,0.09999999999999999,0.7814569890863284,0.7009313154831199,0.00010000000000000002,0.3986999427827099,False,0.29906868451688007,10.329537025980947,0.7009313154831199,0.0010000000000000002,0.5,1000.0,0.7009313154831199,0.29906868451688007,0.7009313154831199,0.7100430490036862,0.7009313154831199
HOS,30,4.5,0.6903959325590882,0.8262859768730095,0.6115891132572432,0.6951640759930915,0.6467827656959941,0.639755529685681,696.6,402.5,176.5,442.4,579.0,1139.0,0.47993780555794163,0.8018699050224998,0.6951640759930915,0.6115891132572432,0.563928926569696,0.6895088986089677,0.3884108867427568,0.6115891132572432,0.27612152808964807,0.639755529685681,0.639755529685681,0.9000000000000001,0.00010000000000000002,0.7459405878415865,0.639755529685681,0.00010000000000000002,0.2940053124168848,False,0.360244470314319,12.442485354922379,0.639755529685681,0.0010000000000000002,0.5,1000.0,0.639755529685681,0.360244470314319,0.639755529685681,0.6533765946251674,0.639755529685681
HOS,31,4.5,0.8061547641251228,0.8821952003439886,0.7213345039508341,0.7314335060449051,0.7262872491630155,0.7247380675203724,821.6,423.5,155.5,317.4,579.0,1139.0,0.5718464348481428,0.8408751229930864,0.7314335060449051,0.7213345039508341,0.6417591834146569,0.776456465259946,0.2786654960491659,0.7213345039508341,0.42371582377548017,0.7247380675203724,0.7247380675203724,0.9000000000000001,0.00010000000000000002,0.7913304921992801,0.7247380675203724,0.00010000000000000002,0.43227877585447194,False,0.27526193247962744,9.50728270928618,0.7247380675203724,0.0010000000000000002,0.5,1000.0,0.7247380675203724,0.27526193247962744,0.7247380675203724,0.7263840049978695,0.7247380675203724
HOS,32,4.5,0.8699497028724104,0.9165346632202945,0.8211589113257244,0.7694300518134715,0.794846412831226,0.8037252619324796,935.3,445.5,133.5,203.7,579.0,1139.0,0.6862443242168754,0.8751206662683962,0.7694300518134715,0.8211589113257244,0.7254320559314393,0.8472691954663375,0.17884108867427567,0.8211589113257244,0.5734847714621256,0.8037252619324796,0.8037252619324796,0.9000000000000001,0.00010000000000000002,0.8372124556180566,0.8037252619324796,0.00010000000000000002,0.5757898833126232,False,0.19627473806752038,6.779151424109903,0.8037252619324796,0.0010000000000000002,0.5,1000.0,0.8037252619324796,0.1962747380675204,0.8037252619324796,0.7952944815695979,0.8037252619324796
HOS,33,4.5,0.7830426502052372,0.8688460453174696,0.6764705882352942,0.7350604490500864,0.7047485677289945,0.6962165308498255,770.5,425.6,153.4,368.5,579.0,1139.0,0.5369465732929705,0.834070688692709,0.7350604490500864,0.6764705882352942,0.620119895423483,0.7466123650921639,0.3235294117647058,0.6764705882352942,0.37743705369959457,0.6962165308498255,0.6962165308498255,0.9000000000000001,0.00010000000000000002,0.7786898003933824,0.6962165308498255,0.00010000000000000002,0.3907473266570948,False,0.30378346915017457,10.492380709400276,0.6962165308498255,0.0010000000000000002,0.5,1000.0,0.6962165308498255,0.30378346915017457,0.6962165308498255,0.7057655186426903,0.6962165308498255
HOS,34,4.5,0.8132915125682164,0.8877553066617677,0.7384547848990343,0.7367875647668394,0.7374814402781189,0.7378928987194412,841.1,426.6,152.4,297.9,579.0,1139.0,0.5890298210349058,0.8467297383244092,0.7367875647668394,0.7384547848990343,0.6545068219207032,0.7887866695329395,0.2615452151009658,0.7384547848990343,0.4476044623104657,0.7378928987194412,0.7378928987194412,0.9000000000000001,0.00010000000000000002,0.7986398823479877,0.7378928987194412,0.00010000000000000002,0.4550684383427613,False,0.2621071012805588,9.05292949317616,0.7378928987194412,0.0010000000000000002,0.5,1000.0,0.7378928987194412,0.2621071012805588,0.7378928987194412,0.7376211748329367,0.7378928987194412
HOS,35,4.5,0.7799403621939069,0.8699389446082781,0.6788410886742758,0.7366148531951641,0.7070234133705571,0.6983119906868451,773.2,426.5,152.5,365.8,579.0,1139.0,0.5387456081135905,0.8352133971334108,0.7366148531951641,0.6788410886742758,0.622177646986502,0.7488169514145679,0.3211589113257243,0.6788410886742758,0.3811295490753416,0.6983119906868451,0.6983119906868451,0.9000000000000001,0.00010000000000000002,0.7799939231058213,0.6983119906868451,0.00010000000000000002,0.3941605510008158,False,0.3016880093131548,10.420005671763862,0.6983119906868451,0.0010000000000000002,0.5,1000.0,0.6983119906868451,0.3016880093131548,0.6983119906868451,0.7077279709347198,0.6983119906868451
HOSbal,0,4.5,0.69327439066224,0.7201964366476332,0.6051813471502592,0.7210708117443868,0.6605505684177221,0.6631260794473229,350.4,417.5,161.5,228.6,579.0,579.0,0.6462187376397188,0.6845411711581878,0.7210708117443868,0.6051813471502592,0.6815682983559745,0.6423784797976595,0.3948186528497409,0.6051813471502592,0.326252158894646,0.6631260794473229,0.6631260794473229,0.9000000000000001,1.0,0.6116881359705588,0.6631260794473229,0.00010000000000000002,0.32849784957065065,False,0.336873920552677,11.635324530776888,0.6631260794473229,0.0010000000000000002,0.5,1000.0,0.6631260794473229,0.336873920552677,0.6631260794473229,0.6631260794473229,0.6631260794473229
HOSbal,1,4.5,0.7011803448862162,0.7210838283819713,0.6335060449050086,0.6894645941278065,0.660818688927015,0.6614853195164077,366.8,399.2,179.8,212.2,579.0,579.0,0.652972502593594,0.671145363691894,0.6894645941278065,0.6335060449050086,0.6706629910110652,0.6517105612486357,0.3664939550949914,0.6335060449050086,0.3229706390328152,0.6614853195164077,0.6614853195164077,0.9000000000000001,1.0,0.6084076605852324,0.6614853195164077,0.00010000000000000002,0.3235435464038351,False,0.33851468048359246,11.692007007273693,0.6614853195164077,0.0010000000000000002,0.5,1000.0,0.6614853195164077,0.33851468048359246,0.6614853195164077,0.6614853195164077,0.6614853195164077
HOSbal,2,4.5,0.6982469328035652,0.7172508595002399,0.6379965457685663,0.6746113989637306,0.6558032411525793,0.6563039723661485,369.4,390.6,188.4,209.6,579.0,579.0,0.6508594377154756,0.6626062648980944,0.6746113989637306,0.6379965457685663,0.662326013308205,0.6498325477117916,0.3620034542314335,0.6379965457685663,0.312607944732297,0.6563039723661485,0.6563039723661485,0.9000000000000001,1.0,0.6036249462291741,0.6563039723661485,0.00010000000000000002,0.3130358456447177,False,0.3436960276338515,11.870970336209242,0.6563039723661485,0.0010000000000000002,0.5,1000.0,0.6563039723661485,0.3436960276338515,0.6563039723661485,0.6563039723661486,0.6563039723661485
HOSbal,3,4.5,0.6927303044675324,0.7142579447684342,0.6184801381692573,0.6987910189982729,0.6573809346786386,0.658635578583765,358.1,404.6,174.4,220.9,579.0,579.0,0.646838519261473,0.6725542146777587,0.6987910189982729,0.6184801381692573,0.6717888134095504,0.6443543992459771,0.3815198618307426,0.6184801381692573,0.31727115716753024,0.658635578583765,0.658635578583765,0.9000000000000001,1.0,0.6067823960171934,0.658635578583765,0.00010000000000000002,0.3183300179450993,False,0.3413644214162349,11.790429843436977,0.658635578583765,0.0010000000000000002,0.5,1000.0,0.658635578583765,0.3413644214162349,0.658635578583765,0.658635578583765,0.658635578583765
HOSbal,4,4.5,0.6932022037877229,0.7131880368354422,0.581692573402418,0.7172711571675303,0.6292687191207674,0.6494818652849741,336.8,415.3,163.7,242.2,579.0,579.0,0.6392774661492491,0.6881625793014896,0.7172711571675303,0.581692573402418,0.6711182611939399,0.6078763578373975,0.418307426597582,0.581692573402418,0.2989637305699482,0.6494818652849741,0.6494818652849741,0.9000000000000001,1.0,0.6011341178606375,0.6494818652849741,0.00010000000000000002,0.30901565328219704,False,0.3505181347150259,12.106580511911547,0.6494818652849741,0.0010000000000000002,0.5,1000.0,0.6494818652849741,0.3505181347150259,0.6494818652849741,0.649481865284974,0.6494818652849741
